"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band1_id_class","0.018616178801261263","0.0049551518863402266","0.004102677636897223","0.015352985319928819","band1='(29.004854-39.725513]'_id_class=barley","2.419198761370589E-5","band1='(-inf-29.004854]'_id_class=other_oilseed"
"brightness_id_class","0.02451935941027431","0.005944774283418054","0.005773234849710672","0.0301197478758876","brightness='(387.999939-432.632141]'_id_class=rapeseed","2.864143056580809E-5","brightness='(539.000122-inf)'_id_class=wheat"
"band2_id_class","0.024526889617701414","0.006164881192154184","0.004579341517042267","0.016007580543272268","band2='(44.995146-59.926956]'_id_class=other_annual","3.3008332509520955E-4","band2='(77.995144-inf)'_id_class=maize"
"band3_id_class","0.025859234318468545","0.00516280813532464","0.005101356455456723","0.020345573961634597","band3='(95.004856-122.995144]'_id_class=barley","1.626064333018068E-4","band3='(75.798878-95.004856]'_id_class=other_leguminous"
"band7_id_class","0.02598423576175829","0.006729725179702483","0.005379897850564166","0.02017214449503174","band7='(86.752438-115.654862]'_id_class=rapeseed","6.317119393556281E-6","band7='(86.752438-115.654862]'_id_class=other_annual"
"band6_id_class","0.026681030955678704","0.006629554484506539","0.005680266938655221","0.022830746734904123","band6='(158.75103-197.004852]'_id_class=rapeseed","9.001592463539834E-6","band6='(294.903275-inf)'_id_class=wheat"
"NDWI_id_class","0.03285429500441022","0.007632726437556737","0.005848176303508452","0.03068826868495743","NDWI='(-inf--367.000061]'_id_class=other_leguminous","5.564157151151591E-4","NDWI='(-inf--367.000061]'_id_class=other_oilseed"
"band4_id_class","0.04081924640696153","0.009647115884716983","0.006827783610461772","0.033980259878368946","band4='(72.124485-106.583801]'_id_class=rapeseed","0.001456621325918202","band4='(145.994385-inf)'_id_class=wheat"
"NDVI_id_class","0.045501529385128456","0.010118649376041606","0.007192210284767799","0.03348214285714285","NDVI='(452.591796-633.000122]'_id_class=other_leguminous","1.2030045037481063E-4","NDVI='(452.591796-633.000122]'_id_class=sunflower"
"band5_id_class","0.05845900831184296","0.010267337976444954","0.008323621089688354","0.03144351024115738","band5='(378.995148-inf)'_id_class=rapeseed","5.426726784462932E-4","band5='(333.796493-378.995148]'_id_class=barley"
