"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band3_band2","0.00964519168645019","3.8580766745800776E-4","4.250604492041307E-4","0.0014189420861786955","band3='(75.798878-95.004856]'_band2='(44.995146-59.926956]'","2.5100691423645957E-7","band3='(-inf-58.821674]'_band2='(77.995144-inf)'"
"brightness_band1","0.012487593983263864","4.995037593305546E-4","3.7902018681302147E-4","0.0013059889747722986","brightness='(432.632141-478.345108]'_band1='(29.004854-39.725513]'","2.0080553138918794E-6","brightness='(387.999939-432.632141]'_band1='(51.464583-66.005207]'"
"band1_band2","0.012692415625280788","6.044007440609896E-4","8.06157296272645E-4","0.002887332534461995","band1='(39.725513-51.464583]'_band2='(44.995146-59.926956]'","0.0","band1='(51.464583-66.005207]'_band2='(-inf-33.004131]'"
"band3_band1","0.014185906764987734","5.67436270599509E-4","6.308427767527062E-4","0.0024076583213561223","band3='(75.798878-95.004856]'_band1='(39.725513-51.464583]'","1.255034571182298E-6","band3='(-inf-58.821674]'_band1='(66.005207-inf)'"
"band7_band6","0.015194452546389872","7.235453593518986E-4","7.954001777807736E-4","0.0028910976381755493","band7='(115.654862-158.004852]'_band6='(197.004852-237.391945]'","2.5100691423645957E-7","band7='(222.872788-inf)'_band6='(158.75103-197.004852]'"
"brightness_band3","0.016002694810231227","6.401077924092497E-4","5.122197592161358E-4","0.0016471073712196471","brightness='(478.345108-539.000122]'_band3='(58.821674-75.798878]'","1.3805380283005275E-5","brightness='(-inf-387.999939]'_band3='(122.995144-inf)'"
"band3_band4","0.016147776806659908","7.020772524634743E-4","0.0010245783760410097","0.003272879154729194","band3='(75.798878-95.004856]'_band4='(72.124485-106.583801]'","2.008055313891676E-6","band3='(122.995144-inf)'_band4='(50.064308-72.124485]'"
"brightness_band2","0.01641233809426515","6.564935237706064E-4","5.297870102630107E-4","0.001921708935394336","brightness='(-inf-387.999939]'_band2='(44.995146-59.926956]'","2.635572599482826E-5","brightness='(-inf-387.999939]'_band2='(77.995144-inf)'"
"brightness_NDVI","0.017307428750432365","6.92297150017295E-4","5.267808372756046E-4","0.0018775317184887216","brightness='(539.000122-inf)'_NDVI='(-inf-311.001129]'","3.0120829708369518E-6","brightness='(478.345108-539.000122]'_NDVI='(633.000122-745.400879]'"
"band7_band3","0.019140281238186976","7.656112495274792E-4","7.701744394285122E-4","0.0027876827895101236","band7='(115.654862-158.004852]'_band3='(75.798878-95.004856]'","2.7861767480247008E-5","band7='(86.752438-115.654862]'_band3='(122.995144-inf)'"
"band7_band2","0.02093347463349225","8.373389853396894E-4","8.615977777904072E-4","0.0030663004643125893","band7='(115.654862-158.004852]'_band2='(44.995146-59.926956]'","9.287255826748858E-6","band7='(115.654862-158.004852]'_band2='(-inf-33.004131]'"
"band4_band2","0.02143699450345061","8.932081043104432E-4","9.336636124424498E-4","0.00364160831174256","band4='(72.124485-106.583801]'_band2='(44.995146-59.926956]'","5.27114519896565E-6","band4='(-inf-50.064308]'_band2='(59.926956-77.995144]'"
"band7_band1","0.023194042903105835","9.277617161242335E-4","0.0010962409435637916","0.003943820636483256","band7='(115.654862-158.004852]'_band1='(39.725513-51.464583]'","4.34241961629075E-5","band7='(-inf-86.752438]'_band1='(66.005207-inf)'"
"band4_band1","0.023835114562065725","9.53404582482629E-4","0.0011083318365976856","0.004427761967131141","band4='(72.124485-106.583801]'_band1='(39.725513-51.464583]'","1.2550345711822978E-6","band4='(-inf-50.064308]'_band1='(66.005207-inf)'"
"NDVI_band2","0.024969163800586038","9.987665520234418E-4","8.545199067864793E-4","0.0030050547772388983","NDVI='(452.591796-633.000122]'_band2='(44.995146-59.926956]'","5.522152113202111E-6","NDVI='(745.400879-inf)'_band2='(77.995144-inf)'"
"NDVI_band1","0.025009826920692348","0.0010003930768276929","7.029585307849337E-4","0.0027693592847708587","NDVI='(452.591796-633.000122]'_band1='(39.725513-51.464583]'","3.288190576497627E-5","NDVI='(452.591796-633.000122]'_band1='(66.005207-inf)'"
"band3_NDVI","0.02614789226984045","0.0010459156907936186","0.0010221921126311341","0.004032677084122957","band3='(75.798878-95.004856]'_NDVI='(452.591796-633.000122]'","1.7570483996552168E-6","band3='(122.995144-inf)'_NDVI='(745.400879-inf)'"
