"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band3_band2_id_class","0.06238475645050122","3.119237822525064E-4","8.476153108896159E-4","0.007493560417615265","band3='(-inf-54.534729]'_band2='(-inf-30.529073]'_id_class=maize","0.0","band3='(94.994381-inf)'_band2='(-inf-30.529073]'_id_class=rapeseed"
"brightness_band1_id_class","0.06502735724358265","3.2513678621791294E-4","5.62512961433711E-4","0.0035404525253052623","brightness='(391.946457-434.700028]'_band1='(-inf-25.42913]'_id_class=maize","1.2550345711823162E-6","brightness='(-inf-314.00032]'_band1='(25.42913-32.995146]'_id_class=other_leguminous"
"band6_band3_id_class","0.07024729703204405","3.5123648516021956E-4","8.485633640894266E-4","0.008006116536486113","band6='(-inf-159.005615]'_band3='(-inf-54.534729]'_id_class=maize","0.0","band6='(241.005615-inf)'_band3='(-inf-54.534729]'_id_class=other_leguminous"
"band1_band2_id_class","0.07040894548481236","4.1910086598102733E-4","0.0010316789591252554","0.006441088426221788","band1='(25.42913-32.995146]'_band2='(30.529073-39.004854]'_id_class=maize","0.0","band1='(40.004854-49.005617]'_band2='(30.529073-39.004854]'_id_class=other_annual"
"band3_band1_id_class","0.0710600574203417","3.5530028710170907E-4","8.452116424228807E-4","0.006323617190359121","band3='(-inf-54.534729]'_band1='(-inf-25.42913]'_id_class=maize","0.0","band3='(94.994381-inf)'_band1='(-inf-25.42913]'_id_class=rapeseed"
"brightness_band3_id_class","0.07219209860354814","3.609604930177402E-4","7.409940047357664E-4","0.004925759684976282","brightness='(356.016678-391.946457]'_band3='(-inf-54.534729]'_id_class=maize","7.530207427093785E-7","brightness='(314.00032-356.016678]'_band3='(94.994381-inf)'_id_class=other_oilseed"
"band3_band4_id_class","0.07449734610389579","3.880070109577906E-4","0.0010266172738313455","0.009579929888748714","band3='(-inf-54.534729]'_band4='(-inf-48.994383]'_id_class=maize","0.0","band3='(54.534729-66.608944]'_band4='(114.228321-inf)'_id_class=sunflower"
"brightness_band2_id_class","0.07454453540377225","3.727226770188612E-4","7.08371218932084E-4","0.004842676396364014","brightness='(434.700028-inf)'_band2='(58.684573-inf)'_id_class=maize","0.0","brightness='(434.700028-inf)'_band2='(39.004854-47.994383]'_id_class=other_oilseed"
"band7_band3_id_class","0.07729908528060314","3.8649542640301597E-4","9.799386621973096E-4","0.010604289105747705","band7='(-inf-87.994381]'_band3='(-inf-54.534729]'_id_class=maize","0.0","band7='(111.895286-136.994385]'_band3='(78.996094-94.994381]'_id_class=other_annual"
"band6_band2_id_class","0.07898283966130137","3.949141983065062E-4","8.997027883749298E-4","0.008275446955461833","band6='(-inf-159.005615]'_band2='(-inf-30.529073]'_id_class=maize","0.0","band6='(-inf-159.005615]'_band2='(-inf-30.529073]'_id_class=other_oilseed"
"band7_band6_id_class","0.08073788000564265","4.2050979169605654E-4","0.0010523647345872793","0.009014411310973969","band7='(-inf-87.994381]'_band6='(-inf-159.005615]'_id_class=maize","0.0","band7='(136.994385-169.005615]'_band6='(-inf-159.005615]'_id_class=other_oilseed"
"band4_band2_id_class","0.08104912857929591","4.052456428964788E-4","0.0010737069391686593","0.009787763613736504","band4='(-inf-48.994383]'_band2='(-inf-30.529073]'_id_class=maize","0.0","band4='(114.228321-inf)'_band2='(30.529073-39.004854]'_id_class=other_annual"
"brightness_NDVI_id_class","0.08167564183723011","4.0837820918615097E-4","7.81820048638605E-4","0.006040230384186163","brightness='(391.946457-434.700028]'_NDVI='(708.001221-inf)'_id_class=maize","5.020138284729156E-7","brightness='(356.016678-391.946457]'_NDVI='(708.001221-inf)'_id_class=other_oilseed"
"band7_band4_id_class","0.08174441773173084","4.087220886586553E-4","0.0012064014986986893","0.013909799159327642","band7='(-inf-87.994381]'_band4='(-inf-48.994383]'_id_class=maize","0.0","band7='(136.994385-169.005615]'_band4='(-inf-48.994383]'_id_class=other_oilseed"
"band6_band4_id_class","0.08181720973685938","4.0908604868429707E-4","9.322158672129321E-4","0.008351251043561245","band6='(-inf-159.005615]'_band4='(-inf-48.994383]'_id_class=maize","5.020138284734035E-7","band6='(-inf-159.005615]'_band4='(48.994383-68.003906]'_id_class=sunflower"
"band6_band1_id_class","0.08285939044476917","4.1429695222384484E-4","8.984333119817119E-4","0.007982772893462123","band6='(-inf-159.005615]'_band1='(-inf-25.42913]'_id_class=maize","5.020138284729292E-7","band6='(241.005615-inf)'_band1='(-inf-25.42913]'_id_class=sunflower"
