"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"5000","0.1797999999999999","0.03759999999999995","0.03759999999999997","0.0","0.17980000000000002"
"10000","0.09400000000000004","0.02040000000000001","0.02040000000000001","0.0","0.07680000000000001"
"15000","0.5502000000000005","0.01719999999999995","0.01719999999999995","0.42879999999999996","0.12140000000000001"
"20000","0.7324000000000012","0.010000000000000044","0.010000000000000044","0.5711999999999999","0.1512"
"25000","0.22899999999999993","0.035399999999999966","0.035399999999999966","0.0","0.2198"
"30000","0.9520000000000016","9.999999999999974E-4","9.999999999999974E-4","0.952","0.21919999999999998"
"35000","0.25079999999999997","0.0020000000000000018","0.0020000000000000018","0.04800000000000002","0.20280000000000004"
"40000","0.19079999999999983","0.002200000000000004","0.002200000000000004","0.0","0.19079999999999997"
"45000","0.3248","0.0011999999999999997","0.0011999999999999997","0.15039999999999998","0.1744"
"50000","0.8952000000000018","0.0011999999999999962","0.0011999999999999962","0.8496","0.1624"
"55000","0.15039999999999995","0.0020000000000000018","0.0020000000000000018","0.0","0.15039999999999998"
"60000","0.7612000000000009","0.0017999999999999995","0.0017999999999999995","0.616","0.1452"
"65000","0.5456000000000001","7.999999999999952E-4","7.999999999999952E-4","0.384","0.16159999999999997"
"70000","0.25520000000000015","0.00399999999999999","0.00399999999999999","0.0816","0.1736"
"75000","0.9184000000000022","0.0418","0.041800000000000004","0.9184","0.16240000000000002"
"80000","0.09439999999999998","0.04179999999999996","0.04179999999999996","0.0","0.08660000000000001"
"85000","0.14040000000000005","0.028399999999999984","0.028399999999999984","0.0","0.128"
"90000","0.7134000000000005","0.01299999999999997","0.01299999999999997","0.5104","0.203"
"95000","0.6896000000000008","0.013600000000000018","0.013600000000000018","0.48960000000000004","0.198"
"100000","0.2551999999999999","0.03179999999999999","0.03179999999999999","0.03359999999999998","0.22160000000000002"
"105000","0.9664000000000021","0.0017999999999999995","0.0017999999999999995","0.9664","0.2336"
"110000","0.24999999999999992","9.99999999999994E-4","9.99999999999994E-4","0.0","0.25"
"115000","0.262","0.0016000000000000007","0.0016000000000000007","0.0","0.262"
"120000","0.48800000000000004","0.002200000000000004","0.002200000000000004","0.23199999999999998","0.256"
"125000","0.9768000000000022","0.0015999999999999973","0.0015999999999999973","0.768","0.244"
"130000","0.23199999999999996","5.999999999999964E-4","5.999999999999964E-4","0.0","0.23199999999999998"
"135000","0.9132000000000017","0.002200000000000004","0.002200000000000004","0.6976","0.2156"
"140000","0.5059999999999999","0.0024000000000000063","0.0024000000000000063","0.3024","0.2036"
"145000","0.35039999999999993","0.007599999999999982","0.007599999999999982","0.1632","0.1872"
