"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"183859","0.010562441871216516","0.0031328354880642076","0.010562441871216518","0.010562441871216514","0.010562441871216518"
"367718","0.5297592176613609","0.5297592176613601","0.02725458095605874","0.529759217661361","0.529759217661361"
"551577","0.47237285093468395","0.4723728509346837","0.011851473139742986","0.4723728509346838","0.47237285093468384"
"735436","0.11515345998836055","0.11515345998836074","0.03987838506681749","0.1151534599883605","0.11515345998836045"
"919295","0.9211406566988838","0.9211406566988838","2.7194752500562212E-5","0.9211406566988838","0.9211406566988837"
"1103154","4.3511604000898325E-5","4.351160400090093E-5","4.3511604000898325E-5","4.3511604000898325E-5","4.3511604000898325E-5"
"1287013","0.5976536367542511","0.5976536367542518","5.982845550123357E-5","0.5976536367542507","0.597653636754251"
"1470872","0.4023463632457468","0.4023463632457483","4.8950554501010074E-5","0.40234636324574674","0.40234636324574685"
"1654731","0.11644793020738711","0.11644793020738717","2.1755802000449596E-5","0.11644793020738703","0.11644793020738707"
"1838590","0.8835520697926117","0.8835520697926127","3.263370300067483E-5","0.8835520697926126","0.8835520697926127"
"2022449","4.35116040008926E-4","4.8950554501013543E-5","4.35116040008926E-4","4.35116040008926E-4","4.35116040008926E-4"
