"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"6048","0.29050925925925947","0.2873677248677248","0.29050925925925947","0.29050925925925924","0.2905092592592594"
"12096","0.12334656084656079","0.05621693121693121","0.12334656084656079","0.12334656084656077","0.12334656084656082"
"18144","0.3176256613756614","0.2954695767195768","0.3176256613756614","0.31762566137566134","0.31762566137566145"
"24192","0.2997685185185185","0.27744708994708994","0.2997685185185185","0.29976851851851855","0.2997685185185185"
"30240","0.11623677248677249","0.0730820105820106","0.11623677248677249","0.11623677248677244","0.11623677248677251"
"36288","0.11326058201058199","0.06944444444444446","0.11326058201058199","0.11326058201058202","0.11326058201058199"
"42336","0.07357804232804231","0.04298941798941798","0.07357804232804231","0.07357804232804234","0.07357804232804234"
"48384","0.08912037037037038","0.04910714285714286","0.08912037037037038","0.08912037037037035","0.08912037037037039"
"54432","0.10780423280423279","0.050429894179894186","0.10780423280423279","0.1078042328042328","0.1078042328042328"
"60480","0.3048941798941798","0.2969576719576719","0.3048941798941798","0.3048941798941799","0.3048941798941798"
"66528","0.273527894385461","0.24921321284026354","0.273527894385461","0.27352789438546105","0.273527894385461"
"72576","0.09706755834098395","0.06475575617679624","0.09706755834098395","0.09706755834098398","0.09706755834098396"
"78624","0.0994679078030248","0.05317181785912403","0.0994679078030248","0.09946790780302482","0.09946790780302482"
"84672","0.09077626325771306","0.04637127956466531","0.09077626325771306","0.09077626325771301","0.09077626325771307"
"90720","0.10430557390570055","0.05945480329332209","0.10430557390570055","0.1043055739057006","0.10430557390570058"
"96768","0.1097622497911848","0.06266271394497276","0.1097622497911848","0.10976224979118479","0.10976224979118479"
"102816","0.24102070655087865","0.23791185004823903","0.24102070655087865","0.2410207065508786","0.24102070655087862"
"108864","0.24869557503003245","0.2478392850344525","0.24869557503003245","0.24869557503003248","0.24869557503003248"
"114912","0.10461378568786753","0.05672906315787953","0.10461378568786753","0.10461378568786751","0.10461378568786756"
"120960","0.10629177298756086","0.0627695267435489","0.10629177298756086","0.10629177298756082","0.10629177298756086"
"127008","0.10157234883063812","0.059483133070350025","0.10157234883063812","0.10157234883063813","0.10157234883063815"
"133056","0.09666208181999104","0.04800078877095541","0.09666208181999104","0.09666208181999107","0.09666208181999106"
"139104","0.22786736050056544","0.1933314399340294","0.22786736050056544","0.22786736050056544","0.2278673605005654"
