"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"100000","0.20786000000000007","0.013120000000000012","0.013120000000000012","0.20576","0.00985999999999998"
"200000","0.2383999999999998","7.599999999999829E-4","7.599999999999829E-4","0.2384","5.799999999999972E-4"
"300000","0.23775999999999956","0.011670000000000007","0.011670000000000007","0.23776","0.007489999999999983"
"400000","0.22326000000000018","0.012389999999999988","0.012389999999999988","0.22208","0.00806999999999998"
"500000","0.2220799999999999","0.001469999999999999","0.001469999999999999","0.22208","0.0011599999999999944"
"600000","0.22143999999999986","0.010269999999999993","0.010269999999999993","0.22144","0.00671999999999999"
"700000","0.23896999999999907","0.011670000000000002","0.011670000000000002","0.2384","0.007489999999999983"
"800000","0.20863999999999996","0.00731999999999999","0.00731999999999999","0.20576","0.00519"
"900000","0.20511999999999975","0.0062800000000000095","0.0062800000000000095","0.20512","0.008120000000000002"
"1000000","0.2476799999999985","0.01098999999999997","0.01098999999999997","0.24768","0.00695999999999998"
"1100000","0.20639999999999978","0.007249999999999986","0.007249999999999986","0.2064","0.009239999999999998"
"1200000","0.1982399999999998","0.0034800000000000057","0.0034800000000000057","0.17728000000000002","0.011619999999999991"
"1300000","0.2188000000000001","0.009420000000000003","0.009420000000000003","0.2188","0.008379999999999985"
"1400000","0.23216999999999957","0.0055599999999999695","0.0055599999999999695","0.23217000000000002","0.005539999999999989"
"1500000","0.24018999999999982","0.0028199999999999996","0.0028199999999999996","0.23962000000000003","0.005629999999999996"
"1600000","0.19879000000000033","0.006159999999999983","0.006159999999999983","0.19879","0.0034600000000000047"
"1700000","0.19814999999999972","0.007930000000000024","0.007930000000000024","0.19815000000000002","0.005189999999999986"
"1800000","0.25222999999999984","0.0027800000000000186","0.0027800000000000186","0.25223","0.006859999999999991"
"1900000","0.19896999999999995","0.005429999999999997","0.005429999999999997","0.19897","0.004599999999999993"
"2000000","0.18685000000000024","0.008669999999999997","0.008669999999999997","0.18183","0.005159999999999984"
"2100000","0.24808999999999937","0.010209999999999997","0.010209999999999997","0.23591","0.006009999999999988"
