"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"183859","0.05224030829330416","0.04496990979686751","0.05224030829330416","0.05224030829330417","0.05224030829330416"
"367718","0.5328002249931562","0.5299949245114394","0.051836845656725486","0.5328002249931565","0.5328002249931563"
"551577","0.4735244215705072","0.47278272913907377","0.05734930455595705","0.473524421570507","0.4735244215705072"
"735436","0.12508337581731319","0.11960174797273972","0.05845608323529774","0.12508337581731316","0.12508337581731316"
"919295","0.9211163779556714","0.9211109260509147","0.044685877773315896","0.9211163779556724","0.9211163779556714"
"1103154","0.05066154602638312","0.041495450525180465","0.05066154602638313","0.050661546026383134","0.050661546026383134"
"1287013","0.5980551732644256","0.597162012393399","0.047589572798756495","0.5980551732644251","0.5980551732644255"
"1470872","0.4047814208542981","0.4021365108607747","0.049207360223687775","0.4047814208542978","0.40478142085429814"
"1654731","0.13355822622643732","0.12967311706942977","0.04041447107337036","0.13355822622643726","0.13355822622643732"
"1838590","0.8835238625285509","0.8834949571004492","0.048708293528181894","0.8835238625285505","0.883523862528551"
"2022449","0.032925479353267964","0.02326641036248717","0.03292547935326796","0.032925479353267964","0.03292547935326796"
