"points","all_attributes","BranchNumber_ConsumerID","BranchNumber_Date","BranchNumber_ConsumptionTime","ConsumerID_Date","ConsumerID_ConsumptionTime","Date_ConsumptionTime"
"183859","0.05224030829330416","0.04496990979686751","0.04496990979686751","0.05224030829330417","0.04496990979686751","0.05224030829330416","0.014073681057655356"
"367718","0.5328002249931562","0.042844518814403126","0.5299949245114395","0.05183684565672548","0.5299949245114395","0.05183684565672549","0.5277830004100945"
"551577","0.4735244215705072","0.04633778288273556","0.47278272913907377","0.05734930455595704","0.4727827291390738","0.05734930455595703","0.4724664571128432"
"735436","0.12508337581731319","0.0526905748934149","0.11960174797273976","0.058456083235297746","0.11960174797273976","0.058456083235297746","0.08013242784927051"
"919295","0.9211163779556714","0.037696427502949555","0.9211109260509149","0.04468587777331589","0.9211109260509147","0.044685877773315896","0.9211109260509147"
"1103154","0.05066154602638312","0.041495450525180465","0.041495450525180465","0.05066154602638311","0.04149545052518047","0.050661546026383134","0.016439893456270782"
"1287013","0.5980551732644256","0.04004287820713116","0.597162012393399","0.0475895727987565","0.5971620123933992","0.047589572798756495","0.5971258267706767"
"1470872","0.4047814208542981","0.04284270442255869","0.4021365108607746","0.04920736022368778","0.4021365108607747","0.04920736022368777","0.4021365108607747"
"1654731","0.13355822622643732","0.034958785988087396","0.12967311706942974","0.04041447107337036","0.1296731170694298","0.040414471073370345","0.11864619790481126"
"1838590","0.8835238625285509","0.04061939519841973","0.8834949571004493","0.048708293528181894","0.8834949571004495","0.048708293528181894","0.8834949571004493"
"2022449","0.032925479353267964","0.02326641036248717","0.02326641036248717","0.03292547935326796","0.02326641036248717","0.03292547935326795","0.01145969566681255"
