"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"10000","0.3544060020599165","0.042232684657781495","0.042232684657781495","0.20409159845316335","0.1767329697969921"
"20000","0.8304521912950765","0.09402496239768712","0.09402496239768712","0.7554208385030857","0.1915356860626133"
"30000","0.9742917661749386","0.12927837793054744","0.12927837793054744","0.9742917661749385","0.2515171360425804"
"40000","0.35764966989749564","0.06871266037429345","0.06871266037429344","0.07643517102625431","0.2397778337026887"
"50000","0.9234946384280373","0.08398020130625314","0.08398020130625312","0.9234946384280373","0.2208123632785059"
"60000","0.817415174873491","0.12445049841037979","0.12445049841037978","0.7620991678139064","0.18655761418515487"
"70000","0.672949291147887","0.15671915745572412","0.15671915745572415","0.5529752109766277","0.1693254589562498"
"80000","0.5005568601876187","0.08404262489851788","0.08404262489851788","0.45920613028012863","0.17365724449817638"
"90000","0.7964013199407339","0.07580465497183576","0.07580465497183575","0.7554079908953351","0.20548281700707619"
"100000","0.6056887192098154","0.10710061220638992","0.10710061220638989","0.5243452547860582","0.2028817691458008"
"110000","0.539956856398508","0.1307547768602247","0.13075477686022471","0.47203474793967404","0.1899470893687406"
"120000","0.7257457344213499","0.041213071849444616","0.041213071849444616","0.6192174221683909","0.26561721740268446"
"130000","0.4699083434267143","0.12260843241681132","0.12260843241681134","0.40933326033785017","0.2635107884792022"
"140000","0.6978631464089149","0.0817627636786359","0.0817627636786359","0.6546757355600097","0.2394104606875037"
"150000","0.9265749191303461","0.12348345770647212","0.12348345770647215","0.9231922663350144","0.16591887845580514"
"160000","0.42246402431724334","0.08364150487074659","0.08364150487074659","0.2967645680660108","0.18839618789118717"
"170000","0.7718151238062446","0.11034557299589914","0.11034557299589914","0.7067666957803241","0.21901859633342322"
"180000","0.9486494560355384","0.11043569736711345","0.11043569736711342","0.9481639742841742","0.21558196661358503"
"190000","0.34198146057763623","0.06732571548146163","0.06732571548146163","0.15115460859270077","0.20784223802782006"
"200000","0.8561548615652613","0.10373918961590985","0.10373918961590985","0.8513955335207881","0.20871949799697156"
"210000","0.9019912059786879","0.08057318482666462","0.08057318482666462","0.895448206025806","0.22078024160549634"
"220000","0.6843738746698915","0.12261160662599965","0.12261160662599964","0.5976747807787407","0.2874781237107657"
"230000","0.522682628998882","0.16224651213179397","0.16224651213179397","0.42207254710501674","0.24151123431019045"
"240000","0.8580591411842453","0.07292439418425065","0.07292439418425065","0.8382470710359415","0.17496489772241297"
"250000","0.6771048604653279","0.06893457462884531","0.06893457462884531","0.5993496976623411","0.20644137028133622"
"260000","0.44005867502449025","0.08207922617557264","0.08207922617557264","0.4015044584014163","0.23022882726872626"
"270000","0.740846626077622","0.076100209858095","0.07610020985809503","0.6969462864988004","0.21688677913115603"
"280000","0.5970925484422143","0.07900096250974825","0.07900096250974825","0.46681030384851757","0.24027669421784956"
"290000","0.6222889842947171","0.09084213863232235","0.09084213863232234","0.5488638249802069","0.26442129400966524"
"300000","0.8625779332803596","0.12582226580672465","0.12582226580672468","0.8432242032847729","0.15618151597304217"
"310000","0.4248108825715353","0.11450656912982607","0.11450656912982607","0.3606822521183889","0.2029540276119514"
"320000","0.7324831860168507","0.08276506558098184","0.08276506558098184","0.6211203246877032","0.2320789272449307"
"330000","0.8716075935225067","0.06238841813023613","0.06238841813023613","0.8609401339872197","0.25726267991546015"
