"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Date_ConsumptionTime_Energy","0.1561787067984006","0.031220866657123755","0.032791167702426745","0.13270866560340244","Date='(1432980000000-1439200800000]'_ConsumptionTime='(31050000-48150000]'_Energy='(-inf-0.005]'","2.285788923719958E-4","Date='(1439200800000-1445421600000]'_ConsumptionTime='(-inf-13650000]'_Energy='(0.015-0.025]'"
"BranchNumber_ConsumerID_Energy","0.4777572300993812","0.09563921056302907","0.1429676133683543","0.4940163622526636","BranchNumber=4.103_ConsumerID=480_Energy='(-inf-0.005]'","0.0","BranchNumber=3.557_ConsumerID=3828_Energy='(0.005-0.015]'"
"ConsumerID_ConsumptionTime_Energy","0.47787690800346005","0.09566362726519041","0.14965780456579705","0.5","ConsumerID=480_ConsumptionTime='(-inf-13650000]'_Energy='(-inf-0.005]'","0.0","ConsumerID=480_ConsumptionTime='(-inf-13650000]'_Energy='(0.005-0.015]'"
"BranchNumber_ConsumptionTime_Energy","0.47787690800346005","0.09566362726519032","0.14965780456579705","0.5","BranchNumber=3.104_ConsumptionTime='(-inf-13650000]'_Energy='(-inf-0.005]'","0.0","BranchNumber=3.104_ConsumptionTime='(-inf-13650000]'_Energy='(0.005-0.015]'"
"ConsumerID_Date_Energy","0.4959200799470239","0.09917006994467609","0.14546537971435824","0.4945023148148148","ConsumerID=480_Date='(1432980000000-1439200800000]'_Energy='(-inf-0.005]'","0.0","ConsumerID=856_Date='(1445421600000-inf)'_Energy='(0.035-inf)'"
"BranchNumber_Date_Energy","0.4959200799470239","0.09917006994467596","0.1454653797143582","0.4945023148148148","BranchNumber=4.103_Date='(1432980000000-1439200800000]'_Energy='(-inf-0.005]'","0.0","BranchNumber=3.557_Date='(-inf-1426676400000]'_Energy='(0.005-0.015]'"
