"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Date_ConsumptionTime","0.020596055819140046","8.238422327656025E-4","7.73075686235177E-4","0.002097893460889018","Date='(1445421600000-inf)'_ConsumptionTime='(48150000-65550000]'","0.0","Date='(1439200800000-1445421600000]'_ConsumptionTime='(65550000-inf)'"
"BranchNumber_ConsumerID","0.9897010898812366","0.04498641317641977","0.003818799946737656","0.04636891518264377","BranchNumber=3.688_ConsumerID=3282","0.031161393114180806","BranchNumber=4.457_ConsumerID=6455"
"ConsumerID_ConsumptionTime","0.9897010898812384","0.008997282635283975","7.662735956745332E-4","0.009338184307615759","ConsumerID=559_ConsumptionTime='(-inf-13650000]'","0.006160025689931699","ConsumerID=6455_ConsumptionTime='(31050000-48150000]'"
"BranchNumber_ConsumptionTime","0.9897010898812384","0.008997282635283975","7.662735956745335E-4","0.009338184307615759","BranchNumber=3.102_ConsumptionTime='(13650000-31050000]'","0.006160025689931699","BranchNumber=4.457_ConsumptionTime='(31050000-48150000]'"
"BranchNumber_Date","0.9922586143316646","0.00910329003974002","0.0010355417730156936","0.009781935531681014","BranchNumber=3.688_Date='(-inf-1426676400000]'","0.001278762225213891","BranchNumber=3.517_Date='(1445421600000-inf)'"
"ConsumerID_Date","0.9922586143316648","0.009103290039740022","0.0010355417730156943","0.009781935531681014","ConsumerID=688_Date='(-inf-1426676400000]'","0.001278762225213891","ConsumerID=2814_Date='(1445421600000-inf)'"
