"points","all_attributes","class","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","feature69","feature70","feature71","feature72","feature73","feature74","feature75","feature76","feature77","feature78","feature79","feature80","feature81","feature82","feature83","feature84","feature85","feature86","feature87","feature88","feature89","feature90","feature91","feature92","feature93","feature94","feature95","feature96","feature97","feature98","feature99","feature100","feature101","feature102","feature103","feature104","feature105","feature106","feature107","feature108","feature109","feature110","feature111","feature112","feature113","feature114","feature115","feature116","feature117","feature118","feature119","feature120","feature121","feature122","feature123","feature124","feature125","feature126","feature127"
"1000","0.9991432432432424","0.532209366805912","0.3499616628364522","0.2806628973980357","0.27264927599161837","0.27634263998422876","0.19009742411615138","0.32985033460409585","0.2946639221581899","0.21427079111793126","0.37700470198468766","0.28258079356096105","0.32058041165979245","0.26848356180871924","0.25147283464741166","0.3328631771353119","0.29776262291884464","0.259993495249188","0.3135782661539385","0.2805760872823482","0.19843003466574616","0.15401981728083425","0.191950614950855","0.24007766756188717","0.21322223211918542","0.20159843444919487","0.298599702286468","0.2880900242495381","0.18889905938248805","0.16909454802804416","0.205627006021215","0.25815196734626","0.22965328753137054","0.17098292273938778","0.25945958495750543","0.22547217238092326","0.2569188329690495","0.2185900402542758","0.33501012104493305","0.30824797398403503","0.2480255566441874","0.3618157684085011","0.38224373663411076","0.23212101335464042","0.21492464215817297","0.19837632739508346","0.23736615422894203","0.3838697412055618","0.3682241599836022","0.27633608402198684","0.30799068590834655","0.27941234389052744","0.1932230202273791","0.17672315193917146","0.20166111305057383","0.3049249792543195","0.2759769696463549","0.14277505063560142","0.3112238661822969","0.2796363894815587","0.18241751084308458","0.1806527332567327","0.21337434589292836","0.3055509356887634","0.2722386396023712","0.10691471868234045","0.3900972339597692","0.32911417286723565","0.3130781432088451","0.28855258795573624","0.25924230005410914","0.33567970373023504","0.33528574172838405","0.21686877819980158","0.36904823736820935","0.3018063789580398","0.3323098575480224","0.3201748349839143","0.3146388815334412","0.3530706463514276","0.3271977071891037","0.2831200775120156","0.24403040036793988","0.27396804799359686","0.16764314094202631","0.12538959125501964","0.1382776602138059","0.22386741427560078","0.23267467270631154","0.0981139037566214","0.28849728376669753","0.3092072581439488","0.15420016939228567","0.16272712867732655","0.2171218009507372","0.2621815323384654","0.2428078240622089","0.10506180816272026","0.3160474540877015","0.21592459611675666","0.17881496119113283","0.23035489867108122","0.34882976855028386","0.4110341847944044","0.38433861632928135","0.43747792968464017","0.3587385034802623","0.2670909229186009","0.1716385412752981","0.20894724547219912","0.28518676598057535","0.4572349273989429","0.4397952601681404","0.43326624704030436","0.311729459169625","0.2990828620992009","0.1374847299899355","0.2153413703729723","0.19828012669585046","0.34339223606491387","0.31468083485482257","0.04552852968782507","0.2870791974222508","0.2945946434104651","0.15214846562529014","0.2147208857016187","0.21822881530576643","0.362175282566063","0.3004443280404742"
"2000","0.995513285771975","0.5227686884892039","0.3058416804563073","0.2159273269971939","0.282715988322777","0.31243064189867187","0.3177147397844784","0.28374886041786","0.3294829139584032","0.36232895618107497","0.2905956463019207","0.40327102282774896","0.2878465427521563","0.3109496619028605","0.31409948247311437","0.28020044670529476","0.3201578656917597","0.4433561666774086","0.324506778850867","0.27559973018836625","0.3876329767886532","0.39103182672483316","0.34444230567799394","0.23569927071116936","0.22438677862551548","0.19114250173162278","0.32076307969916196","0.2786038312272723","0.3892625654267795","0.39722871260139575","0.37076633162155936","0.24641867171497417","0.20895779370652984","0.21035600987908665","0.26854708409265104","0.3456606458325632","0.2954639073397277","0.2154377393972951","0.19732113256765932","0.18510255011073748","0.16229571310587754","0.25045928762725567","0.31919238330023725","0.3523328102751956","0.27095655304773675","0.2717292285090783","0.2013550444492217","0.1909753384421875","0.16692349663779668","0.26635200307036233","0.375157280646609","0.3162311459576835","0.34644383717926763","0.35770952535025774","0.37404147147621275","0.26206608256315156","0.2391164250214146","0.14788843512207261","0.3764533128595034","0.30926037339007145","0.34608652433916653","0.37510382952713317","0.38914548251054504","0.26139948641139993","0.24187033000922797","0.1311124600351776","0.2906636827164832","0.223326582744173","0.26598521258109825","0.27545670944043865","0.3647295300990576","0.3381031133125043","0.356148707137932","0.3540294212511578","0.3007182399166252","0.17660120611831126","0.2424883322790325","0.2871589402859576","0.39461377009867865","0.33148306593773913","0.36484658173786616","0.39469784578489664","0.34976797096666173","0.29427102774852093","0.340794782449208","0.3567340032740396","0.38676528986281067","0.29081561845359694","0.28618960078707106","0.20453981115691908","0.35280248802822123","0.2881525682048773","0.35012187356869473","0.3720177727606902","0.3820580422889271","0.2623023358027923","0.24472331038307182","0.11795355193774176","0.31472785646488105","0.3301972918657234","0.209637311764847","0.2670335191066937","0.24703639198120902","0.21261089157112079","0.19601264636996799","0.2126782738036882","0.33597246282610105","0.37322573528146535","0.31864260416337903","0.24712862374630798","0.2284197447280374","0.309485538648295","0.28451849791224565","0.20805643004045868","0.3757984642047288","0.324145850896169","0.36079491130694136","0.38475894909654573","0.3649956848515568","0.2845135685007417","0.23423413454798672","0.08089752105559837","0.32519016984433824","0.3499179707884149","0.35403970007460606","0.34697134215241154","0.32065122211115754","0.23369195596889814","0.189195328784305"
"3000","0.956812764875405","0.47225557838628784","0.31156413331311306","0.22582299499866249","0.33873128891724713","0.34379661508468534","0.37265520412315495","0.23412879361025088","0.25177624192108494","0.2634151181392608","0.25756791862947326","0.2702660637296892","0.2696407931392536","0.30089660810418384","0.34053546207604035","0.22338841096531584","0.2075913300343523","0.24175567339557452","0.27157455295843813","0.2347726179928533","0.2771399546486572","0.27446619812893513","0.2504825524392943","0.16888274209796908","0.17043180786135093","0.12382379239266196","0.25805722602846753","0.2445371122604718","0.28711241947338084","0.2743837343479145","0.2908124833559893","0.1694390703254312","0.17895069030754326","0.1422573361184363","0.29398919182075145","0.1883355883591221","0.2701054251072485","0.2570568181094296","0.24273956669634073","0.18732571208247253","0.16621665723041346","0.08950783725445818","0.28099256269472705","0.19065041902066437","0.25804518609413885","0.29020348138768776","0.24943107657246255","0.17141389367580306","0.14219783478104536","0.12632489035717104","0.2632682348632668","0.2108799662245585","0.26092872573760995","0.2674828121871647","0.23613682041847003","0.11118636662616732","0.10925525383854218","0.06790202719137563","0.262141757959767","0.23529772177568817","0.2731816681165117","0.26440097177482313","0.26806278593860816","0.13249642869791042","0.11507151304580641","0.0717179201728434","0.263627087634949","0.22602362283418534","0.3130914142144699","0.32183316135774626","0.36172387754432345","0.2262419139546455","0.24064524457085584","0.22818309319464397","0.3379460131010028","0.24593268006784955","0.3181550967597899","0.3005293072229682","0.3672663616714671","0.23849064265233014","0.24700335936152","0.2671585228616201","0.2746627861716927","0.23255234176584566","0.2709300570755313","0.2661118027428737","0.23601849005238454","0.1513614828108842","0.16904595217301402","0.09964871029502972","0.2656505589527906","0.22475933364617293","0.26178398617814663","0.2608836467463993","0.24122174370261226","0.14367226117355542","0.13242683004763328","0.10255219072209201","0.27966611858998913","0.20681252369483216","0.25215440092579594","0.2847252682749669","0.24343916559772633","0.14737772719131537","0.15712174638905663","0.057877617820636176","0.28572911735714024","0.21886024873870383","0.23895620627681755","0.29125228028587463","0.25936860913409093","0.19712557041134396","0.1522302440407502","0.1220825424969593","0.18340213188206864","0.19216879873773549","0.23855702084452163","0.2504060190437743","0.24861011200712876","0.09012258060546956","0.07973057546737138","0.03404309251619117","0.1876456452414139","0.18989218323539026","0.22328223862198018","0.24698282648275866","0.24833076351433098","0.07895708193014433","0.10000114934166761"
"4000","0.9942620192307707","0.5993886143010132","0.4172384506940426","0.3668089530281613","0.3597509459312887","0.4039867727740327","0.4705471345832829","0.3572798311796546","0.35912425475389453","0.32843642920064403","0.37396947873524417","0.3208421786530186","0.4430457484394138","0.4704203415643512","0.5238772724118502","0.4211663096761797","0.43821170461268494","0.39145560235925875","0.45165157900787994","0.4327260791673949","0.506690312102286","0.4205444028577817","0.3023993756427815","0.5213184559344204","0.45066952934477533","0.26689240117211604","0.42765007607703365","0.4658155435078661","0.49977757039249104","0.42822947203090234","0.28081226340687176","0.45504569000047607","0.4287629495034536","0.2636110127998623","0.33752425743262726","0.31123551791718296","0.3253214790602499","0.32667635977062803","0.2348484314278626","0.2867577327272034","0.20452060387098303","0.6476473694561564","0.39323694306343965","0.3152412437011261","0.379054303319424","0.4260381032645123","0.209371418947349","0.36578461494393427","0.3019651062475714","0.5829329132831373","0.5786125390342085","0.4247268902596885","0.38093614907835005","0.39833079861420084","0.3450580169671742","0.5902619624669694","0.5168627301326545","0.21278955716244266","0.5513318902431564","0.42540577867395457","0.38062114221678084","0.4103970715923977","0.3508086153401686","0.5586596124377197","0.5132331219547067","0.18087667003332927","0.44141845693937143","0.4981077623094483","0.3758056789864923","0.370607637851169","0.4601002575304538","0.4329605677813573","0.385044725271877","0.35159685960946374","0.4047641925495393","0.4486122007701445","0.3585822422133148","0.38121848608877423","0.53730912748828","0.407454551295481","0.3673626260435068","0.408694102983983","0.5854325944095906","0.43159329247970746","0.43348193385109757","0.43924460296929785","0.2713516269388188","0.6486512933019477","0.6090967359222504","0.12870249267723124","0.5371420452022511","0.44892525822075446","0.40109996382260305","0.3788395689138246","0.2511568813254239","0.6027475550740016","0.5066928002867637","0.25013300872349503","0.40631894677329994","0.32360052964413305","0.4058711436990713","0.3593857343685246","0.28545182043430983","0.35150302252163607","0.24263123424015387","0.7505070145619384","0.48326418913859015","0.34512148959751243","0.45377606273678767","0.35849616570106113","0.2921788879355136","0.44211492327394225","0.33400770064434304","0.7041326270561841","0.6766609891431633","0.5083818313964922","0.4781994892302353","0.44254421088586515","0.30886212208859964","0.6705051261964281","0.5970955621506391","0.07738870402715534","0.6737956652552535","0.4948148893546556","0.49270560529951946","0.4393206160680663","0.2930573125205261","0.6386633455941456","0.5575445393589917"
"5000","0.9968756756756744","0.45590521996222416","0.38938122973910083","0.30451980818469815","0.4036576415463106","0.3953489383862892","0.32437681943823693","0.39443580557709207","0.3747450557753276","0.38650017782620916","0.4581975765618452","0.41314627202349685","0.37257868309454456","0.38367701175443286","0.4160928563928869","0.40141780921667647","0.37841143180689185","0.4973155858987116","0.21030171599745168","0.4979298082096637","0.4255932901828414","0.44467188649876066","0.45495318660411194","0.21784368643419832","0.21924468138937206","0.24773433178065188","0.19458854023338698","0.5138368469021752","0.4717307720097125","0.4191009024262638","0.44793448209080716","0.18440917090167816","0.2195183040731743","0.2874002362726108","0.32540379977784295","0.5869673410818536","0.3957111594168108","0.4268259814220866","0.4208684584047635","0.43985859475033573","0.40002626432784777","0.2851866597003703","0.3763887736843786","0.6050242613803749","0.37158232591003226","0.48098399098884326","0.4152745041821257","0.43257811229397725","0.4271556901586281","0.32418611410188103","0.1097405139333448","0.5213598430946023","0.3548340267749298","0.5573028493191885","0.6199967797126733","0.0627132902009403","0.17706802962100177","0.14364391977176716","0.14594049088245376","0.5400851222182704","0.3526514420698345","0.5652316463086633","0.6403211878169499","0.09428052855350441","0.19973356173267431","0.18417294968733836","0.4499810527281018","0.4125841693291037","0.4349413108958287","0.3801111684896845","0.3094439570553342","0.4242593450595853","0.4090118416417486","0.44132318329815656","0.43764521883202534","0.4071988975140363","0.3896535044961161","0.3594119515608983","0.26340221752273596","0.44616705456879935","0.43722047523248364","0.3202807231832128","0.13745057806337377","0.48875900054627985","0.2805156722270817","0.449023946834915","0.45467873991100116","0.1529291989069489","0.19935087730236584","0.05972850663544681","0.1968837891599654","0.5062927475713273","0.2800753542279245","0.42861143587222905","0.4532096819506425","0.20218433856932364","0.24656515992256678","0.11601549685058855","0.1510477412652723","0.5814213183957199","0.24911889581696267","0.5105119351444558","0.490108161492919","0.19277864279757384","0.287672150981594","0.22175974305977209","0.1714043169546683","0.5796388009544179","0.24916685921382964","0.41534378974034153","0.45558901949955743","0.2369970621232796","0.32628429451355745","0.20793443428592995","0.14192337445496356","0.4832205867795365","0.328892219815583","0.5311369150030529","0.5044690821219372","0.15652387721622069","0.12596299534275096","0.0642019567973183","0.1349495583552175","0.5134299422236529","0.3199488853757606","0.5456528215586693","0.5649537946209204","0.1258577403422732","0.14504580505634546"
"6000","0.9943071756502235","0.5409290848702863","0.3997700415274569","0.4181471405044584","0.4058342661038742","0.42463361338472216","0.3550535450503358","0.4186940368309806","0.3724127466441314","0.28829407886677316","0.42318175379293754","0.4707866362537659","0.3829116087825136","0.41904584016415714","0.35981680048916453","0.4552961398681742","0.4192761806256406","0.32247509214217557","0.2641140072871047","0.23222865841205184","0.35234423120495323","0.4475695063193356","0.4362785658103359","0.18519060298822493","0.17301655015473802","0.226231605231725","0.27282314614232583","0.21960334376069737","0.3297067287392616","0.44613689499074305","0.4810421989442653","0.2076693499497941","0.1729901677184425","0.23726151145921104","0.2835897127525362","0.2878648180607815","0.36031783713532345","0.2883021669064435","0.3647104889217846","0.30486546918993856","0.2465713343875855","0.09097179943734902","0.23362236578692078","0.30887087789053064","0.3374747592089029","0.34900428070442857","0.36269742129128785","0.3095954326089123","0.3560564929288801","0.1448694115681524","0.18654780839630195","0.3179011629187354","0.39228175062955606","0.49296616929669945","0.4816605897719695","0.18390372940900598","0.14480656463730432","0.2081203026114653","0.21412712637141246","0.3155869598094347","0.3696610493326071","0.4824447394301601","0.49435530264717076","0.18004554246536725","0.16755608181776224","0.14948654963763158","0.4267834126717093","0.4481256743131748","0.39633554581281644","0.3998919625500458","0.3400270705940332","0.47664887973120906","0.40976389975702016","0.380778708229705","0.49595871719519813","0.46163364596427015","0.4722814944513376","0.45850667055062255","0.3880450644631954","0.5366382143606626","0.4381485975380369","0.31481925218712803","0.200073581841977","0.29570798114766766","0.35913392574838754","0.471952666141955","0.5088610425453345","0.14617218506970944","0.14768485291556877","0.14034571293963927","0.18237661023961238","0.31485616204637235","0.3713276658583087","0.4449451032820367","0.47099936763601513","0.19868062172021894","0.1479930190073271","0.17601388489971248","0.3292944322307996","0.26288934783554524","0.31442313536432853","0.49615349694933514","0.3502628251198374","0.32927591833175046","0.20014368645884806","0.17584897988691794","0.31529642120759727","0.297991532476857","0.31271745182191835","0.41418231231974545","0.34614210402249745","0.3065160646958633","0.25186482604935323","0.21113538983078034","0.12868391547959615","0.30077337814627186","0.311527972060748","0.48556304384332194","0.48616780025386513","0.16264300180516825","0.17621684476569965","0.046114712067161376","0.14504691730567165","0.368089550201663","0.27627334534597436","0.4952419096419933","0.4863224830213363","0.16124407304938773","0.18178884795785932"
"7000","1.0000000000000016","0.474676293504372","0.44174754654652576","0.4497574369550815","0.3961072723472947","0.3782715380464609","0.37057393513119585","0.40426792904123465","0.3464130852728673","0.42278378117775606","0.4611317091983697","0.5234720686084579","0.48364242820470554","0.5089572118910275","0.4641202502238399","0.4711837061623957","0.43025017803295107","0.309363740381838","0.35035240452689687","0.3635448832929843","0.34152586153991626","0.4893833230830321","0.5721976915717556","0.3578729817970093","0.4025017595754162","0.5376034591250825","0.37162521367706774","0.35355057191029393","0.4107491180369114","0.4592844382801441","0.5562282529014708","0.38243960819262995","0.42177470232886777","0.5189877602046505","0.44570678392803426","0.44976066194296915","0.41266323338824457","0.36489784167564426","0.48177350262066687","0.40873847987892736","0.3159473420586341","0.6439155100811894","0.44616653452612154","0.3712632544673127","0.32940548796608715","0.330652867332126","0.5621471046967367","0.48982776493499414","0.3273191598388983","0.6644109131612251","0.4603722219182883","0.403148212459433","0.3495396391169035","0.49380312479862565","0.5174321328148613","0.36479400985954585","0.3185407702239829","0.4783572225047893","0.4441922939070471","0.39577633238711424","0.3454148224682443","0.4877211464546913","0.5195826958513006","0.3447540635247461","0.31067134481765546","0.39010799691609943","0.3968697001099535","0.5226558312930459","0.4149695968812105","0.4522214724260424","0.3404498226376667","0.4101167636089109","0.37983626751066013","0.32689885864194496","0.42527039412752077","0.5189165994561933","0.44492891359184594","0.4562715567286918","0.3402984164954243","0.40816397912512214","0.4017985211279203","0.376921068146304","0.30577139816674204","0.3848185260027779","0.28518201466811766","0.44786853076567706","0.507223178445421","0.31282120091077337","0.31969105290649447","0.22099154435385432","0.26906293774362244","0.3964518362787314","0.3640374708015832","0.44919196793283794","0.5082295175316849","0.29130360791559284","0.2892023554317318","0.27779147735990045","0.3718098502451186","0.5156545879504997","0.500501363838982","0.49779638596795234","0.5622518910947047","0.21595263806574766","0.22960273686556798","0.5697300808142631","0.25895830332391034","0.5213468005201259","0.41268229718976746","0.5063184615866261","0.5892536577578451","0.29521947639381435","0.20374347334525067","0.4979599292593687","0.41240617398127705","0.3280531441096687","0.2572525952688424","0.516685493803205","0.5136549096599324","0.3600001128125184","0.3482736050115054","0.0586928458477525","0.46100436630998853","0.36535522439341195","0.27749186492755074","0.5215838733821634","0.4825029311697919","0.42856554193351176","0.3203403728816685"
"8000","1.0000000000000016","0.5300186070328429","0.41549082018799555","0.45698722591179075","0.42671783740418145","0.42447964939741284","0.4805321784034279","0.4835651724128083","0.5264562311946966","0.5376254244060469","0.4929521806967621","0.3483295377500665","0.43592219484733463","0.3741205450662006","0.4423048153788007","0.48252620316343897","0.46990209209233197","0.5220918147014961","0.40540018273397005","0.4740848469070588","0.5214660700938571","0.4367419974775735","0.3522024748711017","0.4672753573491738","0.4612438752042046","0.3759979503340757","0.3668745443668941","0.47708740825076096","0.5398400484558848","0.41486108248015724","0.3444784432937004","0.46249697458670624","0.4611814540826741","0.380175645719575","0.7172841467151521","0.5194725405200417","0.5967949546162199","0.6493013001704665","0.5257092564532752","0.5641013873361236","0.47311150522886847","0.514032369179057","0.5749441054002052","0.45777386861439456","0.691634970935319","0.7768705090320234","0.4827665953452855","0.5763093314219805","0.5210571394326418","0.5434035264096686","0.35611836800372293","0.4775470520011653","0.34307027388181843","0.45380094224432693","0.2969782466575514","0.27040062485611127","0.22116368267310077","0.34920515482072295","0.38218189853290085","0.4904011958193776","0.37609009532701365","0.4455562312991375","0.35490002046254454","0.3257006367178009","0.2521009484932413","0.29912295742868505","0.40688500920228954","0.4344729974485155","0.43676654633519246","0.4589186016160834","0.4330879035808142","0.4165345456193701","0.43505650321499645","0.47966566716701464","0.39487070840906624","0.39723945988832454","0.40787919237640613","0.42785740682282963","0.4487996896242834","0.4536177467463537","0.46176862247373757","0.42272080339248247","0.26883456840066083","0.47302701534476005","0.46743574394044807","0.3854469843747042","0.3221080507531415","0.363125656878621","0.34657423062851733","0.27008047606076935","0.37689545438737854","0.45654888268098626","0.44233398549386826","0.36056366410316676","0.34310048473587973","0.40347444716869757","0.41629992037579744","0.3641654882109151","0.5903802438613189","0.5211495310398493","0.6506607081413347","0.6055461681380853","0.553577795731682","0.6338387723998047","0.6161567695669945","0.3723756226190936","0.5912617099075567","0.44003462493504353","0.6501225151361172","0.5424474051003996","0.5131989898224234","0.5039064936138716","0.4573425602375765","0.35089010802502174","0.18322556071587565","0.29197274929719746","0.3599211269866751","0.49080774591378185","0.4180489458020132","0.21308974554220123","0.23286685328140078","0.07634571226208071","0.19380704971430154","0.341064549339431","0.31688700313387796","0.5328647596491866","0.4541749753886256","0.23673562549610405","0.23764309270966394"
"9000","1.0000000000000016","0.702211680085766","0.5597194764301382","0.5851155151369631","0.5100005335408749","0.5435933540340904","0.5250013265421928","0.5286629789160334","0.4904786273186918","0.4934105290964454","0.64357159527382","0.6193412984918848","0.6908866302589882","0.6882693961212695","0.6290857080433355","0.5397312481389426","0.5777399254897398","0.6246627682747281","0.4035351592764697","0.550571548992528","0.5476689171883377","0.5972653256421877","0.5259922769149574","0.3777069595206754","0.3896461256374213","0.5050553073099844","0.39461308497699227","0.5481930012115688","0.5318176985739016","0.5938796639854664","0.5328805156437113","0.38793350213383637","0.3997996347437598","0.5096623941304823","0.5003140001702745","0.3255968936999957","0.3724392614729955","0.3921710535171469","0.4046752032233002","0.43382521165733434","0.28273879343120073","0.20890175031797328","0.23135825383820752","0.28655318615856157","0.22397029163708235","0.6238361121076826","0.4037689961419382","0.1851634859281352","0.188379443907554","0.20086183066507873","0.34894157865669895","0.6050295757381288","0.6294027469648236","0.6248301010245657","0.5336946372204945","0.3583671786699499","0.35473145796002786","0.2899437232649758","0.3487298195868132","0.5991831039447229","0.6345272693080435","0.615608085682521","0.5300106867653425","0.38461916107294747","0.36093945382041226","0.28158947406187473","0.5005678370550781","0.6374726389255959","0.4988659432716399","0.5042810395929354","0.4737143880638959","0.4700500052340961","0.4881114195797517","0.5749456387064632","0.5302353925427131","0.6059263649066879","0.48642275005454993","0.47148773067853383","0.4850442645422347","0.5161045481930799","0.5121465504461845","0.5804400267049539","0.40209617185529967","0.5310078108836527","0.5928086660033829","0.5969915436861547","0.572311711750089","0.37687998976775006","0.3810165903725409","0.3611883609659273","0.15673735105674486","0.5421519185095485","0.5936737914293658","0.608411334205923","0.6038097781427514","0.3586086461080376","0.41122757773019303","0.2789642493645616","0.3415538176035773","0.3685831896697038","0.3982402562173306","0.5641246854403228","0.555007853515482","0.22745868821558454","0.19809315508383044","0.13573956334226142","0.2230627047528978","0.4551575391210955","0.5584542864489161","0.5769498434658126","0.5680679484844637","0.2916313478545663","0.3870679531658643","0.20489051414301937","0.11517925305097089","0.463869347226673","0.6198609230945338","0.6224711861088995","0.6142693351367974","0.2838806056754361","0.26520012494865985","0.1515542451258344","0.10265657004729745","0.4352198673018966","0.5474513072939278","0.6330314362657656","0.6230843555357582","0.22247799907209315","0.21730437509674136"
"10000","0.9931408627717391","0.6547815426823264","0.4130088269738116","0.39931452283797775","0.446649779401104","0.470561400949586","0.41557004559570054","0.4003135224422071","0.4085058887368451","0.38892746657667576","0.4434784325675566","0.423355183605015","0.42675061954280297","0.4435157739892856","0.39018990295394596","0.3816411071935141","0.4248849843266309","0.39729834632421424","0.22066715552553026","0.28351256582290535","0.28235151713112144","0.41206871943545176","0.5241706992670482","0.2698584572140726","0.2924920724150392","0.23132838826891927","0.23363789073833013","0.2782775658574232","0.28118476034615975","0.4108325694816355","0.49400218190849676","0.2749079201029503","0.2988668315242553","0.300107483625998","0.21454512948596657","0.2156004049274954","0.21748692313559234","0.3168312382991558","0.26738416566248363","0.33219495084338985","0.42174261542162267","0.3119276451973372","0.15605160722435713","0.2553651140849328","0.19346198837843698","0.32240709991258176","0.2621578271662918","0.24924682304647525","0.3576062110911639","0.19744570697524866","0.21005575995797857","0.4616092026438326","0.2874272892614643","0.46463031980273345","0.503799621684922","0.25594420468989204","0.2673123686084072","0.17539767020852404","0.20810623341609305","0.46121038497013356","0.29912556867573936","0.475825179502328","0.4932918941385581","0.25923222777875576","0.2707432344448179","0.15093322163952252","0.26303951089550714","0.31714891365697384","0.22052588447280824","0.36514759944665776","0.2469225811956272","0.2519855772417415","0.2802263727706811","0.265391813816117","0.24147589342048933","0.3350343681796324","0.22413582126056758","0.26047129486987913","0.2822882005550712","0.25225252492910905","0.23955305390405407","0.272005564601917","0.21452191213054134","0.24276720851589947","0.33583337676458114","0.41909693391168235","0.40311236490425684","0.2681100524344484","0.26356155532796416","0.27107013064131863","0.20797311702986582","0.4064079324068642","0.28907660749418196","0.41263419256120637","0.38756282523612273","0.20468876531635816","0.1634486038666375","0.11311210125969334","0.15130405622635748","0.3412960198477866","0.281193155943886","0.37450619974448757","0.3645891544362194","0.26528157951799053","0.2976077626091575","0.18405805865928043","0.19896823892347076","0.37903432314321117","0.2837519114411965","0.4183157499169843","0.4069498579011747","0.2670267380814971","0.26706361098100306","0.25221265584786745","0.16274328669861446","0.3219544922002786","0.32211635589654636","0.45817436855252436","0.45970743613653986","0.1755125991979338","0.17614236226753954","0.07368529155999277","0.15800058719787657","0.30896269713147384","0.3157739894854268","0.44996219401910476","0.4711669891160005","0.1406598104045706","0.1257391452715811"
