"points","all_attributes","class","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","feature69","feature70","feature71","feature72","feature73","feature74","feature75","feature76","feature77","feature78","feature79","feature80","feature81","feature82","feature83","feature84","feature85","feature86","feature87","feature88","feature89","feature90","feature91","feature92","feature93","feature94","feature95","feature96","feature97","feature98","feature99","feature100","feature101","feature102","feature103","feature104","feature105","feature106","feature107","feature108","feature109","feature110","feature111","feature112","feature113","feature114","feature115","feature116","feature117","feature118","feature119","feature120","feature121","feature122","feature123","feature124","feature125","feature126","feature127"
"5500","0.9630428838895644","0.8085374611801244","0.8085374611801244","0.6128546928887422","0.7755374611801243","0.7755374611801243","0.8070374611801242","0.7755374611801242","0.7815374611801243","0.8085374611801244","0.8085374611801244","0.6574385714741431","0.8085374611801244","0.7740374611801243","0.7770374611801243","0.8085374611801244","0.8085374611801244","0.8085374611801244","0.5426587391283714","0.6776778328503286","0.6934443734897826","0.5480087412587413","0.6879769913296088","0.6017844412836986","0.6029328299445516","0.48339575796763273","0.5694947881657322","0.6846009097734055","0.6771916262370352","0.5480087412587413","0.6907699420859461","0.6066610438478013","0.6226704196574702","0.51692540395094","0.7695803033562824","0.46237099627888584","0.38280846642662386","0.6299873306041786","0.7178189224997109","0.6879850075768914","0.6760707580919191","0.41733229813664596","0.6132043772917759","0.3596992547968215","0.4740887627583146","0.6754605448898927","0.7152519044274216","0.573479254751927","0.600652489606524","0.3331551451266125","0.11625776595392559","0.6417157555969184","0.5662504255612808","0.5862711038961039","0.5480087412587412","0.2413583565029348","0.38114754243457877","0.21097615723445587","0.1730191687077982","0.6417157555969183","0.5918421890609391","0.584833603896104","0.6050980269730271","0.2543222312326228","0.4349642077894099","0.3203509222281537","0.8085374611801242","0.7880882654483199","0.7755374611801243","0.7755374611801243","0.7740374611801242","0.8085374611801244","0.8085374611801244","0.8085374611801244","0.7740374611801243","0.7811938555104316","0.7740374611801243","0.7740374611801242","0.8070374611801242","0.7740374611801243","0.7740374611801243","0.8085374611801244","0.40246551164727445","0.6119750723671047","0.6378385516800134","0.6036700229118708","0.6578196429571572","0.42947724125802517","0.4152456905607374","0.3782353468641309","0.38415255377181656","0.6352301189509557","0.6173545964904661","0.5767680580289276","0.6772141957727629","0.4156774302177655","0.555368903739178","0.39870763325432346","0.48965726025218886","0.3625570333281176","0.6411467995238131","0.6228603896103897","0.706302353896104","0.36579775535841247","0.3725992572741146","0.2914559113178964","0.2836950301204819","0.37033378456382976","0.636230704242065","0.6852086038961038","0.7236505681818182","0.29829881865782704","0.3274405035951683","0.2825733179149226","0.14606075814245995","0.6179721851613298","0.5432360714942952","0.583396103896104","0.5917002142594248","0.14339737383600337","0.20300314306677256","0.08971734070813484","0.05995716106182973","0.5944699261251853","0.5376401131762973","0.5480087412587413","0.5480087412587413","0.170723196356856","0.16531429978154377"
"6000","0.9982124999999995","0.7133643892339544","0.6277167597833457","0.7207048385524027","0.5781515423920414","0.6298321748031085","0.571737821538365","0.6429292937135328","0.661341937522346","0.5371182594579335","0.798545147123408","0.7397771107581087","0.685333861126796","0.6368621878725139","0.5028345453524998","0.7637894158981116","0.7265614742141916","0.4403759340297384","0.4265183853861688","0.3347559480564558","0.3232371568186414","0.5162819016516319","0.556438763946081","0.29605354517324234","0.3091262543342449","0.3098910496339381","0.4601433808224593","0.3070621529626607","0.2954551741948721","0.47018122993297595","0.5520626400862663","0.3357488561288163","0.32926031752714957","0.32332857421316474","0.5000725256002365","0.4661241759906179","0.4659638385246928","0.3487708007674425","0.44806289916152375","0.5500304754593793","0.44739043226359243","0.17921460721439514","0.45953083252452687","0.4233105664047531","0.3330244439049943","0.3750905024757646","0.4517719222102404","0.42204622617461623","0.5601671461585094","0.1354773702216836","0.16542110336075588","0.36336525028951194","0.44658085818620274","0.6431773587857925","0.5731001125747245","0.20377131532146958","0.2017479282720577","0.2449822280468456","0.22861802263960285","0.3615268664511281","0.42216370406660964","0.6476044733044735","0.5710653042939825","0.2038500655032759","0.21024022050083982","0.19660296734905264","0.754673704435661","0.6785839540356042","0.6755766923897359","0.5768604398017442","0.4833143223656909","0.7858285855448899","0.6819444068009286","0.4394886727315814","0.7385747733546647","0.7159475382709078","0.6171865487169835","0.5819253654558002","0.50678005521049","0.7504120835686053","0.674940146809712","0.5236128905514775","0.29807197027794796","0.3394441785281168","0.4898555357297032","0.617706012780101","0.6244639958133066","0.2945665606815855","0.31487213548846793","0.2333909890739317","0.30463097647483983","0.35382070492677997","0.40392633240494813","0.55015020973244","0.5982602328223252","0.27944700730176913","0.24654776331388642","0.30131657785189964","0.39892316593270294","0.16822765702764597","0.24465020058612383","0.4853139713564518","0.47102394630672734","0.20144206600978937","0.173005034513516","0.2684397329414429","0.34288398180410373","0.22506416944996938","0.30682545427471547","0.37163706123470625","0.454381507346035","0.3657900930032028","0.30356683542850527","0.33200933423387025","0.10094537933700805","0.3536572004892127","0.528662067322187","0.6534242160278746","0.6313749307790167","0.08530372618655385","0.1321193564088473","0.08296354243483232","0.11785140451999106","0.32888587733364033","0.4579904609781117","0.6544303571428572","0.623901051826353","0.14408267578284842","0.10120404810563127"
"6500","0.9981456310679615","0.7370060718067488","0.6212362300738135","0.643485159511883","0.5765754712017708","0.644886181516387","0.6672613127870124","0.6553290799744174","0.7446570545887996","0.7313753821616847","0.7777880269961963","0.7062782929149488","0.61067492972813","0.5593485241261239","0.6512450397325814","0.6682200786705356","0.6853192194874204","0.7198182240597515","0.4023011109194982","0.4595629005396237","0.5602140648514881","0.5838048786820864","0.6241759007074796","0.40768155424158425","0.3775562354708305","0.2810973224032438","0.42994315900086666","0.4751232601397125","0.6057169446076417","0.5959212259656568","0.6885700964240438","0.3739372021506272","0.35861032159799155","0.354995279413428","0.5593259843584578","0.5799562576344234","0.5836977003873474","0.5105517300859023","0.5115368809262207","0.5853070999827709","0.5518230917439131","0.3312435638041028","0.5354490036524524","0.6854593212103144","0.47101583254131923","0.5684558702813521","0.5209053322580273","0.4960377750654708","0.5819202233897578","0.26998360709630004","0.2225163401626979","0.4404254741199894","0.48096751555390194","0.5790161190821896","0.518211615426175","0.3420687156768338","0.48216441030528134","0.23901820742513566","0.23362636252515928","0.46636948951667473","0.5075158874535587","0.5806986587647293","0.5232245990010355","0.3623011194388851","0.4600478503975618","0.25139860411337706","0.6975553312437162","0.6117356270252968","0.7141216266943463","0.616916156412931","0.6038556082486767","0.7008248813541629","0.6571288188516058","0.7054960735245072","0.6227216428209275","0.6456292927522094","0.633663646868587","0.6617821122943215","0.6334280003392263","0.6624753774741128","0.7271866322033159","0.6896328791415118","0.2099816318986148","0.4059401740171023","0.45622194253144427","0.5559760512751315","0.40360804639380476","0.3348118088273088","0.42732280552985236","0.16069207396072563","0.2865747627850838","0.45666218210949","0.477170996604257","0.6099409716795863","0.5222050639860615","0.4349790443387249","0.38322934921642116","0.3027334437982314","0.3696459985684803","0.6200158696830443","0.5537726885056572","0.6261473891426078","0.542003999723251","0.3938606496804514","0.4474047866430818","0.21430771643266194","0.3366224715280007","0.6104687124351657","0.625589423492575","0.6527631462280252","0.5469604941096234","0.44227275520023596","0.44947154243824994","0.27294375971414586","0.20338078786123193","0.4362526499914654","0.3443670845789321","0.49736256680638385","0.4401675088276145","0.20630511389465686","0.27095555450581166","0.07897112150982968","0.2408850791126162","0.43399928946836175","0.33195731366405945","0.47168619785369914","0.43899661226415665","0.24646996588737327","0.27372154028109585"
"7000","0.9484999999999978","0.6902357456538281","0.6457584733925176","0.5331644296863707","0.5546905688035185","0.523186217078481","0.5239561062314231","0.5615924907170701","0.6745202590763439","0.6818443543967808","0.6508764962371829","0.6089378243567314","0.585803153894367","0.5361359919072868","0.6520454037435963","0.652869301196961","0.690235745653828","0.6167690630321545","0.43630998481030836","0.3771391535080174","0.6215807018695477","0.48769358627607395","0.4464809701641371","0.44647980480438193","0.45970173173463424","0.5373943625137301","0.46501466095072985","0.3998843289466139","0.6142276280485727","0.48658921225786406","0.46601632346782074","0.4472606171293119","0.47517723477321616","0.49568261693504473","0.42184579762357294","0.4982256767184066","0.4304811683156194","0.5843295635600279","0.543677548665704","0.44105356148845787","0.38232391239449354","0.4528119375220251","0.4814465183229807","0.29473539559958367","0.5162260067009707","0.5311880656471232","0.5584860370093744","0.4602640248770508","0.2763285431047987","0.4548579254115101","0.3918608485680844","0.387234060025443","0.5194168658068848","0.4979930566061742","0.46842449981866785","0.24614891075420559","0.27090676445282247","0.5291351159476622","0.4067831607030791","0.4158150617702871","0.538532134021436","0.5001240089871266","0.4829642345510363","0.2531672421833784","0.34131039065687735","0.4298521207548959","0.6445539498180849","0.5600261996225221","0.6367182459822481","0.6516970545815273","0.6295768678275591","0.6524909510006079","0.6356198371695185","0.616522321177518","0.6578600463545343","0.49777985230622207","0.6532843107478206","0.6610680647344407","0.6394666316523058","0.6536516006646736","0.6815858248130461","0.646341148366062","0.32857926661803877","0.4149149329683835","0.5343255220319306","0.543680085050892","0.5126010348815939","0.4341459701249665","0.3731501482357232","0.2539284918100001","0.4764981145076381","0.38961101087798605","0.5719590221617211","0.49036667167833736","0.4314963366865828","0.444141322501042","0.38216533099307887","0.3496935657379727","0.2788596280410859","0.5431391153830235","0.6127325374984975","0.5138886400469236","0.56844321296502","0.2748445544860658","0.2563973393038461","0.5391793394027709","0.27709610678198604","0.61416892609139","0.5264164585581637","0.5037359994614007","0.5567768843646144","0.2761474460178917","0.2534904820227511","0.500543566179009","0.41995957520395216","0.43758829111450526","0.4021167611266924","0.5358347275939885","0.48928970123498755","0.3249239517075184","0.2712466290061485","0.11538389843858737","0.4442146467345631","0.4813651521409205","0.40632373870941096","0.540649972603063","0.47406643617578786","0.34312675678070215","0.21088308047342447"
"7500","0.9626599999999971","0.47110507483538644","0.40501084262461984","0.46144914771694256","0.3735995401036114","0.3643726353417067","0.41599805116320765","0.3886828130679696","0.4381815398693767","0.46251118497999544","0.3568130683310371","0.4132794856910418","0.31530635840577315","0.3120280219796332","0.42848186401022825","0.39941048222767295","0.40533845662428536","0.4565312250440491","0.32935384108025123","0.3677098396749633","0.4877987700600045","0.2724425744101854","0.2961485811348852","0.2749775524038612","0.3034382956553129","0.46127734327076986","0.3151037858166811","0.3563677080292442","0.4666363483212368","0.2986649038022251","0.29445334414379354","0.27338687079788543","0.31907563922471094","0.4243874032716961","0.3628343027522507","0.4852073137532583","0.5220000038187304","0.5910616938729515","0.3353180000391388","0.40214692379391614","0.41291627022188615","0.5099480704830751","0.45024146704658874","0.3809564586239572","0.5937901552471605","0.6057924786008066","0.3635868226487279","0.33659039293545046","0.29395081355594843","0.4840283122001525","0.14214722038257682","0.3503372050920954","0.29962489251120694","0.2727319759521122","0.30461972210821686","0.1483006387728787","0.17625236977566738","0.42815544266033545","0.15242540715170827","0.33788060684360055","0.3131109340886292","0.273417520296244","0.2822990867620817","0.16806643129678484","0.1714170465085577","0.4055387955529175","0.3486084566242854","0.5262581991313809","0.36766000003471033","0.3661824934574095","0.3668600653941875","0.3418969404775968","0.3549526956532303","0.35580854403856155","0.3303702957621967","0.4262598852531655","0.3082344993746762","0.31305059132869917","0.3273348656825462","0.3160105995388798","0.3300072222569326","0.31845513944679693","0.2415102620991994","0.36302758407101676","0.40156448994604454","0.2750692746782087","0.2615102837841542","0.32226116283662554","0.30582152902899407","0.208665330712467","0.3090822016773209","0.3689168489495529","0.413502981492473","0.20021857582121855","0.24052836544214742","0.2830465260277507","0.2861061357452437","0.28326712378443664","0.36383450983863186","0.3021425523691509","0.4194712689561574","0.33103063098819835","0.3158731569871036","0.2078989405994419","0.24309169948464793","0.3595594897521458","0.24173821220459296","0.3520834244879425","0.4315355831645994","0.22140452733979976","0.21901009264655313","0.1913328077674688","0.1836563458957056","0.355623456052164","0.18852180322712345","0.3514816895868291","0.2856581999608373","0.26891368040392244","0.27281574936943975","0.17092024973216222","0.1692083423604027","0.10948366773227258","0.17876995641943486","0.36427989686974227","0.26551139698685955","0.26725166317169946","0.2672855027995047","0.15920125733060392","0.1589107691584945"
"8000","0.9999999999999987","0.7093391223155928","0.622657540581718","0.6142630321157739","0.6265730823762479","0.6336537767649433","0.6607881154156579","0.6739701622405512","0.6461108952004017","0.6966582574786463","0.5628125112756968","0.48514679532830074","0.5622807652439508","0.5452852520360996","0.5703062538574751","0.6471209502445046","0.6502705834876324","0.6411112899397048","0.35512602549494376","0.5727439906830735","0.5174787625938922","0.39668017146252443","0.4394935680332739","0.5499240180252893","0.5304967071009196","0.2951894677079872","0.3293512355789774","0.5784286948677777","0.6104139039231512","0.3942869365928189","0.407109645666176","0.5444155212932631","0.5380595455696403","0.3009263740524458","0.7867344755416291","0.5672788266153919","0.7078430799592564","0.6135672184025126","0.5442108607079196","0.7163598490243556","0.6176329349253825","0.5534664972614625","0.6382952131700138","0.5693709134501258","0.7226001400560224","0.6040328558696206","0.4649378280382518","0.609426912516419","0.6219679722736553","0.5728141987457541","0.24395544556805773","0.5024793951478896","0.308132564607764","0.4627249893896953","0.4668887955182073","0.25664017115320703","0.24132599154196865","0.15466131605184447","0.23954473128234346","0.5454035781544256","0.3591960566712561","0.5191954842543078","0.5112264239028945","0.27935774818401937","0.2512399207500155","0.1683791913940718","0.5216010587285762","0.49996446572979475","0.5935229948322421","0.6429921252116666","0.6372896176549716","0.6195150947949801","0.6402974125243317","0.6862444812388232","0.5218506385605091","0.5291827679659434","0.5385883012578427","0.6337456732975677","0.6068204034721234","0.5406602474323062","0.5456249533146592","0.6092414874424347","0.28824613184256753","0.5791832297120184","0.573138356611263","0.48535630252100836","0.4520161998132586","0.4679360861858869","0.43973489570969626","0.33053302020345887","0.28811835406478975","0.547984997388786","0.5240955374856672","0.5281147525676938","0.49223259151118076","0.49333740168383733","0.5100228275490987","0.34343968059745733","0.7025044184905601","0.4765687275475162","0.6058738243782361","0.5354930589184826","0.5339075396825397","0.5332499750747757","0.447588420452927","0.39269837198361623","0.6458139656427543","0.35917685079681594","0.5579490047534166","0.4304455071294055","0.5606376283846872","0.37754189851081676","0.2828379769421893","0.3732755574546204","0.2187428025447467","0.29513809131767754","0.4325118113912232","0.5053499299719888","0.48060161064425766","0.22247579419030067","0.223635065474572","0.09952324897601568","0.2602688244789441","0.2732247076591294","0.34033639122315595","0.5811598272642391","0.5306447478991597","0.22401349260299908","0.2154673908289561"
"8500","0.9999999999999986","0.8298117647058825","0.6588073968184858","0.6592938704879902","0.6055587227650524","0.5560100174156428","0.6391806814557853","0.6309224837858665","0.4819753434080473","0.4986687648606146","0.7445143760782059","0.4329179772244507","0.65672614131252","0.5607035028089249","0.6498859800180202","0.718046578493387","0.7248018976423233","0.6885672800460034","0.608476489215177","0.36165997742721634","0.7266352231383536","0.804564497727555","0.7328732462051808","0.49152121909225066","0.541143278398899","0.3844965431243993","0.580410825740485","0.3473919451243003","0.8229153429298277","0.8134457377911479","0.7571642548211891","0.47685013248176145","0.5342409044039131","0.37853858724771455","0.339644237800013","0.18543945242777857","0.6005955780733057","0.7741614293637002","0.6149414041089936","0.3225779276745711","0.21875247494139005","0.3079106638628305","0.2673351025909325","0.17660034642711306","0.7030569050240646","0.6199840869597368","0.656466348579775","0.16681409730521413","0.17162444373645053","0.3892172023985633","0.3824332589100022","0.36124780714226906","0.8011621222316708","0.8015644977275549","0.6987672850963139","0.34452109043558077","0.3749223367167644","0.3104993955193917","0.40794498812211444","0.359377218906975","0.8059063082781825","0.7923086109420157","0.7025529707601101","0.3412099210172902","0.4468367889860023","0.29317327582285985","0.6971369222083029","0.4028965717749927","0.5087911557573526","0.5014725921241601","0.5703392772041289","0.6760545958772186","0.691891973039242","0.7190876298075297","0.6997378655047938","0.4136457582580966","0.5826951960597789","0.5056586164384371","0.5426200009840311","0.7125816229042456","0.7163469475898425","0.7177748983054714","0.5283397315995944","0.3027339708460798","0.7810171398019392","0.8067707760592433","0.8260345346988576","0.4543519791694013","0.47144886348601767","0.42625184473189465","0.4706916231238944","0.34257869707460903","0.7769904122535974","0.8078339730852656","0.8043708570280319","0.3521432219310376","0.31733968000903834","0.40377034892898683","0.3092244935079965","0.16465503419285418","0.5920216730150174","0.7797547964654121","0.7156871335083373","0.09015699928927244","0.16063162159625682","0.2650880567703656","0.3700093109736143","0.28698444595756","0.6760903460656331","0.6650228091840131","0.667826688357304","0.10238003104880217","0.12131927973567966","0.1793362843928089","0.4283438274262817","0.3229872381215632","0.8046699197692906","0.8443280907323244","0.7864455758535707","0.3903689618215105","0.34518542545428427","0.280494305724167","0.41736217536120035","0.3357165692858329","0.7721219033534219","0.9217986789676185","0.8646641479660286","0.3561776851934516","0.3164988594704192"
"9000","1.0000000000000013","0.8702126600284495","0.428696838449976","0.5608350832174465","0.3356505786563978","0.4119601003859502","0.4337140404160754","0.3159938630315823","0.3249984538008138","0.4046077053828452","0.4923511921538677","0.6788102368835548","0.6322991058534198","0.6972920536487774","0.46388420615645815","0.3624866109105159","0.3294872366066003","0.5253786277283333","0.4423519291541339","0.514664184026374","0.49508787337471405","0.5486098975287372","0.35466503489169404","0.3772006579297082","0.4255229365397611","0.6660839675755564","0.44104697083908345","0.519581902669646","0.48366066440319666","0.5301832129409262","0.32193278607367737","0.38086850863525307","0.42406708418536415","0.6370737174614308","0.3863499138142723","0.4239320179097926","0.44766471542598124","0.5958241810087029","0.4400138480883341","0.34263451274187284","0.28330287519845465","0.15325315680691215","0.25631836014881615","0.4143878030072435","0.3929649714792359","0.7226346028693029","0.3805198091059822","0.3201381541566717","0.3215681309023048","0.0912933459348377","0.42361509727178803","0.7076847491015651","0.56201761785087","0.6065423478848542","0.39716454556825986","0.3628121804046957","0.31763038364660834","0.38817765023886736","0.39870707740461936","0.7066218560198041","0.5908108859047256","0.6310121122902526","0.4196685424873573","0.38525752684140857","0.3028657004269856","0.4266708979342066","0.48043548875947845","0.5587618827303895","0.3559286756336525","0.584048881457801","0.47368068083371395","0.3841838981566915","0.3584651344608976","0.7198350119067264","0.4447565996032149","0.5616070354331415","0.4416283089166165","0.4616957729194753","0.47636302431022215","0.4436738518920641","0.44749762789459513","0.632588881004344","0.47532378922142293","0.5513548180566307","0.5765373271309113","0.5034751099717876","0.4293716713066934","0.3978095995512826","0.38954320990843566","0.45841441297518365","0.2849196559578787","0.6328729929870605","0.5037094832050228","0.558071329605834","0.5414413830587577","0.28977474091450034","0.31923322663153547","0.3688647828202346","0.3439647695759883","0.5745172635583702","0.49192793746824975","0.6781907508266786","0.677769228009071","0.3546402722251476","0.35627726746459687","0.1883823632546086","0.3209290053379758","0.3788721673331886","0.5844426619283987","0.6964978460170677","0.6432712566237915","0.5209550590172052","0.5329202635372143","0.27401823640843914","0.3380854947253431","0.4873131583018543","0.5298392448257816","0.6080924553388509","0.6002789292651647","0.2876140920213305","0.2832864924152484","0.2761716356775312","0.2347473189883616","0.4911512484492875","0.5191735047541117","0.6211770399234355","0.6008692839600636","0.21400676683923667","0.2306560472447812"
"9500","1.0000000000000038","0.9014827446852034","0.6748580689466319","0.5358587920110066","0.7115606353711154","0.7219464767678392","0.7162430259705596","0.6798809725875901","0.6012491095274712","0.619672248056258","0.8047956515766191","0.4262573970912945","0.8183641563602544","0.8226272481866812","0.8346492852221914","0.7357944699841028","0.7664348621879591","0.7633236629166829","0.48673243923596576","0.5732410266501995","0.7630658892774463","0.8719219295031911","0.859638938951566","0.5321933762499405","0.49706184075065385","0.3913796573269897","0.5210716575639862","0.5832448650726175","0.85138762108302","0.8733982199862241","0.8569183650587452","0.5546414664511633","0.5351327007344379","0.40098190231324105","0.5861221294562812","0.3118571617509605","0.58676106490049","0.6365842586265618","0.5038839483043643","0.6435387707496515","0.6599826256963204","0.2539412071303879","0.5008303288401541","0.3531332111372267","0.5826064252546534","0.6881523515776187","0.530938777693227","0.5350856298493167","0.5269318232829966","0.13198326484721487","0.4834161249564127","0.381622035364675","0.6752468247889972","0.8893266593122299","0.8436465846078994","0.5039195312883354","0.480334083611228","0.35971497787786977","0.4850951475592779","0.42787498329314655","0.7104820557234762","0.8666113254130186","0.8358633682634204","0.5033968617569047","0.4959456885048467","0.3713391152357521","0.6288617920592027","0.5988966341852119","0.49076879059381806","0.5011677415720912","0.5238693416007939","0.6762760679755792","0.6632094552701174","0.6193413887389724","0.6586266143946135","0.63996395731309","0.6477893608637532","0.6290722732835059","0.6202421239631327","0.6039028688654325","0.6113802679145185","0.5794580992966711","0.5191712669966151","0.6324853025950932","0.6654326955703145","0.9053352538426799","0.8845926348587544","0.5360168260220021","0.5053904792555595","0.4585862284234779","0.292029844875828","0.2969448673055717","0.6755659585660628","0.8905652463416701","0.8869005537421816","0.3763089460991562","0.3230449942347243","0.29176481387587205","0.24405012940709747","0.38776284181903836","0.5259002918542628","0.5977530405968253","0.604574935185229","0.5674381200173204","0.5656174844751207","0.30004100741142165","0.3788844370935476","0.29226728257482354","0.564826686547066","0.7277524307270927","0.6887765867519177","0.653549604334712","0.648776876013742","0.35855814097217814","0.16813826198147833","0.3298979944279354","0.6477573315337547","0.8953303204862665","0.8828818153700774","0.4702234397846323","0.4639158039344047","0.1728734354200016","0.14345444072823435","0.32882163260863323","0.6776371742495164","0.8980998393029676","0.9029327398857382","0.35647033379894205","0.3468849054540686"
"10000","0.986543971554207","0.7712922941618486","0.3761736873644222","0.19261224513567538","0.3586312728894741","0.36922820900862086","0.4252894676447081","0.3854646515904219","0.36748101517695886","0.43668705862685214","0.48514539396433476","0.330804630208843","0.4091305469852895","0.4016347923476893","0.4200761285966493","0.3928527225560777","0.4341073086827717","0.44609283689274437","0.2366926341513672","0.40296802560561645","0.4569046440603514","0.6607617810014815","0.6651605278771113","0.2709851000670293","0.2533811088434229","0.12295711210610243","0.2664834839948354","0.40170916065383117","0.49122714205018675","0.659312560397605","0.6696254060798237","0.28908561539119226","0.2838075113992255","0.16609434433579987","0.2836126000858145","0.20279749854796028","0.3737572762990879","0.3785853939143311","0.35292922697794094","0.39348177565649867","0.38651690550640283","0.24161873290741032","0.18522375822343617","0.2776284469647703","0.33071025566165985","0.43824027236053137","0.430784010050209","0.26206356641977374","0.2677466548506531","0.16579676176244404","0.15133699899116443","0.40354865280606267","0.48046599108710025","0.6813446764736258","0.6732499416839188","0.155811481836237","0.158302510201599","0.04045925892201871","0.16026858255024642","0.4023769223943128","0.5037845516474191","0.6757061143262532","0.6683783072999048","0.17367602826696024","0.19265503733698316","0.09050573940283196","0.3612369224572418","0.3630822319471","0.36379729278543343","0.3774753561513287","0.3592286583189244","0.3627181693640446","0.35485371468355","0.36360664627287154","0.37198836221487885","0.4058503199597129","0.3759139045737011","0.38712899102826165","0.35484926325863264","0.34651189954427103","0.3480455114429079","0.3810971005440593","0.14241525391356474","0.3678321255753105","0.407558389193727","0.649709764231799","0.5900620275708067","0.17416532744404994","0.16483482272354508","0.2027142936838094","0.21387665961767569","0.37884116444232036","0.47275028039509415","0.671591891430775","0.6540306379662446","0.22040200635227192","0.22131836886617526","0.19097210425922656","0.13085056183629512","0.40395389172883955","0.4802497294756612","0.5719853215624632","0.5769474744401152","0.1802837353993105","0.18631901775269719","0.11002917558460046","0.19603133270274944","0.4587398268506561","0.509425666293419","0.6214812792247719","0.6037998155137313","0.27341159155973027","0.27950465501553773","0.13584450046076757","0.09589190335390395","0.3741228426755475","0.4492419631977762","0.6775893279422737","0.6827780961303044","0.06935045080485538","0.10317561129351847","0.04526689161919975","0.08975691566267927","0.39379035754728053","0.4468867225249429","0.6787111547934879","0.6843154596629302","0.08723568423603621","0.10130097996314312"
"10500","1.0000000000000013","0.5366907218288082","0.4728365348586398","0.23210113883559264","0.5403409553480709","0.5479963166340225","0.5850752787693175","0.587295850281962","0.6210821321731276","0.5154987009187556","0.2657805186284521","0.2779157504387887","0.2764895595777518","0.3057029409502134","0.26972614128648154","0.24151764050558946","0.24338560458728226","0.30895138919474696","0.28100768711155394","0.21963983151239638","0.20369614109372938","0.2181764679882275","0.21967330675687644","0.22332592734724685","0.25544062422538594","0.2841263649055208","0.2731483930733374","0.22362835982198656","0.1996018702396181","0.20494649415881405","0.23308455802151357","0.23459023929711897","0.24085871984745633","0.2570366600075538","0.2525884051719026","0.25963979053140374","0.21609188612174912","0.18785440333446804","0.17015053966681432","0.21815585086689307","0.18704379676394486","0.12416057176453801","0.24459295739204576","0.25752311479268675","0.2336241196473028","0.23105823098457193","0.19130893177674876","0.23858834169230805","0.2242459640903782","0.13951346532913766","0.21088590123704762","0.15994872517156888","0.1991021870799953","0.2810904082719621","0.2181787438604752","0.1555997591304772","0.11457521872879156","0.12844198270161536","0.22538999376569818","0.1595146565234193","0.1982699478593104","0.2871671355859589","0.22301068912413965","0.15045235844158658","0.12364302819760266","0.12547339880630304","0.21404108387384266","0.29918226737611664","0.24228773521490882","0.2278982404295668","0.24500431510195278","0.28183725515012453","0.31298699143266556","0.26410508758159","0.2889308193214927","0.24086407526838843","0.24511719364445342","0.2185018398001896","0.29844446059349494","0.31493293885848594","0.3353477148927645","0.36244143001798473","0.18011480971845664","0.14281602615540606","0.15781785401109674","0.1851601705265047","0.2023255602044153","0.1963406850479107","0.17833491488765027","0.1722012155820143","0.12272964664218669","0.1661318213268936","0.2022636390982382","0.2725886344955751","0.29704790363270284","0.13175642229693077","0.12772041249480012","0.16942071807976636","0.2043786312272705","0.27785740242660156","0.30361874376391074","0.33027186682350673","0.30773433256039834","0.19374271577858454","0.20650844118873388","0.16912797830793036","0.23023606792986295","0.27547162555801724","0.30545282962915715","0.3624011691639886","0.34039231357999067","0.22895961599895062","0.2243225449214472","0.15925481859982296","0.11639252227627601","0.10301810725405225","0.15557157331392452","0.22033672839907215","0.23228233578804577","0.10324067568005382","0.08603943404649436","0.06753547750058862","0.05399789694971133","0.1391750415855026","0.15552147252047638","0.23865841601255677","0.21903171269365718","0.054132961185549014","0.05541375429222665"
