"points","all_attributes","class","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","feature69","feature70","feature71","feature72","feature73","feature74","feature75","feature76","feature77","feature78","feature79","feature80","feature81","feature82","feature83","feature84","feature85","feature86","feature87","feature88","feature89","feature90","feature91","feature92","feature93","feature94","feature95","feature96","feature97","feature98","feature99","feature100","feature101","feature102","feature103","feature104","feature105","feature106","feature107","feature108","feature109","feature110","feature111","feature112","feature113","feature114","feature115","feature116","feature117","feature118","feature119","feature120","feature121","feature122","feature123","feature124","feature125","feature126","feature127"
"1000","0.499499999999973","0.2709848241104647","0.34461878518553557","0.32870383157738964","0.27592341313290863","0.28320121482201954","0.25515311355669157","0.3207712065142406","0.3035731468880166","0.2585372469243782","0.34789557239962654","0.31833169585547444","0.2795014269806443","0.23154573243790172","0.2586969284659785","0.325970641910948","0.31142325470272325","0.30537014276421237","0.3172904419916927","0.31543451759490304","0.22497075476965958","0.16836517217639607","0.17556359861263368","0.23849127357087657","0.23296543832335403","0.23627687714395776","0.3059132134431573","0.3246721374772577","0.22221202506374288","0.17268503078793201","0.17534280395090207","0.2497943092919239","0.23583331455305837","0.20319127860177089","0.2750950540952831","0.2731453286466997","0.23207214158606482","0.1756045713136757","0.2763714628843107","0.2952546380871773","0.24654822211125615","0.36296413331648525","0.3289252932941339","0.28162775241934634","0.2301292007049338","0.2046267560844787","0.19276446563972055","0.3404719632632497","0.35835905524396233","0.28774220995032085","0.3223316443276756","0.3086905712796479","0.20963586351472854","0.1439199477658359","0.14189654105377983","0.31199947493061464","0.2839279239197813","0.1900240682218616","0.3282499324661805","0.31374810248982965","0.2053987972207327","0.14885892280005059","0.15253400556718463","0.3137236071905352","0.27801499567755744","0.17088965461947947","0.3948661443584142","0.3758108040034547","0.3202144913946136","0.3094397948195383","0.2232043683800496","0.36523123873704993","0.34827236705529113","0.24590657752932038","0.38810069773726685","0.39634107811856045","0.33220223777558844","0.3142468483296933","0.26338553209181614","0.3598685663086777","0.3540392637596511","0.2943005039833295","0.2750222475470913","0.2960884623773412","0.1902628164087618","0.1417282040935724","0.16245307927309505","0.24899879180945728","0.23261298702095254","0.13011779108183918","0.3100391372054136","0.3337495132454453","0.20848618691246792","0.1698518761502707","0.21507440580052228","0.2825372230645826","0.2511447387738467","0.13660382064216695","0.31579199428522625","0.2490495418315432","0.18834210167559012","0.2379326434786566","0.252901122921917","0.3863874064335224","0.38087272406319306","0.36347087214169693","0.33663327186165026","0.2999496771191008","0.21461444965091028","0.250760436089132","0.22468136021960466","0.40419290725502943","0.4012490793624045","0.33467071219453726","0.34321900946513595","0.3079261142810195","0.15763491359119602","0.178532684626297","0.1214346071140835","0.3339444252857676","0.3180850031005057","0.04404074849966172","0.3225396794786829","0.3186308488019264","0.1450780117351168","0.17007838080752746","0.1306930339198453","0.3454267007205101","0.3023459649270288"
"2000","0.4907499999999746","0.2863551948051948","0.3091335147894194","0.3030912178633069","0.26798659920484746","0.2759415634883281","0.22664582242932496","0.2153442833516216","0.2413787378270017","0.3172749492325405","0.246555894606307","0.36131048212746825","0.2369840802109018","0.26450835538502965","0.24625657084350916","0.17126933949144174","0.20204506959623542","0.3395894080549625","0.3486074953526843","0.36969075914303934","0.4316282205457227","0.4476546060338909","0.4110189432716636","0.23798219353719494","0.21844598445548086","0.15698309394243407","0.3693470980613099","0.37380826619000684","0.4430645362989781","0.4554488720755954","0.4381850927352296","0.2576131777649814","0.21991901106026918","0.20145811263252722","0.30009374904187797","0.43901390487622105","0.3377682343765269","0.2746951595217096","0.2685605436285697","0.21911116449982934","0.194351034568967","0.1697612718317898","0.35417125889540646","0.43843497229809114","0.31113546962230165","0.31861993394486915","0.26571617148475785","0.21764555001338803","0.18726541304497307","0.19266935266937998","0.33211560211831104","0.4030141478772446","0.3787192954502418","0.3777221950947187","0.35890479778130446","0.18734982332746525","0.17700834584689978","0.07795748655576266","0.34543485674565827","0.41284269521022116","0.3952602896728359","0.37886688139787034","0.36390880086080085","0.18373466325422272","0.17568083044610464","0.08989965865222538","0.27900355810296346","0.30513932704143937","0.281572652247075","0.293238148670774","0.2702294564460705","0.30752832767538735","0.3261822441789911","0.3452116206273632","0.29602463593750494","0.306842394012587","0.24159852668094228","0.2299836720753867","0.297235624761095","0.3080186201532374","0.31234975639194096","0.31186459710631287","0.3115766261419405","0.38786285536729775","0.40534792033323175","0.4146818779700953","0.43481120064754486","0.20474884113793543","0.19937646351161514","0.2026638471039793","0.32307176535409216","0.3810062589106495","0.3920785452948895","0.42729183030294704","0.43593213432539424","0.20125740467347183","0.19074478701610245","0.1321134599299527","0.3007010463250454","0.45901758397670883","0.25651633957461994","0.32583086762304925","0.2832760942543264","0.16718476619979653","0.15403108563473533","0.21646014252626647","0.3129524041548921","0.485939978894153","0.3182163882731637","0.3344367389730077","0.2855405923665949","0.2610950399222527","0.2155518462363211","0.19711573070887461","0.3204122645124685","0.41544681418493734","0.38114727993142794","0.38680716945302357","0.3759073773441512","0.17903090216677717","0.15934758132335763","0.08499280010089175","0.29053832069799135","0.41110777896425665","0.3671713589452433","0.34572841621664574","0.3697881874251584","0.14119320580750921","0.10461212079923406"
"3000","0.4727499999999761","0.25511390300708703","0.21807852785027343","0.2850222402632379","0.19541314825467854","0.21444361437127413","0.16220267044318037","0.17279463643415832","0.18157117490589125","0.1879283976829513","0.2299967461967246","0.31095750003610406","0.22196274693155987","0.2467145411584219","0.21280264868137166","0.14553517476036165","0.13700704857441587","0.1884498588634251","0.3530834159638615","0.3309214513542102","0.37306848489120487","0.3146809391166784","0.28778076420842913","0.21919542361598257","0.21707412275967242","0.16164313310506662","0.3471498217854493","0.33661936469896653","0.37799648844946315","0.33109355315035266","0.32429901192391164","0.23039830024916863","0.23105173499705373","0.18773082205225303","0.35281041729153817","0.31246320062518984","0.312337248979241","0.28562815661158314","0.2574399969136086","0.25428584679009514","0.22777486414211695","0.17279717224936386","0.35450756822824814","0.312450075959576","0.3208882441537947","0.28177280344231087","0.22724252424570637","0.2556169962484701","0.2187192547778825","0.19055852654998298","0.32729952947337376","0.30619587127328785","0.3432848151200631","0.2965243590852457","0.26690481606912597","0.13399959784343135","0.12447765055332709","0.09870199998590654","0.3331362448028039","0.33162847855249894","0.3472356744619062","0.29867724930906514","0.2799843725311243","0.15210750232097353","0.13932996170412218","0.12113724320746239","0.22489191699019984","0.30402054625112046","0.24075409898789146","0.24266375089958864","0.17053753494266535","0.16044856124136392","0.15276581109011453","0.17072932945542463","0.28125091603430574","0.304644143801527","0.24919655203960803","0.20269388646044922","0.16093768693619276","0.18245981809305115","0.15898410132126664","0.17458766905991094","0.31635874057319546","0.32405865450560023","0.3496855276977374","0.2929278297784727","0.26931025135725756","0.1724318791626048","0.17411368229038646","0.12484678667610066","0.32776091626281445","0.31041317368362925","0.35555606673654805","0.30282992847193274","0.2718951956944495","0.16101783266349637","0.1520182628726215","0.16521452533875974","0.3552658228290473","0.3286089711562382","0.2800381523429035","0.28117764162962317","0.23586239534098546","0.22764141306309543","0.23817005537096386","0.15127858252252496","0.36062098557818506","0.34815712415229705","0.3120587323888104","0.3035617539996397","0.2500609273399166","0.2828370910726389","0.2365885900123573","0.1869356287422911","0.21849612714114686","0.2554583997184963","0.31054993298937245","0.2703769369467259","0.26910168268988804","0.09046447775813268","0.09803321233330689","0.0423424869082152","0.22100181146400563","0.2528449702461818","0.28837432175311206","0.25195783661381915","0.2580794859634247","0.08263736137483724","0.07745492779785472"
"4000","0.4917499999999745","0.49542453113794566","0.2415201200383567","0.3589626029670264","0.23413234501963454","0.25786530488292936","0.21865307858431104","0.3427011719496186","0.3142087899998929","0.27996600304100266","0.2146354115084485","0.3448987048172696","0.3125580461381585","0.33005886844208215","0.32596502649257947","0.3405428470949691","0.38966957750026465","0.2440901331521716","0.24834473429522927","0.30577874282652084","0.31612249550826804","0.3291335881356931","0.2698821174290351","0.4184523825919848","0.37707774683282475","0.21001270043295506","0.23650201572929397","0.3213940032695381","0.3104896140581354","0.3632736498379859","0.27532834497759023","0.36546467323841697","0.3502642115116072","0.22475939582224316","0.2260826142261892","0.2657536648484038","0.2172988095846842","0.2325513685777206","0.25477069745637937","0.20135553879793316","0.17188634636521088","0.5585811097303741","0.21714441601027334","0.26744744133005705","0.21767631516319544","0.31760916646074555","0.22892147915102137","0.25769100267083667","0.23766212855859964","0.5140173978988698","0.40086696139236805","0.3115652084374602","0.23943574560477654","0.3011536287016712","0.26432951267552457","0.48995382041234675","0.43602264810816777","0.17619861744065182","0.36808663664048896","0.29961839469599083","0.2311754355927343","0.31456507011076656","0.2780139425400654","0.46035123549846935","0.4284260995507956","0.1389111021148753","0.30251275075184136","0.44549442410500384","0.2751318444987689","0.2935288013175037","0.23968582540217526","0.3847471943928318","0.35487243683614256","0.19036794581545138","0.27748511481584914","0.3964569138887896","0.22881734625241817","0.2181217937549991","0.24438146783337394","0.3679444355496342","0.34079594027037485","0.2563244514515168","0.4178693118055123","0.3415333072942901","0.289998712046313","0.332006290399076","0.22046746976022769","0.53127438971951","0.49544724491141795","0.11224943779119172","0.34165994854646464","0.32115118573501295","0.2424661643832537","0.302689877985118","0.20261292485798538","0.48701762744143107","0.40955171960321396","0.24717404615825173","0.27300199296324634","0.28617686832544953","0.27002646300707556","0.3279148918862185","0.2596121150953353","0.2634821833040256","0.19601275339067625","0.6301841529790266","0.3477727451126956","0.30459371971713234","0.29717828004498836","0.3054362851731515","0.2614458273290523","0.3301650255019224","0.2560788919647707","0.6201992852449961","0.48586730361110475","0.4008895738978225","0.3420025111386448","0.32034254940486084","0.2604990060529899","0.5507377665642053","0.5050510526925358","0.054430837874249294","0.4756299036725688","0.3903897223067133","0.35058178029926124","0.31239248411243836","0.24292181882455408","0.5247930338400034","0.4805320997820779"
"5000","0.4977499999999765","0.41461314960341","0.4153721440411826","0.28948406542702343","0.35002528261478444","0.3471113118274404","0.3333678082323763","0.41590699805255754","0.3573892495457388","0.3934841985305702","0.4688846523175","0.38388247233112754","0.3998559160522488","0.39120070121185474","0.3724356625395764","0.40603735105984673","0.39068933879599416","0.5067339024432491","0.3051801966533243","0.5274841731347993","0.4153570138171491","0.44329123988679664","0.49254761181746753","0.302120860883322","0.2911717384369086","0.2803163643877185","0.29717429365136694","0.5494120320259097","0.4972122211531794","0.4007297038680464","0.49473317512628423","0.2886503132865784","0.28536310376160706","0.3425711996203823","0.377495416738769","0.510069838203575","0.3983232439939067","0.49379906153132597","0.4914733913404959","0.4223480605765334","0.4244981988635106","0.29243705900494177","0.3958380736335144","0.5494651720160394","0.4263763648582152","0.548379648377568","0.47001058873662666","0.47117922721258226","0.47083306110168544","0.3589502871332956","0.1395137389162565","0.5455871389202478","0.25467561930966925","0.5246628362344283","0.5236727587410375","0.12358443554872482","0.23829372893672057","0.1561684856793138","0.1589395059072767","0.5717306391762912","0.23653500341342412","0.5255860782792738","0.5254652276697047","0.1397661815915083","0.2508537850810097","0.1505826930709362","0.43481177851193153","0.4293815049508829","0.38264130406570646","0.3682817526440982","0.29261321829506604","0.4178809038254972","0.3972702904189239","0.4466716770559498","0.38591700446534244","0.41718259560693993","0.34990821164627656","0.31052326890549503","0.26826334015080083","0.39950632940910374","0.3752359284422363","0.306131387769212","0.23009122573242094","0.5169531317460201","0.28111957464973203","0.4898973241861283","0.5118394735979903","0.25290029007766623","0.2855507168357074","0.10425329999285178","0.2855504561259062","0.5479536310167035","0.279441771806149","0.46010858685849565","0.4412414366803882","0.3042822796818144","0.29163119997341513","0.17034633029858148","0.2356130131723632","0.581435869179104","0.2601667817787873","0.505914395253946","0.47676264238334826","0.265170531298391","0.3316530041343838","0.2433748043015259","0.26714097001412507","0.5845061082941309","0.26373571810389645","0.4419638872513413","0.47159988178460194","0.29714959717469475","0.3746605869964354","0.26529902364269886","0.1755293821205666","0.46340725279678135","0.2710338137681906","0.5345458205727796","0.5225829105840603","0.22795451308644943","0.19124089731440702","0.045318323026401944","0.1098232323839774","0.5073301145478467","0.26756488690441727","0.5588543054096602","0.5403535897822233","0.16877633037820944","0.21139842114962307"
"6000","0.49324999999997815","0.37815778567412045","0.32549806837318374","0.4524165231999314","0.3286497948270458","0.34453461960285414","0.29834610249847726","0.35122548599423875","0.3079666493228426","0.2918119160314183","0.3881577698002039","0.4814676988104086","0.37628513472928","0.3710774033165218","0.33109282517199234","0.4054909110570933","0.41498584514293413","0.31728066747065486","0.25617696209788726","0.1962473821149656","0.28600639958352597","0.44391356852658187","0.4478034174310623","0.20196577361221962","0.18088119692228724","0.2124038296932131","0.26485758719642233","0.20723763658837205","0.28844333483634327","0.4221434342803619","0.44937011065570365","0.20967972571199486","0.1797102416343649","0.2143891074063909","0.2843829400093626","0.17786628031967391","0.3389769688816456","0.27750102279660227","0.2840083606030765","0.24317669441656586","0.28172602299003946","0.15292466937143853","0.2076600740384877","0.21562751455130916","0.3193757313462279","0.3610234835778269","0.27864485501171005","0.20870013708522395","0.3255639555897023","0.1432636180637288","0.1601911578512901","0.2324275830737092","0.34097054113052266","0.4984945654319848","0.454985337078495","0.12941756504141108","0.15501104870886728","0.17627748258529274","0.1921249160848212","0.23160581885436485","0.32960241465506673","0.48345957250914806","0.468226393637353","0.14262737131472852","0.18451347305787927","0.14747403930487374","0.34780511137020476","0.48596871634189054","0.282521417989166","0.3267631338606773","0.2615845184361478","0.3777388621127049","0.33784970219190213","0.3408433457560864","0.3559378936643956","0.47012243374447404","0.35958139751571017","0.37064020299894385","0.28728516808588783","0.39224121051567923","0.3287391998309672","0.2792079138344493","0.14636202091490383","0.2386653250603534","0.2810368496615406","0.45066075657790094","0.5053819277268334","0.12246017635762788","0.13704042164957472","0.1399342620512461","0.17633923909929133","0.23291437901616394","0.3242250154218925","0.45525661101119114","0.46199761602338557","0.18001472696885984","0.13282051677526696","0.1804228132246584","0.29578844025637824","0.22701089052103363","0.2793575406992841","0.4405456469470029","0.3577687782633781","0.2894256000808605","0.2386329752900229","0.21384699022955628","0.27245300815644374","0.2681816078918959","0.301180900253758","0.385509025967232","0.38060790421647983","0.25388884706152864","0.2661878157893073","0.2585935313053962","0.11054608916829484","0.2420231302438587","0.3021412809281901","0.48638395444040805","0.49040840287475246","0.1519344144045113","0.10410908879691047","0.0335176560644247","0.11818786137813904","0.3220198829600211","0.2911517436395987","0.4978932625409194","0.48553084897351495","0.14329808307677439","0.11011579614929674"
"7000","0.49999999999997513","0.46668927677399397","0.4374875245682486","0.4226632533906549","0.39153146543435974","0.38188672427059545","0.3798882273975669","0.3981997744123775","0.369444236365983","0.3684187298121417","0.48364513332318426","0.49595615839226936","0.4935329307235858","0.49758321602288424","0.4225232805571004","0.4824127009651869","0.4577894315962587","0.3364323426024082","0.3360264823926674","0.3031707929011658","0.17723044109393676","0.3896193566296639","0.39407179772196166","0.3163806113992631","0.3253090870797586","0.37031097044056493","0.32298723047089195","0.2928912832018477","0.2739240041517378","0.35477921726793443","0.4112670045573125","0.3393684788181063","0.3107885398881735","0.3517836241934089","0.49435613114808585","0.4010471352964735","0.32293365417694","0.3061762517924067","0.33508376182388877","0.4466790791589279","0.31952081187978254","0.44682744865475643","0.44928678210985207","0.3562309091003212","0.36593287885208853","0.2878423866240683","0.4129305952379191","0.43659837745223284","0.30536280119238884","0.4721023411992499","0.527048654534516","0.33061524369435313","0.18643058981175048","0.4235324333127074","0.3982328217390463","0.38464844655002056","0.2380347958764287","0.39733951049002025","0.5129693703710655","0.32981179242999203","0.1919743389510028","0.4234664489941912","0.3807509820870164","0.36980439967022877","0.23044864136951948","0.2846433229874168","0.4122422839851145","0.5189476972895684","0.39554792560759977","0.4082306162470247","0.35297751064505095","0.4161755938852285","0.39323161740314594","0.3586206394767036","0.4606356355909395","0.5201017889454758","0.44483467929335163","0.43702885766594196","0.34654998756914185","0.4207449147226012","0.4036690113006809","0.4023134403803188","0.3635582783514925","0.36368253338676604","0.13620428647319643","0.227943199293353","0.3697204384256999","0.34770703441338424","0.30380162184974413","0.1741838942687844","0.2760213482222382","0.35949391868616326","0.20533673954937298","0.24443902669676118","0.37078373048668606","0.2975169067122509","0.26140220865253","0.182187817873705","0.30247621278008985","0.4682671236165438","0.4070575632464228","0.3806564895581296","0.451078900424672","0.15623138895057845","0.1798753671315378","0.40678157299629847","0.2836595611086024","0.47904029873754744","0.32795632715864387","0.4239096152699102","0.4983533985573546","0.2324278098821795","0.18177822618716893","0.3566548254810545","0.4883063191513995","0.3319289151903218","0.11267389454872549","0.3878518786385503","0.2879922881286398","0.3767264275532637","0.2887428407990769","0.060052761474396796","0.5278841656090303","0.3527268732902628","0.11715635080496331","0.38685148546633963","0.27439752723904876","0.4400636009786743","0.26671996786700314"
"8000","0.499999999999973","0.5605106781187683","0.5706537701720209","0.4545783789730381","0.5592057468152799","0.5573959898603513","0.624203854403145","0.6035679106552333","0.6516967409204648","0.656306600578371","0.5435160226773396","0.39319889752229215","0.5186537723451561","0.43636507910994515","0.5438873123601701","0.5519822651651414","0.5584948689550173","0.6119283488106527","0.44785241135964843","0.44543543318293666","0.48100354700544623","0.41685165038328353","0.44484304977360845","0.44086172426917913","0.40722687068196306","0.6025328886031731","0.4438318134871662","0.45530703400622147","0.5006116902693457","0.4016520854181283","0.47539541794257034","0.4380966782576829","0.4408986211107281","0.6049668115891998","0.39919727897794594","0.5544849740772025","0.3379862199046836","0.4066264919095974","0.38897341427626486","0.29892164633376206","0.3355060001383805","0.5883528736404275","0.2246212688268977","0.44809161436747297","0.2928060154472595","0.485851534232937","0.37157361177951104","0.24360699867938906","0.311024713859614","0.5321185065932159","0.26611148713208466","0.44954255563645973","0.40154357544328667","0.45169489673830315","0.46493932741278715","0.18162593892990694","0.19759308644934978","0.4989931668484181","0.2835454891657842","0.47527037044261666","0.41410172556618835","0.47733652599808873","0.5092434714065855","0.20297145902257946","0.23205550935288083","0.481930568210183","0.3584972794395674","0.42414486083711134","0.3514643772207438","0.3508577683022721","0.5098056164094958","0.33894843528520685","0.34809296337710144","0.5624391521344925","0.309097524173951","0.4161841322471661","0.3284497411564719","0.32850047208003663","0.4303316062239393","0.3321542027945089","0.3403813061357733","0.5224700483067457","0.48830558063467433","0.4392643472538702","0.4520420044922489","0.4387122715764213","0.4207813954753697","0.39391155124834687","0.38473053417803127","0.4422173146934848","0.5002113374624819","0.4603037103880117","0.4446829868433319","0.4525298235471553","0.44940801156246435","0.38841482156509266","0.37104113533698346","0.5198706369131312","0.21674522171046479","0.519390353333783","0.25931976415446367","0.38766746406673325","0.38753395660576173","0.20400133274306825","0.18743025323379214","0.288014387322296","0.23706410794602698","0.5153316045475121","0.21673919897089708","0.3665236149756252","0.3955723353964898","0.18642406463933664","0.2021059735714581","0.31837055627120764","0.1304979494661619","0.4951964191762299","0.4033642529819512","0.45412053762306626","0.49433557616954055","0.14059308460318412","0.16010921998705077","0.10526672853785377","0.13263426712941814","0.5039499018629439","0.38469466299193783","0.37265349563187405","0.4204435046987003","0.1326495297331169","0.13329249320411615"
"9000","0.4999999999999732","0.6384824472377328","0.5822195895540718","0.5019527179681076","0.5634813965690477","0.6056712431048625","0.5851729416833713","0.5685320529916814","0.5426313910243075","0.5683434163627922","0.5889078420626507","0.5398258932582354","0.6120214042024362","0.6141404993392108","0.5982652209399959","0.5422573255843832","0.5802276840209903","0.6460097598647789","0.5131035678582234","0.5192187203233596","0.4838026988434704","0.46626187299804706","0.5755999550689153","0.5156794684611188","0.5030469075405155","0.5729362694741461","0.5148380346820078","0.5286706905715589","0.4873168660011118","0.4768369863038737","0.5778824277638399","0.5114668782597204","0.4992190522220793","0.5608151425158111","0.3181421300290678","0.28485148366432145","0.23973169720224397","0.33920268418272126","0.40178076780353933","0.22820858496204594","0.19181736436373187","0.3328018944419873","0.18933874919540838","0.26873063065930325","0.22674633808926267","0.5040742193153342","0.41431087328765515","0.1931151868349727","0.1896456413893691","0.2741040575786614","0.3801691162307678","0.6291201176659763","0.4777257809179471","0.5043912725442811","0.5583432069561332","0.3500271931569804","0.34839770540959697","0.3865964198732912","0.4085716011857575","0.6118117985925495","0.48218517256990867","0.5197910593592598","0.5635662017031009","0.35434565156729836","0.34961141052861333","0.37419072396292674","0.5499996342212496","0.5203540356008209","0.5081335728296273","0.4818461675560291","0.5004563364975415","0.5154659245746653","0.5278922910207186","0.6024204427265023","0.5582187808272293","0.5216428113551286","0.5438182106464415","0.5274769301300791","0.540862211233993","0.5233882611329611","0.5235870528764318","0.5562471396378708","0.5106532713639286","0.4967519316231198","0.4924473335989298","0.45601417752373685","0.5037572015830643","0.4596488130688389","0.4506129432070287","0.4574866185138689","0.23170692266592274","0.558588576696563","0.49836281263378435","0.5234233716379297","0.5077731534313497","0.3851786788621521","0.37727870388464035","0.30727455349869115","0.14602518324999458","0.2526164967383043","0.3498287462765026","0.3812138161972299","0.49406082912317784","0.1613881454872322","0.17481753238417402","0.19330837254500619","0.1515314663633468","0.3294499139496563","0.39646725722522025","0.5331046685552356","0.5481079659489734","0.22159276380118648","0.24587441339881372","0.2547072279332753","0.11830205096955657","0.4442174776916043","0.48117853799947075","0.5029491202420355","0.48482672624365564","0.33883148494800824","0.3195271612111471","0.17875811902931193","0.06791805241961328","0.42255352388682393","0.43742448860624067","0.4907388207077035","0.46005409719298784","0.27264233841773977","0.2689442625455772"
"10000","0.4959999999999735","0.31690418247370267","0.4352709732771661","0.29617748065287164","0.46769167124395983","0.4625683704897053","0.40924934225416165","0.4228676983310149","0.41886559494196024","0.35480027221582866","0.30957906607441277","0.35820863398627867","0.4134137440063968","0.43171278869993707","0.40984724497673153","0.3550478140398085","0.3924301170564283","0.41538785800420747","0.21149947974005776","0.3241706156659473","0.22700549542035467","0.28758830394693247","0.33083790300827925","0.21590471691264357","0.244828767740735","0.2508827408868008","0.22119356561104275","0.32757295153760735","0.22905264846979517","0.2817604067415115","0.32039016857782765","0.21377803712544946","0.2500754702507315","0.2606011802876843","0.18512144149362184","0.23516621428420476","0.15998862469054015","0.28665446664493743","0.24788660962797682","0.22956089022032264","0.31110717739946314","0.33212376549956435","0.17233525675009498","0.25640762419572233","0.18757564229273388","0.32796324168290786","0.2927329950849498","0.17900156191504416","0.27959108305975033","0.2670095991310222","0.21560667007571765","0.3461906915770058","0.2651451024165606","0.33380208728411154","0.32193808273951224","0.2276239796728216","0.24740262251054274","0.20912778716849748","0.20867926468205353","0.3376609394004522","0.26670577358387404","0.3493764568214441","0.3172010205672276","0.22853530220434107","0.24289144689126438","0.17057378661355632","0.2674633605449945","0.32927060857447565","0.29365735301708773","0.38695716845139655","0.29732530541694535","0.2393300406583837","0.2514573695702131","0.2580268617080672","0.2583306474417211","0.35119108110744524","0.2564347512515185","0.2814803794393869","0.3099157130673648","0.23795406386972567","0.25002219810369425","0.3102104573187982","0.19734975212963618","0.305881103302225","0.2550134959694499","0.29839075395695747","0.2979976156218364","0.23196264900937796","0.23567476701826015","0.27233215987272963","0.22313923089865237","0.35775749914046334","0.2540050091139511","0.2935515016501377","0.2655543121781985","0.20699824258278726","0.2036167833586976","0.1890466221589556","0.2313207381855228","0.31548866085684535","0.3042408186045876","0.3573658617172678","0.3517363423709891","0.2037928437946643","0.22608045035999003","0.20524783852466308","0.2250144382175972","0.3759620142814656","0.28646949237324765","0.34943057312737824","0.3456029815107765","0.20254143289818868","0.2029976062734855","0.2167208710495201","0.11413328573617082","0.28940890338222947","0.2894619089087609","0.330702360010273","0.3243659629030522","0.17539998706996207","0.17632325354164372","0.1096065545027921","0.11893922496670943","0.2988699331788428","0.28985776247911343","0.33318688174855193","0.333693368859042","0.15687578622820578","0.15215926083458614"
