"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band1_band2_id_class","0.06637074624857618","3.9506396576533464E-4","8.983457216138092E-4","0.006417242769369322","band1='(-inf-23.247806]'_band2='(-inf-27.888195]'_id_class=maize","0.0","band1='(45.993749-58.992958]'_band2='(27.888195-42.993749]'_id_class=rapeseed"
"band3_band1_id_class","0.07206057098048824","3.6030285490244176E-4","8.631146652540941E-4","0.007986537997175677","band3='(-inf-54.003906]'_band1='(-inf-23.247806]'_id_class=maize","0.0","band3='(120.996094-inf)'_band1='(-inf-23.247806]'_id_class=rapeseed"
"band3_band2_id_class","0.07728954701786224","3.864477350893122E-4","9.064326819752963E-4","0.006514382445178837","band3='(-inf-54.003906]'_band2='(-inf-27.888195]'_id_class=maize","0.0","band3='(120.996094-inf)'_band2='(-inf-27.888195]'_id_class=rapeseed"
"band7_band2_id_class","0.07964650194254251","3.9823250971271343E-4","9.024140301479684E-4","0.006210915085866955","band7='(83.009804-123.096874]'_band2='(42.993749-57.635084]'_id_class=sunflower","0.0","band7='(173.251762-224.992188]'_band2='(-inf-27.888195]'_id_class=other_oilseed"
"band7_band4_id_class","0.08383781539646294","4.3665528852324353E-4","0.0010009465386809444","0.007293758913883036","band7='(224.992188-inf)'_band4='(153.010414-inf)'_id_class=wheat","0.0","band7='(173.251762-224.992188]'_band4='(-inf-40.495613]'_id_class=rapeseed"
"band7_band1_id_class","0.0856395430268522","4.281977151342624E-4","8.941180940949539E-4","0.006864788097452931","band7='(-inf-83.009804]'_band1='(-inf-23.247806]'_id_class=maize","0.0","band7='(224.992188-inf)'_band1='(-inf-23.247806]'_id_class=rapeseed"
"band4_band2_id_class","0.085848380779497","4.665672868450911E-4","0.0010975895144177924","0.0070783949814681585","band4='(153.010414-inf)'_band2='(74.992958-inf)'_id_class=wheat","0.0","band4='(-inf-40.495613]'_band2='(74.992958-inf)'_id_class=rapeseed"
"band4_band1_id_class","0.08892421950655051","4.6314697659661803E-4","0.0010868475111757924","0.008950906561672148","band4='(-inf-40.495613]'_band1='(-inf-23.247806]'_id_class=maize","0.0","band4='(153.010414-inf)'_band1='(23.247806-34.497191]'_id_class=rapeseed"
"band6_band1_id_class","0.09601315677841664","4.8006578389208336E-4","9.786038929418932E-4","0.008492316929362136","band6='(-inf-170.809761]'_band1='(-inf-23.247806]'_id_class=maize","0.0","band6='(320.992188-inf)'_band1='(-inf-23.247806]'_id_class=rapeseed"
"band6_band2_id_class","0.09815123367388283","4.907561683694148E-4","0.0010241128470231534","0.008114049509607785","band6='(-inf-170.809761]'_band2='(-inf-27.888195]'_id_class=maize","0.0","band6='(320.992188-inf)'_band2='(-inf-27.888195]'_id_class=rapeseed"
"NDWI_NDVI_id_class","0.09931289367296917","5.397439873530928E-4","0.0013644115296070482","0.010178079365374196","NDWI='(81.732525-inf)'_NDVI='(-inf-276.998855]'_id_class=wheat","0.0","NDWI='(-inf--378.000336]'_NDVI='(-inf-276.998855]'_id_class=other_oilseed"
"band7_band3_id_class","0.09965727515930155","4.98286375796504E-4","0.0010294341004637659","0.006531199908432678","band7='(-inf-83.009804]'_band3='(-inf-54.003906]'_id_class=maize","0.0","band7='(173.251762-224.992188]'_band3='(-inf-54.003906]'_id_class=other_oilseed"
"band3_band4_id_class","0.10186864607372484","5.787991254188903E-4","0.0012441184507450288","0.008153206588228684","band3='(-inf-54.003906]'_band4='(-inf-40.495613]'_id_class=maize","0.0","band3='(77.947727-99.006248]'_band4='(153.010414-inf)'_id_class=other_oilseed"
"band6_band3_id_class","0.10489127133496023","5.244563566748024E-4","0.0010656405809051212","0.009241572568357968","band6='(-inf-170.809761]'_band3='(-inf-54.003906]'_id_class=maize","0.0","band6='(320.992188-inf)'_band3='(-inf-54.003906]'_id_class=rapeseed"
"band5_NDVI_id_class","0.1120404502662429","5.602022513312146E-4","0.0011731605475848923","0.008465459189538836","band5='(-inf-267.552765]'_NDVI='(-inf-276.998855]'_id_class=sunflower","0.0","band5='(-inf-267.552765]'_NDVI='(803.808533-inf)'_id_class=other_leguminous"
"band6_band4_id_class","0.11991202709669843","5.995601354834928E-4","0.0012599373087080461","0.010052073894427499","band6='(-inf-170.809761]'_band4='(-inf-40.495613]'_id_class=maize","0.0","band6='(-inf-170.809761]'_band4='(153.010414-inf)'_id_class=other_oilseed"
"band5_NDWI_id_class","0.12130913158133858","6.065456579066926E-4","0.0012611244768726832","0.009909501967141188","band5='(-inf-267.552765]'_NDWI='(81.732525-inf)'_id_class=wheat","1.004027656945838E-6","band5='(-inf-267.552765]'_NDWI='(-inf--378.000336]'_id_class=rapeseed"
"band7_band6_id_class","0.12416659429300643","7.390868707917054E-4","0.001603429474507966","0.010649470350310272","band7='(83.009804-123.096874]'_band6='(170.809761-212.006248]'_id_class=sunflower","0.0","band7='(173.251762-224.992188]'_band6='(-inf-170.809761]'_id_class=rapeseed"
