"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"NDVI","2.4899885892257223E-4","4.9799771784514446E-5","2.5126086623894824E-5","9.814370346646062E-5","NDVI='(276.998855-445.000122]'","2.6355725994825496E-5","NDVI='(-inf-276.998855]'"
"NDWI","3.43879472503944E-4","6.87758945007888E-5","5.954544636305545E-5","1.4457998260020144E-4","NDWI='(-inf--378.000336]'","1.3554373368765416E-5","NDWI='(81.732525-inf)'"
"band7","9.452920390144864E-4","1.8905840780289728E-4","1.3264633547196077E-4","3.7450231604078954E-4","band7='(-inf-83.009804]'","5.547252804624647E-5","band7='(123.096874-173.251762]'"
"band4","0.001256038598839243","2.512077197678486E-4","2.5333988277767403E-4","5.933803452549957E-4","band4='(112.146431-153.010414]'","2.0080553138901447E-6","band4='(40.495613-75.561249]'"
"band6","0.001364473585789408","2.728947171578816E-4","1.6490353889942442E-4","4.811802545912902E-4","band6='(265.509995-320.992188]'","4.016110627794167E-6","band6='(320.992188-inf)'"
"band5","0.00136698365493175","2.7339673098635E-4","1.7330323183522184E-4","5.118030981281357E-4","band5='(267.552765-300.994385]'","1.3303366454525678E-5","band5='(-inf-267.552765]'"
"brightness","0.0016044361957994469","3.208872391598894E-4","8.107896810388735E-5","4.417721690561649E-4","brightness='(453.798263-488.000016]'","2.0783372498778263E-4","brightness='(488.000016-538.000061]'"
"band3","0.002624026281427952","5.248052562855903E-4","3.5450637711906784E-4","0.001131288162463731","band3='(-inf-54.003906]'","1.807249782502518E-4","band3='(77.947727-99.006248]'"
"band1","0.004113501310507112","8.227002621014224E-4","3.388298344052759E-4","0.0012246627345596922","band1='(-inf-23.247806]'","4.01862069692574E-4","band1='(45.993749-58.992958]'"
"band2","0.0055030755877201465","0.0011006151175440293","0.00108526801811094","0.002747772690146519","band2='(27.888195-42.993749]'","3.7651037135544296E-6","band2='(-inf-27.888195]'"
