"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band1_id_class","0.013684394950343303","3.421098737585825E-4","4.7529467561178805E-4","0.0020401841989139413","band1='(27.562241-39.004131]'_id_class=wheat","2.5100691423644156E-6","band1='(51.93231-67.004131]'_id_class=rapeseed"
"brightness_id_class","0.013742126540617683","3.4355316351544177E-4","3.245632355556001E-4","0.0013373648390518564","brightness='(476.060135-537.389007]'_id_class=sunflower","9.287255826748858E-6","brightness='(-inf-385.812393]'_id_class=rapeseed"
"band2_id_class","0.021697539680428035","5.42438492010701E-4","6.237880027784884E-4","0.002375780443248092","band2='(30.995536-44.004131]'_id_class=maize","3.5140967993104637E-6","band2='(-inf-30.995536]'_id_class=other_oilseed"
"band7_id_class","0.027041476884522277","6.760369221130574E-4","7.433026799340698E-4","0.003326845641290037","band7='(80.994793-114.335209]'_id_class=wheat","3.5140967993104637E-6","band7='(227.897713-inf)'_id_class=rapeseed"
"band6_id_class","0.027713673400847495","6.928418350211872E-4","9.692245552763705E-4","0.00483113007830914","band6='(152.995148-193.004852]'_id_class=wheat","1.0542290397931283E-5","band6='(296.004471-inf)'_id_class=rapeseed"
"band3_id_class","0.029744319337020465","7.436079834255116E-4","9.960206309972673E-4","0.004536196954081299","band3='(56.995535-74.78143]'_id_class=wheat","7.530207427093897E-6","band3='(123.004856-inf)'_id_class=rapeseed"
"NDWI_id_class","0.031384900528469976","7.846225132117482E-4","0.0010520319313498984","0.004496788868546174","NDWI='(49.365707-inf)'_id_class=sunflower","2.1084580795862565E-5","NDWI='(-240.000007--87.000915]'_id_class=other_oilseed"
"band5_id_class","0.035267977491708","8.816994372926996E-4","0.0014059050383430647","0.006375073607777594","band5='(332.470001-381.995148]'_id_class=wheat","3.012082970837494E-6","band5='(381.995148-inf)'_id_class=other_oilseed"
"band4_id_class","0.03697231443937355","9.243078609843382E-4","0.0011653614078974697","0.005495043366464572","band4='(-inf-44.030187]'_id_class=wheat","2.2590622281281475E-6","band4='(69.144245-107.005207]'_id_class=other_leguminous"
"NDVI_id_class","0.044619491088501544","0.0011154872772125392","0.0012565530847613985","0.0049626577013690484","NDVI='(779.83017-inf)'_id_class=wheat","9.287255826749075E-6","NDVI='(272.20607-442.999618]'_id_class=other_oilseed"
