"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"NDWI","3.408673895331088E-4","6.817347790662176E-5","6.303418767284702E-5","1.5938939054015167E-4","NDWI='(-401.896851--240.000007]'","1.1044304226395796E-5","NDWI='(-240.000007--87.000915]'"
"brightness","4.1516543614711354E-4","8.30330872294227E-5","5.795840952679535E-5","1.79469943679067E-4","brightness='(-inf-385.812393]'","2.811277439448978E-5","brightness='(537.389007-inf)'"
"NDVI","4.196835606033733E-4","8.393671212067466E-5","4.0210253071192884E-5","1.355437336876958E-4","NDVI='(-inf-272.20607]'","3.664700947851596E-5","NDVI='(442.999618-642.045562]'"
"band5","5.833400686855172E-4","1.1666801373710344E-4","1.0150161837033712E-4","2.8313579925871857E-4","band5='(-inf-256.994797]'","8.534235084040054E-6","band5='(256.994797-295.370331]'"
"band6","0.0012254157553023975","2.450831510604795E-4","1.8909740891666122E-4","6.127078776511918E-4","band6='(-inf-152.995148]'","9.51316204956254E-5","band6='(296.004471-inf)'"
"band4","0.0017952014506191494","3.590402901238299E-4","4.022562661965522E-4","8.920785731963699E-4","band4='(149.004852-inf)'","5.522152113204837E-6","band4='(-inf-44.030187]'"
"band7","0.0018469088749518553","3.6938177499037104E-4","1.4930488526373166E-4","6.169749951932119E-4","band7='(-inf-80.994793]'","1.6039341819709674E-4","band7='(80.994793-114.335209]'"
"band1","0.0023333602747421245","4.666720549484249E-4","2.9846716571883873E-4","8.504114254331285E-4","band1='(67.004131-inf)'","9.237054443901604E-5","band1='(-inf-27.562241]'"
"band3","0.002578845036865382","5.157690073730764E-4","4.7370673566906224E-4","0.001251771481297223","band3='(123.004856-inf)'","1.4809407939950225E-5","band3='(56.995535-74.78143]'"
"band2","0.00957691780577788","0.0019153835611555759","0.001147038605286694","0.0039869938257319215","band2='(30.995536-44.004131]'","8.014650771570181E-4","band2='(44.004131-60.004854]'"
