"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"feature112_class","0.21933625023808423","0.047461191289675596","0.041533560626024715","0.20297867961419364","feature112='(-inf--5.212014]'_class=3","3.429615573828093E-4","feature112='(-5.212014--4.221397]'_class=2"
"feature104_class","0.22232004733058525","0.04806900756294898","0.04744557862859787","0.18629610919330544","feature104='(-inf--5.415691]'_class=3","5.336562450559204E-4","feature104='(-3.68028--3.152034]'_class=1"
"feature25_class","0.22239094529454956","0.046880671069177066","0.057098825019331466","0.2451726395025364","feature25='(-inf-6080.78715]'_class=6","0.0","feature25='(25220.46905-inf)'_class=6"
"feature12_class","0.22241710630124806","0.04429353865979075","0.05815171518600155","0.2508878712567501","feature12='(20.152012-37.181757]'_class=6","7.621210165974003E-4","feature12='(-inf-4.502921]'_class=5"
"feature15_class","0.2256976621717938","0.04465026908010738","0.04625045991240261","0.20936758509245623","feature15='(-24.005857--13.441213]'_class=6","0.0032026143790849504","feature15='(-6.860849--2.648862]'_class=2"
"feature101_class","0.22638941497095938","0.04541709464911454","0.038034878639734676","0.20051966069929048","feature101='(10.418292-inf)'_class=1","8.680555555555555E-4","feature101='(10.418292-inf)'_class=6"
"feature97_class","0.22845972100846718","0.04786941701208265","0.048256486423104","0.16705490537266238","feature97='(7000.07935-inf)'_class=3","0.0","feature97='(7000.07935-inf)'_class=6"
"feature67_class","0.22938730147822742","0.04395572046417707","0.05173124478284863","0.2473488176407261","feature67='(20.848281-inf)'_class=5","3.8713714731187176E-4","feature67='(-inf-1.617179]'_class=5"
"feature120_class","0.23109052199171382","0.048909552312580006","0.04432868734205749","0.18311625552282768","feature120='(-16.219751--10.907716]'_class=6","0.004345466962289379","feature120='(-6.487855-inf)'_class=3"
"feature85_class","0.23193591284910126","0.04832530239787486","0.04310555303274614","0.16498616736213384","feature85='(-inf-5.747467]'_class=6","5.224660397074191E-4","feature85='(19.713619-inf)'_class=4"
"feature99_class","0.2319455775034745","0.048985799139561324","0.05076399816651018","0.19813336094747175","feature99='(-inf-0.927702]'_class=6","4.3402777777777775E-4","feature99='(2.645711-inf)'_class=6"
"feature2_class","0.2329961060542498","0.04803888547306534","0.038457773349572975","0.1352600002348162","feature2='(9.614866-inf)'_class=4","7.12726026836849E-4","feature2='(3.049625-5.149684]'_class=6"
"feature88_class","0.23372712752832675","0.051401156409538594","0.0422707249559849","0.17800700069546718","feature88='(-5.259112-inf)'_class=6","0.00548445641903586","feature88='(-12.08345--7.797799]'_class=3"
"feature128_class","0.23703711576178726","0.05033106927122021","0.038784532721449015","0.16694025118638522","feature128='(-14.138803--9.641548]'_class=6","0.008216318785578741","feature128='(-inf--21.294891]'_class=2"
