"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"feature116_feature124","0.0635605406960023","0.004889272361230951","0.004024348985051455","0.014308311763014087","feature116='(16.466003-27.924459]'_feature124='(14.713301-23.615893]'","7.909117054932416E-4","feature116='(4.891818-9.218846]'_feature124='(-inf-4.468176]'"
"feature115_feature123","0.06859361518550476","0.005276431937346519","0.005654734036366205","0.021714121368996267","feature115='(8.720482-12.80779]'_feature123='(7.586854-11.145691]'","7.190106413574931E-5","feature115='(5.034325-8.720482]'_feature123='(2.502502-4.535604]'"
"feature84_feature116","0.07463330457290766","0.00533095032663627","0.005008693007261693","0.017543859649122806","feature84='(9.807469-15.801664]'_feature116='(16.466003-27.924459]'","7.19010641357492E-5","feature84='(15.801664-inf)'_feature116='(9.218846-16.466003]'"
"feature92_feature116","0.07808455565142362","0.005205637043428244","0.004049281923880229","0.014380212827149838","feature92='(13.50398-inf)'_feature116='(27.924459-inf)'","7.19010641357492E-5","feature92='(13.50398-inf)'_feature116='(9.218846-16.466003]'"
"feature51_feature59","0.08570606844981307","0.00612186203212951","0.007526476666642858","0.02351164797239","feature51='(-inf-2.765826]'_feature59='(-inf-2.926034]'","7.19010641357492E-5","feature51='(2.765826-4.749208]'_feature59='(11.659644-inf)'"
"feature52_feature60","0.08584987057808456","0.006132133612720326","0.007378029544301739","0.025884383088869728","feature52='(-inf-5.059886]'_feature60='(-inf-5.471637]'","7.190106413574888E-5","feature52='(24.364207-inf)'_feature60='(15.846909-26.865817]'"
"feature117_feature125","0.08599367270635605","0.005374604544147256","0.005948686016853667","0.017184354328444063","feature117='(34.33513-inf)'_feature125='(29.029163-inf)'","7.19010641357492E-5","feature117='(12.543866-20.67465]'_feature125='(-inf-7.127515]'"
"feature84_feature124","0.08958872591314351","0.006399194708081687","0.004612147133263127","0.019125683060109283","feature84='(9.807469-15.801664]'_feature124='(14.713301-23.615893]'","7.19010641357492E-5","feature84='(15.801664-inf)'_feature124='(8.344956-14.713301]'"
"feature92_feature124","0.091458153580673","0.00609721023871153","0.004412052229085562","0.014667817083692844","feature92='(8.263425-13.50398]'_feature124='(14.713301-23.615893]'","7.19010641357492E-5","feature92='(-inf-2.696041]'_feature124='(8.344956-14.713301]'"
"feature20_feature28","0.09160195570894449","0.006106797047262963","0.0070154944051032475","0.019916594765602535","feature20='(16.136778-inf)'_feature28='(16.399771-inf)'","7.19010641357492E-5","feature20='(16.136778-inf)'_feature28='(-inf-3.284454]'"
"feature84_feature92","0.09246476847857346","0.007112674498351802","0.005045755584265473","0.019557089444923778","feature84='(9.807469-15.801664]'_feature92='(8.263425-13.50398]'","0.0012223180903077361","feature84='(3.015935-5.491963]'_feature92='(4.914396-8.263425]'"
"feature85_feature117","0.09490940465918896","0.004519495459961385","0.005548888316213484","0.015890135174000564","feature85='(-inf-5.747467]'_feature117='(-inf-7.862849]'","0.0","feature85='(13.003894-19.713619]'_feature117='(7.862849-12.543866]'"
"feature51_feature99","0.09605982168536097","0.00480299108426805","0.004778878001749307","0.016393442622950817","feature51='(4.749208-7.865201]'_feature99='(1.370894-1.925321]'","7.19010641357492E-5","feature51='(2.765826-4.749208]'_feature99='(1.925321-2.645711]'"
"feature51_feature91","0.0986482599942479","0.005802838823191056","0.0069680279733096515","0.024733966062697732","feature51='(7.865201-10.913704]'_feature91='(5.052122-7.251941]'","7.19010641357492E-5","feature51='(2.765826-4.749208]'_feature91='(7.251941-inf)'"
"feature85_feature93","0.09922346850733389","0.006614897900488928","0.005731902949849197","0.020132297958009776","feature85='(-inf-5.747467]'_feature93='(-inf-5.233501]'","7.19010641357492E-5","feature85='(5.747467-8.458312]'_feature93='(10.964088-16.905997]'"
"feature85_feature116","0.0993672706356054","0.005845133566800318","0.005969413767481119","0.019772792637331026","feature85='(5.747467-8.458312]'_feature116='(4.891818-9.218846]'","0.0","feature85='(13.003894-19.713619]'_feature116='(4.891818-9.218846]'"
"feature52_feature92","0.09979867702041992","0.006237417313776245","0.005690109659233733","0.01948518838078804","feature52='(-inf-5.059886]'_feature92='(-inf-2.696041]'","7.19010641357492E-5","feature52='(-inf-5.059886]'_feature92='(4.914396-8.263425]'"
"feature93_feature117","0.1003738855335059","0.005018694276675295","0.006287332820348373","0.02264883520276101","feature93='(16.905997-inf)'_feature117='(34.33513-inf)'","7.19010641357492E-5","feature93='(16.905997-inf)'_feature117='(7.862849-12.543866]'"
"feature91_feature99","0.10051768766177738","0.004786556555322728","0.004890525431781078","0.01660914581535807","feature91='(7.251941-inf)'_feature99='(2.645711-inf)'","2.1570319240724764E-4","feature91='(-inf-1.661131]'_feature99='(1.925321-2.645711]'"
"feature85_feature125","0.10051768766177738","0.0052904046137777555","0.005155248214589111","0.01617773943054357","feature85='(-inf-5.747467]'_feature125='(-inf-7.127515]'","7.190106413574918E-5","feature85='(-inf-5.747467]'_feature125='(11.440266-18.585611]'"
"feature59_feature91","0.10138050043140641","0.0063362812769628945","0.007361524359637772","0.025093471383376476","feature59='(8.339634-11.659644]'_feature91='(5.052122-7.251941]'","1.4380212827149776E-4","feature59='(8.339634-11.659644]'_feature91='(7.251941-inf)'"
"feature83_feature91","0.1015243025596779","0.007809561735359839","0.007880514607303562","0.030989358642507903","feature83='(6.169115-8.948817]'_feature91='(5.052122-7.251941]'","2.876042565430059E-4","feature83='(1.857368-3.41861]'_feature91='(1.661131-2.99624]'"
"feature85_feature124","0.10195570894449235","0.005997394643793669","0.0062392343805214535","0.019197584124245035","feature85='(5.747467-8.458312]'_feature124='(4.468176-8.344956]'","0.0","feature85='(13.003894-19.713619]'_feature124='(4.468176-8.344956]'"
"feature28_feature92","0.10209951107276385","0.006806634071517595","0.0060950143585191885","0.016609145815358065","feature28='(-inf-3.284454]'_feature92='(-inf-2.696041]'","7.19010641357492E-5","feature28='(-inf-3.284454]'_feature92='(4.914396-8.263425]'"
"feature51_feature115","0.10224331320103539","0.007303093800073958","0.0065983984566239376","0.02638769053781996","feature51='(7.865201-10.913704]'_feature115='(8.720482-12.80779]'","7.19010641357492E-5","feature51='(2.765826-4.749208]'_feature115='(12.80779-inf)'"
"feature99_feature123","0.10310612597066438","0.005426638208982337","0.004289096867882415","0.01567443198159333","feature99='(1.370894-1.925321]'_feature123='(4.535604-7.586854]'","1.4380212827149843E-4","feature99='(1.370894-1.925321]'_feature123='(11.145691-inf)'"
"feature51_feature83","0.10396893874029337","0.005776052152238526","0.007752815534505934","0.029191832039114185","feature51='(7.865201-10.913704]'_feature83='(6.169115-8.948817]'","7.19010641357492E-5","feature51='(2.765826-4.749208]'_feature83='(8.948817-inf)'"
"feature51_feature123","0.10454414725337932","0.007467439089527095","0.005933807471380568","0.022936439459303987","feature51='(7.865201-10.913704]'_feature123='(7.586854-11.145691]'","7.19010641357492E-5","feature51='(2.765826-4.749208]'_feature123='(11.145691-inf)'"
"feature91_feature92","0.10526315789473684","0.006578947368421059","0.00722646245905592","0.029119930974978434","feature91='(5.052122-7.251941]'_feature92='(13.50398-inf)'","2.876042565429968E-4","feature91='(-inf-1.661131]'_feature92='(4.914396-8.263425]'"
"feature83_feature99","0.1075639919470808","0.004889272361230945","0.004303874037787035","0.01567443198159333","feature83='(3.41861-6.169115]'_feature99='(1.370894-1.925321]'","1.438021282714984E-4","feature83='(8.948817-inf)'_feature99='(0.927702-1.370894]'"
"feature99_feature115","0.1087144089732528","0.005721810998592249","0.004519082247948457","0.017184354328444063","feature99='(1.370894-1.925321]'_feature115='(5.034325-8.720482]'","7.19010641357491E-5","feature99='(1.370894-1.925321]'_feature115='(12.80779-inf)'"
"feature93_feature125","0.1088582111015243","0.006047678394529127","0.005901179682877193","0.01876617773943054","feature93='(16.905997-inf)'_feature125='(29.029163-inf)'","7.19010641357492E-5","feature93='(16.905997-inf)'_feature125='(7.127515-11.440266]'"
"feature59_feature99","0.10972102387115328","0.0057747907300607","0.005330430003656446","0.017184354328444063","feature59='(11.659644-inf)'_feature99='(2.645711-inf)'","1.4380212827149843E-4","feature59='(-inf-2.926034]'_feature99='(1.370894-1.925321]'"
"feature51_feature107","0.11087144089732529","0.005543572044866269","0.0055057664346209794","0.017903364969801563","feature51='(-inf-2.765826]'_feature107='(-inf-0.898394]'","7.19010641357492E-5","feature51='(7.865201-10.913704]'_feature107='(0.898394-1.351091]'"
"feature59_feature123","0.11115904515386824","0.008550695781066788","0.006544406135215446","0.023583549036525736","feature59='(8.339634-11.659644]'_feature123='(7.586854-11.145691]'","7.190106413574801E-5","feature59='(11.659644-inf)'_feature123='(7.586854-11.145691]'"
"feature28_feature91","0.1127408685648548","0.0059337299244660345","0.00702891385509904","0.027897612884670697","feature28='(16.399771-inf)'_feature91='(5.052122-7.251941]'","2.1570319240724764E-4","feature28='(-inf-3.284454]'_feature91='(7.251941-inf)'"
"feature117_feature124","0.11288467069312628","0.007525644712875084","0.0055495030251799205","0.016968651136036808","feature117='(20.67465-34.33513]'_feature124='(14.713301-23.615893]'","0.0","feature117='(20.67465-34.33513]'_feature124='(4.468176-8.344956]'"
"feature52_feature116","0.11317227494966928","0.0075448183299779556","0.005732536483856613","0.019341386252516538","feature52='(14.757597-24.364207]'_feature116='(16.466003-27.924459]'","7.19010641357492E-5","feature52='(8.927979-14.757597]'_feature116='(27.924459-inf)'"
"feature92_feature117","0.11374748346275527","0.00598670965593448","0.006582359101800638","0.02121081392004602","feature92='(2.696041-4.914396]'_feature117='(7.862849-12.543866]'","0.0","feature92='(2.696041-4.914396]'_feature117='(20.67465-34.33513]'"
"feature52_feature91","0.11446649410411272","0.0054507854335291836","0.006711042720877164","0.0270348001150417","feature52='(24.364207-inf)'_feature91='(5.052122-7.251941]'","7.19010641357492E-5","feature52='(5.059886-8.927979]'_feature91='(7.251941-inf)'"
"feature85_feature92","0.11561691113028472","0.006800994772369688","0.006829069696083037","0.024086856485475983","feature85='(5.747467-8.458312]'_feature92='(2.696041-4.914396]'","7.19010641357492E-5","feature85='(-inf-5.747467]'_feature92='(4.914396-8.263425]'"
"feature59_feature83","0.11590451538682771","0.0068179126698134","0.008435997965274302","0.03163646821972965","feature59='(8.339634-11.659644]'_feature83='(6.169115-8.948817]'","7.19010641357492E-5","feature59='(-inf-2.926034]'_feature83='(3.41861-6.169115]'"
"feature59_feature115","0.11590451538682775","0.00891573195283291","0.006281091046784766","0.025812482024733976","feature59='(8.339634-11.659644]'_feature115='(8.720482-12.80779]'","0.0017975266033937298","feature59='(5.052558-8.339634]'_feature115='(8.720482-12.80779]'"
