"points","all_attributes","BranchNumber_ConsumerID"
"1430684","0.0","0.0"
"1437020","0.0","0.0"
"1443356","0.0","0.0"
"1449692","0.0","0.0"
"1456028","0.0","0.0"
"1462364","0.0","0.0"
"1468700","0.0","0.0"
"1475036","0.0","0.0"
"1481372","0.0","0.0"
"1487708","0.0","0.0"
"1494044","0.0","0.0"
"1500380","0.0","0.0"
"1506716","0.0","0.0"
"1513052","0.0","0.0"
"1519388","0.0","0.0"
"1525724","0.0","0.0"
"1532060","0.0","0.0"
"1538396","0.0","0.0"
"1544732","0.0","0.0"
"1551068","0.0","0.0"
"1557404","0.0","0.0"
"1563740","0.0","0.0"
"1570076","0.0","0.0"
"1576412","0.0","0.0"
"1582748","0.0","0.0"
"1589084","0.0","0.0"
"1595420","0.0","0.0"
"1601756","0.0","0.0"
"1608092","0.0","0.0"
"1614428","0.0","0.0"
"1620764","0.0","0.0"
"1627100","0.0","0.0"
"1633436","0.0","0.0"
"1639772","0.0","0.0"
"1646108","0.0","0.0"
"1652444","0.0","0.0"
"1658780","0.0","0.0"
"1665116","0.0","0.0"
"1671452","0.0","0.0"
"1677788","0.0","0.0"
"1684124","0.0","0.0"
"1690460","0.0","0.0"
"1696796","0.0","0.0"
"1703132","0.0","0.0"
"1709468","0.0","0.0"
"1715804","0.0","0.0"
"1722140","0.0","0.0"
"1728476","0.0","0.0"
"1734812","0.0","0.0"
"1741148","0.0","0.0"
"1747484","0.0","0.0"
"1753820","0.0","0.0"
"1760156","0.0","0.0"
"1766492","0.0","0.0"
"1772828","0.0","0.0"
"1779164","0.0","0.0"
"1785500","0.0","0.0"
"1791836","0.0","0.0"
"1798172","0.0","0.0"
"1804508","0.0","0.0"
"1810844","0.0","0.0"
"1817180","0.0","0.0"
"1823516","0.0","0.0"
"1829852","0.0","0.0"
"1836188","0.0","0.0"
"1842524","0.0","0.0"
"1848860","0.0","0.0"
"1855196","0.0","0.0"
"1861532","0.0","0.0"
"1867868","0.0","0.0"
"1874204","0.0","0.0"
"1880540","0.0","0.0"
"1886876","0.0","0.0"
"1893212","0.0","0.0"
"1899548","0.0","0.0"
"1905884","0.0","0.0"
"1912220","0.0","0.0"
"1918556","0.0","0.0"
"1924892","0.0","0.0"
"1931228","0.0","0.0"
"1937564","0.0","0.0"
"1943900","0.0","0.0"
"1950236","0.0","0.0"
"1956572","0.0","0.0"
"1962908","0.0","0.0"
"1969244","0.0","0.0"
"1975580","0.0","0.0"
"1981916","0.0","0.0"
"1988252","0.0","0.0"
"1994588","0.0","0.0"
"2000924","0.0","0.0"
"2007260","0.0","0.0"
"2013596","0.0","0.0"
"2019932","0.0","0.0"
"2026268","0.0","0.0"
"2032604","0.0","0.0"
"2038940","0.0","0.0"
"2045276","0.0","0.0"
"2051612","0.0","0.0"
"2057948","0.0","0.0"
"2064284","0.0","0.0"
"2070620","0.0","0.0"
"2076956","0.0","0.0"
"2083292","0.0","0.0"
"2089628","0.0","0.0"
"2095964","0.0","0.0"
"2102300","0.0","0.0"
"2108636","0.0","0.0"
"2114972","0.0","0.0"
"2121308","0.0","0.0"
"2127644","0.0","0.0"
"2133980","0.0","0.0"
"2140316","0.0","0.0"
"2146652","0.0","0.0"
"2152988","0.0","0.0"
"2159324","0.0","0.0"
"2165660","0.0","0.0"
"2171996","0.0","0.0"
"2178332","0.0","0.0"
"2184668","0.0","0.0"
"2191004","0.0","0.0"
"2197340","0.0","0.0"
"2203676","0.0","0.0"
"2210012","0.0","0.0"
"2216348","0.0","0.0"
"2222684","0.0","0.0"
"2229020","0.0","0.0"
"2235356","0.0","0.0"
"2241692","0.0","0.0"
"2248028","0.0","0.0"
"2254364","0.0","0.0"
"2260700","0.0","0.0"
