"points","all_attributes","BranchNumber","ConsumerID"
"291272","0.061020476479207726","0.06102047647920771","0.06102047647920771"
"297320","0.04861111111111111","0.0486111111111111","0.0486111111111111"
"303368","0.3075396825396825","0.30753968253968256","0.3075396825396825"
"309416","0.2564484126984127","0.2564484126984127","0.2564484126984127"
"315464","0.03786375661375663","0.03786375661375663","0.03786375661375661"
"321512","0.04993386243386242","0.049933862433862414","0.049933862433862414"
"327560","0.049603174603174593","0.049603174603174593","0.049603174603174593"
"333608","0.09408068783068783","0.0940806878306878","0.09408068783068782"
"339656","0.08597883597883597","0.08597883597883597","0.08597883597883599"
"345704","0.3166335978835979","0.3166335978835979","0.3166335978835979"
"351752","0.26868386243386244","0.2686838624338624","0.2686838624338624"
"357800","0.06498015873015872","0.06498015873015872","0.06498015873015875"
"363848","0.03670634920634921","0.03670634920634921","0.036706349206349215"
"369896","0.05125661375661375","0.05125661375661375","0.05125661375661376"
"375944","0.060515873015873","0.060515873015873016","0.06051587301587301"
"381992","0.039186507936507936","0.039186507936507936","0.03918650793650794"
"388040","0.28835978835978837","0.2883597883597883","0.2883597883597883"
"394088","0.246031746031746","0.24603174603174602","0.24603174603174602"
"400136","0.0398478835978836","0.0398478835978836","0.03984788359788359"
"406184","0.04381613756613757","0.04381613756613756","0.04381613756613757"
"412232","0.07374338624338624","0.07374338624338624","0.07374338624338625"
"418280","0.08912037037037035","0.08912037037037038","0.08912037037037038"
"424328","0.05009920634920634","0.05009920634920635","0.050099206349206345"
"430376","0.32208994708994704","0.3220899470899471","0.32208994708994704"
"436424","0.28736772486772494","0.2873677248677249","0.28736772486772477"
"442472","0.06679894179894179","0.06679894179894177","0.06679894179894177"
"448520","0.06547619047619047","0.06547619047619048","0.06547619047619048"
"454568","0.05423280423280424","0.05423280423280423","0.05423280423280424"
"460616","0.062003968253968256","0.06200396825396825","0.06200396825396825"
"466664","0.05753968253968254","0.05753968253968254","0.057539682539682536"
"472712","0.3257275132275132","0.32572751322751325","0.32572751322751314"
"478760","0.30224867724867727","0.30224867724867727","0.3022486772486772"
"484808","0.05241402116402116","0.05241402116402117","0.05241402116402116"
"490856","0.07159391534391532","0.07159391534391533","0.07159391534391533"
"496904","0.04546957671957671","0.045469576719576715","0.045469576719576715"
"502952","0.05522486772486771","0.055224867724867725","0.055224867724867725"
"509000","0.04712301587301586","0.047123015873015865","0.04712301587301587"
"515048","0.30026455026455023","0.30026455026455023","0.3002645502645503"
"521096","0.28356481481481477","0.28356481481481477","0.28356481481481477"
"527144","0.05324074074074074","0.05324074074074074","0.05324074074074074"
"533192","0.049272486772486766","0.04927248677248677","0.04927248677248676"
"539240","0.04778439153439152","0.04778439153439152","0.04778439153439152"
"545288","0.06729497354497352","0.06729497354497353","0.06729497354497353"
"551336","0.05191798941798941","0.05191798941798941","0.051917989417989405"
"557384","0.3025793650793651","0.3025793650793651","0.30257936507936506"
"563432","0.006944444444444443","0.006944444444444443","0.006944444444444443"
"569480","0.2865410052910053","0.28654100529100524","0.28654100529100524"
"575528","0.052248677248677246","0.052248677248677246","0.05224867724867724"
"581576","0.04910714285714285","0.04910714285714285","0.049107142857142856"
"587624","0.07060185185185186","0.07060185185185186","0.07060185185185186"
"593672","0.054232804232804244","0.054232804232804244","0.054232804232804244"
"599720","0.29894179894179895","0.29894179894179884","0.298941798941799"
"605768","0.2557870370370371","0.2557870370370371","0.25578703703703703"
"611816","0.05274470899470899","0.05274470899470899","0.05274470899470899"
"617864","0.04596560846560846","0.04596560846560847","0.04596560846560846"
"623912","0.0636574074074074","0.06365740740740743","0.0636574074074074"
"629960","0.0613425925925926","0.06134259259259259","0.06134259259259258"
"636008","0.05340608465608465","0.053406084656084665","0.053406084656084665"
"642056","0.3058862433862433","0.3058862433862434","0.3058862433862434"
"648104","0.28326705221099246","0.28326705221099246","0.28326705221099246"
"654151","0.06219199739348273","0.062191997393482745","0.062191997393482745"
"660199","0.06001984126984127","0.06001984126984128","0.060019841269841286"
"666247","0.06531084656084656","0.06531084656084657","0.06531084656084656"
"672295","0.060515873015873016","0.06051587301587302","0.06051587301587302"
"678343","0.05142195767195766","0.05142195767195767","0.05142195767195767"
"684391","0.3091931216931217","0.3091931216931217","0.3091931216931217"
"690439","0.25297619047619047","0.25297619047619047","0.2529761904761905"
"696487","0.07060185185185186","0.07060185185185183","0.07060185185185185"
"702535","0.041335978835978844","0.04133597883597883","0.04133597883597883"
"708583","0.07948859528683838","0.0794885952868384","0.07948859528683838"
"714716","0.30763065725254973","0.3076306572525497","0.3076306572525497"
"721052","0.33380681818181823","0.3338068181818181","0.3338068181818182"
"727388","0.33854166666666663","0.3385416666666667","0.3385416666666667"
"733724","0.26878156565656564","0.2687815656565657","0.2687815656565657"
"740060","0.053030303030303025","0.05303030303030304","0.05303030303030304"
"746396","0.04940025252525253","0.04940025252525253","0.04940025252525253"
"752732","0.05066287878787878","0.05066287878787879","0.05066287878787879"
"759068","0.05208333333333334","0.052083333333333336","0.05208333333333333"
"765404","0.043087121212121215","0.04308712121212122","0.043087121212121215"
"771740","0.3006628787878788","0.30066287878787884","0.30066287878787884"
"778076","0.26278409090909094","0.26278409090909094","0.2627840909090909"
"784412","0.03835227272727274","0.038352272727272735","0.038352272727272735"
"790748","0.06691919191919193","0.0669191919191919","0.0669191919191919"
"797084","0.2992424242424243","0.29924242424242425","0.2992424242424242"
"803420","0.3207070707070707","0.3207070707070708","0.3207070707070707"
"809756","0.0625","0.0625","0.06249999999999999"
"816092","0.32702020202020204","0.327020202020202","0.327020202020202"
"822428","0.2760416666666667","0.27604166666666663","0.2760416666666667"
"828764","0.051767676767676775","0.05176767676767677","0.051767676767676775"
"835100","0.04529671717171718","0.04529671717171717","0.04529671717171717"
"841436","0.04103535353535355","0.04103535353535356","0.04103535353535354"
"847772","0.062342171717171734","0.06234217171717173","0.06234217171717173"
"854108","0.056660353535353564","0.05666035353535355","0.05666035353535355"
"860444","0.32686237373737376","0.3268623737373738","0.3268623737373737"
"866780","0.002683080808080808","0.002683080808080808","0.0026830808080808084"
"873116","0.3104482323232324","0.3104482323232323","0.31044823232323226"
"879452","0.061237373737373736","0.06123737373737373","0.06123737373737372"
"885788","0.03787878787878788","0.03787878787878788","0.03787878787878787"
"892124","0.05176767676767677","0.05176767676767677","0.05176767676767677"
"898460","0.058554292929292935","0.05855429292929294","0.05855429292929294"
"904796","0.32417929292929293","0.32417929292929293","0.32417929292929293"
"911132","0.2795138888888889","0.2795138888888889","0.27951388888888884"
"917468","0.0699179292929293","0.06991792929292931","0.06991792929292931"
"923804","0.052398989898989896","0.05239898989898991","0.05239898989898991"
"930140","0.04466540404040405","0.04466540404040405","0.04466540404040404"
"936476","0.051767676767676775","0.05176767676767677","0.051767676767676754"
"942812","0.047506313131313135","0.04750631313131313","0.047506313131313135"
"949148","0.3023989898989899","0.3023989898989899","0.30239898989898994"
"955484","0.2684659090909091","0.26846590909090917","0.2684659090909091"
"961820","0.04703282828282828","0.04703282828282829","0.04703282828282828"
"968156","0.045770202020202023","0.04577020202020203","0.045770202020202023"
"974492","0.04119318181818183","0.04119318181818183","0.04119318181818183"
"980828","0.05034722222222223","0.05034722222222223","0.050347222222222224"
"987164","0.0607638888888889","0.060763888888888895","0.060763888888888895"
"993500","0.34706439393939387","0.34706439393939403","0.3470643939393939"
"999836","0.285669191919192","0.28566919191919193","0.28566919191919193"
"1006172","0.05571338383838385","0.05571338383838384","0.05571338383838385"
"1012508","0.0422979797979798","0.0422979797979798","0.0422979797979798"
"1018844","0.08964646464646463","0.08964646464646465","0.08964646464646464"
"1025180","0.07244318181818181","0.07244318181818181","0.07244318181818182"
"1031516","0.06549873737373738","0.06549873737373738","0.06549873737373739"
"1037852","0.3333333333333334","0.3333333333333333","0.33333333333333326"
"1044188","0.2591540404040404","0.25915404040404044","0.25915404040404044"
"1050524","0.0700757575757576","0.07007575757575758","0.07007575757575758"
"1056860","0.04987373737373738","0.04987373737373738","0.04987373737373739"
"1063196","0.05997474747474747","0.05997474747474747","0.059974747474747486"
"1069532","0.07686237373737372","0.07686237373737373","0.07686237373737373"
"1075868","0.04813762626262627","0.04813762626262628","0.04813762626262628"
"1082204","0.2774621212121212","0.2774621212121212","0.2774621212121212"
"1088540","0.24431818181818185","0.24431818181818185","0.2443181818181819"
"1094876","0.05129419191919193","0.05129419191919192","0.05129419191919193"
"1101212","0.060921717171717175","0.06092171717171717","0.06092171717171717"
"1107548","0.061868686868686885","0.06186868686868688","0.06186868686868688"
"1113884","0.060763888888888895","0.060763888888888895","0.0607638888888889"
"1120220","0.0718118686868687","0.0718118686868687","0.07181186868686869"
"1126556","0.2946654040404041","0.29466540404040403","0.294665404040404"
"1132892","0.24605429292929293","0.2460542929292929","0.24605429292929293"
"1139228","0.0441919191919192","0.0441919191919192","0.044191919191919185"
"1145564","0.06218434343434345","0.062184343434343446","0.062184343434343446"
"1151900","0.050505050505050504","0.0505050505050505","0.0505050505050505"
"1158236","0.045770202020202023","0.04577020202020202","0.04577020202020202"
"1164572","0.049715909090909095","0.04971590909090909","0.0497159090909091"
"1170908","0.2777777777777778","0.2777777777777778","0.27777777777777773"
"1177244","0.22979797979797983","0.22979797979797986","0.22979797979797983"
"1183580","0.051136363636363626","0.051136363636363626","0.05113636363636361"
"1189916","0.05681818181818184","0.05681818181818183","0.05681818181818182"
"1196252","0.05366161616161616","0.053661616161616174","0.05366161616161616"
"1202588","0.05808080808080809","0.05808080808080808","0.05808080808080808"
"1208924","0.05871212121212122","0.05871212121212122","0.058712121212121215"
"1215260","0.31344696969696967","0.31344696969696967","0.31344696969696967"
"1221596","0.28772095959595956","0.2877209595959596","0.28772095959595956"
"1227932","0.2926136363636363","0.29261363636363635","0.2926136363636363"
"1234268","0.2640467171717172","0.2640467171717172","0.2640467171717172"
"1240604","0.06439393939393939","0.0643939393939394","0.0643939393939394"
"1246940","0.06281565656565657","0.06281565656565657","0.06281565656565659"
"1253276","0.049873737373737376","0.04987373737373738","0.049873737373737376"
"1259612","0.26467803030303033","0.26467803030303033","0.2646780303030304"
"1265948","0.24195075757575757","0.24195075757575762","0.2419507575757576"
"1272284","0.05918560606060608","0.059185606060606084","0.05918560606060607"
"1278620","0.06029040404040404","0.06029040404040405","0.06029040404040405"
"1284956","0.04908459595959597","0.04908459595959596","0.049084595959595974"
"1291292","0.06297348484848483","0.06297348484848483","0.06297348484848482"
"1297628","0.06107954545454545","0.061079545454545456","0.06107954545454544"
"1303964","0.29245580808080807","0.29245580808080807","0.29245580808080807"
"1310300","0.24416035353535356","0.2441603535353536","0.24416035353535362"
"1316636","0.056344696969696954","0.056344696969696975","0.05634469696969697"
"1322972","0.0533459595959596","0.0533459595959596","0.05334595959595959"
"1329308","0.06455176767676768","0.06455176767676768","0.06455176767676768"
"1335644","0.0662878787878788","0.06628787878787878","0.0662878787878788"
"1341980","0.05823863636363637","0.058238636363636374","0.058238636363636374"
"1348316","0.273989898989899","0.27398989898989895","0.27398989898989895"
"1354652","0.2569444444444444","0.2569444444444445","0.2569444444444444"
"1360988","0.05744949494949497","0.057449494949494966","0.05744949494949495"
"1367324","0.05160984848484849","0.05160984848484848","0.05160984848484849"
"1373660","0.03993055555555556","0.03993055555555556","0.03993055555555556"
"1379996","0.06628787878787878","0.0662878787878788","0.06628787878787878"
"1386332","0.32986111111111116","0.32986111111111116","0.32986111111111116"
"1392668","0.005681818181818179","0.00568181818181818","0.0056818181818181785"
"1399004","0.27982954545454547","0.27982954545454547","0.27982954545454547"
"1405340","0.060606060606060615","0.060606060606060615","0.060606060606060615"
"1411676","0.05097853535353535","0.050978535353535366","0.05097853535353535"
"1418012","0.05523989898989899","0.055239898989898985","0.055239898989898985"
"1424348","0.07291666666666669","0.07291666666666667","0.07291666666666667"
"1430684","0.05429292929292929","0.054292929292929296","0.05429292929292929"
"1437020","0.2738320707070707","0.2738320707070708","0.2738320707070707"
"1443356","0.26199494949494945","0.26199494949494956","0.26199494949494956"
"1449692","0.04198232323232324","0.04198232323232324","0.041982323232323246"
"1456028","0.055555555555555546","0.055555555555555566","0.055555555555555546"
"1462364","0.04734848484848484","0.04734848484848484","0.04734848484848484"
"1468700","0.0625","0.06250000000000001","0.0625"
"1475036","0.04403409090909091","0.04403409090909092","0.04403409090909092"
"1481372","0.2908775252525253","0.2908775252525253","0.2908775252525253"
"1487708","0.24068813131313133","0.24068813131313133","0.24068813131313133"
"1494044","0.045296717171717175","0.045296717171717175","0.04529671717171717"
"1500380","0.04150883838383839","0.041508838383838384","0.04150883838383839"
"1506716","0.04513888888888889","0.04513888888888889","0.045138888888888895"
"1513052","0.05618686868686869","0.05618686868686869","0.056186868686868695"
"1519388","0.05555555555555554","0.05555555555555554","0.05555555555555555"
"1525724","0.2951388888888889","0.2951388888888889","0.29513888888888895"
"1532060","0.25757575757575757","0.2575757575757576","0.2575757575757576"
"1538396","0.042140151515151526","0.042140151515151526","0.042140151515151526"
"1544732","0.047348484848484855","0.04734848484848486","0.047348484848484855"
"1551068","0.04750631313131314","0.047506313131313135","0.047506313131313135"
"1557404","0.057291666666666685","0.057291666666666664","0.057291666666666664"
"1563740","0.06281565656565657","0.06281565656565657","0.06281565656565656"
"1570076","0.3453282828282828","0.34532828282828276","0.3453282828282829"
"1576412","0.28251262626262624","0.2825126262626263","0.2825126262626263"
"1582748","0.08822601010101008","0.0882260101010101","0.0882260101010101"
"1589084","0.04924242424242423","0.04924242424242423","0.04924242424242423"
"1595420","0.0680239898989899","0.06802398989898992","0.06802398989898989"
"1601756","0.05350378787878789","0.05350378787878789","0.05350378787878789"
"1608092","0.05381944444444445","0.053819444444444434","0.05381944444444445"
"1614428","0.30224116161616155","0.3022411616161616","0.3022411616161616"
"1620764","0.2563131313131314","0.25631313131313127","0.2563131313131313"
"1627100","0.06344696969696968","0.06344696969696968","0.0634469696969697"
"1633436","0.06676136363636363","0.06676136363636365","0.06676136363636365"
"1639772","0.06849747474747475","0.06849747474747474","0.06849747474747474"
"1646108","0.06581439393939394","0.06581439393939395","0.06581439393939394"
"1652444","0.057607323232323225","0.057607323232323225","0.057607323232323225"
"1658780","0.3006628787878788","0.3006628787878788","0.30066287878787873"
"1665116","0.24889520202020202","0.24889520202020202","0.24889520202020204"
"1671452","0.056344696969696954","0.05634469696969697","0.05634469696969696"
"1677788","0.06739267676767677","0.06739267676767675","0.06739267676767678"
"1684124","0.03598484848484848","0.03598484848484848","0.03598484848484849"
"1690460","0.06234217171717171","0.06234217171717171","0.062342171717171706"
"1696796","0.05871212121212122","0.058712121212121215","0.05871212121212123"
"1703132","0.32812499999999994","0.3281250000000001","0.32812499999999994"
"1709468","0.2760416666666667","0.27604166666666663","0.27604166666666663"
"1715804","0.07133838383838384","0.07133838383838384","0.07133838383838385"
"1722140","0.04403409090909089","0.0440340909090909","0.0440340909090909"
"1728476","0.03424873737373738","0.03424873737373738","0.03424873737373739"
"1734812","0.06044823232323233","0.06044823232323232","0.060448232323232334"
"1741148","0.07054924242424243","0.07054924242424243","0.07054924242424243"
"1747484","0.30681818181818177","0.3068181818181818","0.3068181818181818"
"1753820","0.2799873737373737","0.27998737373737376","0.2799873737373738"
"1760156","0.06660353535353536","0.06660353535353536","0.06660353535353537"
"1766492","0.03945707070707071","0.0394570707070707","0.039457070707070704"
"1772828","0.05997474747474748","0.05997474747474747","0.05997474747474747"
"1779164","0.06171085858585859","0.06171085858585859","0.06171085858585859"
"1785500","0.07181186868686869","0.0718118686868687","0.07181186868686869"
"1791836","0.3091856060606061","0.3091856060606061","0.3091856060606061"
"1798172","0.27367424242424243","0.27367424242424243","0.27367424242424243"
"1804508","0.07228535353535354","0.07228535353535354","0.07228535353535356"
"1810844","0.048295454545454544","0.048295454545454544","0.04829545454545455"
"1817180","0.035195707070707065","0.03519570707070707","0.035195707070707065"
"1823516","0.04087752525252526","0.04087752525252526","0.04087752525252526"
"1829852","0.05965909090909089","0.0596590909090909","0.0596590909090909"
"1836188","0.2949810606060606","0.2949810606060606","0.2949810606060606"
"1842524","0.25441919191919193","0.2544191919191919","0.25441919191919193"
"1848860","0.04198232323232323","0.041982323232323225","0.04198232323232323"
"1855196","0.04529671717171717","0.045296717171717175","0.045296717171717175"
"1861532","0.04719065656565657","0.04719065656565659","0.047190656565656575"
"1867868","0.056186868686868695","0.05618686868686869","0.05618686868686869"
"1874204","0.05097853535353535","0.050978535353535366","0.050978535353535366"
"1880540","0.29592803030303033","0.29592803030303033","0.2959280303030304"
"1886876","0.27935606060606055","0.27935606060606055","0.2793560606060606"
"1893212","0.06218434343434347","0.06218434343434345","0.06218434343434345"
"1899548","0.05571338383838384","0.055713383838383854","0.05571338383838385"
"1905884","0.03835227272727272","0.03835227272727273","0.03835227272727272"
"1912220","0.05492424242424243","0.054924242424242424","0.054924242424242424"
"1918556","0.06660353535353537","0.06660353535353536","0.06660353535353535"
"1924892","0.2919823232323233","0.2919823232323232","0.29198232323232326"
"1931228","0.2547348484848485","0.2547348484848485","0.2547348484848485"
"1937564","0.040246212121212134","0.04024621212121212","0.04024621212121212"
"1943900","0.26373106060606066","0.2637310606060606","0.2637310606060606"
"1950236","0.25078914141414144","0.25078914141414144","0.25078914141414144"
"1956572","0.05918560606060607","0.05918560606060608","0.05918560606060607"
"1962908","0.0662878787878788","0.06628787878787878","0.0662878787878788"
"1969244","0.30587121212121215","0.30587121212121215","0.3058712121212121"
"1975580","0.2597853535353536","0.25978535353535354","0.25978535353535354"
"1981916","0.05445075757575759","0.05445075757575758","0.05445075757575759"
"1988252","0.050505050505050504","0.0505050505050505","0.05050505050505049"
"1994588","0.04356060606060607","0.04356060606060608","0.043560606060606064"
"2000924","0.054135101010101015","0.054135101010101015","0.05413510101010102"
"2007260","0.059974747474747486","0.059974747474747486","0.059974747474747486"
"2013596","0.29655934343434337","0.2965593434343435","0.2965593434343434"
"2019932","0.2575757575757576","0.2575757575757576","0.2575757575757576"
"2026268","0.05255681818181819","0.05255681818181819","0.0525568181818182"
"2032604","0.056976010101010104","0.056976010101010104","0.05697601010101011"
"2038940","0.04513888888888891","0.0451388888888889","0.04513888888888891"
"2045276","0.05823863636363637","0.05823863636363636","0.058238636363636374"
"2051612","0.04829545454545454","0.04829545454545454","0.04829545454545453"
"2057948","0.275094696969697","0.27509469696969696","0.275094696969697"
"2064284","0.2444760101010101","0.24447601010101014","0.24447601010101017"
"2070620","0.050662878787878785","0.050662878787878785","0.050662878787878785"
"2076956","0.046085858585858605","0.046085858585858605","0.04608585858585859"
"2083292","0.04071969696969697","0.040719696969696975","0.04071969696969697"
"2089628","0.058554292929292935","0.05855429292929294","0.058554292929292935"
"2095964","0.05571338383838383","0.055713383838383826","0.05571338383838383"
"2102300","0.33538510101010105","0.33538510101010105","0.33538510101010105"
"2108636","0.27288510101010105","0.2728851010101011","0.2728851010101011"
"2114972","0.05855429292929293","0.05855429292929292","0.05855429292929293"
"2121308","0.05003156565656565","0.050031565656565656","0.050031565656565656"
"2127644","0.05050505050505051","0.050505050505050504","0.050505050505050504"
"2133980","0.06423611111111112","0.0642361111111111","0.06423611111111113"
"2140316","0.039457070707070704","0.03945707070707071","0.03945707070707071"
"2146652","0.2788825757575758","0.2788825757575758","0.2788825757575758"
"2152988","0.2454229797979798","0.2454229797979798","0.24542297979797975"
"2159324","0.049558080808080815","0.04955808080808081","0.04955808080808081"
"2165660","0.04434974747474748","0.04434974747474748","0.044349747474747486"
"2171996","0.03409090909090908","0.03409090909090908","0.03409090909090908"
"2178332","0.05618686868686868","0.05618686868686869","0.05618686868686869"
"2184668","0.04734848484848485","0.04734848484848484","0.04734848484848484"
"2191004","0.27414772727272724","0.2741477272727272","0.2741477272727273"
"2197340","0.27335858585858586","0.27335858585858586","0.27335858585858586"
"2203676","0.06186868686868688","0.061868686868686885","0.06186868686868688"
"2210012","0.052398989898989896","0.052398989898989896","0.052398989898989896"
"2216348","0.06691919191919193","0.06691919191919195","0.06691919191919193"
"2222684","0.24289772727272732","0.2428977272727273","0.2428977272727273"
"2229020","0.29245580808080807","0.29245580808080807","0.29245580808080807"
"2235356","0.2847222222222222","0.28472222222222227","0.28472222222222227"
"2241692","0.2724116161616162","0.2724116161616162","0.27241161616161613"
"2248028","0.04419191919191919","0.044191919191919206","0.0441919191919192"
"2254364","0.05602904040404041","0.05602904040404042","0.05602904040404042"
"2260700","0.08285984848484847","0.08285984848484848","0.0828598484848485"
