"points","all_attributes","BranchNumber_ConsumerID"
"6048","0.20266949703459297","0.20266949703459297"
"12096","0.057612183043307674","0.057612183043307674"
"18144","0.22718062329081665","0.22718062329081665"
"24192","0.20959477647790697","0.20959477647790697"
"30240","0.07469348708233328","0.07469348708233328"
"36288","0.07109360427953001","0.07109360427953001"
"42336","0.04262485887159429","0.04262485887159429"
"48384","0.043809467192496516","0.043809467192496516"
"54432","0.047813855339286074","0.047813855339286074"
"60480","0.23768149183864326","0.23768149183864326"
"66528","0.23469656520547824","0.23469656520547824"
"72288","0.059779291067792964","0.059779291067792964"
"78048","0.053073477344282416","0.053073477344282416"
"83808","0.04900150184856475","0.04900150184856475"
"89568","0.06074134891980894","0.06074134891980894"
"95328","0.053981879156311426","0.053981879156311426"
"101088","0.2394216665822757","0.2394216665822757"
"106848","0.19778121042392272","0.19778121042392272"
"112608","0.05065776871477386","0.05065776871477386"
"118368","0.07095606407535118","0.07095606407535118"
"124128","0.06666213805796997","0.06666213805796997"
"129888","0.06367157985561975","0.06367157985561975"
"135648","0.06384020931329651","0.06384020931329651"
"141408","0.20765863212532004","0.20765863212532004"
"147168","0.1912560882125639","0.1912560882125639"
"152928","0.0565730496177977","0.0565730496177977"
"158688","0.05544326287460263","0.05544326287460263"
"164448","0.05738613234991658","0.05738613234991658"
"170208","0.05032420917319986","0.05032420917319986"
"175968","0.053261465233253875","0.053261465233253875"
"181728","0.23252057583942898","0.23252057583942898"
"187488","0.20923854882349163","0.20923854882349163"
"193248","0.05315292883248118","0.05315292883248118"
"199008","0.05215425188130228","0.05215425188130228"
"204768","0.057023693823455374","0.057023693823455374"
"210528","0.04693367162979436","0.04693367162979436"
"216288","0.05878757560567357","0.05878757560567357"
"222048","0.2307226992195884","0.2307226992195884"
"227808","0.19268193243181295","0.19268193243181295"
"233568","0.04828465425468551","0.04828465425468551"
"239328","0.05621164984674974","0.05621164984674974"
"245088","0.0531999027560083","0.0531999027560083"
"250848","0.05914277485863646","0.05914277485863646"
"256608","0.04408731019314917","0.04408731019314917"
"262368","0.25951389279496484","0.25951389279496484"
"268128","0.22732578657900682","0.22732578657900682"
"273888","0.054655098386684975","0.054655098386684975"
"279648","0.0544503589371203","0.0544503589371203"
"285408","0.05619284816237971","0.05619284816237971"
"291272","0.07787495161683693","0.07787495161683693"
"297320","0.048723890021441604","0.048723890021441604"
"303368","0.26744479116823094","0.26744479116823094"
"309416","0.21134642717290153","0.21134642717290153"
"315464","0.038067997504833445","0.038067997504833445"
"321512","0.05218777380189696","0.05218777380189696"
"327560","0.0492567321859764","0.0492567321859764"
"333608","0.07763363596297876","0.07763363596297876"
"339656","0.0738539995583965","0.0738539995583965"
"345704","0.24551743625536257","0.24551743625536257"
"351752","0.20513608483775994","0.20513608483775994"
"357800","0.06425351086670372","0.06425351086670372"
"363848","0.03825468101098777","0.03825468101098777"
"369896","0.049075753047320675","0.049075753047320675"
"375944","0.0575089393012725","0.0575089393012725"
"381992","0.038367245934866616","0.038367245934866616"
"388040","0.24047360495249637","0.24047360495249637"
"394088","0.20243217030464863","0.20243217030464863"
"400136","0.0404340268335363","0.0404340268335363"
"406184","0.040525528231887084","0.040525528231887084"
"412232","0.07434159114206682","0.07434159114206682"
"418280","0.0842882219238784","0.0842882219238784"
"424328","0.04442898656059677","0.04442898656059677"
"430376","0.2663002551792258","0.2663002551792258"
"436424","0.21311435065851597","0.21311435065851597"
"442472","0.0662462127201248","0.0662462127201248"
"448520","0.06447226624461887","0.06447226624461887"
"454568","0.05335210573416304","0.05335210573416304"
"460616","0.055388118051993826","0.055388118051993826"
"466664","0.05632964866488392","0.05632964866488392"
"472712","0.2222034518168303","0.2222034518168303"
"478760","0.20334613204281574","0.20334613204281574"
"484808","0.05269188516734517","0.05269188516734517"
"490856","0.06729706002073953","0.06729706002073953"
"496904","0.045040133801319465","0.045040133801319465"
"502952","0.048249127989884524","0.048249127989884524"
"509000","0.04733639328641159","0.04733639328641159"
"515048","0.21953290746586152","0.21953290746586152"
"521096","0.21170992230284227","0.21170992230284227"
"527144","0.05004475396384173","0.05004475396384173"
"533192","0.04998340156926089","0.04998340156926089"
"539240","0.04758069731706669","0.04758069731706669"
"545288","0.057335864747925715","0.057335864747925715"
"551336","0.046153021081352164","0.046153021081352164"
"557384","0.24883422897722204","0.24883422897722204"
"563432","0.011238701555605034","0.011238701555605034"
"569480","0.21951187408052128","0.21951187408052128"
"575528","0.0463916982157416","0.0463916982157416"
"581576","0.04814162776461794","0.04814162776461794"
"587624","0.06833413329625863","0.06833413329625863"
"593672","0.048946542495598246","0.048946542495598246"
"599720","0.2338956319834971","0.2338956319834971"
"605768","0.19973073702352742","0.19973073702352742"
"611816","0.051284363018118555","0.051284363018118555"
"617864","0.04526368436107571","0.04526368436107571"
"623912","0.06183463564019285","0.06183463564019285"
"629960","0.061059526618409","0.061059526618409"
"636008","0.05281716628787654","0.05281716628787654"
"642056","0.24765586858065172","0.24765586858065172"
"648104","0.2291098722826947","0.2291098722826947"
"654151","0.06036627436096003","0.06036627436096003"
"660199","0.06155101146154774","0.06155101146154774"
"666247","0.06438617265963618","0.06438617265963618"
"672295","0.05615110846321068","0.05615110846321068"
"678343","0.04930903740808301","0.04930903740808301"
"684391","0.22988701468496142","0.22988701468496142"
"690439","0.20207604571646787","0.20207604571646787"
"696487","0.07237862556052771","0.07237862556052771"
"702535","0.040221223672334196","0.040221223672334196"
"708583","0.07154079285425001","0.07154079285425001"
"714716","0.2616313574988966","0.2616313574988966"
"721052","0.2734084700325566","0.2734084700325566"
"727388","0.24757185852719238","0.24757185852719238"
"733724","0.20405218224651622","0.20405218224651622"
"740060","0.05227350450555115","0.05227350450555115"
"746396","0.04744270409094295","0.04744270409094295"
"752732","0.05072890330814217","0.05072890330814217"
"759068","0.044839321572760334","0.044839321572760334"
"765404","0.043042526787397034","0.043042526787397034"
"771740","0.23229622421776058","0.23229622421776058"
"778076","0.20508511734201684","0.20508511734201684"
"784412","0.03691540565074065","0.03691540565074065"
"790748","0.06379804383647181","0.06379804383647181"
"797084","0.24966733054945472","0.24966733054945472"
"803420","0.26946197130269883","0.26946197130269883"
"809756","0.062035824688157395","0.062035824688157395"
"816092","0.259222847494839","0.259222847494839"
"822428","0.2134976565958769","0.2134976565958769"
"828764","0.0507416399822801","0.0507416399822801"
"835100","0.045114970510536645","0.045114970510536645"
"841436","0.042506103595384905","0.042506103595384905"
"847772","0.05386398349666484","0.05386398349666484"
"854108","0.05096009094692101","0.05096009094692101"
"860444","0.2677391208213527","0.2677391208213527"
"866780","0.004008871969112078","0.004008871969112078"
"873116","0.22653652775732272","0.22653652775732272"
"879452","0.05766194769147834","0.05766194769147834"
"885788","0.038095982380233484","0.038095982380233484"
"892124","0.047886816752456596","0.047886816752456596"
"898460","0.05669014013977359","0.05669014013977359"
"904796","0.26137720618373644","0.26137720618373644"
"911132","0.21683770523518547","0.21683770523518547"
"917468","0.06789044971865232","0.06789044971865232"
"923804","0.052819910515652206","0.052819910515652206"
"930140","0.04371101506179828","0.04371101506179828"
"936476","0.04600086311722882","0.04600086311722882"
"942812","0.04543549455016187","0.04543549455016187"
"949148","0.22202869004124468","0.22202869004124468"
"955484","0.19824412903667765","0.19824412903667765"
"961820","0.04838253194322441","0.04838253194322441"
"968156","0.04606742705727861","0.04606742705727861"
"974492","0.04000173128302551","0.04000173128302551"
"980828","0.044538718957835635","0.044538718957835635"
"987164","0.058892886431478726","0.058892886431478726"
"993500","0.30879867076675166","0.30879867076675166"
"999836","0.24867833278607865","0.24867833278607865"
"1006172","0.05665570629910564","0.05665570629910564"
"1012508","0.042648283493963296","0.042648283493963296"
"1018844","0.08898477363197484","0.08898477363197484"
"1025180","0.06662052064062084","0.06662052064062084"
"1031516","0.06532222268931726","0.06532222268931726"
"1037852","0.24868247971337376","0.24868247971337376"
"1044188","0.1937002772852529","0.1937002772852529"
"1050524","0.07083703820999504","0.07083703820999504"
"1056860","0.052526446228515565","0.052526446228515565"
"1063196","0.05982920588785367","0.05982920588785367"
"1069532","0.06260694939702406","0.06260694939702406"
"1075868","0.04641686925681274","0.04641686925681274"
"1082204","0.2223005955744635","0.2223005955744635"
"1088540","0.19623482709496706","0.19623482709496706"
"1094876","0.05034899492679691","0.05034899492679691"
"1101212","0.06058225480474696","0.06058225480474696"
"1107548","0.05982013851189252","0.05982013851189252"
"1113884","0.05658549047770814","0.05658549047770814"
"1120220","0.06719560903266962","0.06719560903266962"
"1126556","0.2261790126029469","0.2261790126029469"
"1132892","0.19067973254610468","0.19067973254610468"
"1139228","0.04376723706605719","0.04376723706605719"
"1145564","0.06497655421907059","0.06497655421907059"
"1151900","0.05332137528058582","0.05332137528058582"
"1158236","0.04430120713368141","0.04430120713368141"
"1164572","0.05230732615167746","0.05230732615167746"
"1170908","0.25063874722916896","0.25063874722916896"
"1177244","0.20268836993286019","0.20268836993286019"
"1183580","0.049069405236078625","0.049069405236078625"
"1189916","0.0563818589910685","0.0563818589910685"
"1196252","0.05191052793605243","0.05191052793605243"
"1202588","0.0582955634929886","0.0582955634929886"
"1208924","0.055094855383727284","0.055094855383727284"
"1215260","0.2581831148141215","0.2581831148141215"
"1221596","0.23444723683854485","0.23444723683854485"
"1227932","0.22836433752370086","0.22836433752370086"
"1234268","0.20662439693575083","0.20662439693575083"
"1240604","0.06372549884674379","0.06372549884674379"
"1246940","0.06091697195186528","0.06091697195186528"
"1253276","0.05027554273828182","0.05027554273828182"
"1259612","0.19914138829337402","0.19914138829337402"
"1265948","0.18287251528473436","0.18287251528473436"
"1272284","0.059325360859846","0.059325360859846"
"1278620","0.061402020651216305","0.061402020651216305"
"1284956","0.04905290490412751","0.04905290490412751"
"1291292","0.054594746723172966","0.054594746723172966"
"1297628","0.06567214856613039","0.06567214856613039"
"1303964","0.2476781324516161","0.2476781324516161"
"1310300","0.20811026681867834","0.20811026681867834"
"1316636","0.053693988591947135","0.053693988591947135"
"1322972","0.05203811677319489","0.05203811677319489"
"1329308","0.061904162261307946","0.061904162261307946"
"1335644","0.06295066111985886","0.06295066111985886"
"1341980","0.05804876544057253","0.05804876544057253"
"1348316","0.22168767656670624","0.22168767656670624"
"1354652","0.2073757070338054","0.2073757070338054"
"1360988","0.05709883075677173","0.05709883075677173"
"1367324","0.050750353165983614","0.050750353165983614"
"1373660","0.03850744931492042","0.03850744931492042"
"1379996","0.05752718097799115","0.05752718097799115"
"1386332","0.2587957703487445","0.2587957703487445"
"1392668","0.007632259649184016","0.007632259649184016"
