"points","all_attributes","BranchNumber_ConsumerID"
"175968","0.04225717071173932","0.04225717071173932"
"351752","0.03972233208979441","0.03972233208979441"
"533192","0.04090846756095972","0.04090846756095972"
"714716","0.028541370635110197","0.028541370635110197"
"904796","0.037736742424242437","0.037736742424242437"
"1094876","0.045002104377104384","0.045002104377104384"
"1284956","0.03886258417508418","0.03886258417508418"
"1475036","0.04189288720538721","0.04189288720538721"
"1665116","0.03250210437710438","0.03250210437710438"
"1855196","0.03539036195286196","0.03539036195286196"
"2045276","0.020133627946127948","0.020133627946127948"
