"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"10000","0.3398880950115364","0.20153294806742636","0.04123285167636147","0.28178418735320926","0.08630364718060024","0.16352271736306978"
"20000","0.5664628893435689","0.13451715631090183","0.20862705013623972","0.3641045654473124","0.6769744436194195","0.12789981251228671"
"30000","0.5675761381256978","0.28851357393574295","0.7056305567292267","0.5791831320493004","0.30191484924193057","0.2019628858326993"
"40000","0.41689105747220667","0.12118998884192542","0.44426811847942765","0.2542968229378028","0.12879738749744757","0.05071060418859831"
"50000","0.5782066581006816","0.2021313466732946","0.47624896835786135","0.2370264989711499","0.5664621943432488","0.07620658676127655"
"60000","0.5660768328942065","0.1560663180613893","0.6222628645343333","0.5535432647242516","0.7504413876106335","0.08012360651228134"
"70000","0.5157672262565072","0.14738565331220285","0.46480861221329894","0.3438450549735754","0.1292034967862234","0.11131549450788837"
"80000","0.46520537266684114","0.19776914262511808","0.3029042023922999","0.34347783766856055","0.35759322797038806","0.10777995318454402"
"90000","0.5008500525034617","0.10569155147662317","0.03783927987743618","0.5520751697645926","0.05571912346787118","0.18752076837065412"
"100000","0.44139071292786436","0.2533177601476457","0.03950000000000001","0.470346598745123","0.13447179020643457","0.2838945560688978"
"110000","0.5838951668548769","0.0821072450173473","0.17075930613471108","0.33134136280763904","0.6796953619098643","0.25914269367514653"
"120000","0.5099059522849451","0.2819948845901639","0.4121246687797689","0.45296717147356746","0.2802083366302005","0.28596351134708764"
"130000","0.38639548805468404","0.07164414166902487","0.2902088383476182","0.22744678052579365","0.12674507620303066","0.08193919581417367"
"140000","0.5808536331180727","0.24854227748518762","0.43859816769359916","0.551652236724506","0.6386681412391793","0.07148729148612587"
"150000","0.6287770665227496","0.11791134388489208","0.4733130159228033","0.3534574518799629","0.7172069847196118","0.1499207505161123"
"160000","0.35300697602238634","0.2008597680769231","0.08844886800725683","0.27160671412654946","0.19801025361681326","0.14244015736473797"
"170000","0.3609070380772917","0.1532058511811024","0.04148031701616978","0.2987951489124043","0.18867972130291652","0.20140823267485045"
"180000","0.37057510785167247","0.15169757594897565","0.03839999999999998","0.34546703017604147","0.056602205674672404","0.3026199946116419"
"190000","0.2861899915972953","0.21454835635482666","0.0366","0.07795423200002119","0.05573177022781027","0.20251454970388447"
"200000","0.516446494701742","0.09977438082820828","0.42193502242976466","0.46858426016032956","0.573405017660604","0.5419140853643224"
"210000","0.5689448843602505","0.26510444997811805","0.6597527152990222","0.43985663882055426","0.4031254167964246","0.20863920341082953"
"220000","0.6285074605888274","0.05860164983295941","0.44602078286237934","0.513782897446273","0.3855114575855192","0.05000810809506641"
"230000","0.4650530228138734","0.3265662141463414","0.2551560667135683","0.30777403368138767","0.49697432303789","0.041232204696740105"
"240000","0.5811222620027979","0.0803104294351126","0.4086084075930668","0.3955097849510682","0.592335294745045","0.07969257790841244"
