"points","all_attributes","Rcdminutes_Temperature_Humidity","Rcdminutes_Temperature_Light","Rcdminutes_Temperature_Voltage","Rcdminutes_Humidity_Light","Rcdminutes_Humidity_Voltage","Rcdminutes_Light_Voltage","Temperature_Humidity_Light","Temperature_Humidity_Voltage","Temperature_Light_Voltage","Humidity_Light_Voltage"
"50000","0.5626270841891488","0.5393686355882336","0.5693431372600175","0.4369755068851199","0.5698862289808687","0.4845627345470456","0.558283262466258","0.6585019052195134","0.40521491551499694","0.6559285824309417","0.5952641758968309"
"100000","0.5526709105159803","0.5671650845561632","0.48466917548856475","0.4399209048476335","0.5603434518559842","0.5730311644353112","0.42340334333664464","0.7318860319901038","0.48579069763166655","0.6308469434453031","0.7395266513145629"
"150000","0.5784559660254791","0.44000939185651944","0.4902767308338448","0.43805080889318876","0.5657851952323161","0.4737360860352176","0.545698671118164","0.5225419138431421","0.430909690800877","0.4986422785080643","0.548011706485763"
"200000","0.555801660965031","0.5910936409770967","0.6321809361256625","0.5959730805589275","0.5937155805793928","0.5615130767039824","0.5388443406784877","0.5976540809194896","0.5543705504855688","0.5870430987014439","0.6303408737629991"
"250000","0.5680071690730315","0.576943881699153","0.5795330757220095","0.50998657105174","0.5253567809324747","0.520078587537992","0.4857511861392727","0.6963167132564811","0.5320337442098261","0.6110849158017182","0.600177056674514"
"300000","0.5034509542750777","0.5112713063595992","0.4900280362534451","0.5001512836972491","0.49671991046539504","0.49063825144924544","0.43000527333070654","0.5446959630881282","0.5345299222520362","0.5677912866156671","0.5248689059191314"
"350000","0.5220357007071559","0.5000289526398143","0.4808593823384958","0.4474954820504169","0.46559770798951566","0.4445288424125089","0.3898442653604175","0.6101572702003634","0.5593464569124867","0.5716515975262431","0.46513289499866517"
"400000","0.5430858321276416","0.5241490676619526","0.474045416212811","0.4244606537958924","0.5387251181306547","0.5025784387953127","0.424851118421547","0.6256365434082354","0.5710898956168691","0.48674436896034146","0.578443358172915"
"450000","0.5779503195538473","0.47796119991093206","0.5548270431149931","0.45193031027051783","0.5579200258850239","0.3997685789833083","0.5200995230649658","0.6132205980452631","0.4906978088301756","0.5769953176453477","0.5829248645183462"
"500000","0.6037037676248816","0.47982629868318083","0.6232969434258487","0.4049560974619811","0.6214304776877558","0.4449773056870524","0.6076016488409042","0.7551588367692261","0.5817198805986491","0.7028241472144414","0.6862846166524882"
"550000","0.5710655248318459","0.5333415003872335","0.4959622558990474","0.46931490333826803","0.5498329877723201","0.4752945640317282","0.45302239094286084","0.6690665044502445","0.5296131136306065","0.6200655878900044","0.5634200404320655"
"600000","0.5589160926857113","0.6007466540450834","0.5336099878401247","0.5161870088683246","0.5443746641726911","0.5401784791123508","0.4872586295830105","0.7225019740634091","0.6893203693372302","0.6795908224936807","0.6611060376347517"
"650000","0.5519183508951954","0.583664244492302","0.5829420120126507","0.5878942803814771","0.5259985080126869","0.5116274573772509","0.44521905568876063","0.6708700677784537","0.7224200172430056","0.720368913051259","0.6934102815420458"
"700000","0.49145612450223797","0.5140955239278318","0.4438753368586072","0.4822721986653591","0.4448425958847996","0.4725508497105572","0.3754191680656911","0.602562682282915","0.5317440577226844","0.5829687218947196","0.5541310264365678"
"750000","0.525435476520037","0.5535791689803501","0.5042551870830502","0.5505263411567716","0.5384128645748323","0.5475459363340829","0.4159715462971078","0.589565460445864","0.5971766806484209","0.6025990368593314","0.7145437119702772"
"800000","0.5260718027531274","0.5376947333351113","0.504010976482527","0.5269763827269544","0.4537197975385524","0.47696300274297326","0.4511637989008434","0.60841428907585","0.581716372817856","0.6074705370949447","0.5486801748301322"
"850000","0.5097154773379273","0.5203406188333641","0.5380718719009746","0.5177434177029067","0.5040234823935963","0.4941337088770465","0.4384595963753329","0.7208144039117279","0.5955080020995257","0.6307984358227592","0.6523774733684593"
"900000","0.49295713418446285","0.45912867250396583","0.4227118833223261","0.47640099614845094","0.4208736150132996","0.4541803424935146","0.4263752433590197","0.5457206981723017","0.5095374943110587","0.5367853709865079","0.580626928280657"
"950000","0.5049004115205415","0.5120733507503681","0.4967227611208545","0.45520434644680213","0.5199973982185936","0.5138468428432696","0.44349121837643624","0.5847162708085327","0.5973544120115016","0.5091783203381136","0.6531383941027276"
"1000000","0.5047019460939844","0.5483965220981626","0.5392234348794136","0.5960131807494058","0.5992969713266744","0.5109839043033786","0.5672642171797888","0.5891235351691078","0.5854938644575864","0.6824925061577177","0.5852891841155416"
"1050000","0.5526471660783725","0.5691990889746982","0.5117528177186851","0.5254126124380105","0.48186556803999847","0.5314574097886053","0.4488499075744043","0.6588659629877623","0.6128866234331839","0.6025513715439795","0.6291627099208802"
"1100000","0.5736865343618546","0.5821536255203191","0.47169250134093876","0.4431271131470165","0.5991277581925462","0.5637966846417028","0.4092016500191862","0.769019289045604","0.5296480610642653","0.529414048053927","0.6836112626978648"
"1150000","0.550932897825573","0.469538338595053","0.5329578914942248","0.44432088050416163","0.5523412030718455","0.44601709030826425","0.49552352135216604","0.6792515373651066","0.4588202055314903","0.5813480233392083","0.5814126470634189"
"1200000","0.5723170617013841","0.6186793695778013","0.6032702695844406","0.5609414344556892","0.5969311029711545","0.6021175207105566","0.5854960116508756","0.7219146125936858","0.6458749870460097","0.678877759348352","0.7429254415934413"
"1250000","0.5165256994800153","0.5324827483859704","0.4360529148979467","0.5035089986288374","0.48742451207957366","0.5301556365358117","0.3888412995903211","0.5885462524068754","0.5274775617424071","0.5644276026165401","0.5969595705894325"
"1300000","0.5408688891129616","0.4863943527971054","0.5044354893887929","0.45382876507220693","0.5118904167403412","0.46430339977732116","0.4879974717044303","0.6266168938737966","0.46589549285546533","0.6100438748050396","0.6029274003935187"
"1350000","0.5204201147054389","0.5196066555419729","0.5222759962380631","0.5432529455932822","0.5166780337857203","0.5814407406359715","0.522737441320477","0.5533031524224317","0.5478434469382242","0.5889770408447507","0.6146542459588374"
