"points","all_attributes","Rcdminutes_Temperature","Rcdminutes_Humidity","Rcdminutes_Light","Rcdminutes_Voltage","Temperature_Humidity","Temperature_Light","Temperature_Voltage","Humidity_Light","Humidity_Voltage","Light_Voltage"
"10000","0.7291999999999994","0.6866999999999998","0.7133999999999996","0.6919999999999997","0.6993999999999996","0.24379999999999988","0.09719999999999998","0.15449999999999997","0.27929999999999994","0.3223999999999999","0.18980000000000005"
"20000","0.8958999999999988","0.4126999999999997","0.5710999999999992","0.8910999999999997","0.35750000000000004","0.5106999999999998","0.8910999999999997","0.32169999999999993","0.8937999999999998","0.5205999999999996","0.8936999999999994"
"30000","0.9566999999999989","0.9552999999999995","0.9511999999999992","0.9502999999999993","0.9504999999999997","0.8771999999999993","0.8424999999999997","0.8579999999999997","0.6929999999999995","0.6783999999999997","0.42169999999999963"
"40000","0.5766999999999998","0.5352999999999997","0.41180000000000005","0.35619999999999985","0.32850000000000007","0.49959999999999993","0.44499999999999984","0.41119999999999995","0.29439999999999994","0.2574","0.12860000000000002"
"50000","0.8158999999999987","0.7569999999999997","0.6765999999999999","0.7761999999999998","0.6731","0.5899999999999997","0.7309999999999994","0.5831000000000002","0.6490999999999996","0.22520000000000004","0.6373999999999997"
"60000","0.9427999999999994","0.8564999999999996","0.785","0.8591999999999994","0.5211000000000002","0.8848999999999996","0.9205999999999995","0.8523999999999996","0.8902999999999994","0.7722","0.8349999999999994"
"70000","0.7180000000000002","0.6508999999999998","0.5849","0.49589999999999984","0.5121","0.6545999999999996","0.5653999999999999","0.5777999999999998","0.36690000000000006","0.39749999999999996","0.18090000000000003"
"80000","0.7425999999999995","0.6981999999999996","0.6973999999999998","0.7155000000000002","0.6846999999999995","0.494","0.4432999999999998","0.33319999999999994","0.47630000000000006","0.3682","0.31749999999999984"
"90000","0.6501999999999991","0.3177000000000001","0.6144000000000001","0.3263000000000001","0.3754000000000002","0.5743999999999997","0.053899999999999997","0.17099999999999996","0.5818000000000002","0.6093999999999997","0.1858"
"100000","0.8809999999999991","0.8747000000000001","0.8799999999999999","0.8746999999999997","0.8751999999999991","0.48750000000000004","0.12810000000000002","0.2659000000000002","0.5231999999999998","0.5924999999999999","0.3086000000000001"
"110000","0.9064999999999972","0.2784000000000001","0.4442999999999998","0.9032999999999991","0.29689999999999966","0.42229999999999973","0.9033000000000008","0.3486999999999999","0.9038999999999995","0.46859999999999963","0.9058999999999994"
"120000","0.9560999999999975","0.9511999999999992","0.9534000000000002","0.9511999999999995","0.9512000000000002","0.6186999999999996","0.5703999999999999","0.5603","0.6044999999999998","0.6027","0.4504999999999999"
"130000","0.5022999999999995","0.36510000000000004","0.29009999999999997","0.21230000000000002","0.17890000000000006","0.4406000000000001","0.3653","0.3592","0.2724","0.2314000000000001","0.14989999999999998"
"140000","0.9283999999999983","0.8839999999999997","0.8806999999999997","0.8968999999999994","0.8482999999999996","0.6888999999999998","0.8206999999999992","0.5219999999999998","0.7972000000000006","0.5634999999999996","0.7521999999999996"
"150000","0.893799999999999","0.6174000000000003","0.484","0.7918999999999999","0.3837999999999999","0.6650999999999999","0.8689999999999998","0.6240000000000002","0.8304999999999998","0.3946000000000002","0.7863999999999994"
"160000","0.6964999999999999","0.6705","0.6907999999999999","0.6732999999999998","0.6709999999999999","0.2713","0.22130000000000002","0.16369999999999998","0.33979999999999994","0.32569999999999993","0.21720000000000003"
"170000","0.6116999999999996","0.5216999999999999","0.5581000000000002","0.5484000000000002","0.5477999999999998","0.261","0.19069999999999998","0.19650000000000004","0.368","0.35000000000000003","0.26659999999999995"
"180000","0.6338999999999997","0.483","0.5790999999999995","0.4915999999999998","0.5534","0.3122999999999999","0.05849999999999999","0.2801","0.3323999999999999","0.4624999999999999","0.2835"
"190000","0.7372999999999998","0.7317","0.7318999999999999","0.7316999999999997","0.7371999999999995","0.0839","0.05249999999999999","0.19069999999999993","0.09979999999999999","0.2259999999999999","0.19789999999999996"
"200000","0.9116999999999986","0.7522999999999995","0.8078999999999995","0.7141999999999997","0.6848000000000002","0.8027999999999988","0.9010999999999993","0.8026999999999997","0.910799999999999","0.8143999999999997","0.8135999999999997"
"210000","0.9302999999999978","0.9203999999999989","0.9163999999999989","0.9085999999999999","0.9094999999999998","0.7141999999999993","0.7554999999999991","0.6827999999999995","0.6419999999999989","0.5042999999999995","0.5585999999999995"
"220000","0.7637999999999983","0.4833999999999996","0.5656999999999992","0.44399999999999923","0.11080000000000005","0.6718999999999997","0.6093999999999995","0.45920000000000005","0.6945999999999994","0.5562999999999998","0.43150000000000005"
"230000","0.983799999999999","0.9836000000000001","0.9835999999999997","0.9836","0.9836","0.3707999999999998","0.6146","0.24960000000000007","0.6466","0.30249999999999994","0.5112"
"240000","0.7950999999999978","0.5686000000000003","0.5286999999999996","0.7059999999999998","0.22220000000000006","0.6134999999999993","0.7853999999999992","0.5503999999999998","0.7595999999999994","0.5169999999999998","0.6867999999999997"
"250000","0.857599999999997","0.8372999999999996","0.8181","0.8088","0.8061999999999999","0.7522999999999992","0.7329999999999992","0.7009999999999996","0.4627999999999996","0.46099999999999985","0.3035"
"260000","0.763399999999999","0.6475000000000004","0.4841","0.37100000000000016","0.45380000000000004","0.7135999999999997","0.5893000000000002","0.7020000000000002","0.31639999999999985","0.3658","0.2563"
"270000","0.9531999999999989","0.6608999999999999","0.6827000000000001","0.9477000000000001","0.7217999999999997","0.4072000000000002","0.9054999999999997","0.4807","0.9074","0.5734999999999998","0.9183999999999997"
"280000","0.7369999999999999","0.7059999999999998","0.7299","0.7059999999999996","0.7160999999999997","0.3281","0.07540000000000002","0.2487000000000001","0.3465999999999999","0.4105","0.2663999999999998"
"290000","0.9565999999999973","0.8966999999999994","0.9172","0.9554999999999996","0.8387999999999999","0.9163999999999988","0.9554999999999982","0.9035","0.9564999999999989","0.9162999999999994","0.9557999999999993"
"300000","0.9450999999999975","0.9437999999999989","0.9413999999999993","0.9415999999999994","0.9411999999999999","0.46589999999999904","0.5385999999999992","0.39030000000000004","0.48659999999999975","0.3088999999999996","0.41799999999999976"
"310000","0.4976999999999995","0.3070999999999997","0.3718999999999998","0.19929999999999998","0.16209999999999997","0.4171999999999998","0.2825000000000001","0.2535","0.35530000000000006","0.31579999999999997","0.1299"
"320000","0.8834999999999991","0.8654999999999995","0.8682999999999995","0.8699999999999992","0.8612000000000001","0.3874999999999998","0.6230999999999994","0.3535999999999998","0.6085999999999999","0.19509999999999997","0.5444999999999999"
"330000","0.8696999999999981","0.6364999999999997","0.49620000000000003","0.7774999999999996","0.4066000000000001","0.673","0.8460000000000001","0.6039999999999998","0.7773999999999994","0.3364000000000001","0.7517999999999997"
"340000","0.7926999999999985","0.7522","0.6391999999999998","0.6511000000000001","0.6464999999999997","0.6437000000000002","0.7048999999999995","0.6585999999999999","0.3316000000000002","0.2566000000000001","0.3365999999999999"
"350000","0.7563999999999996","0.7158","0.6223999999999998","0.6554999999999997","0.6403999999999999","0.5386","0.5787","0.5853","0.19570000000000004","0.20619999999999997","0.2686"
"360000","0.9027","0.6210999999999999","0.4904999999999997","0.8855000000000002","0.6315999999999998","0.5448999999999999","0.8844999999999998","0.6629999999999998","0.8740999999999998","0.5880000000000003","0.8809999999999999"
"370000","0.9841999999999992","0.9841999999999983","0.9842","0.9841999999999993","0.9841999999999994","0.43529999999999963","0.39419999999999894","0.33899999999999963","0.5323999999999997","0.48889999999999983","0.44209999999999966"
"380000","0.9250999999999976","0.8544999999999986","0.7300999999999994","0.8968999999999994","0.7687999999999999","0.8507999999999994","0.9224999999999978","0.8536999999999992","0.8970999999999989","0.7878000000000002","0.8995999999999993"
"390000","0.7959999999999989","0.7586","0.7550999999999998","0.7500999999999997","0.7446000000000002","0.4065","0.5622999999999996","0.3706000000000001","0.5276999999999998","0.3145999999999999","0.4041"
"400000","0.6988999999999996","0.5041999999999999","0.5944","0.5396999999999997","0.45969999999999994","0.5296000000000001","0.5250999999999995","0.3165999999999999","0.575","0.42530000000000007","0.44409999999999955"
"410000","0.7119999999999983","0.6058999999999997","0.5740000000000001","0.6304999999999996","0.5691999999999998","0.36229999999999984","0.46119999999999983","0.27409999999999995","0.43029999999999974","0.21919999999999995","0.37519999999999987"
"420000","0.849599999999999","0.7772","0.7758999999999998","0.7730999999999992","0.7275000000000005","0.6327999999999998","0.7911999999999989","0.5584999999999993","0.7652999999999999","0.5055","0.6853999999999995"
"430000","0.7726999999999995","0.6644000000000003","0.44310000000000005","0.35559999999999986","0.43470000000000014","0.7152999999999995","0.6724999999999993","0.7250999999999992","0.4553000000000001","0.46660000000000007","0.4265000000000002"
"440000","0.9995999999999989","0.9996000000000005","0.9995999999999998","0.9996000000000006","0.9995999999999996","0.8004999999999998","0.7687999999999996","0.7473000000000001","0.7664000000000002","0.7319999999999998","0.7358999999999997"
"450000","0.5416999999999993","0.4690999999999999","0.4818999999999998","0.45499999999999985","0.4893","0.3240999999999998","0.26420000000000005","0.3471999999999999","0.338","0.3982","0.3235"
"460000","0.8716999999999964","0.7105999999999989","0.7257999999999998","0.8708999999999996","0.6972999999999996","0.715599999999999","0.8693999999999983","0.7050999999999996","0.8700999999999983","0.7178999999999994","0.8694999999999996"
"470000","0.8416999999999958","0.774699999999999","0.7398999999999993","0.7573999999999995","0.7255000000000003","0.659499999999999","0.7700999999999982","0.6227999999999992","0.687699999999999","0.5254999999999995","0.6199"
"480000","0.5266999999999992","0.4448","0.36219999999999997","0.31439999999999985","0.30119999999999997","0.4438","0.39800000000000013","0.37249999999999983","0.28210000000000013","0.2322","0.16899999999999996"
"490000","0.9076999999999994","0.8904999999999996","0.8824","0.8815999999999996","0.8792999999999995","0.7876000000000001","0.7151999999999994","0.6460999999999998","0.6391999999999997","0.5914999999999996","0.5155999999999997"
"500000","0.8503999999999988","0.6397999999999999","0.5310999999999997","0.7235","0.31279999999999986","0.7115000000000001","0.8045999999999995","0.6409999999999996","0.7825999999999996","0.5711999999999995","0.7542999999999999"
"510000","0.9165999999999989","0.9104999999999999","0.9109999999999994","0.9086000000000007","0.9075000000000003","0.5462","0.6449999999999997","0.5473999999999997","0.5067","0.4153","0.5003000000000001"
"520000","0.6127999999999993","0.526","0.4414999999999998","0.418","0.4925","0.42389999999999955","0.39849999999999997","0.49929999999999997","0.19370000000000007","0.3329","0.2992"
"530000","0.7303999999999996","0.6865999999999999","0.6294999999999997","0.6005","0.6056000000000001","0.5751","0.49899999999999994","0.515","0.25689999999999996","0.2890000000000001","0.20659999999999992"
"540000","0.729799999999999","0.7099999999999997","0.7166999999999999","0.7077999999999997","0.7101999999999997","0.23199999999999998","0.22799999999999995","0.2414","0.17009999999999995","0.15679999999999997","0.1833"
"550000","0.9383999999999967","0.8306999999999988","0.8094999999999992","0.9111999999999996","0.6930999999999995","0.8521999999999992","0.9341999999999991","0.8380999999999993","0.9345999999999989","0.8118999999999998","0.9335999999999997"
"560000","0.9932999999999964","0.9927999999999991","0.9927999999999999","0.9928999999999993","0.9928000000000003","0.5909999999999993","0.5818999999999994","0.5321999999999995","0.5302999999999997","0.4630999999999996","0.43200000000000016"
"570000","0.5682999999999986","0.38639999999999997","0.37070000000000003","0.2940999999999999","0.29420000000000013","0.4582999999999998","0.3711999999999999","0.32070000000000004","0.3811999999999998","0.36169999999999985","0.2466"
"580000","0.8105999999999984","0.7817","0.7709000000000001","0.7772999999999999","0.7680999999999998","0.6172000000000004","0.5519999999999997","0.3959999999999998","0.6304","0.5731999999999998","0.49339999999999967"
"590000","0.9370999999999976","0.6374000000000003","0.6342999999999999","0.9106000000000002","0.5365","0.6351999999999997","0.9193999999999996","0.5819999999999999","0.9080999999999998","0.5990999999999995","0.9116999999999994"
"600000","0.7875999999999983","0.7429999999999998","0.6342","0.5755999999999997","0.6168999999999997","0.6576999999999997","0.6547999999999998","0.6342999999999998","0.40169999999999995","0.4186999999999999","0.32349999999999995"
"610000","0.6799999999999998","0.6326999999999998","0.6291999999999999","0.5892999999999998","0.5889999999999999","0.5719000000000003","0.4844999999999996","0.4679999999999999","0.4499000000000001","0.4192999999999999","0.20840000000000003"
"620000","0.6478999999999993","0.5560999999999997","0.5143","0.43629999999999997","0.44380000000000003","0.5885000000000001","0.49529999999999996","0.5087999999999997","0.44270000000000004","0.41560000000000014","0.2251000000000001"
"630000","0.7634999999999995","0.7576999999999999","0.7600999999999994","0.7552999999999995","0.7564999999999996","0.2223","0.12690000000000004","0.18460000000000001","0.2184000000000001","0.2764","0.18379999999999996"
"640000","0.9306999999999982","0.4801000000000003","0.5024","0.9298999999999993","0.3204","0.4932999999999998","0.929899999999999","0.46260000000000023","0.9298999999999991","0.47709999999999997","0.9306999999999985"
"650000","0.9264999999999973","0.9169000000000006","0.9139999999999995","0.9159999999999998","0.9139999999999997","0.8271999999999995","0.8352999999999998","0.8528000000000002","0.7593","0.7898999999999999","0.6767999999999994"
"660000","0.5347000000000001","0.36569999999999975","0.4075999999999999","0.1289","0.3209000000000001","0.4702999999999998","0.3443","0.42379999999999957","0.3901999999999997","0.46109999999999984","0.3067"
"670000","0.9714999999999997","0.9711999999999998","0.9709999999999999","0.9707000000000005","0.9706999999999998","0.34459999999999985","0.378","0.1503","0.49719999999999986","0.3570999999999999","0.37099999999999983"
"680000","0.8785999999999978","0.4289999999999998","0.7123999999999994","0.8402999999999999","0.41309999999999997","0.7349999999999993","0.8437999999999997","0.5041","0.8715999999999996","0.7300999999999997","0.8490999999999995"
"690000","0.8512999999999988","0.8125999999999995","0.8068999999999998","0.7778999999999998","0.7917999999999997","0.7584000000000001","0.6946999999999999","0.7192999999999998","0.5987999999999993","0.6742999999999999","0.5482999999999999"
"700000","0.7570999999999988","0.7137999999999998","0.5193","0.401","0.4153","0.7403999999999998","0.7151000000000004","0.7223999999999997","0.3635999999999999","0.40549999999999975","0.10799999999999998"
"710000","0.7469999999999992","0.6556999999999996","0.6348999999999998","0.7311000000000003","0.6132000000000002","0.4696000000000002","0.5266000000000002","0.4577","0.40659999999999996","0.2970999999999999","0.37379999999999974"
"720000","0.6442999999999995","0.5955000000000003","0.5715999999999998","0.5469","0.5869999999999996","0.41449999999999965","0.3675","0.46799999999999986","0.2158","0.3301","0.22999999999999998"
"730000","0.8239999999999987","0.4862000000000002","0.4987","0.8013","0.47080000000000016","0.4072000000000001","0.8113999999999997","0.39430000000000015","0.8031999999999998","0.3452","0.8031999999999996"
"740000","0.9040999999999981","0.8793999999999998","0.8155999999999999","0.7177999999999998","0.7533999999999994","0.8718","0.8722999999999996","0.8777000000000003","0.7729","0.7677999999999998","0.6848999999999991"
"750000","0.6947999999999996","0.5288000000000003","0.5274","0.3474999999999998","0.4961999999999998","0.5710999999999999","0.479","0.5681999999999998","0.5106","0.5922999999999998","0.4541000000000001"
"760000","0.8387999999999994","0.8290000000000003","0.8235999999999999","0.8219999999999998","0.8179999999999998","0.3954000000000001","0.42989999999999984","0.29679999999999995","0.48239999999999994","0.3796999999999999","0.3378999999999998"
"770000","0.768099999999999","0.26859999999999995","0.47829999999999984","0.7358000000000001","0.2769","0.4724","0.7412000000000002","0.2809","0.7523999999999996","0.4990999999999998","0.7362000000000001"
"780000","0.9612999999999997","0.9595999999999998","0.9601000000000007","0.9590999999999997","0.9595","0.7095","0.5154","0.585","0.7112999999999998","0.7343","0.6428000000000001"
"790000","0.6299999999999996","0.4727","0.2024","0.04920000000000002","0.2532","0.5432999999999999","0.4662","0.5871999999999999","0.18580000000000005","0.34259999999999996","0.23919999999999994"
"800000","0.8141999999999998","0.8111","0.7964999999999998","0.7927999999999998","0.7934000000000001","0.3905999999999999","0.36540000000000006","0.39049999999999996","0.0698","0.12810000000000005","0.0816"
"810000","0.4412000000000001","0.4228999999999999","0.28489999999999993","0.2072","0.22200000000000006","0.36239999999999983","0.3493","0.36300000000000004","0.13549999999999998","0.16330000000000006","0.05190000000000001"
