"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"100000","0.7795399999999996","0.10973","0.20018","0.49166","0.06926999999999998","0.23238999999999999"
"200000","0.7095899999999998","0.025110000000000007","0.379","0.29488","0.12718999999999997","0.06701000000000001"
"300000","0.9056600000000002","0.11659000000000001","0.11435000000000002","0.71584","0.15848","0.004289999999999975"
"400000","0.6237399999999993","0.08371000000000002","0.03234","0.38124","0.05021999999999999","0.09009999999999996"
"500000","0.6054499999999993","0.06524","0.14823","0.38581999999999994","0.19748","0.25904000000000005"
"600000","0.6619200000000002","0.09181000000000003","0.20425999999999997","0.35195","0.04228000000000002","0.06155999999999998"
"700000","0.3987399999999998","0.008450000000000027","0.16084999999999997","0.09131999999999998","0.05472000000000001","0.056369999999999976"
"800000","0.7114100000000003","0.06644","0.25346","0.06327999999999999","0.07028999999999999","0.18233"
"900000","0.7547100000000003","0.03857000000000002","0.18946999999999997","0.14476999999999995","0.16413","0.20945"
"1000000","0.8286300000000005","0.08165000000000001","0.16076000000000001","0.30908","0.14398999999999995","0.47226999999999997"
"1100000","0.8892200000000009","0.1175","0.21425999999999995","0.5739099999999999","0.27995","0.09954000000000002"
"1200000","0.6119499999999991","0.11919","0.354","0.33231999999999995","0.25753000000000004","0.13543"
"1300000","0.5904299999999999","0.07383","0.20032999999999998","0.06794","0.16221","0.12645"
"1400000","0.8113499999999998","0.11590999999999999","0.2542","0.46997999999999995","0.09720000000000001","0.38197000000000003"
"1500000","0.9089099999999998","0.30102","0.41951999999999995","0.72468","0.22733","0.26181"
"1600000","0.6288099999999991","0.35045000000000004","0.27954","0.27649999999999997","0.38367","0.06456000000000003"
"1700000","0.7312199999999995","0.17016000000000003","0.10161000000000002","0.29514999999999997","0.47570999999999997","0.10450999999999999"
"1800000","0.7244699999999996","0.14669000000000004","0.43299","0.18807000000000001","0.28564","0.5337400000000001"
"1900000","0.5942199999999996","0.14323000000000002","0.29318","0.51807","0.11657000000000001","0.20642"
"2000000","0.49634","0.1754","0.052199999999999976","0.34823","0.22558999999999998","0.01212000000000001"
"2100000","0.2865099999999998","0.22515000000000002","0.05372999999999997","0.06849","0.13440000000000002","0.07762000000000001"
