"points","all_attributes","Rcdminutes_Temperature","Rcdminutes_Humidity","Rcdminutes_Light","Rcdminutes_Voltage","Temperature_Humidity","Temperature_Light","Temperature_Voltage","Humidity_Light","Humidity_Voltage","Light_Voltage"
"10000","0.3398880950115364","0.20283207113386018","0.3119685276700333","0.23194590516679564","0.25140980067381613","0.28196311689779585","0.08757116417689077","0.164520865138765","0.3097083874146217","0.32053096911484036","0.1461672755398441"
"20000","0.5664628893435689","0.26025906520914777","0.395798617456918","0.6441002215658539","0.20243823403048694","0.3627052698390913","0.6516393684567998","0.23575697620360433","0.6275273744530108","0.37358672505339147","0.6191760907830615"
"30000","0.5675761381256978","0.5534669310597541","0.41511824074398007","0.3261947592850708","0.29173801038477865","0.7813524833958537","0.7636048697534961","0.724017235331229","0.580830964710751","0.5761559951863695","0.3536394525166348"
"40000","0.41689105747220667","0.44765490207556846","0.2813254270943599","0.1724606736740569","0.12066758516751791","0.4363692141375118","0.4706979080203818","0.3888220638325077","0.2819174736585902","0.24785293924860632","0.12242825250814265"
"50000","0.5782066581006816","0.5427214101647186","0.2786429075314816","0.562242559493344","0.2036107264332404","0.4862274199973623","0.5943935759488252","0.46220476332337895","0.5407837106798825","0.21148150569004237","0.5351734715607221"
"60000","0.5660768328942065","0.5757465229119878","0.523994735641225","0.5489881225773859","0.18318320082896947","0.7016866185605405","0.5732520461348929","0.6250298759107165","0.6215113942444057","0.568294753944281","0.7236325247260024"
"70000","0.5157672262565072","0.45199187289194054","0.36239090423416054","0.2207962746993539","0.1967712214338292","0.5713478633412712","0.4563885300213857","0.4757144102234676","0.34780571553354184","0.37094196713499616","0.17460447593155018"
"80000","0.46520537266684114","0.40553368689965097","0.30967984797964193","0.40792496291173097","0.2258041774036838","0.49777534389584427","0.403080090442995","0.3251819242012981","0.48902787921096186","0.3764434728207424","0.34104303558054916"
"90000","0.5008500525034617","0.10569155147662318","0.5074783871522501","0.11753696772941151","0.22964452965943177","0.5536055549819041","0.06051603475894152","0.18589259585334666","0.5140086085807958","0.5502382386732155","0.18690958810772537"
"100000","0.44139071292786436","0.2533177601476457","0.4371922136699129","0.25223561933732697","0.33295505480184295","0.470346598745123","0.13447179020643457","0.2838945560688978","0.4655159973162823","0.5195097106358568","0.2767186796424644"
"110000","0.5838951668548769","0.19022617514756465","0.3400625142436038","0.6614025355677897","0.27863251670547684","0.29899057252830163","0.6580510505374962","0.26793578008644175","0.6258206592478349","0.37574440562395506","0.6508775588928601"
"120000","0.5099059522849451","0.43713062028972327","0.3603666296799296","0.39852736433503144","0.29207493104408033","0.5698455523074115","0.4872006485741319","0.4782278800584534","0.4621239367463757","0.44661541415448297","0.32337674292399"
"130000","0.38639548805468404","0.3013097920215176","0.24031062043770873","0.14215595636715195","0.11167013183502733","0.39105443328858835","0.31825301963213903","0.31548141251088613","0.27062023304436916","0.23613155143787912","0.15415990548475164"
"140000","0.5808536331180727","0.5673079566964394","0.5547250797680852","0.5587199955035963","0.26084760322968253","0.6433661593216016","0.7052968504037054","0.44884618356687295","0.682872783445325","0.5456262365747471","0.6246719461857384"
"150000","0.6287770665227496","0.4834237073321693","0.3521241470508603","0.6846529907203331","0.1952790041263882","0.5424915615591296","0.6722029392073052","0.5107815789641724","0.7176526518611689","0.3941645000105583","0.703378443112175"
"160000","0.35300697602238634","0.20054583157031616","0.31409221268025156","0.28233393419474917","0.24198232016880925","0.27973856220802085","0.2159238826925706","0.16991596166320422","0.32953462224569247","0.3111729861113257","0.23222947275017786"
"170000","0.3609070380772917","0.15976523502264872","0.3049511210125165","0.27222481621637046","0.23884433818620307","0.30275057924027315","0.1932789010415869","0.2057123160414417","0.3489262384734708","0.3428264877667772","0.263790910169659"
"180000","0.37057510785167247","0.15169757594897565","0.311496120248133","0.1649279781872239","0.3107003503648202","0.34546703017604147","0.056602205674672404","0.3026199946116419","0.3299402055043065","0.43381067431981","0.2807411737728891"
"190000","0.2861899915972953","0.21454835635482666","0.2369137916878488","0.2156094811725708","0.27776131099424883","0.07795423200002119","0.05573177022781027","0.20251454970388447","0.10130783905891354","0.22684788488464322","0.19635442281202586"
"200000","0.516446494701742","0.4395206928789106","0.4859643477533728","0.5705613240533786","0.5632616129873794","0.4365464526123228","0.5548876977033503","0.44918069229864727","0.5635636730434205","0.46117582364925425","0.6239622580705387"
"210000","0.5689448843602505","0.5741016750985928","0.4574018979237917","0.45425822580538694","0.3522198604217852","0.6465423753990553","0.6998112108933784","0.6471968805365201","0.5566539868757494","0.4647735514344725","0.44073544628189715"
"220000","0.6285074605888274","0.4417564618598504","0.510914305749883","0.37732720445020884","0.06891511759088531","0.6059669853304162","0.5558342604793287","0.42077788267774463","0.6199538806506297","0.5112924398423113","0.36804042373533585"
"230000","0.4650530228138734","0.35329650351185715","0.38524909173162625","0.42611838516419126","0.3213082699707339","0.3699804489630433","0.5807825599720805","0.2520052144800667","0.6261306745398076","0.289322347769546","0.48641317057907535"
"240000","0.5811222620027979","0.3737872908816327","0.36491918135510054","0.5628190834812593","0.11080283721520387","0.40200386910882147","0.6715154633806318","0.39352869559981224","0.6544436459791405","0.400107315514114","0.5848349033670821"
"250000","0.494292175838437","0.47413155120108386","0.36621998331061323","0.2515535731755421","0.28612696208253136","0.6135118140643976","0.5853686191844878","0.5583266699889865","0.3514778971285338","0.37155982873425464","0.3076470406459081"
"260000","0.5364887234813244","0.5229141216855067","0.29456582752063837","0.1252255788815716","0.2665801568088032","0.6194505738655556","0.5098611857553546","0.6199379794751488","0.2967248636870735","0.3717524435106989","0.2630093005559369"
"270000","0.5824187526854667","0.23038314452985673","0.3619143967833244","0.6086939870967742","0.4207688971013643","0.3695681590457648","0.6573677765957446","0.44156426588729053","0.6615986770392144","0.4845628431669362","0.6127805381818083"
"280000","0.40627779150897964","0.217786962585034","0.38772890276545297","0.21778696258503402","0.328433946586694","0.3608869215418705","0.055708128043341056","0.24046957492847057","0.36873014711281893","0.407564528548517","0.2459986073611184"
"290000","0.5860316881283123","0.36259416666666666","0.3926458590956997","0.6211354818935034","0.6401133220094303","0.3466357939495583","0.6739227037428082","0.3476000656147006","0.674593497147146","0.37413076956816677","0.6364794581386684"
"300000","0.5172547713753889","0.49006877931232606","0.4548103016013312","0.4250772275457552","0.33762165350999934","0.43599977328602113","0.476203445825747","0.3657326860498887","0.4204840742667493","0.2685525408553511","0.34016179184212053"
"310000","0.4018438946058204","0.25757393677020135","0.33556373751255925","0.14299019348418576","0.09917257650794858","0.39661003839272474","0.27217798144700706","0.2290340435455178","0.3503792921761113","0.3238936028611013","0.12645649114970517"
"320000","0.5132702746077663","0.3934229306222985","0.34551038212461044","0.49313651939249226","0.2655280205100017","0.3743545782244765","0.5570623822515718","0.32763890046237565","0.5725641696393297","0.18516458942098674","0.5027003270215026"
"330000","0.6404593874933874","0.4563923926472936","0.34921862485229016","0.6130357822647938","0.19406218707565226","0.5036286572585222","0.6976584912678031","0.4709907482919773","0.68058260530758","0.3633733828657421","0.6305694843348785"
"340000","0.4551235663461091","0.46054137753954444","0.2318777315279192","0.23888306846030297","0.276298108646778","0.5048654956755587","0.5467650527345066","0.5566956833855904","0.3095150899516635","0.27102561573590317","0.3139403822113982"
"350000","0.40836823888875684","0.42434587427229875","0.23293833484038462","0.2663415917970801","0.26505448314326036","0.49071981446092006","0.48398756322737185","0.5162367769670735","0.19861219093964183","0.2305029922093524","0.2514949107850464"
"360000","0.5132755998840537","0.38036277728103257","0.27867115059247605","0.4342835227272728","0.4456862301636771","0.4623720244011378","0.5095706088068523","0.5722011380674101","0.4865989713176963","0.4907705928647038","0.5117486534204968"
"370000","0.46714916888930746","0.3231147797539282","0.4380044819848984","0.3228753397468355","0.39073441481948024","0.3522399264902437","0.15079997516100785","0.2664992896675097","0.3683733591497061","0.4419268142101406","0.2771419339564517"
"380000","0.5685138554805542","0.6161398951173356","0.4139789667121881","0.6017725522811814","0.4939832518526812","0.6268751509531444","0.628520392905489","0.6235127952832034","0.579721906261849","0.5091575669439011","0.5885561129934891"
"390000","0.49906101438435846","0.39211667312540377","0.3673029761159877","0.4928505937355937","0.24221752385357223","0.37868962052211685","0.4696752302083235","0.32076888022808026","0.4363983139240207","0.2998027483158212","0.3522818692155052"
"400000","0.470172408149593","0.3334957180424134","0.3855477289131732","0.3576131957783642","0.18388596597709403","0.4742830336043866","0.5100092907404159","0.30489974740556836","0.5235379814149482","0.3994764417015697","0.3933267413167321"
"410000","0.49420635204294283","0.350356004776059","0.28514163913783963","0.4411647508943969","0.2189120055284862","0.34742877549402174","0.4215620897143548","0.25901842057301305","0.3922459783583822","0.2208942766597614","0.3465272270676299"
"420000","0.5352953033800136","0.46774489301718425","0.4768146237656576","0.546321650790535","0.24836666858249967","0.6095192689654996","0.5836938105178824","0.5004929830560763","0.5166452886141015","0.48783412284579925","0.47522967505714053"
