"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"100000","0.13738962323081114","0.2590786467976893","0.5749569379844542","0.18111384447866052","0.2522331562541663","0.9293701575007995"
"200000","0.05422175382998881","0.4437381704921882","0.4035869094543304","0.37449743051588136","0.14850391253115505","0.87725267097811"
"300000","0.13403549294935893","0.20486534819491137","0.7391922494475822","0.2537761934701057","0.09274524640923804","0.949285997219238"
"400000","0.10075419358416392","0.13538733866896227","0.43793883307592485","0.17413021724129485","0.1374765082979251","0.7508502324573072"
"500000","0.09515790576898916","0.21512675429737255","0.4376932516738651","0.33726668537711546","0.29579219426395953","0.8022576001455302"
"600000","0.10931354572752766","0.228207191662425","0.45552519367266797","0.1916524381035913","0.19471711667876745","0.8330886534714428"
"700000","0.04136463639589218","0.20295761523723502","0.17729933205711704","0.20716384896775833","0.07518107128444215","0.5877610782929368"
"800000","0.08026735031747934","0.343429345329771","0.3064602466717659","0.1882369046284828","0.25786887624546534","0.8714656719736271"
"900000","0.07752358067062112","0.27053099728624147","0.32739580662579537","0.2919167246949656","0.2713613640143221","0.876185930172813"
"1000000","0.14869932969708916","0.2592973687623539","0.4138140200248094","0.2302830317338512","0.5432066363079208","0.9069190096038351"
"1100000","0.20413849393006483","0.28710573033407116","0.6173549326486554","0.35582503152395856","0.17215166164032697","0.9694670433823771"
"1200000","0.13719844099800813","0.38584988695303324","0.3919976746202149","0.3883660842262681","0.18724498931916647","0.807162894455992"
"1300000","0.0950172841289035","0.29564995950769934","0.24691903188659114","0.2681569536215663","0.17175151324162105","0.7632284309113716"
"1400000","0.1434392796174162","0.3438886308194265","0.4917063290030279","0.23641324693682958","0.46218660812566337","0.9053623643579979"
"1500000","0.30410717786800867","0.4396062591674064","0.7439859859752447","0.28839512067918305","0.3230927916774996","0.9376731447328602"
"1600000","0.3500114553201216","0.33831043042348424","0.3479108692526528","0.4169508724651006","0.08965577506726309","0.7519515622477504"
"1700000","0.1843794904260583","0.22584622079674663","0.3610597806583366","0.597210037599636","0.1460207246252173","0.8672852846793466"
"1800000","0.1645123366338811","0.5211229637776661","0.32523195992129655","0.34621201278853864","0.5576527792062539","0.8982737653895262"
"1900000","0.17735909618752305","0.3212762360980816","0.5804988279546816","0.1959500566288568","0.20294816522498993","0.841264056933706"
"2000000","0.19468975921065917","0.08033143576229408","0.37675080389531795","0.3670517549930737","0.029493199299898715","0.6394210263021981"
"2100000","0.2600283036511952","0.02108184719907534","0.03370223497617761","0.3029182215859859","0.019405","0.4484384120313076"
