"points","all_attributes","Rcdminutes_Temperature_Humidity","Rcdminutes_Temperature_Light","Rcdminutes_Temperature_Voltage","Rcdminutes_Humidity_Light","Rcdminutes_Humidity_Voltage","Rcdminutes_Light_Voltage","Temperature_Humidity_Light","Temperature_Humidity_Voltage","Temperature_Light_Voltage","Humidity_Light_Voltage"
"160000","0.6964999999999999","0.6907999999999999","0.6732999999999998","0.671","0.6930999999999998","0.6923999999999999","0.6760999999999999","0.3509999999999998","0.3364999999999998","0.2575","0.37279999999999963"
"170000","0.6116999999999996","0.5624000000000001","0.5527000000000002","0.5520999999999998","0.5867999999999999","0.5817999999999997","0.5749999999999997","0.3739999999999999","0.35600000000000004","0.27709999999999985","0.4246999999999998"
"180000","0.6338999999999997","0.5790999999999995","0.4915999999999998","0.5534","0.5877","0.6318999999999999","0.5554","0.3323999999999999","0.4624999999999999","0.2835","0.4658999999999997"
"190000","0.7372999999999998","0.7318999999999999","0.7316999999999997","0.7371999999999995","0.7318999999999998","0.7372999999999993","0.7371999999999997","0.09979999999999999","0.2259999999999999","0.19789999999999996","0.23319999999999996"
"200000","0.9116999999999986","0.8078999999999992","0.9010999999999992","0.8120999999999995","0.9109999999999993","0.8222999999999996","0.8418999999999993","0.9107999999999993","0.8143999999999998","0.9054999999999985","0.9113999999999994"
"210000","0.9302999999999978","0.9250999999999985","0.9242999999999992","0.9212999999999997","0.9169999999999987","0.9173999999999997","0.9095999999999994","0.7863999999999985","0.7334999999999995","0.7635999999999987","0.6552999999999995"
"220000","0.7637999999999983","0.6758999999999994","0.6197999999999989","0.48589999999999955","0.6999999999999993","0.5673999999999993","0.4443999999999992","0.760399999999999","0.6719999999999996","0.6093999999999996","0.6953"
"230000","0.983799999999999","0.9835999999999998","0.9835999999999994","0.9835999999999997","0.9837999999999999","0.9836000000000001","0.9835999999999991","0.6769999999999997","0.3716999999999999","0.6147000000000002","0.6466999999999996"
"240000","0.7950999999999978","0.6244999999999986","0.7853999999999998","0.5739999999999996","0.7645999999999998","0.5459000000000002","0.7063999999999994","0.7933999999999992","0.6183999999999992","0.7870999999999996","0.7612999999999993"
"250000","0.857599999999997","0.8519999999999992","0.842399999999999","0.8377999999999998","0.8229999999999994","0.8198999999999993","0.8112999999999996","0.7737999999999986","0.7602999999999996","0.7373999999999995","0.5044999999999996"
"260000","0.763399999999999","0.7266999999999997","0.6487999999999995","0.7173999999999998","0.4866999999999996","0.5236999999999998","0.4537999999999995","0.7155999999999998","0.7534999999999998","0.7022999999999993","0.38459999999999966"
"270000","0.9531999999999989","0.6827000000000001","0.9476999999999999","0.7217999999999999","0.9477999999999996","0.7284999999999999","0.9530999999999996","0.9073999999999998","0.5747999999999993","0.9183999999999997","0.9197999999999995"
"280000","0.7369999999999999","0.7299","0.7059999999999996","0.7160999999999997","0.7298999999999998","0.7370000000000001","0.7160999999999997","0.3465999999999999","0.4105","0.2663999999999998","0.4211999999999999"
"290000","0.9565999999999973","0.9172999999999978","0.9554999999999984","0.9047000000000003","0.956499999999999","0.9173999999999995","0.9557999999999991","0.9564999999999974","0.9163999999999987","0.9558999999999992","0.9565999999999988"
"300000","0.9450999999999975","0.944099999999998","0.9448999999999981","0.9437999999999991","0.9420999999999989","0.9414999999999989","0.9415999999999995","0.5893999999999979","0.4669999999999993","0.5387999999999996","0.4919999999999994"
"310000","0.4976999999999995","0.46199999999999947","0.3353999999999998","0.31429999999999986","0.4087999999999999","0.3805999999999996","0.21039999999999995","0.45529999999999987","0.4261","0.29319999999999996","0.3674999999999999"
"320000","0.8834999999999991","0.8715","0.8779999999999994","0.8672999999999996","0.8770999999999992","0.8682999999999997","0.8699999999999998","0.6546999999999996","0.39009999999999995","0.6235999999999997","0.6086999999999997"
"330000","0.8696999999999981","0.6976999999999998","0.8557999999999997","0.6492999999999997","0.8055","0.5093999999999995","0.7859999999999999","0.859299999999999","0.6784999999999997","0.8464999999999998","0.7784999999999996"
"340000","0.7926999999999985","0.7639","0.7718999999999994","0.7617999999999996","0.6661999999999998","0.6615999999999997","0.6654999999999994","0.7168999999999989","0.6753999999999996","0.7248999999999994","0.39520000000000005"
"350000","0.7563999999999996","0.7179999999999999","0.7479999999999997","0.7295000000000001","0.6590999999999996","0.6439999999999996","0.6707999999999991","0.5834999999999997","0.5882999999999998","0.6123999999999999","0.28670000000000007"
"360000","0.9027","0.6468000000000002","0.8956000000000002","0.7202000000000003","0.8868999999999999","0.6646","0.8916999999999998","0.8856999999999996","0.6972000000000004","0.8922000000000002","0.8826999999999997"
"370000","0.9841999999999992","0.9841999999999992","0.9841999999999981","0.9841999999999995","0.9841999999999994","0.9841999999999992","0.9841999999999993","0.5323999999999991","0.5149999999999996","0.4420999999999998","0.5777999999999994"
"380000","0.9250999999999976","0.8636999999999995","0.9224999999999985","0.8603999999999992","0.8974999999999984","0.794799999999999","0.8999999999999992","0.9224999999999978","0.8600999999999998","0.9245999999999991","0.8996999999999995"
"390000","0.7959999999999989","0.7725000000000002","0.7863000000000006","0.7588","0.7639999999999998","0.7552999999999999","0.7506999999999994","0.5893999999999993","0.4145999999999999","0.5681999999999994","0.5327"
"400000","0.6988999999999996","0.6484","0.6018999999999999","0.5073999999999997","0.6419","0.5997999999999997","0.5529000000000001","0.651999999999999","0.5296000000000002","0.5288999999999993","0.5897999999999999"
"410000","0.7119999999999983","0.6312999999999994","0.6845999999999998","0.6122999999999998","0.6619999999999996","0.5872999999999996","0.639199999999999","0.5239999999999994","0.3668999999999998","0.46479999999999966","0.44569999999999943"
"420000","0.849599999999999","0.803099999999999","0.8300999999999992","0.7794999999999995","0.8193999999999992","0.7776999999999997","0.7801999999999996","0.812499999999999","0.6557999999999998","0.798099999999999","0.7720999999999995"
"430000","0.7726999999999995","0.7152999999999994","0.6724999999999998","0.7252999999999995","0.49989999999999984","0.5362999999999997","0.49179999999999985","0.723399999999999","0.7647999999999997","0.7327999999999988","0.5501999999999997"
"440000","0.9995999999999989","0.9995999999999995","0.9996000000000002","0.9995999999999989","0.9996","0.9995999999999993","0.9995999999999993","0.8273999999999997","0.8359999999999991","0.8015999999999992","0.8034999999999993"
"450000","0.5416999999999993","0.4965999999999998","0.4745999999999998","0.5067999999999997","0.49239999999999984","0.5233999999999999","0.4999999999999999","0.3539999999999998","0.43420000000000014","0.3752999999999998","0.4336"
"460000","0.8716999999999964","0.7300999999999987","0.8708999999999985","0.7217999999999991","0.8715999999999989","0.7332999999999992","0.8709999999999993","0.8700999999999988","0.7224999999999985","0.8694999999999988","0.8701999999999973"
"470000","0.8416999999999958","0.7907999999999983","0.8263999999999989","0.7822999999999992","0.7864999999999986","0.7456999999999988","0.7672999999999996","0.7877999999999973","0.669099999999998","0.7749999999999978","0.6963999999999982"
"480000","0.5266999999999992","0.5006999999999997","0.46979999999999966","0.4549999999999996","0.39069999999999977","0.36910000000000004","0.33619999999999967","0.47789999999999977","0.44419999999999976","0.4105999999999999","0.29009999999999997"
"490000","0.9076999999999994","0.8974999999999992","0.8977999999999993","0.8936999999999994","0.8874000000000004","0.8844999999999998","0.8845999999999997","0.8272999999999995","0.7972999999999992","0.742799999999999","0.6917999999999991"
"500000","0.8503999999999988","0.7218999999999995","0.8136999999999993","0.6556999999999995","0.7858999999999993","0.5897999999999998","0.7600999999999994","0.836499999999999","0.7254999999999996","0.8124999999999984","0.8014999999999981"
"510000","0.9165999999999989","0.9138999999999999","0.9116999999999993","0.9116999999999995","0.9128999999999995","0.9118999999999996","0.9100000000000001","0.6735999999999995","0.6015999999999998","0.6742999999999997","0.5672999999999999"
"520000","0.6127999999999993","0.5492999999999998","0.5309999999999999","0.5855999999999998","0.4509","0.5223999999999998","0.5006999999999999","0.4318999999999998","0.5268999999999996","0.5095999999999998","0.3675000000000001"
"530000","0.7303999999999996","0.7184999999999997","0.6918","0.6886999999999995","0.6353","0.6437999999999998","0.6107999999999999","0.5816","0.6020999999999999","0.5327","0.3099"
"540000","0.729799999999999","0.7224999999999998","0.7135999999999996","0.7157999999999998","0.7204999999999998","0.7203999999999996","0.7137999999999997","0.2797","0.28769999999999996","0.29229999999999995","0.2151999999999998"
"550000","0.9383999999999967","0.8532999999999991","0.9341999999999989","0.8434999999999984","0.9345999999999991","0.8192999999999989","0.9335999999999992","0.9348999999999978","0.8577999999999981","0.9376999999999978","0.9380999999999974"
"560000","0.9932999999999964","0.9927999999999989","0.9932999999999984","0.9927999999999985","0.9928999999999985","0.9927999999999988","0.9928999999999989","0.638499999999999","0.6008999999999981","0.5937999999999981","0.5542999999999992"
"570000","0.5682999999999986","0.49059999999999987","0.4509999999999998","0.40979999999999983","0.4409000000000001","0.412","0.3523999999999998","0.5213","0.47499999999999964","0.38959999999999995","0.42990000000000017"
"580000","0.8105999999999984","0.7912999999999996","0.7944999999999994","0.7845999999999997","0.7874999999999995","0.7786999999999995","0.7848999999999995","0.6833999999999996","0.6355999999999997","0.5702999999999998","0.6590999999999997"
"590000","0.9370999999999976","0.7062999999999996","0.9289999999999997","0.6679000000000003","0.919099999999999","0.6708999999999999","0.9173999999999994","0.9240999999999987","0.6897999999999997","0.925299999999999","0.9235999999999986"
"600000","0.7875999999999983","0.7672999999999995","0.7497999999999994","0.7559999999999997","0.6397999999999995","0.6706999999999996","0.6217","0.6949999999999993","0.6798999999999996","0.6790999999999996","0.4856999999999994"
"610000","0.6799999999999998","0.6685000000000002","0.6377000000000002","0.6343999999999996","0.6358000000000001","0.6322999999999996","0.5923999999999998","0.5903","0.5793000000000003","0.4924999999999999","0.46649999999999975"
"620000","0.6478999999999993","0.6265999999999998","0.5619000000000001","0.5792999999999998","0.5276999999999997","0.5364999999999998","0.46100000000000013","0.6043999999999995","0.6174000000000001","0.5323999999999997","0.47870000000000007"
"630000","0.7634999999999995","0.7624999999999994","0.7576999999999996","0.7585999999999996","0.7600999999999997","0.7613","0.756599999999999","0.25609999999999994","0.31219999999999987","0.2182999999999999","0.2988"
"640000","0.9306999999999982","0.5380999999999994","0.9298999999999994","0.49430000000000013","0.9298999999999988","0.52","0.9306999999999986","0.929899999999998","0.5126999999999995","0.9306999999999981","0.9306999999999971"
"650000","0.9264999999999973","0.9184999999999998","0.9220999999999996","0.9182000000000001","0.9181999999999988","0.9149999999999988","0.9172999999999989","0.8459999999999994","0.8610999999999989","0.8682999999999995","0.8103999999999987"
"660000","0.5347000000000001","0.4855999999999995","0.3708999999999998","0.4407999999999996","0.41190000000000004","0.4746999999999998","0.3315000000000003","0.4713999999999997","0.5220999999999998","0.4295999999999999","0.46539999999999987"
"670000","0.9714999999999997","0.9715","0.9712000000000004","0.9711999999999996","0.9710000000000003","0.9709999999999995","0.9707000000000001","0.5002000000000001","0.36319999999999986","0.4033999999999999","0.5096999999999999"
"680000","0.8785999999999978","0.734999999999999","0.8437999999999989","0.5215999999999997","0.8715999999999988","0.7300999999999997","0.8491","0.8742999999999986","0.7491999999999996","0.8525999999999988","0.875899999999999"
"690000","0.8512999999999988","0.8387999999999994","0.8176999999999995","0.8229999999999995","0.8143999999999997","0.8236999999999998","0.8020999999999994","0.7652999999999992","0.7794999999999999","0.7280999999999995","0.6973999999999994"
"700000","0.7570999999999988","0.7462999999999996","0.7209999999999998","0.7234999999999994","0.5276999999999998","0.5362999999999997","0.42199999999999976","0.7475999999999999","0.7509000000000006","0.7275","0.4074999999999998"
"710000","0.7469999999999992","0.6655999999999993","0.7424000000000001","0.6586999999999994","0.7334999999999999","0.6368999999999995","0.7341","0.5664999999999993","0.5047","0.5602","0.4456999999999998"
"720000","0.6442999999999995","0.6150999999999993","0.5955000000000001","0.6351","0.5715999999999999","0.6026999999999998","0.5869999999999997","0.42229999999999984","0.49959999999999993","0.4682999999999997","0.3304"
"730000","0.8239999999999987","0.5196999999999999","0.8140999999999995","0.5162999999999996","0.8059","0.5222999999999997","0.8061999999999993","0.8159999999999996","0.43879999999999975","0.8157999999999993","0.808499999999999"
"740000","0.9040999999999981","0.8915000000000003","0.8806999999999992","0.8913999999999985","0.8258999999999999","0.8389999999999989","0.7706999999999988","0.8819999999999993","0.8873999999999987","0.886999999999998","0.8118999999999988"
"750000","0.6947999999999996","0.6138000000000003","0.5622000000000001","0.6186999999999994","0.5472000000000002","0.612599999999999","0.5247999999999999","0.5999000000000001","0.6594999999999992","0.6066999999999994","0.6152000000000001"
"760000","0.8387999999999994","0.8335999999999998","0.8340999999999998","0.8301000000000002","0.8281999999999989","0.8242000000000003","0.8230999999999997","0.5179999999999999","0.42100000000000004","0.469","0.5023000000000003"
"770000","0.768099999999999","0.5036999999999998","0.7485000000000003","0.3579","0.7566999999999995","0.5288999999999997","0.7404999999999997","0.7620999999999998","0.5215000000000001","0.7427000000000001","0.7573999999999999"
"780000","0.9612999999999997","0.9606","0.9596","0.9600000000000001","0.9600999999999996","0.9608000000000002","0.9594999999999997","0.7306000000000002","0.7696000000000001","0.6695999999999999","0.7720999999999997"
"790000","0.6299999999999996","0.5468","0.47270000000000023","0.5905999999999995","0.20240000000000005","0.35229999999999984","0.25320000000000004","0.5432999999999999","0.6267000000000003","0.5872000000000002","0.34260000000000007"
"800000","0.8141999999999998","0.8142000000000001","0.8110999999999999","0.8112","0.7965","0.7970999999999996","0.7933999999999997","0.39060000000000017","0.4146","0.3904999999999999","0.12810000000000005"
"810000","0.4412000000000001","0.4317","0.42290000000000005","0.43239999999999995","0.2849","0.29969999999999997","0.22200000000000014","0.36239999999999994","0.3757","0.3629999999999999","0.1633"
"820000","0.7011999999999996","0.6894","0.6730999999999999","0.6847000000000002","0.6368999999999999","0.6500999999999998","0.6250999999999997","0.4742000000000001","0.5066999999999999","0.4558999999999998","0.2737"
"830000","0.8018999999999983","0.6409999999999996","0.7597999999999988","0.5875999999999988","0.7813999999999989","0.5693999999999991","0.7387999999999993","0.7977999999999995","0.6425999999999992","0.7653999999999989","0.7828999999999987"
"840000","0.828799999999998","0.7821999999999998","0.7358999999999983","0.6751999999999989","0.7595999999999988","0.6775999999999994","0.6420999999999993","0.7747999999999988","0.7341999999999992","0.7055999999999987","0.7292999999999986"
"850000","0.7665999999999986","0.7512999999999994","0.7025999999999993","0.7178999999999999","0.701","0.7111999999999997","0.5998","0.6188","0.6376999999999995","0.5307999999999999","0.5684999999999993"
"860000","0.6376999999999999","0.6058999999999998","0.6143999999999997","0.597","0.5939","0.5849999999999999","0.5823999999999999","0.4255","0.37810000000000005","0.37459999999999966","0.37239999999999984"
"870000","0.8094999999999982","0.6860999999999998","0.7433999999999994","0.5693999999999998","0.7658999999999995","0.6375999999999995","0.7037999999999993","0.7873999999999987","0.6796999999999997","0.738799999999999","0.7764999999999995"
"880000","0.8800999999999983","0.8431999999999997","0.8579000000000009","0.7886999999999994","0.8544","0.815499999999999","0.8015000000000002","0.8540999999999996","0.7722999999999997","0.8317","0.8283999999999996"
"890000","0.5599999999999998","0.41419999999999996","0.5097","0.4303","0.4991000000000002","0.3946999999999999","0.49869999999999987","0.3952000000000001","0.29889999999999994","0.39819999999999994","0.4119999999999999"
"900000","0.8831999999999998","0.8824999999999998","0.8824999999999998","0.8826999999999999","0.8746","0.8742999999999996","0.8742999999999999","0.5314","0.5124999999999998","0.5351999999999998","0.31609999999999994"
"910000","0.711199999999999","0.6458999999999999","0.6903999999999997","0.6436999999999997","0.6081999999999996","0.4492999999999999","0.6184999999999996","0.6996999999999999","0.6627000000000001","0.6982000000000003","0.6278999999999998"
"920000","0.8050999999999977","0.7916999999999993","0.7691999999999997","0.7625999999999996","0.7922000000000001","0.7653999999999989","0.7687999999999994","0.7700999999999993","0.5962999999999995","0.732899999999999","0.7591999999999987"
"930000","0.8318999999999979","0.7196999999999996","0.7947999999999995","0.6759999999999995","0.7985","0.632899999999999","0.7792999999999992","0.8199999999999984","0.7001999999999986","0.7940999999999983","0.8011999999999985"
"940000","0.7355999999999988","0.7047000000000003","0.6287999999999997","0.6145999999999997","0.6789999999999997","0.6805999999999994","0.5805999999999999","0.6496","0.6461999999999987","0.4632999999999996","0.6064"
"950000","0.7649999999999988","0.7095999999999996","0.6710999999999999","0.6427999999999993","0.7077999999999998","0.6905","0.6458999999999996","0.6501999999999999","0.5969999999999993","0.41079999999999955","0.6117999999999997"
"960000","0.7318999999999973","0.5629999999999991","0.7159999999999995","0.5609999999999992","0.6815999999999993","0.5376999999999995","0.6774999999999987","0.703999999999999","0.4873999999999992","0.7043999999999977","0.6805999999999994"
"970000","0.8633999999999978","0.7898999999999997","0.8440999999999994","0.7715999999999995","0.823099999999999","0.7546999999999996","0.7944999999999987","0.8104999999999984","0.6124999999999997","0.7878999999999978","0.7751999999999996"
"980000","0.5762999999999998","0.5464000000000001","0.4965","0.4911999999999997","0.4289000000000001","0.4252999999999998","0.36769999999999997","0.46959999999999996","0.4655999999999997","0.38970000000000005","0.3036999999999998"
"990000","0.6072999999999993","0.5892000000000001","0.5972","0.5953000000000005","0.5812999999999998","0.5812999999999998","0.5885999999999997","0.4023","0.2828999999999999","0.40059999999999985","0.38859999999999956"
"1000000","0.7638999999999994","0.6633999999999997","0.7199999999999999","0.6701999999999996","0.6856000000000001","0.6450000000000002","0.7005999999999999","0.7331000000000001","0.6820999999999992","0.7460000000000004","0.7138999999999994"
"1010000","0.8343999999999988","0.8309","0.6879","0.6893999999999996","0.8236999999999998","0.8229","0.6727999999999997","0.8063000000000001","0.8068999999999998","0.32459999999999994","0.7972999999999992"
"1020000","0.9601999999999968","0.6523999999999994","0.9579999999999982","0.6101999999999986","0.9596999999999996","0.5783","0.9582999999999983","0.9596999999999983","0.6477999999999989","0.9582999999999994","0.9601999999999984"
"1030000","0.8732999999999983","0.8354999999999991","0.854099999999999","0.8398999999999994","0.8462","0.8329999999999999","0.8439999999999993","0.7862999999999986","0.7894999999999993","0.8241999999999989","0.7557999999999986"
"1040000","0.45549999999999957","0.43309999999999976","0.3743999999999998","0.38799999999999996","0.30010000000000014","0.30380000000000007","0.23970000000000002","0.39319999999999977","0.4130999999999998","0.37129999999999985","0.2696999999999999"
"1050000","0.9453999999999994","0.9446999999999995","0.9418999999999998","0.9414999999999992","0.9435999999999994","0.9431000000000002","0.9403000000000002","0.767199999999999","0.7517999999999999","0.5867999999999994","0.7484999999999996"
"1060000","0.9226999999999987","0.6684999999999992","0.9094999999999995","0.6094999999999999","0.910699999999999","0.6227","0.8921999999999993","0.9141999999999982","0.5841999999999997","0.9043999999999995","0.9051999999999975"
"1070000","0.719799999999999","0.7109999999999993","0.6860999999999998","0.6826999999999999","0.6989999999999996","0.6912999999999998","0.6475999999999998","0.5176","0.43719999999999964","0.46289999999999987","0.4394999999999997"
"1080000","0.7620999999999993","0.7162999999999995","0.7521999999999993","0.7040999999999997","0.7172999999999997","0.6507999999999997","0.7077999999999997","0.7542999999999996","0.6905999999999999","0.7533999999999996","0.6933999999999997"
"1090000","0.6938999999999995","0.6867999999999987","0.5461999999999995","0.5527999999999994","0.584899999999999","0.5930999999999995","0.4038999999999994","0.6841999999999987","0.6897","0.5391","0.5650999999999997"
"1100000","0.956299999999998","0.9557999999999995","0.9552999999999993","0.9552999999999996","0.9562999999999992","0.9553","0.9552999999999995","0.7625999999999988","0.658","0.6749999999999995","0.6896999999999994"
"1110000","0.8769999999999982","0.7253999999999988","0.8619999999999993","0.6842999999999998","0.8591999999999994","0.5969999999999998","0.8376999999999988","0.8767999999999989","0.7240999999999996","0.8620999999999998","0.8572999999999994"
"1120000","0.7602999999999985","0.7451999999999993","0.7345","0.7261","0.6932999999999995","0.6878999999999994","0.6682000000000001","0.6750999999999996","0.6488","0.5904999999999999","0.49599999999999994"
"1130000","0.6923999999999989","0.6615999999999996","0.6499999999999992","0.6185999999999998","0.6758999999999994","0.6471999999999999","0.6278000000000002","0.5689999999999997","0.4573999999999999","0.45119999999999993","0.5330999999999998"
"1140000","0.7528999999999987","0.6043999999999997","0.6938999999999982","0.5456999999999999","0.7071999999999995","0.5516999999999997","0.6205999999999995","0.741099999999999","0.5322","0.6886999999999986","0.694"
"1150000","0.8848999999999988","0.8726999999999991","0.8713999999999991","0.8672999999999998","0.8801999999999996","0.8709999999999997","0.8669999999999998","0.7773999999999989","0.5346999999999997","0.7347999999999993","0.7499999999999997"
"1160000","0.6589999999999996","0.6553999999999996","0.6012999999999995","0.5961999999999996","0.39689999999999986","0.3969999999999999","0.18769999999999998","0.6473","0.6428999999999999","0.5903999999999998","0.354"
"1170000","0.8814000000000003","0.8813999999999997","0.8814000000000006","0.8814000000000008","0.8775999999999993","0.8775999999999999","0.8775999999999999","0.46459999999999974","0.47499999999999964","0.36179999999999984","0.24909999999999993"
"1180000","0.5711","0.5654999999999999","0.5412","0.5468000000000002","0.4301999999999999","0.44489999999999985","0.4094999999999997","0.4123000000000002","0.43870000000000015","0.4072","0.1438"
"1190000","0.7724999999999992","0.6626999999999996","0.7276999999999998","0.6173000000000001","0.7550000000000002","0.6653999999999994","0.7245999999999994","0.7545999999999986","0.5478999999999996","0.7230999999999996","0.750299999999999"
"1200000","0.876799999999998","0.8591999999999992","0.8488000000000003","0.8478999999999987","0.8286999999999997","0.8164999999999992","0.7395999999999996","0.8539999999999991","0.847099999999999","0.8429999999999992","0.8079999999999992"
"1210000","0.6394999999999997","0.5651999999999997","0.4964999999999999","0.5664999999999997","0.46339999999999976","0.5432","0.4610999999999998","0.5173999999999996","0.5977999999999996","0.5264","0.5184"
"1220000","0.947599999999999","0.9453999999999992","0.9452999999999997","0.9428999999999997","0.9460999999999996","0.9443000000000003","0.9410999999999998","0.6930999999999998","0.5785999999999998","0.6284000000000003","0.6746000000000001"
"1230000","0.8866999999999992","0.7078999999999999","0.8605999999999996","0.5501999999999999","0.8743000000000002","0.7309999999999993","0.853599999999999","0.8829999999999995","0.7432999999999996","0.8607999999999996","0.8750999999999997"
"1240000","0.8595999999999993","0.8479000000000003","0.8379999999999993","0.8299999999999994","0.8172000000000003","0.8066","0.7913","0.8314999999999995","0.8036000000000002","0.8106999999999998","0.6970999999999993"
"1250000","0.7935999999999995","0.7577999999999999","0.7575999999999995","0.7307999999999998","0.6757000000000003","0.6447999999999999","0.5885","0.7596000000000004","0.7343","0.7304999999999997","0.4871"
"1260000","0.6398999999999995","0.6156999999999997","0.5400999999999996","0.5642999999999995","0.5552000000000001","0.5836999999999999","0.45619999999999994","0.5540999999999997","0.5909999999999996","0.4986999999999997","0.4415"
"1270000","0.9450999999999978","0.9448999999999995","0.943299999999999","0.9434999999999997","0.9437999999999994","0.9439999999999998","0.9423999999999993","0.6362999999999995","0.6200999999999994","0.6559999999999997","0.5846999999999997"
"1280000","0.9401999999999975","0.8083999999999993","0.928799999999999","0.7945999999999999","0.926699999999999","0.7442","0.9017999999999982","0.9386999999999985","0.7998999999999991","0.9327999999999986","0.928199999999999"
"1290000","0.8548999999999983","0.8436999999999998","0.8302999999999996","0.8328999999999999","0.8102999999999991","0.8177999999999999","0.7913000000000001","0.7117000000000001","0.7239999999999999","0.7044999999999993","0.6662999999999997"
"1300000","0.6871999999999996","0.6173","0.5812999999999998","0.5951000000000001","0.5773000000000001","0.6087","0.5625999999999998","0.5065000000000001","0.5137999999999999","0.48199999999999976","0.5515999999999996"
"1310000","0.7707999999999986","0.6519999999999986","0.6905999999999992","0.6576000000000002","0.7146","0.6853999999999995","0.707799999999999","0.718799999999999","0.6592999999999991","0.6952999999999996","0.7370999999999983"
"1320000","0.8807999999999975","0.8230999999999982","0.8719999999999994","0.8306000000000001","0.8239999999999992","0.7715999999999987","0.8234999999999993","0.8437999999999973","0.6676999999999986","0.8279999999999995","0.7978"
"1330000","0.6573999999999988","0.5715999999999993","0.6234","0.5517999999999997","0.5549999999999999","0.4752999999999996","0.5086999999999999","0.6140999999999994","0.5389999999999996","0.6011","0.5353"
"1340000","0.8423999999999995","0.8410999999999996","0.8381000000000001","0.8392999999999996","0.8362999999999995","0.8375999999999996","0.8344999999999997","0.4987999999999995","0.5200999999999997","0.42309999999999975","0.4560999999999999"
"1350000","0.6774000000000004","0.6608999999999998","0.6636999999999996","0.6741999999999998","0.6501999999999997","0.6610999999999996","0.6632999999999996","0.2816","0.3059","0.30309999999999987","0.2937999999999999"
"1360000","0.9773999999999984","0.8487999999999988","0.9768999999999991","0.7682999999999994","0.9751999999999995","0.7299999999999996","0.9752000000000006","0.9771999999999992","0.8401999999999993","0.9770999999999999","0.9756999999999989"
