"points","all_attributes","Rcdminutes_Temperature","Rcdminutes_Humidity","Rcdminutes_Light","Rcdminutes_Voltage","Temperature_Humidity","Temperature_Light","Temperature_Voltage","Humidity_Light","Humidity_Voltage","Light_Voltage"
"10000","0.726575948155999","0.684499615126661","0.7112700032806053","0.6895454145846556","0.6972294449660908","0.22179223286786398","0.07018020444033113","0.12899894662896905","0.2642759994151729","0.30690598153491133","0.17026371755316125"
"20000","0.8968106129692053","0.40080113000521017","0.5648429203758036","0.891199566131056","0.3551319007382297","0.5052362576270268","0.8896052764169385","0.31362340688372903","0.8923946251011611","0.5178479438207232","0.8938853664872229"
"30000","0.9563927694767257","0.9548644586602754","0.9510720042479214","0.9503157811984827","0.9502961354292465","0.8762084333696274","0.8436495524199059","0.8581565741984735","0.6882778335096017","0.6752078317533953","0.41606742785284073"
"40000","0.5822705012065248","0.5434215503133774","0.4123901020944094","0.3543838588532753","0.32458785389374467","0.4999041923425319","0.4375141765848023","0.39656592988182243","0.2841401963506359","0.24401692803915165","0.0915836646066963"
"50000","0.8125349615504132","0.7532139836905106","0.6717223081257894","0.7742814561577723","0.666520738201144","0.5860574603583434","0.7183715002453652","0.577111626055295","0.6376288369505683","0.193826024479474","0.6237346325933666"
"60000","0.9440679438811912","0.8531913693901079","0.7804739619679317","0.8585164296461095","0.517380520643422","0.882886060073935","0.921279165893179","0.8496065993220999","0.8914648450529852","0.7677577971508276","0.8352267197582082"
"70000","0.7180174196602929","0.6488095109485643","0.5852112927503839","0.4941883819393008","0.5105640324104078","0.6535490730814422","0.5586309795348882","0.5708734814078916","0.3644580454363902","0.3925708006270316","0.16509023273391416"
"80000","0.742193188453445","0.699558846347775","0.6959602207310421","0.716641157415061","0.6846054887338588","0.49095347389814187","0.43665420433595364","0.32427571319358894","0.4727975071509625","0.36029641048491007","0.30742961030900107"
"90000","0.6500104677868223","0.31730878955941866","0.6168115394535553","0.32545624225228625","0.37122888235171037","0.5706717507611984","0.022367211195963865","0.15399954049738443","0.5794535910944488","0.6078052243254956","0.17130125998718715"
"100000","0.8782441133407195","0.8729419308112758","0.8771721197063846","0.8729419308112757","0.8734550355567219","0.47924373512308094","0.11309910211684826","0.2451332070860572","0.5170218222966114","0.5903541401861769","0.29496209251663913"
"110000","0.9062116161133251","0.26898116311587916","0.4349604843318177","0.9029336407676322","0.2926097423729077","0.41008812785787124","0.9029336407676322","0.3337071312694679","0.9035280852120766","0.4607612068254909","0.9056171716688807"
"120000","0.9562323498874534","0.951201074673753","0.9534591718786726","0.9512340775751068","0.951201074673753","0.6166993779473692","0.5730803605854673","0.5609062661708601","0.6038408602610595","0.6011161107240378","0.4485728390821065"
"130000","0.4988264314194738","0.3567947735559055","0.27982248590204406","0.2073230626678843","0.17697085659393005","0.4350536975032901","0.35620805648071013","0.35334192420928096","0.26163183355331526","0.21626354529698727","0.1322479765359488"
"140000","0.9277060349183665","0.8835771573411424","0.8791507880844056","0.8963811689246455","0.8475881999125316","0.6856815139832564","0.8199896415402252","0.5157498007316945","0.7965344581950304","0.5563520829517091","0.7513799088829005"
"150000","0.8949363488333352","0.6225305828430753","0.4793320023654973","0.7927966323537583","0.38173858775728803","0.6674337460383191","0.8701987094151185","0.626656205389077","0.8313445189915235","0.3941556488979225","0.7852575170258431"
"160000","0.6921823368794217","0.6668826454617104","0.6867577014971511","0.6696175064868755","0.668165014255141","0.24312243543769257","0.20162272265184622","0.13902911743025026","0.3232456990415285","0.3062062885726479","0.19956159789122913"
"170000","0.6123624734397864","0.5199595564760742","0.5561875126963023","0.5480317575816188","0.5459090363759008","0.2455101878207367","0.17049616538748846","0.18570790580570848","0.3649936618743943","0.3455836256235692","0.2596669811368522"
"180000","0.6340502722993098","0.4817937759149385","0.5778273767509513","0.49070960646120376","0.5539584772811191","0.2916114137372686","0.023830077440675265","0.26582777799101975","0.31474149117794387","0.4554943542106929","0.2701226905965302"
"190000","0.7367477805326128","0.7305443317780047","0.7307443317780047","0.7305443317780047","0.7366477805326128","0.05107186154680759","0.02532092323853454","0.17944163196371735","0.07561778478534212","0.2164855312977255","0.1885951456456545"
"200000","0.9107057826960709","0.7480920446945173","0.8066823863228176","0.7109357426622219","0.685128945954468","0.8036551434015109","0.9002577621141036","0.8031798241176927","0.9098668604209118","0.8149900856960149","0.8119260998973994"
"210000","0.9293544409512375","0.9199341459956497","0.9144432077290425","0.9072228274454118","0.9081574395024085","0.7139532168025555","0.7574914206436569","0.6846247642238577","0.6395865506344587","0.5000522990809028","0.5496441776007363"
"220000","0.7621752989530152","0.4814328148950364","0.5676789237626791","0.44445003115571635","0.10073107083221844","0.674420271644151","0.6102342867030197","0.45705313077574394","0.6938831720780387","0.5589755587359542","0.4314243153172037"
"230000","0.9837448504602675","0.9835467461948647","0.9835467461948647","0.9835467461948647","0.9835467461948647","0.3666478372390278","0.6145664302640224","0.23054595283463183","0.64874266990962","0.29301856248750097","0.5090076404689956"
"240000","0.794375180720112","0.5695099786847215","0.5285112096172834","0.7054452633867762","0.22008228313655487","0.6130275010747823","0.7849901736496477","0.5507152079360174","0.7592626605240086","0.5161330744370018","0.6851896675854875"
"250000","0.8577482260070081","0.8376947886757625","0.8175472005258012","0.8082014881681896","0.8055139195655944","0.7479663578323622","0.7303320459766436","0.6964410750246653","0.46415911467817567","0.45878524191684733","0.29322042549702176"
"260000","0.7620549974605048","0.644645502729296","0.48357321057553926","0.37045726746264546","0.4540888844407868","0.7115896160135196","0.5836181653489073","0.7025930916734517","0.30530373222180723","0.3597599702014226","0.24712330896150253"
"270000","0.9311424173763253","0.6232954945798549","0.6491171972471484","0.9255829599380152","0.6874886692721769","0.36611431986562915","0.8801793714562886","0.4373629735750134","0.8833666120223264","0.5459301395611362","0.8935526708347246"
"280000","0.7331583939158852","0.7016008529947427","0.7252964550993788","0.7016008529947427","0.7123609295843288","0.3032767715194651","0.05313482927661516","0.22814440115155704","0.3314789887993129","0.39357364380256166","0.2530158224465896"
"290000","0.9562059005103402","0.8951235185383746","0.9163442335370312","0.9545999370466431","0.8300069308610756","0.9156033867929299","0.9551453915920978","0.9011925908376646","0.9560530357010595","0.9155482504720871","0.9555130165489797"
"300000","0.9441457744644933","0.9428890239085523","0.9407244614575108","0.9408765688535461","0.9404611099163481","0.46471950518858895","0.5371601800858627","0.3867585617049121","0.4837700218207516","0.30423367812798285","0.4110866950604094"
"310000","0.49109871152298457","0.2940218105859078","0.3637287659162825","0.18982334678597723","0.1512403314556287","0.4023996497474546","0.26974919890087096","0.23011904381319068","0.3410587238916988","0.29534560214424543","0.10572512576556153"
"320000","0.8829721061470232","0.865730039265918","0.8687498946111406","0.8692946538259734","0.861421562358618","0.38072043131099514","0.6178016580980888","0.3429378119481217","0.6002913722213136","0.15711578932178646","0.5324381345866555"
"330000","0.8703502088295015","0.642074528459391","0.4952305691470245","0.7813102657510038","0.4060731987377122","0.6709539261906072","0.8485610851386642","0.607878702304604","0.7798064980429877","0.30983506076768846","0.7543825076846429"
"340000","0.7885858569415282","0.7482001873376326","0.6391091633427667","0.6503453948797586","0.644506446355956","0.6378525695695231","0.6959659330887765","0.6555044238615011","0.32699789973599347","0.2392766011989113","0.32820292589394806"
"350000","0.7553198817022111","0.7162947116364248","0.6218775338897005","0.6544917266624821","0.6389938203730552","0.5357315953675447","0.576105580617864","0.5833068184748","0.1885844568872223","0.1942672610896416","0.2670098590094742"
