"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"50000","0.67144","0.19528","0.22948000000000002","0.4609","0.03390000000000001","0.8142199999999996"
"100000","0.74456","0.09102000000000003","0.23026","0.48456","0.11852","0.9312200000000008"
"150000","0.69516","0.46238","0.38072","0.61128","0.21727999999999997","0.7930999999999996"
"200000","0.68096","0.9077999999999999","0.6732400000000001","0.5453800000000001","0.35556","0.9468199999999994"
"250000","0.74246","0.59522","0.376","0.5003","0.36026","0.9027599999999996"
"300000","0.71306","0.64546","0.81966","0.42891999999999997","0.33997999999999995","0.9882400000000003"
"350000","0.66086","0.5021199999999999","0.014020000000000022","0.31798","0.31489999999999996","0.7733599999999998"
"400000","0.61322","0.34791999999999995","0.37581999999999993","0.28792","0.09994","0.8804799999999998"
"450000","0.6030599999999999","0.27084","0.1811","0.40436","0.0627","0.7061399999999999"
"500000","0.5726800000000001","0.5013","0.51682","0.6698000000000001","0.3548","0.8211799999999995"
"550000","0.5922200000000001","0.61796","0.31006","0.64076","0.25444","0.8604599999999994"
"600000","0.7158000000000001","0.69326","0.6302000000000001","0.5505","0.41366","0.8989200000000004"
"650000","0.7361200000000001","0.857","0.6699599999999999","0.43743999999999994","0.4535","0.93916"
"700000","0.72206","0.68262","0.56426","0.29192","0.3948999999999999","0.8037199999999999"
"750000","0.73946","0.7476200000000001","0.6412","0.13166","0.39032","0.8762800000000002"
"800000","0.8688600000000001","0.5952599999999999","0.34950000000000003","0.12588","0.37504000000000004","0.90794"
"850000","0.86886","0.39779999999999993","0.39212","0.20625999999999997","0.05253999999999996","0.9007600000000007"
"900000","0.6857","0.34034","0.13671999999999998","0.30528","0.22605999999999998","0.8496599999999996"
"950000","0.77402","0.18431999999999998","0.6586","0.37051999999999996","0.02613999999999996","0.9221599999999994"
"1000000","0.78714","0.25808","0.7302599999999999","0.45786","0.39411999999999997","0.9372199999999999"
"1050000","0.7133","0.13152","0.48217999999999994","0.32348","0.18432000000000004","0.8803400000000003"
"1100000","0.67442","0.17054","0.35924","0.50552","0.02164000000000001","0.9399599999999995"
"1150000","0.69356","0.36866","0.25534","0.59396","0.07796","0.8161799999999998"
"1200000","0.6626000000000001","0.7045","0.6993400000000001","0.56162","0.23696000000000006","0.8814600000000004"
"1250000","0.60544","0.5976","0.4787","0.21897999999999998","0.20708000000000004","0.68892"
"1300000","0.57228","0.15793999999999994","0.11157999999999998","0.262","0.07297999999999999","0.73166"
"1350000","0.67704","0.16571999999999998","0.18916","0.46110000000000007","0.13756000000000004","0.8404199999999994"
"1400000","0.64398","0.28256000000000003","0.61144","0.61182","0.19062","0.9312199999999996"
"1450000","0.5002","0.19386","0.63142","0.5681400000000001","0.27283999999999997","0.8699199999999999"
"1500000","0.46046","0.18884","0.49273999999999996","0.45776","0.11258","0.8475600000000001"
"1550000","0.14526","0.36244","0.43016000000000004","0.18456","0.0929","0.7648399999999997"
"1600000","0.5020199999999999","0.3961","0.27452","0.39804","0.019439999999999995","0.5852199999999997"
"1650000","0.49698000000000003","0.49154000000000003","0.5063000000000001","0.08078","0.09878000000000002","0.8489199999999997"
"1700000","0.39638","0.29181999999999997","0.41322","0.67974","0.09590000000000001","0.8995999999999998"
"1750000","0.41456","0.15765999999999997","0.1476","0.40036","0.06332000000000002","0.7418599999999999"
"1800000","0.36327999999999994","0.29898","0.25782","0.16082000000000002","0.49362000000000006","0.7100400000000001"
"1850000","0.47350000000000003","0.2343","0.35678","0.38848000000000005","0.016919999999999977","0.6691400000000003"
"1900000","0.34096000000000004","0.12713999999999998","0.28528","0.29438000000000003","0.19242","0.56"
"1950000","0.06296","0.11232000000000004","0.37606000000000006","0.1096","0.01107999999999999","0.47716000000000003"
"2000000","0.24486000000000002","0.012520000000000014","0.14794","0.24045999999999998","0.006580000000000015","0.46889999999999993"
"2050000","0.08121999999999997","3.400000000000035E-4","0.024519999999999993","0.09096000000000003","0.0","0.15333999999999998"
"2100000","0.17731999999999998","0.05106","0.06901999999999998","0.06223999999999999","0.06901999999999998","0.25136"
"2150000","0.16976000000000005","0.008500000000000004","0.06166000000000002","0.16233999999999998","0.017199999999999997","0.38540000000000013"
