"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"10000","0.684499615126661","0.0029919906744217744","0.22140726885753576","0.06729273504250509","0.12611621521380653","0.726575948155999"
"20000","0.3151264988582416","0.26811068641769603","0.5048378765894598","0.8896052764169385","0.08675359642910462","0.8968106129692053"
"30000","0.9500518700197335","0.8260599516516551","0.6650746153970238","0.3450740929925194","0.15763834903848906","0.9563927694767257"
"40000","0.32458785389374467","0.39646663910168056","0.24392526137248496","0.0913822920576767","9.256633291614509E-4","0.5822705012065248"
"50000","0.666520738201144","0.5763325937972305","0.19304699222140947","0.6237346325933666","0.002620836603024838","0.8125349615504132"
"60000","0.5013337995807693","0.846876488107203","0.7619849326771602","0.8333429650666899","0.038673851524868394","0.9440679438811912"
"70000","0.4935711695961156","0.5525398925373315","0.3380801036598782","0.10072013983846545","0.08227253902199871","0.7180174196602929"
"80000","0.6820969876861166","0.2856645893635319","0.3210637840518337","0.27970376734557345","0.06899575166877091","0.742193188453445"
"90000","0.31730878955941866","0.004752606635071091","0.5706717507611984","0.017614604560892772","0.15379290542629437","0.6500104677868223"
"100000","0.8729419308112758","0.001425","0.47924373512308094","0.11309910211684826","0.2451332070860572","0.8782441133407195"
"110000","0.12478784901144535","0.21780025971860328","0.41008812785787124","0.9029336407676322","0.2172088073616175","0.9062116161133251"
"120000","0.951201074673753","0.45164737929972526","0.5524707974699649","0.36446831055148454","0.28244036159914676","0.9562323498874534"
"130000","0.15167160701522134","0.3259269790480725","0.19592861297085098","0.10292414713864949","0.04255511134378091","0.4988264314194738"
"140000","0.8473804130272857","0.4987412895493593","0.5524677540726509","0.7512760154402777","0.03391995889748935","0.9277060349183665"
"150000","0.3329907284485494","0.5850208725555924","0.35497779915536737","0.7778770249909005","0.09866389060589467","0.8949363488333352"
"160000","0.6668826454617104","0.051896252718276324","0.22792653364361048","0.15707468591974638","0.09472070134427049","0.6921823368794217"
"170000","0.5159935869261327","0.010906976744186045","0.23990536934993195","0.15958918864330243","0.17480092906152242","0.6123624734397864"
"180000","0.4817937759149385","7.0E-4","0.2916114137372686","0.023830077440675265","0.26582777799101975","0.6340502722993098"
"190000","0.7305443317780047","7.75E-4","0.05107186154680759","0.02532092323853454","0.17944163196371735","0.7367477805326128"
"200000","0.26663634580776713","0.739355082001284","0.8036551434015109","0.6812367093217935","0.6082184041001927","0.9107057826960709"
"210000","0.9072228274454117","0.6666333436184186","0.448245031110548","0.5214217543168718","0.20057457199646972","0.9293544409512375"
"220000","0.09159839771252841","0.45488218737951747","0.553858456840611","0.4306175280165463","0.01943596507128682","0.7621752989530152"
"230000","0.9835467461948647","0.22874682968216495","0.2920138367699242","0.5090076404689956","0.006376337359692267","0.9837448504602675"
"240000","0.1961076147565976","0.5450518852976445","0.49554429763592117","0.6848607008048329","0.03809166002522189","0.794375180720112"
"250000","0.803075996077018","0.6919796485278802","0.4068515717866368","0.2244522159112341","0.12357975299518653","0.8577482260070081"
"260000","0.3701764434349212","0.5772039310233311","0.2845429717313185","0.04209872338748197","0.22653413983002252","0.7620549974605048"
"270000","0.6227847941907497","0.09158697893372718","0.3580753511677347","0.8801793714562886","0.4147000000292182","0.9311424173763253"
"280000","0.7016008529947427","0.004325","0.3032767715194651","0.05313482927661516","0.22814440115155704","0.7331583939158852"
"290000","0.2815610108079194","0.8951235185383746","0.9154961898232329","0.9545999370466431","0.7970543259610646","0.9562059005103402"
"300000","0.9404611099163481","0.38250488849069453","0.2974319837621487","0.39720922117242863","0.1195261080853851","0.9441457744644933"
"310000","0.1384025194882597","0.21893513333633857","0.2833423129060934","0.08578647750753696","0.020217889329453155","0.49109871152298457"
"320000","0.861421562358618","0.3335746121918095","0.1538819902721379","0.532048918900381","0.011602476609620598","0.8829721061470232"
"330000","0.3769528514024345","0.588175497489533","0.2923851704254777","0.745600886604119","0.0711499105585385","0.8703502088295015"
"340000","0.6226753367103104","0.6200770469052477","0.11485681905762994","0.2651139093302045","0.1446077750318535","0.7885858569415282"
"350000","0.6182309215143073","0.5312302012595724","0.046605475490338014","0.1510249778906662","0.17557799650415318","0.7553198817022111"
"360000","0.38162946339438575","0.4111734637302574","0.14729948027284354","0.8340489652358779","0.4774705928133343","0.8742108349068383"
"370000","0.9735849362997808","0.197109052669083","0.32327875256598126","0.3547854410184142","0.2128341689518425","0.9735849362997808"
"380000","0.25547104350651495","0.8414471064936194","0.6717161039030952","0.8961460501208668","0.7477102871018089","0.9248279070538835"
"390000","0.7436471976734735","0.3497371932892916","0.2935548902027564","0.3572189769218445","0.07749706734687976","0.7956581161466495"
"400000","0.44677214465543597","0.29288079668405725","0.3928710283276605","0.41939584710481187","0.0492983280134952","0.6993344083552382"
"410000","0.5520598459680627","0.24310039389514115","0.17812330524821984","0.3425033010177227","0.06590820419048973","0.7085478426566418"
"420000","0.7247525025308396","0.522388882574793","0.451697632993355","0.6760712325091589","0.07243037240899053","0.8501795906143281"
"430000","0.2752667711451059","0.6593117999542676","0.3149277347165341","0.23372025984266967","0.2951544826557418","0.7717349383161562"
"440000","0.994209909817863","0.6789973482274505","0.5831776529914865","0.6728329951156127","0.45514243000137694","0.994209909817863"
"450000","0.44386031619741423","0.18602258984465508","0.26662855738434754","0.1461338241873713","0.2263949383554656","0.5370294850601376"
"460000","0.5556767934105568","0.6479079453595216","0.6674634091635712","0.8356554740087438","0.5859746795972612","0.8402082239418515"
"470000","0.7207379296711378","0.5939837207200992","0.4825903371084517","0.5914639420109107","0.3620187043956023","0.8403636716791617"
