"points","all_attributes","Rcdminutes_Temperature","Rcdminutes_Humidity","Rcdminutes_Light","Rcdminutes_Voltage","Temperature_Humidity","Temperature_Light","Temperature_Voltage","Humidity_Light","Humidity_Voltage","Light_Voltage"
"50000","0.8142200000000003","0.6833000000000001","0.7758200000000001","0.74838","0.67144","0.35266","0.55732","0.21817999999999996","0.4736599999999999","0.24360000000000004","0.46694"
"100000","0.9312199999999998","0.8301000000000001","0.8916799999999999","0.7445600000000001","0.75774","0.38208","0.5478799999999999","0.18803999999999998","0.7080599999999999","0.23026","0.5255799999999999"
"150000","0.7931000000000006","0.7441200000000001","0.70774","0.7495799999999998","0.6969799999999999","0.47959999999999997","0.6775","0.46238","0.6393199999999999","0.3930200000000001","0.6217799999999999"
"200000","0.946819999999999","0.9170399999999999","0.8029799999999999","0.7433000000000001","0.7412399999999999","0.9077999999999999","0.9193600000000002","0.9077999999999999","0.7924800000000001","0.6732399999999998","0.6188"
"250000","0.90276","0.8116999999999999","0.809","0.8512399999999998","0.7424599999999998","0.6648000000000001","0.6210800000000001","0.60174","0.57156","0.45806","0.5121000000000001"
"300000","0.9882400000000005","0.81562","0.9882399999999999","0.73868","0.7157199999999999","0.81966","0.6456599999999999","0.6518","0.8248200000000001","0.8200800000000001","0.4661"
"350000","0.7733599999999997","0.7120799999999998","0.66526","0.6805200000000001","0.66556","0.5235799999999999","0.50486","0.51478","0.35686","0.32086000000000003","0.36184000000000005"
"400000","0.880479999999999","0.6132199999999998","0.8240799999999999","0.6154999999999998","0.6132799999999997","0.73068","0.44082","0.35092","0.61608","0.58384","0.31040000000000006"
"450000","0.7061399999999997","0.6030599999999999","0.63568","0.63832","0.6073399999999999","0.31505999999999995","0.47064000000000006","0.29872","0.46049999999999996","0.23142000000000007","0.44945999999999997"
"500000","0.8211799999999996","0.63122","0.62234","0.7481199999999998","0.60078","0.52444","0.7265","0.50346","0.7162199999999999","0.5285000000000001","0.6816800000000001"
"550000","0.8604600000000002","0.7245000000000001","0.67456","0.7044400000000001","0.6425199999999999","0.7175599999999999","0.71988","0.61796","0.6711799999999999","0.33264000000000005","0.64142"
"600000","0.8989200000000006","0.8481200000000001","0.83862","0.7201800000000002","0.8128200000000001","0.71672","0.7701800000000001","0.6940200000000001","0.69088","0.6426999999999998","0.6184399999999999"
"650000","0.93916","0.92222","0.78958","0.7442400000000001","0.7436999999999999","0.878","0.86136","0.8570000000000001","0.6822799999999999","0.6699600000000001","0.5179599999999999"
"700000","0.8037200000000001","0.7684399999999999","0.7227199999999998","0.7271599999999999","0.7220799999999999","0.68616","0.6826200000000001","0.68262","0.5702800000000001","0.5642799999999999","0.43385999999999997"
"750000","0.8762800000000003","0.842","0.7713999999999999","0.7394599999999999","0.7494199999999999","0.7512000000000001","0.7926399999999998","0.75282","0.6565399999999998","0.6516800000000001","0.39737999999999996"
"800000","0.907939999999999","0.8917","0.8982399999999999","0.8688600000000001","0.8706399999999997","0.59808","0.6152200000000001","0.59898","0.3570199999999999","0.42222","0.38514"
"850000","0.9007599999999999","0.87202","0.88066","0.8688600000000001","0.8688600000000001","0.50402","0.5535599999999999","0.4431800000000001","0.5464800000000001","0.41032","0.23074"
"900000","0.8496599999999999","0.7051199999999997","0.7275999999999999","0.70404","0.7389","0.51566","0.4126199999999999","0.36514","0.35136","0.27093999999999996","0.40242"
"950000","0.9221599999999992","0.7744399999999999","0.8938200000000001","0.7749","0.7768400000000001","0.77204","0.39009999999999995","0.20893999999999996","0.7342999999999998","0.67774","0.3932"
"1000000","0.9372199999999999","0.7893600000000001","0.8486400000000001","0.8290999999999998","0.8214600000000001","0.8684199999999997","0.4930399999999999","0.44917999999999997","0.8463999999999998","0.8243200000000002","0.56802"
"1050000","0.8803399999999996","0.83582","0.7574999999999998","0.7133000000000002","0.7571399999999999","0.5321599999999999","0.4562800000000001","0.23752","0.5391599999999999","0.5208","0.39906"
"1100000","0.9399600000000002","0.717","0.87656","0.68792","0.6839199999999999","0.5682800000000001","0.5606200000000001","0.18961999999999998","0.60802","0.38404000000000005","0.51704"
"1150000","0.8161799999999995","0.6974400000000001","0.7120200000000001","0.7709400000000002","0.70616","0.41467999999999994","0.64204","0.37288","0.6910999999999999","0.28258000000000005","0.5992800000000001"
"1200000","0.8814600000000005","0.73816","0.76502","0.7621","0.6642599999999999","0.74734","0.8200200000000001","0.7045","0.7944799999999999","0.72198","0.56928"
"1250000","0.6889199999999993","0.6399200000000002","0.61176","0.60772","0.61332","0.5997999999999999","0.6166","0.5976000000000001","0.48714","0.5057200000000002","0.2791"
"1300000","0.7316600000000006","0.5884","0.5801200000000001","0.6449999999999998","0.5820200000000001","0.26646000000000003","0.35102","0.17487999999999998","0.3407","0.12862","0.33276"
"1350000","0.8404200000000004","0.6919599999999999","0.6792","0.67704","0.71146","0.3245200000000001","0.52044","0.25348","0.4616399999999999","0.32154000000000005","0.54092"
