"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"5000","0.0","0.0058000000000000135","0.09359999999999996","0.09139999999999998","0.04100000000000001","0.1758"
"10000","0.36819999999999997","0.0","0.08659999999999998","0.014200000000000018","0.06200000000000004","0.4038"
"15000","0.6317999999999999","0.0","0.064","0.03779999999999997","0.06299999999999999","0.6331999999999998"
"20000","0.0","0.02839999999999999","0.1274","0.5952","0.022400000000000028","0.6221999999999999"
"25000","0.09960000000000001","0.4752","0.47220000000000006","0.369","0.11079999999999998","0.5831999999999999"
"30000","0.9004","0.3524","0.2118","0.013799999999999979","0.0828","0.9010000000000002"
"35000","0.0","0.22219999999999995","0.11499999999999999","0.026799999999999977","0.003800000000000015","0.25679999999999986"
"40000","0.0","0.14859999999999998","0.061999999999999986","0.03539999999999999","4.000000000000028E-4","0.21380000000000005"
"45000","0.6537999999999999","0.101","0.18120000000000003","0.050600000000000006","0.0030000000000000105","0.6558"
"50000","0.34619999999999995","0.37539999999999996","0.017800000000000017","0.2909999999999999","0.0026000000000000007","0.4984"
"55000","0.0","0.3628","0.22580000000000003","0.423","0.009400000000000006","0.54"
"60000","0.009600000000000025","0.6762","0.5374","0.5324000000000001","0.028599999999999987","0.77"
"65000","0.9904","0.1772","0.1506","0.027600000000000003","0.01299999999999997","0.9904000000000003"
"70000","0.0","0.30280000000000007","0.14959999999999996","0.009999999999999998","0.039599999999999955","0.3608"
"75000","0.0","0.33319999999999994","0.13960000000000003","0.14980000000000004","0.03500000000000002","0.3643999999999999"
"80000","0.36460000000000004","0.11540000000000003","0.1252","0.16299999999999998","0.026000000000000002","0.3939999999999999"
"85000","0.6354","0.009199999999999993","0.21619999999999998","0.02540000000000002","0.0234","0.6411999999999999"
"90000","0.0","0.0","0.19659999999999997","0.006000000000000005","0.05180000000000003","0.293"
"95000","0.0","0.0","0.22640000000000002","0.0064000000000000445","0.11439999999999997","0.27820000000000006"
"100000","0.7494000000000001","0.0","0.20500000000000002","0.0050000000000000044","0.1228","0.7515999999999999"
"105000","0.25060000000000004","0.0","0.1444","0.1716","0.12400000000000003","0.33979999999999994"
"110000","0.0","0.0018000000000000119","0.088","0.5928","0.036600000000000014","0.6075999999999999"
"115000","0.09760000000000002","0.4286","0.5846","0.4546","0.3399999999999999","0.74"
