"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"period_nswdemand_class","0.07957764936762748","0.04654164047603588","0.03610383937591347","0.13867521367521368","period='(0.819149-inf)'_nswdemand='(-inf-0.276331]'_class=DOWN","0.0033537474482356333","period='(-inf-0.202128]'_nswdemand='(0.559134-inf)'_class=UP"
"day_period_class","0.08820407640800779","0.0440260478157208","0.04539869940903374","0.2231238273921201","day=1_period='(0.202128-0.414894]'_class=UP","3.990320255380375E-4","day=5_period='(0.819149-inf)'_class=DOWN"
"day_nswdemand_class","0.10317584894349932","0.049878521111530585","0.03606474382941828","0.14345063005043565","day=7_nswdemand='(0.276331-0.397128]'_class=DOWN","0.00418153434433538","day=5_nswdemand='(0.397128-0.481627]'_class=DOWN"
"nswprice_nswdemand_class","0.19239307564893968","0.11807865953472067","0.09901453823967689","0.380700325732899","nswprice='(-inf-0.03223]'_nswdemand='(0.481627-0.559134]'_class=DOWN","0.0019680961259581353","nswprice='(0.056848-0.077804]'_nswdemand='(-inf-0.276331]'_class=UP"
"period_nswprice_class","0.21143879700677476","0.12127280936602543","0.08445699604539583","0.38093709884467264","period='(0.819149-inf)'_nswprice='(-inf-0.03223]'_class=DOWN","0.0010497488311946301","period='(0.606383-0.819149]'_nswprice='(0.077804-inf)'_class=UP"
"day_nswprice_class","0.22871785976385972","0.11993340698958938","0.09329960135581136","0.4260504201680672","day=6_nswprice='(-inf-0.03223]'_class=DOWN","0.002817569675540754","day=5_nswprice='(0.077804-inf)'_class=UP"
"nswdemand_transfer_class","0.3301747567693351","0.19967209319649812","0.10518689034865317","0.45944912012241773","nswdemand='(-inf-0.276331]'_transfer='(0.6875-inf)'_class=DOWN","0.007142857142857138","nswdemand='(-inf-0.276331]'_transfer='(0.415131-0.551974]'_class=UP"
"nswprice_vicprice_class","0.33059478452728014","0.1919539263246423","0.1558634275042742","0.5","nswprice='(-inf-0.03223]'_vicprice='(0.003466-0.003468]'_class=DOWN","0.0","nswprice='(-inf-0.03223]'_vicprice='(0.003466-0.003468]'_class=UP"
"nswprice_transfer_class","0.385319001738659","0.19981718554609915","0.12642922483639424","0.45939849624060153","nswprice='(0.077804-inf)'_transfer='(-inf-0.414693]'_class=UP","0.021856460118655247","nswprice='(0.043518-0.056848]'_transfer='(0.415131-0.551974]'_class=UP"
"nswprice_vicdemand_class","0.38943185450258716","0.17774731823831863","0.13777807665767555","0.5","nswprice='(-inf-0.03223]'_vicdemand='(0.422876-0.423006]'_class=DOWN","0.0","nswprice='(-inf-0.03223]'_vicdemand='(0.422876-0.423006]'_class=UP"
"period_transfer_class","0.39855087399585587","0.21092501169096406","0.1046013719324029","0.4448324022346369","period='(-inf-0.202128]'_transfer='(0.6875-inf)'_class=DOWN","0.04298708920187794","period='(-inf-0.202128]'_transfer='(0.415131-0.551974]'_class=DOWN"
"vicprice_vicdemand_class","0.40045087007576763","0.19219640020770176","0.1273074885884421","0.5","vicprice='(0.003466-0.003468]'_vicdemand='(-inf-0.335448]'_class=DOWN","0.0","vicprice='(0.003466-0.003468]'_vicdemand='(-inf-0.335448]'_class=UP"
"day_transfer_class","0.4025768512867828","0.21973067666878157","0.0917599430815598","0.4271523178807947","day=5_transfer='(0.6875-inf)'_class=DOWN","0.02958911034084344","day=2_transfer='(0.415131-0.551974]'_class=UP"
"period_vicprice_class","0.4162800030184238","0.17769591134095508","0.10952718270044891","0.4256198347107438","period='(-inf-0.202128]'_vicprice='(0.003466-0.003468]'_class=DOWN","0.009217027746104112","period='(0.202128-0.414894]'_vicprice='(0.002058-0.003067]'_class=DOWN"
"nswdemand_vicprice_class","0.4187425205212373","0.18756339200418237","0.10360661485761276","0.4065222803086881","nswdemand='(-inf-0.276331]'_vicprice='(0.003466-0.003468]'_class=DOWN","0.043859649122807015","nswdemand='(-inf-0.276331]'_vicprice='(0.003067-0.003466]'_class=UP"
"period_vicdemand_class","0.4229917310764363","0.20282396822110196","0.0983314522518798","0.4256198347107438","period='(-inf-0.202128]'_vicdemand='(0.422876-0.423006]'_class=DOWN","0.0014176117411607847","period='(-inf-0.202128]'_vicdemand='(0.335448-0.422876]'_class=UP"
"nswdemand_vicdemand_class","0.4345586959391786","0.22496324087564604","0.09270845326420805","0.43137254901960786","nswdemand='(0.559134-inf)'_vicdemand='(-inf-0.335448]'_class=UP","0.018508535489667563","nswdemand='(-inf-0.276331]'_vicdemand='(-inf-0.335448]'_class=UP"
"day_vicprice_class","0.4457175029902931","0.2134460684226463","0.1144290700138602","0.4340277777777778","day=5_vicprice='(-inf-0.002058]'_class=DOWN","0.0045038671948688935","day=2_vicprice='(0.003468-inf)'_class=UP"
"day_vicdemand_class","0.4492667076105003","0.21670527702518477","0.11547102073382906","0.4642857142857143","day=7_vicdemand='(0.540782-inf)'_class=UP","0.007619439868204292","day=3_vicdemand='(0.335448-0.422876]'_class=UP"
"vicprice_transfer_class","0.45261559797652773","0.22087407902731207","0.14200246509343345","0.5","vicprice='(0.003067-0.003466]'_transfer='(0.414693-0.415131]'_class=UP","0.0","vicprice='(0.003067-0.003466]'_transfer='(0.414693-0.415131]'_class=DOWN"
"vicdemand_transfer_class","0.48033767383940695","0.2327903855634303","0.09971589845703988","0.5","vicdemand='(0.422876-0.423006]'_transfer='(0.415131-0.551974]'_class=DOWN","0.0","vicdemand='(0.422876-0.423006]'_transfer='(0.415131-0.551974]'_class=UP"
