"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"day_period_class","0.08869274638979541","0.001267039234139933","0.0013027421982857565","0.006633894966937677","day=1_period='(0.202128-0.414894]'_class=UP","4.3315342584885307E-5","day=5_period='(0.819149-inf)'_class=UP"
"period_nswdemand_class","0.15611330144594787","0.0031222660289189543","0.0025055881701769663","0.010344045888674942","period='(0.606383-0.819149]'_nswdemand='(0.559134-inf)'_class=UP","8.654957990883276E-5","period='(0.819149-inf)'_nswdemand='(0.397128-0.481627]'_class=UP"
"day_nswdemand_class","0.2659411753849977","0.0037991596483571127","0.002761251929076425","0.011455954870223904","day=6_nswdemand='(0.276331-0.397128]'_class=UP","7.528724177614625E-5","day=4_nswdemand='(0.276331-0.397128]'_class=DOWN"
"day_nswprice_class","0.5227095572476533","0.007467279389252203","0.005425320882564021","0.024318327324193218","day=1_nswprice='(-inf-0.03223]'_class=DOWN","3.804504059726913E-4","day=4_nswprice='(0.043518-0.056848]'_class=UP"
"period_nswprice_class","0.5227095572476536","0.010454191144953091","0.008487967619461379","0.04623528084271479","period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'_class=DOWN","5.216495320201804E-4","period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_class=UP"
"nswprice_nswdemand_class","0.5553959383487329","0.01110791876697468","0.010353038371812704","0.05681273329928309","nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'_class=DOWN","1.3371690906380414E-4","nswprice='(0.043518-0.056848]'_nswdemand='(0.559134-inf)'_class=DOWN"
"period_transfer_class","0.9918239244290497","0.01983647848858098","0.017841939788802396","0.08812457221081452","period='(-inf-0.202128]'_transfer='(0.414693-0.415131]'_class=DOWN","0.001979912883833111","period='(-inf-0.202128]'_transfer='(-inf-0.414693]'_class=UP"
"day_transfer_class","0.9918239244290502","0.01416891320612931","0.011579217476957457","0.042971074365130396","day=2_transfer='(0.414693-0.415131]'_class=DOWN","5.939738651499334E-4","day=1_transfer='(-inf-0.414693]'_class=DOWN"
"nswdemand_transfer_class","0.9918239244290502","0.019836478488581014","0.018881312573651374","0.09310796690448701","nswdemand='(-inf-0.276331]'_transfer='(0.414693-0.415131]'_class=DOWN","5.759746571150869E-4","nswdemand='(-inf-0.276331]'_transfer='(-inf-0.414693]'_class=UP"
"nswprice_transfer_class","0.9918959212611893","0.019837918425223797","0.02771291362111643","0.12829960635736135","nswprice='(0.077804-inf)'_transfer='(0.414693-0.415131]'_class=UP","3.599841606969293E-5","nswprice='(-inf-0.03223]'_transfer='(0.414693-0.415131]'_class=UP"
"period_vicprice_class","0.9937318404807434","0.019874636809614862","0.019082098298266167","0.08812457221081452","period='(-inf-0.202128]'_vicprice='(0.003466-0.003468]'_class=DOWN","0.0010619532740559416","period='(-inf-0.202128]'_vicprice='(0.003067-0.003466]'_class=UP"
"nswdemand_vicprice_class","0.9937318404807437","0.019874636809614925","0.02052222176987777","0.0931439653205567","nswdemand='(-inf-0.276331]'_vicprice='(0.003466-0.003468]'_class=DOWN","2.69988120522697E-4","nswdemand='(-inf-0.276331]'_vicprice='(0.003067-0.003466]'_class=UP"
"day_vicprice_class","0.9937318404807437","0.014196169149724927","0.01239532187590367","0.04300707278120009","day=2_vicprice='(0.003466-0.003468]'_class=DOWN","0.0013122985216987208","day=1_vicprice='(0.003067-0.003466]'_class=DOWN"
"nswprice_vicprice_class","0.9937318404807438","0.01987463680961486","0.033948304238988695","0.1288215833903719","nswprice='(0.077804-inf)'_vicprice='(0.003466-0.003468]'_class=UP","0.0","nswprice='(-inf-0.03223]'_vicprice='(0.003466-0.003468]'_class=UP"
"day_vicdemand_class","0.9938038373128826","0.014197197675898346","0.012331995290426553","0.04300707278120009","day=2_vicdemand='(0.422876-0.423006]'_class=DOWN","3.599841606969293E-5","day=1_vicdemand='(0.540782-inf)'_class=DOWN"
"period_vicdemand_class","0.993803837312883","0.019876076746257666","0.018893442287316743","0.08812457221081452","period='(-inf-0.202128]'_vicdemand='(0.422876-0.423006]'_class=DOWN","2.159904964181576E-4","period='(-inf-0.202128]'_vicdemand='(0.540782-inf)'_class=DOWN"
"nswdemand_vicdemand_class","0.993803837312883","0.02070424661068508","0.02178409132256769","0.0931439653205567","nswdemand='(-inf-0.276331]'_vicdemand='(0.422876-0.423006]'_class=DOWN","3.599841606969293E-5","nswdemand='(0.276331-0.397128]'_vicdemand='(0.540782-inf)'_class=DOWN"
"nswprice_vicdemand_class","0.9938038373128835","0.019876076746257684","0.02863954239910801","0.1288215833903719","nswprice='(0.077804-inf)'_vicdemand='(0.422876-0.423006]'_class=UP","0.0","nswprice='(-inf-0.03223]'_vicdemand='(0.422876-0.423006]'_class=UP"
"vicprice_vicdemand_class","0.9938398357289524","0.02484599589322384","0.05412404050283566","0.27991672370522475","vicprice='(0.003466-0.003468]'_vicdemand='(0.422876-0.423006]'_class=DOWN","0.0","vicprice='(0.003466-0.003468]'_vicdemand='(-inf-0.335448]'_class=UP"
"vicdemand_transfer_class","0.9938398357289524","0.022587268993839813","0.051348822844614984","0.27991672370522475","vicdemand='(0.422876-0.423006]'_transfer='(0.414693-0.415131]'_class=DOWN","0.0","vicdemand='(0.422876-0.423006]'_transfer='(0.415131-0.551974]'_class=UP"
"vicprice_transfer_class","0.9938398357289528","0.02160521382019464","0.05062723370057096","0.27991672370522475","vicprice='(0.003466-0.003468]'_transfer='(0.414693-0.415131]'_class=DOWN","0.0","vicprice='(0.003067-0.003466]'_transfer='(0.414693-0.415131]'_class=DOWN"
