"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"period_nswdemand_class","period='(-inf-0.202128]'_nswdemand='(-inf-0.276331]'","0.13519004342453697","0.020303137840782307","0.010151568920391154","3.97972859303711E-18","0.010151568920391159","class=UP","0.010151568920391152","class=DOWN"
"period_nswdemand_class","period='(0.202128-0.414894]'_nswdemand='(0.559134-inf)'","0.041031529314968875","0.05412862963536026","0.02706431481768013","1.591891437214844E-17","0.027064314817680152","class=DOWN","0.027064314817680124","class=UP"
"period_nswdemand_class","period='(0.606383-0.819149]'_nswdemand='(0.276331-0.397128]'","0.03471068217556949","0.12889061805246776","0.06444530902623387","1.4238309865648918E-17","0.06444530902623388","class=UP","0.06444530902623385","class=DOWN"
"period_nswdemand_class","period='(0.202128-0.414894]'_nswdemand='(-inf-0.276331]'","0.049487617206033896","0.2709675995409198","0.13548379977045993","2.013601091727134E-17","0.13548379977045996","class=UP","0.13548379977045993","class=DOWN"
"period_nswdemand_class","period='(0.414894-0.606383]'_nswdemand='(0.559134-inf)'","0.050135922356171966","0.10863063572656714","0.05431531786328357","3.183782874429688E-17","0.054315317863283585","class=UP","0.05431531786328353","class=DOWN"
"period_nswdemand_class","period='(0.819149-inf)'_nswdemand='(0.276331-0.397128]'","0.053378895681772745","0.037316537826071194","0.018658268913035597","2.8476619731297836E-17","0.018658268913035625","class=UP","0.01865826891303557","class=DOWN"
"period_nswdemand_class","period='(-inf-0.202128]'_nswdemand='(0.481627-0.559134]'","0.010420306393582338","0.0714903929375108","0.0357451964687554","0.0","0.0357451964687554","class=UP","0.0357451964687554","class=UP"
"period_nswdemand_class","period='(0.414894-0.606383]'_nswdemand='(-inf-0.276331]'","0.00491205594346046","0.14689265536723164","0.07344632768361585","3.183782874429688E-17","0.07344632768361586","class=DOWN","0.07344632768361581","class=UP"
"period_nswdemand_class","period='(0.606383-0.819149]'_nswdemand='(0.559134-inf)'","0.0606282255818937","0.04097452934662238","0.02048726467331119","0.0","0.02048726467331119","class=UP","0.02048726467331119","class=UP"
"period_nswdemand_class","period='(0.202128-0.414894]'_nswdemand='(0.481627-0.559134]'","0.0388233780136672","0.06741505681044113","0.03370752840522058","1.4238309865648918E-17","0.033707528405220566","class=UP","0.033707528405220566","class=UP"
"period_nswdemand_class","period='(0.606383-0.819149]'_nswdemand='(-inf-0.276331]'","0.00941103457977623","0.09269886112827762","0.04634943056413878","2.5668478148270983E-17","0.046349430564138816","class=DOWN","0.04634943056413879","class=UP"
"period_nswdemand_class","period='(0.819149-inf)'_nswdemand='(0.559134-inf)'","0.03280219530710259","0.06109541375611538","0.0305477068780577","1.0678732399236689E-17","0.03054770687805769","class=UP","0.03054770687805769","class=UP"
"period_nswdemand_class","period='(0.414894-0.606383]'_nswdemand='(0.481627-0.559134]'","0.06992312461454983","0.02337299363786119","0.011686496818930595","1.4238309865648918E-17","0.011686496818930608","class=DOWN","0.01168649681893058","class=UP"
"period_nswdemand_class","period='(0.819149-inf)'_nswdemand='(-inf-0.276331]'","0.006771398157043718","0.2773504273504273","0.13867521367521365","2.013601091727134E-17","0.13867521367521368","class=DOWN","0.13867521367521365","class=UP"
"period_nswdemand_class","period='(-inf-0.202128]'_nswdemand='(0.397128-0.481627]'","0.017621960773356368","0.10315430520034105","0.051577152600170505","2.5668478148270983E-17","0.05157715260017054","class=DOWN","0.05157715260017051","class=UP"
"period_nswdemand_class","period='(0.606383-0.819149]'_nswdemand='(0.481627-0.559134]'","0.050891474327490985","0.157473079661369","0.0787365398306845","1.4238309865648918E-17","0.07873653983068452","class=UP","0.07873653983068449","class=DOWN"
