"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.1415253048047858","0.03936686550745123","2.925694557147251E-17","0.15746746202980494","brightness='(318.999893-382.33873]'","0.0026076569330945897","brightness='(318.999893-382.33873]'","brightness","*"
"0.30404901113046995","0.03253129852946672","0.0","0.1042893826576814","NDWI='(-22.389394-73.79855]'","8.180093139184726E-5","NDWI='(-22.389394-73.79855]'","NDWI","*"
"0.3064295797119009","0.014782523158502406","5.851389114294502E-17","0.041067510994653986","NDVI='(244.410233-368.03006]'","2.11869759837475E-4","NDVI='(244.410233-368.03006]'","NDVI","*"
"0.3660680784061454","0.014907798021065757","0.0","0.0510762603025795","band4='(96.004131-130.995148]'","0.00161064508603051","band4='(96.004131-130.995148]'","band4","*"
"0.37294854285634843","0.01615897962493653","0.0","0.04482616612677193","band5='(292.402053-349.004135]'","6.920874418791098E-4","band5='(292.402053-349.004135]'","band5","*"
"0.40094215169582836","0.0456625630456121","5.851389114294502E-17","0.12176681924910643","band7='(191.737175-inf)'","0.004816658660874648","band7='(191.737175-inf)'","band7","*"
"0.41606429114247534","0.017820654134546","5.851389114294502E-17","0.05032946366813673","band6='(216.004852-264.994797]'","0.002158034103848806","band6='(216.004852-264.994797]'","band6","*"
"0.44181894405188993","0.02190367909472262","5.851389114294502E-17","0.06611533180336335","band2='(31.995536-41.335205]'","0.002566046156754001","band2='(31.995536-41.335205]'","band2","*"
"0.44489237275192267","0.03644137163827869","0.0","0.10090930280584332","band3='(106.995537-inf)'","0.003609246221433937","band3='(106.995537-inf)'","band3","*"
"0.4770546635296081","0.0080666951059221","0.0","0.027588690141968616","band1='(35.562149-43.994791]'","3.210381068741693E-4","band1='(35.562149-43.994791]'","band1","*"
