"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band5_brightness_id_class","0.061037968883265","0.009521754764064751","0.01519458118504288","0.10569142240604208","band5='(-inf-168.007042]'_brightness='(426.999817-inf)'_id_class=wheat","0.0","band5='(-inf-168.007042]'_brightness='(426.999817-inf)'_id_class=other_oilseed"
"NDWI_NDVI_id_class","0.06299777999454338","0.014082793374129958","0.029270541711466425","0.23170731707317074","NDWI='(3.999862-95.999241]'_NDVI='(660.577789-inf)'_id_class=barley","0.0","NDWI='(95.999241-inf)'_NDVI='(660.577789-inf)'_id_class=rapeseed"
"band5_NDWI_id_class","0.06733243705148677","0.007922907747421146","0.01183196001788438","0.06987746026920585","band5='(245.005615-292.992951]'_NDWI='(-109.999367-3.999862]'_id_class=maize","6.54856748604285E-6","band5='(292.992951-inf)'_NDWI='(-109.999367-3.999862]'_id_class=rapeseed"
"band5_band1_id_class","0.06819265531958672","0.008600230401248517","0.01298528165459699","0.08392640398256557","band5='(-inf-168.007042]'_band1='(-inf-26.005747]'_id_class=maize","2.4944367917282412E-5","band5='(206.994385-245.005615]'_band1='(26.005747-33.502428]'_id_class=other_oilseed"
"band5_band6_id_class","0.07254013742612332","0.00948701725792628","0.013567326150345173","0.07246480397346755","band5='(245.005615-292.992951]'_band6='(203.299423-234.005615]'_id_class=maize","1.0604896631592753E-5","band5='(245.005615-292.992951]'_band6='(234.005615-inf)'_id_class=other_leguminous"
"band5_band3_id_class","0.07402830162721417","0.009300755787254995","0.014391102148535319","0.07029888696538106","band5='(168.007042-206.994385]'_band3='(-inf-54.995146]'_id_class=maize","2.809983808552477E-5","band5='(-inf-168.007042]'_band3='(77.996731-92.526794]'_id_class=other_annual"
"band6_NDWI_id_class","0.07467760446642391","0.00896051793199176","0.013764874367088068","0.07238628926542087","band6='(234.005615-inf)'_NDWI='(-235.999618--109.999367]'_id_class=maize","7.974473060297534E-6","band6='(-inf-157.563507]'_NDWI='(95.999241-inf)'_id_class=other_oilseed"
"NDVI_band1_id_class","0.07488809443508218","0.009387166928342851","0.01432689722647629","0.10336306977484935","NDVI='(239.057251-368.804978]'_band1='(-inf-26.005747]'_id_class=maize","3.8372115103392154E-6","NDVI='(514.25534-660.577789]'_band1='(26.005747-33.502428]'_id_class=other_leguminous"
"brightness_band1_id_class","0.07530178786157024","0.009070943646871945","0.012690833487173295","0.07147778907007549","brightness='(-inf-297.999878]'_band1='(-inf-26.005747]'_id_class=maize","3.2680025737440166E-7","brightness='(297.999878-341.177017]'_band1='(-inf-26.005747]'_id_class=other_annual"
"NDWI_band1_id_class","0.07554049531032603","0.010381031695237743","0.016640356927929797","0.12116709501791956","NDWI='(3.999862-95.999241]'_band1='(-inf-26.005747]'_id_class=maize","3.748636039202502E-5","NDWI='(95.999241-inf)'_band1='(33.502428-40.005617]'_id_class=barley"
"band6_NDVI_id_class","0.076032250072168","0.008566739863755323","0.013560272282070712","0.06806261564071306","band6='(203.299423-234.005615]'_NDVI='(368.804978-514.25534]'_id_class=maize","1.4198340300811824E-5","band6='(234.005615-inf)'_NDVI='(514.25534-660.577789]'_id_class=other_leguminous"
"band7_NDVI_id_class","0.07615143537816528","0.009440672476584137","0.015295205184471434","0.12672101449275364","band7='(165.005615-inf)'_NDVI='(660.577789-inf)'_id_class=barley","2.189686045006925E-6","band7='(-inf-91.994381]'_NDVI='(514.25534-660.577789]'_id_class=other_oilseed"
