"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"NDVI","1.591383836259258E-4","3.182767672518516E-5","2.5955639774325478E-5","7.906717798449037E-5","NDVI='(239.057251-368.804978]'","5.020138284794751E-7","NDVI='(-inf-239.057251]'"
"NDWI","3.152646842810025E-4","6.30529368562005E-5","3.254978229521121E-5","1.0366585557965158E-4","NDWI='(-inf--235.999618]'","1.5060414854189963E-5","NDWI='(95.999241-inf)'"
"brightness","0.001101418339669591","2.2028366793391818E-4","1.2042146902711222E-4","3.785184266685837E-4","brightness='(379.585969-426.999817]'","7.304301204280605E-5","brightness='(341.177017-379.585969]'"
"band4","0.001347405115621314","2.6948102312426283E-4","1.2546396598066493E-4","5.095440359000059E-4","band4='(70.994381-89.003269]'","1.641585219106373E-4","band4='(89.003269-111.993149]'"
"band6","0.0022590622281281475","4.518124456256295E-4","2.793999636541468E-4","8.908235386251989E-4","band6='(203.299423-234.005615]'","1.0994102843557563E-4","band6='(-inf-157.563507]'"
"band5","0.0025361738614451956","5.072347722890391E-4","2.3271790844045135E-4","9.485551288995753E-4","band5='(168.007042-206.994385]'","3.1953180182302254E-4","band5='(206.994385-245.005615]'"
"band7","0.004473445225522177","8.946890451044353E-4","4.2642677070979285E-4","0.0015572468959230007","band7='(-inf-91.994381]'","4.927265726461655E-4","band7='(135.373451-165.005615]'"
"band2","0.004726460195072529","9.452920390145058E-4","7.056362801457798E-4","0.001994500940522906","band2='(57.405372-inf)'","1.1295311140649411E-5","band2='(-inf-31.820971]'"
"band3","0.005923763175980451","0.0011847526351960902","8.08888215684003E-4","0.002530400702417751","band3='(54.995146-66.437851]'","3.509076661025734E-4","band3='(77.996731-92.526794]'"
"band1","0.015608111941051522","0.0031216223882103043","0.0013234840560391351","0.005472703751097527","band1='(48.005617-inf)'","0.0015662831448355063","band1='(33.502428-40.005617]'"
