"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band5_band6_brightness_id_class","0.07221886079283757","0.020427231452230542","0.04323217443182156","0.5","band5='(-inf-168.007042]'_band6='(157.563507-180.736237]'_brightness='(379.585969-426.999817]'_id_class=wheat","0.0","band5='(245.005615-292.992951]'_band6='(-inf-157.563507]'_brightness='(426.999817-inf)'_id_class=other_oilseed"
"band5_brightness_NDWI_id_class","0.07551400089314363","0.022691908370468816","0.05091010841209897","0.5","band5='(-inf-168.007042]'_brightness='(379.585969-426.999817]'_NDWI='(-235.999618--109.999367]'_id_class=barley","0.0","band5='(206.994385-245.005615]'_brightness='(379.585969-426.999817]'_NDWI='(-inf--235.999618]'_id_class=other_oilseed"
"band5_band6_NDWI_id_class","0.07602830964659053","0.015326968047271794","0.03979449933899529","0.5","band5='(206.994385-245.005615]'_band6='(180.736237-203.299423]'_NDWI='(3.999862-95.999241]'_id_class=other_annual","0.0","band5='(206.994385-245.005615]'_band6='(180.736237-203.299423]'_NDWI='(3.999862-95.999241]'_id_class=rapeseed"
"band7_band5_brightness_id_class","0.07693000124086115","0.022852265961856674","0.05209929442230261","0.5","band7='(113.004856-135.373451]'_band5='(206.994385-245.005615]'_brightness='(-inf-297.999878]'_id_class=other_annual","0.0","band7='(91.994381-113.004856]'_band5='(168.007042-206.994385]'_brightness='(341.177017-379.585969]'_id_class=other_oilseed"
"band6_brightness_NDWI_id_class","0.07809005644149093","0.02281963373302928","0.06284673159531122","0.5","band6='(-inf-157.563507]'_brightness='(341.177017-379.585969]'_NDWI='(3.999862-95.999241]'_id_class=sunflower","0.0","band6='(180.736237-203.299423]'_brightness='(426.999817-inf)'_NDWI='(-109.999367-3.999862]'_id_class=other_oilseed"
"band5_band1_band2_id_class","0.07853276259305851","0.023423094682652502","0.06129463060096536","0.5","band5='(168.007042-206.994385]'_band1='(26.005747-33.502428]'_band2='(57.405372-inf)'_id_class=maize","0.0","band5='(168.007042-206.994385]'_band1='(48.005617-inf)'_band2='(39.895285-47.526795]'_id_class=rapeseed"
"band5_brightness_band1_id_class","0.07890703274528399","0.01786555191339628","0.03970719744729186","0.5","band5='(245.005615-292.992951]'_brightness='(-inf-297.999878]'_band1='(48.005617-inf)'_id_class=maize","0.0","band5='(292.992951-inf)'_brightness='(297.999878-341.177017]'_band1='(48.005617-inf)'_id_class=rapeseed"
"band5_brightness_NDVI_id_class","0.0797255125055537","0.01893837566048513","0.04653255249298484","0.5","band5='(168.007042-206.994385]'_brightness='(379.585969-426.999817]'_NDVI='(514.25534-660.577789]'_id_class=barley","0.0","band5='(168.007042-206.994385]'_brightness='(379.585969-426.999817]'_NDVI='(514.25534-660.577789]'_id_class=rapeseed"
"band5_band3_band2_id_class","0.07989143461713417","0.01987831826934111","0.057803333224286706","0.5","band5='(-inf-168.007042]'_band3='(92.526794-inf)'_band2='(31.820971-39.895285]'_id_class=wheat","0.0","band5='(292.992951-inf)'_band3='(-inf-54.995146]'_band2='(47.526795-57.405372]'_id_class=rapeseed"
"band5_band3_band4_id_class","0.0803968429672006","0.01938199746553121","0.04523204709354818","0.5","band5='(168.007042-206.994385]'_band3='(-inf-54.995146]'_band4='(89.003269-111.993149]'_id_class=barley","0.0","band5='(206.994385-245.005615]'_band3='(66.437851-77.996731]'_band4='(111.993149-inf)'_id_class=other_oilseed"
