"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Airline_Length_Delay","Airline=AA_Length='(130.5-174.5]'","0.021128080032107505","0.10886163719322992","0.05443081859661494","2.5668478148270983E-17","0.05443081859661497","Delay=0","0.054430818596614944","Delay=1"
"Airline_Length_Delay","Airline=AA_Length='(174.5-inf)'","0.03823099516028521","0.11255466935209554","0.056277334676047765","2.935302775317225E-17","0.056277334676047785","Delay=1","0.05627733467604773","Delay=0"
"Airline_Length_Delay","Airline=US_Length='(100.5-130.5]'","0.015292452143267807","0.1273050888739598","0.06365254443697992","1.4238309865648918E-17","0.06365254443697993","Delay=0","0.0636525444369799","Delay=1"
"Airline_Length_Delay","Airline=US_Length='(75.5-100.5]'","0.01420445741638347","0.12320667322511888","0.061603336612559456","2.013601091727134E-17","0.061603336612559456","Delay=0","0.06160333661255943","Delay=1"
"Airline_Length_Delay","Airline=US_Length='(-inf-75.5]'","0.007373875173728174","0.13034612902645268","0.06517306451322631","2.251274460334831E-17","0.06517306451322634","Delay=1","0.0651730645132263","Delay=0"
"Airline_Length_Delay","Airline=US_Length='(174.5-inf)'","0.015606266857433434","0.1473469112034316","0.0736734556017158","1.4238309865648918E-17","0.07367345560171581","Delay=1","0.07367345560171579","Delay=0"
"Airline_Length_Delay","Airline=US_Length='(130.5-174.5]'","0.011389798303285","0.13994434717466123","0.06997217358733063","2.8476619731297836E-17","0.0699721735873306","Delay=0","0.0699721735873306","Delay=0"
"Airline_Length_Delay","Airline=AA_Length='(-inf-75.5]'","0.008856059127640144","0.07292058201875108","0.03646029100937554","1.591891437214844E-17","0.03646029100937556","Delay=1","0.036460291009375534","Delay=0"
"Airline_Length_Delay","Airline=AA_Length='(100.5-130.5]'","0.010732567235247679","0.11679622767307143","0.05839811383653572","1.4238309865648918E-17","0.05839811383653573","Delay=1","0.0583981138365357","Delay=0"
"Airline_Length_Delay","Airline=AA_Length='(75.5-100.5]'","0.0058266525323952155","0.12992447605674465","0.06496223802837232","1.4238309865648918E-17","0.06496223802837234","Delay=1","0.06496223802837231","Delay=0"
"Airline_Length_Delay","Airline=CO_Length='(174.5-inf)'","0.021963420574572592","0.1748582776925602","0.08742913884628008","3.183782874429688E-17","0.08742913884628012","Delay=1","0.08742913884628009","Delay=0"
"Airline_Length_Delay","Airline=AS_Length='(-inf-75.5]'","0.0029139960176426086","0.0476773579330948","0.0238386789665474","0.0","0.0238386789665474","Delay=0","0.0238386789665474","Delay=0"
"Airline_Length_Delay","Airline=AS_Length='(100.5-130.5]'","0.003273288988492557","0.11590399401618282","0.057951997008091415","2.935302775317225E-17","0.05795199700809145","Delay=0","0.057951997008091394","Delay=1"
"Airline_Length_Delay","Airline=AS_Length='(174.5-inf)'","0.007118204757264523","0.044177262445923106","0.022088631222961553","1.4676513876586125E-17","0.022088631222961563","Delay=0","0.022088631222961536","Delay=1"
"Airline_Length_Delay","Airline=CO_Length='(-inf-75.5]'","0.003570555887747612","0.23262260970341891","0.11631130485170944","1.4238309865648918E-17","0.11631130485170943","Delay=0","0.11631130485170943","Delay=0"
"Airline_Length_Delay","Airline=CO_Length='(100.5-130.5]'","0.0015391180702535275","0.23410533580025103","0.11705266790012554","3.183782874429688E-17","0.11705266790012553","Delay=0","0.1170526679001255","Delay=1"
"Airline_Length_Delay","Airline=B6_Length='(174.5-inf)'","0.013063083788630064","0.15248077302372276","0.07624038651186141","2.8476619731297836E-17","0.07624038651186138","Delay=0","0.07624038651186138","Delay=0"
"Airline_Length_Delay","Airline=B6_Length='(130.5-174.5]'","0.01023415452180458","0.1089460895334774","0.0544730447667387","2.8476619731297836E-17","0.054473044766738726","Delay=1","0.05447304476673867","Delay=0"
"Airline_Length_Delay","Airline=DL_Length='(-inf-75.5]'","0.006008307458506077","0.12052892561983472","0.06026446280991736","3.183782874429688E-17","0.060264462809917374","Delay=1","0.06026446280991732","Delay=0"
"Airline_Length_Delay","Airline=DL_Length='(174.5-inf)'","0.03514813957907898","0.12082010546935704","0.0604100527346785","3.5595774664122296E-17","0.06041005273467853","Delay=0","0.06041005273467853","Delay=0"
"Airline_Length_Delay","Airline=DL_Length='(130.5-174.5]'","0.023546072307940227","0.10765749635445146","0.05382874817722573","3.183782874429688E-17","0.05382874817722577","Delay=0","0.053828748177225716","Delay=1"
"Airline_Length_Delay","Airline=B6_Length='(-inf-75.5]'","0.0018506529535046155","0.2407976332707516","0.12039881663537581","3.183782874429688E-17","0.1203988166353758","Delay=0","0.12039881663537577","Delay=1"
"Airline_Length_Delay","Airline=CO_Length='(130.5-174.5]'","0.010424784985170837","0.2118934897577423","0.10594674487887112","2.013601091727134E-17","0.10594674487887115","Delay=0","0.10594674487887112","Delay=1"
"Airline_Length_Delay","Airline=HA_Length='(-inf-75.5]'","0.008489331517966681","0.18589677644740438","0.09294838822370215","3.183782874429688E-17","0.09294838822370219","Delay=1","0.09294838822370216","Delay=0"
"Airline_Length_Delay","Airline=OO_Length='(174.5-inf)'","0.004328862718895447","0.21579002872615688","0.1078950143630784","3.183782874429688E-17","0.10789501436307844","Delay=1","0.10789501436307841","Delay=0"
"Airline_Length_Delay","Airline=HA_Length='(174.5-inf)'","0.0018515907501763479","0.04584315318976029","0.022921576594880144","0.0","0.022921576594880144","Delay=0","0.022921576594880144","Delay=0"
"Airline_Length_Delay","Airline=OO_Length='(-inf-75.5]'","0.03540521488244108","0.14093745105705116","0.0704687255285256","2.013601091727134E-17","0.0704687255285256","Delay=1","0.07046872552852557","Delay=0"
"Airline_Length_Delay","Airline=AS_Length='(130.5-174.5]'","0.007160470629879101","0.07024855264592766","0.03512427632296382","1.4238309865648918E-17","0.03512427632296383","Delay=0","0.03512427632296383","Delay=0"
"Airline_Length_Delay","Airline=9E_Length='(-inf-75.5]'","0.009324131449705427","0.05468988734491807","0.027344943672459036","1.591891437214844E-17","0.027344943672459043","Delay=0","0.027344943672459016","Delay=1"
"Airline_Length_Delay","Airline=OH_Length='(-inf-75.5]'","0.0028839202360841504","0.006300526782454491","0.0031502633912272454","1.4238309865648918E-17","0.0031502633912272593","Delay=0","0.0031502633912272315","Delay=1"
"Airline_Length_Delay","Airline=EV_Length='(-inf-75.5]'","0.01676552509082369","0.03713610639405309","0.018568053197026545","1.4676513876586125E-17","0.018568053197026563","Delay=1","0.018568053197026535","Delay=0"
"Airline_Length_Delay","Airline=XE_Length='(-inf-75.5]'","0.013363831840425253","0.16245692162832154","0.08122846081416074","2.013601091727134E-17","0.08122846081416077","Delay=1","0.08122846081416074","Delay=0"
"Airline_Length_Delay","Airline=YV_Length='(-inf-75.5]'","0.010081635410849471","0.12909930057250185","0.06454965028625095","2.8476619731297836E-17","0.06454965028625093","Delay=0","0.06454965028625093","Delay=0"
"Airline_Length_Delay","Airline=UA_Length='(-inf-75.5]'","6.872382109908637E-4","0.11934156378600824","0.05967078189300414","2.1357464798473378E-17","0.05967078189300412","Delay=0","0.05967078189300412","Delay=0"
"Airline_Length_Delay","Airline=MQ_Length='(-inf-75.5]'","0.01885838515490887","0.13026367294313132","0.06513183647156565","2.251274460334831E-17","0.06513183647156567","Delay=0","0.06513183647156566","Delay=1"
"Airline_Length_Delay","Airline=FL_Length='(-inf-75.5]'","0.0016774367509520302","0.18948029223058138","0.09474014611529073","4.2714929596946757E-17","0.09474014611529069","Delay=0","0.09474014611529069","Delay=0"
"Airline_Length_Delay","Airline=F9_Length='(-inf-75.5]'","6.229339357796641E-6","0.5","0.25","0.2564945880212885","0.5","Delay=0","0.0","Delay=1"
"Airline_Length_Delay","Airline=WN_Length='(-inf-75.5]'","0.05344333523077939","0.20607910524593814","0.10303955262296904","2.013601091727134E-17","0.10303955262296907","Delay=0","0.10303955262296904","Delay=1"
"Airline_Length_Delay","Airline=WN_Length='(130.5-174.5]'","0.02710805563032711","0.20228842172962486","0.10114421086481244","2.251274460334831E-17","0.10114421086481247","Delay=0","0.10114421086481246","Delay=1"
"Airline_Length_Delay","Airline=F9_Length='(75.5-100.5]'","3.4690112263012306E-4","0.3488210818307906","0.1744105409153952","7.260141984552451E-17","0.1744105409153953","Delay=0","0.17441054091539526","Delay=1"
"Airline_Length_Delay","Airline=F9_Length='(130.5-174.5]'","0.006125996420535614","0.19759904566810277","0.09879952283405143","3.183782874429688E-17","0.09879952283405141","Delay=1","0.09879952283405138","Delay=0"
"Airline_Length_Delay","Airline=WN_Length='(75.5-100.5]'","0.03999544144751543","0.1865103207017774","0.09325516035088868","3.6300709922762254E-17","0.09325516035088872","Delay=0","0.09325516035088871","Delay=1"
"Airline_Length_Delay","Airline=MQ_Length='(75.5-100.5]'","0.016276688665854248","0.10081302521008403","0.05040651260504202","1.4238309865648918E-17","0.05040651260504203","Delay=0","0.050406512605042","Delay=1"
"Airline_Length_Delay","Airline=FL_Length='(130.5-174.5]'","0.012668690634707751","0.11413648233373627","0.05706824116686815","1.006800545863567E-17","0.05706824116686815","Delay=0","0.057068241166868136","Delay=1"
"Airline_Length_Delay","Airline=MQ_Length='(130.5-174.5]'","0.012243754066567513","0.11235094150461453","0.05617547075230724","3.5595774664122296E-17","0.05617547075230728","Delay=0","0.05617547075230728","Delay=0"
"Airline_Length_Delay","Airline=FL_Length='(75.5-100.5]'","0.008603670457094812","0.14432841502722082","0.07216420751361041","1.006800545863567E-17","0.07216420751361043","Delay=1","0.07216420751361041","Delay=0"
"Airline_Length_Delay","Airline=YV_Length='(75.5-100.5]'","0.007387072242493685","0.12703463702910991","0.06351731851455497","2.251274460334831E-17","0.06351731851455496","Delay=1","0.06351731851455494","Delay=0"
"Airline_Length_Delay","Airline=UA_Length='(75.5-100.5]'","0.0068387543674741525","0.1425325379221949","0.07126626896109745","0.0","0.07126626896109745","Delay=0","0.07126626896109745","Delay=0"
"Airline_Length_Delay","Airline=EV_Length='(75.5-100.5]'","0.01887445991283254","0.04835575133868414","0.02417787566934207","2.8476619731297836E-17","0.024177875669342097","Delay=1","0.02417787566934204","Delay=0"
