"Distance","mean","sd","max","min","Attributes"
"0.1448087431693989","0.02896174863387978","0.015756950468116055","0.05112165660051768_-0.584313=4.0","0.013517400057520848_-0.584313=2.0","_-0.584313"
"0.14710957722174287","0.02942191544434857","0.010532634703622687","0.04421915444348576_3136.877800=4.0","0.014883520276100085_3136.877800=3.0","_3136.877800"
"0.14754098360655737","0.029508196721311476","0.015449244972300684","0.0545010066148979_-0.571480=0.0","0.014667817083692844_-0.571480=2.0","_-0.571480"
"0.14782858786310038","0.029565717572620075","0.014334969811835338","0.03825136612021858_-0.467900=3.0","0.004170261719873461_-0.467900=2.0","_-0.467900"
"0.14782858786310038","0.029565717572620075","0.015094035429013006","0.054069600230083406_-0.557197=0.0","0.015530629853321834_-0.557197=2.0","_-0.557197"
"0.14926660914581535","0.02985332182916307","0.012327353047481658","0.03997699165947656_2581.568600=2.0","0.00841242450388266_2581.568600=3.0","_2581.568600"
"0.14955421340235836","0.029910842680471672","0.012136699426002729","0.037963761863675574_2789.383100=1.0","0.008556226632154162_2789.383100=3.0","_2789.383100"
"0.15056082830025885","0.03011216566005177","0.021926842232511116","0.06622088006902502_862.747900=4.0","0.009059534081104395_862.747900=0.0","_862.747900"
"0.15199884958297383","0.030399769916594765","0.014032262224018283","0.041990221455277546_3357.112400=2.0","0.007621512798389421_3357.112400=1.0","_3357.112400"
"0.1542996836353178","0.03085993672706356","0.008797147352305409","0.04357204486626402_-0.809953=0.0","0.01941328731665229_-0.809953=2.0","_-0.809953"
"0.1583261432269198","0.03166522864538396","0.015813380043263447","0.04465056082830027_3037.039000=4.0","0.005752085130859938_3037.039000=1.0","_3037.039000"
"0.15861374748346274","0.03172274949669255","0.008461353153511248","0.04357204486626402_-0.944425=0.0","0.020995110727638766_-0.944425=2.0","_-0.944425"
"0.16738567730802417","0.033477135461604836","0.029105396231291953","0.07470520563704344_7.512213=4.0","0.002157031924072475_7.512213=2.0","_7.512213"
"0.17026171987345415","0.03405234397469083","0.030945310874610586","0.08513085993672706_-0.204467=0.0","0.0015099223468507394_-0.204467=4.0","_-0.204467"
"0.17773943054357208","0.03554788610871441","0.03168303074629174","0.08886971527178603_-0.345119=0.0","0.004242162784009212_-0.345119=4.0","_-0.345119"
"0.1796088582111015","0.0359217716422203","0.01955554298221786","0.06837791199309749_1059.756200=4.0","0.019772792637331033_1059.756200=3.0","_1059.756200"
"0.18032786885245902","0.036065573770491806","0.033257083105101136","0.09016393442622951_0.223703=4.0","0.010497555363819383_0.223703=3.0","_0.223703"
"0.180903077365545","0.036180615473109","0.03408942358196953","0.07937877480586714_15326.691400=3.0","0.005895887259131441_15326.691400=1.0","_15326.691400"
"0.182628702904803","0.0365257405809606","0.025581626651514387","0.06916882369859075_-2.488324=1.0","0.011935576646534371_-2.488324=3.0","_-2.488324"
"0.183203911417889","0.0366407822835778","0.03485465175246576","0.0916019557089445_1.499244=0.0","0.001438021282714988_1.499244=2.0","_1.499244"
"0.18349151567443195","0.03669830313488639","0.02360363113422353","0.07377049180327869_-0.969336=0.0","0.015243025596778828_-0.969336=1.0","_-0.969336"
"0.18492953695714695","0.03698590739142939","0.03503986066464009","0.09217716422203048_2.118983=0.0","2.8760425654299204E-4_2.118983=2.0","_2.118983"
"0.18953120506183493","0.03790624101236699","0.034053842386619945","0.09476560253091745_-0.187465=0.0","0.00841242450388266_-0.187465=4.0","_-0.187465"
"0.19327006039689387","0.038654012079378776","0.02510102088955711","0.06837791199309749_6.261430=4.0","0.006471095772217425_6.261430=1.0","_6.261430"
"0.19370146678170835","0.038740293356341673","0.032328440752676074","0.0849151567443198_2.803678=4.0","0.004889272361230948_2.803678=1.0","_2.803678"
"0.19528329019269486","0.03905665803853897","0.03397229791415587","0.09764164509634743_-0.416382=0.0","0.010281852171412142_-0.416382=4.0","_-0.416382"
"0.19557089444923784","0.03911417888984757","0.023991964060563403","0.07355478861087143_13540.673800=4.0","0.010066148979004888_13540.673800=1.0","_13540.673800"
"0.19672131147540978","0.03934426229508196","0.034405444306560166","0.090307736554501_-3.344671=0.0","0.007981018119068164_-3.344671=3.0","_-3.344671"
"0.19787172850158183","0.039574345700316364","0.029189290597770076","0.0781564567155594_2.006883=4.0","0.002876042565429962_2.006883=1.0","_2.006883"
"0.19887834339948232","0.039775668679896466","0.02648475477842927","0.0736266896750072_-1.058061=0.0","0.007046304285303423_-1.058061=1.0","_-1.058061"
