"Distance","mean","sd","max_val","max_att","min_val","min_att","Attributes"
"0.08282270220497144","0.0033129080881988578","0.003357077086309416","0.006735735889957753","_Rcdminutes=0.0_Light=1.0","1.2613737621643833E-4","_Rcdminutes=0.0_Light=2.0","_Rcdminutes_Light"
"0.46127897893595915","0.018451159157438366","0.00799946599574511","0.027471369068052018","_Temperature=0.0_Light=1.0","0.004293626188281657","_Temperature=0.0_Light=3.0","_Temperature_Light"
"0.49575097238402366","0.019830038895360946","0.007269159917530259","0.052857867503498066","_Rcdminutes=0.0_Voltage=3.0","0.0072114539945454595","_Rcdminutes=0.0_Voltage=2.0","_Rcdminutes_Voltage"
"0.5276862530982491","0.021107450123929963","0.008887221722285378","0.025873028315138016","_Rcdminutes=0.0_Humidity=2.0","0.0031637956898858555","_Rcdminutes=0.0_Humidity=1.0","_Rcdminutes_Humidity"
"0.6095638259628562","0.02438255303851425","0.007503245214129759","0.03128342077356449","_Humidity=2.0_Light=1.0","0.007622751939136911","_Humidity=3.0_Light=2.0","_Humidity_Light"
"0.6282438703992517","0.025129754815970066","0.007652958971436892","0.04231593628620931","_Temperature=0.0_Humidity=3.0","0.010106306778712696","_Temperature=0.0_Humidity=1.0","_Temperature_Humidity"
"0.8566624410645629","0.034266497642582515","0.014292180145196037","0.04213574003447154","_Rcdminutes=0.0_Temperature=0.0","0.009347230068267348","_Rcdminutes=0.0_Temperature=1.0","_Rcdminutes_Temperature"
"0.9794652856425933","0.03917861142570373","0.009116748910812418","0.054596761332767516","_Light=3.0_Voltage=4.0","0.0010550490539246275","_Light=1.0_Voltage=2.0","_Light_Voltage"
"1.082029388206696","0.043281175528267844","0.008943122681018507","0.06433366579541779","_Temperature=0.0_Voltage=3.0","0.01603746640466132","_Temperature=0.0_Voltage=2.0","_Temperature_Voltage"
"1.1845047441168177","0.04738018976467271","0.014482661722246574","0.07250106090543211","_Humidity=1.0_Voltage=4.0","0.007407867908939627","_Humidity=2.0_Voltage=2.0","_Humidity_Voltage"
