"Distance","mean","sd","max_val","max_att","min_val","min_att","Attributes"
"0.07758169422317847","0.003103267768927139","0.0037881804452793164","0.013142613620494077","_Rcdminutes=4.0_Light=1.0","1.3514718880357213E-6","_Rcdminutes=1.0_Light=1.0","_Rcdminutes_Light"
"0.3179121381096152","0.012716485524384608","0.008230597221212131","0.03064732800493017","_Humidity=2.0_Light=1.0","1.7388938292694361E-4","_Humidity=2.0_Light=4.0","_Humidity_Light"
"0.3200330479925688","0.012801321919702752","0.00804916431600046","0.027693010457689467","_Rcdminutes=4.0_Humidity=0.0","5.523015115762569E-4","_Rcdminutes=3.0_Humidity=3.0","_Rcdminutes_Humidity"
"0.3712367139051141","0.014849468556204564","0.01306954865505515","0.04114781408431924","_Rcdminutes=0.0_Temperature=0.0","5.901427244411894E-4","_Rcdminutes=2.0_Temperature=0.0","_Rcdminutes_Temperature"
"0.37131239633084395","0.014852495853233758","0.013041001199754586","0.040074745405220824","_Temperature=4.0_Light=2.0","1.9280998935941075E-4","_Temperature=2.0_Light=0.0","_Temperature_Light"
"0.4505708166764423","0.01802283266705769","0.026130087011746787","0.13107475351405215","_Temperature=4.0_Humidity=0.0","6.009544995454544E-4","_Temperature=3.0_Humidity=2.0","_Temperature_Humidity"
"0.7527518220093504","0.03011007288037402","0.03153911121197223","0.1417311093511944","_Humidity=0.0_Voltage=0.0","3.099375529889603E-4","_Humidity=0.0_Voltage=2.0","_Humidity_Voltage"
"0.7693370850192945","0.03077348340077178","0.015314952871685697","0.05826871045255388","_Rcdminutes=2.0_Voltage=4.0","0.004492743046451891","_Rcdminutes=4.0_Voltage=2.0","_Rcdminutes_Voltage"
"0.7702029280088947","0.030808117120355787","0.015123355234123488","0.05311509765285372","_Light=3.0_Voltage=4.0","4.4823817619769543E-4","_Light=1.0_Voltage=2.0","_Light_Voltage"
"0.7810083962443498","0.031240335849773992","0.03676789135844499","0.17664052920035211","_Temperature=4.0_Voltage=0.0","3.6489740976898555E-5","_Temperature=1.0_Voltage=2.0","_Temperature_Voltage"
