"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_DayOfWeek","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_DayOfWeek","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_DayOfWeek_Time","Airline_Flight_DayOfWeek_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_DayOfWeek","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_DayOfWeek_Time","Airline_AirportFrom_DayOfWeek_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_DayOfWeek_Time","Airline_AirportTo_DayOfWeek_Length","Airline_AirportTo_Time_Length","Airline_DayOfWeek_Time_Length","Flight_AirportFrom_AirportTo_DayOfWeek","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_DayOfWeek_Time","Flight_AirportFrom_DayOfWeek_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_DayOfWeek_Time","Flight_AirportTo_DayOfWeek_Length","Flight_AirportTo_Time_Length","Flight_DayOfWeek_Time_Length","AirportFrom_AirportTo_DayOfWeek_Time","AirportFrom_AirportTo_DayOfWeek_Length","AirportFrom_AirportTo_Time_Length","AirportFrom_DayOfWeek_Time_Length","AirportTo_DayOfWeek_Time_Length"
"5000","0.9662442111850684","0.7381494475631729","0.43108545010499427","0.8475038744350395","0.5665998739803408","0.3774926502450767","0.8610799576568713","0.5288587634510442","0.7206873202954578","0.16459522084214456","0.7505297555530934","0.6173440782407347","0.9476463430405149","0.6535012679675586","0.8155903716747501","0.44872923399219644","0.8635154929028878","0.8246752269609166","0.4176558879676092","0.8817727660292947","0.7320438014912787","0.7034119395312812","0.9592976961486707","0.7336260208601748","0.8031983885635586","0.44443812053848664","0.8647327919463883","0.8022614122282763","0.4082977440223181","0.8778941727205738","0.7159764712878945","0.9197250865451134","0.5638747713952946","0.927043374203446","0.8010447422591629","0.8059493651569402"
"10000","0.9852684060643574","0.6972453925287212","0.3602993779477896","0.9326663439328979","0.5047593853503617","0.3454447228963181","0.9353937589305108","0.4979064036432474","0.9033098690428945","0.15311466240764787","0.9061993485415828","0.5697903072576573","0.9727210740263111","0.6025336063812343","0.9227336666477588","0.39856893148107464","0.9430527748839451","0.9258498509575719","0.38912135074151544","0.9396613188070612","0.9039247880956389","0.6618045923390187","0.9807252214217679","0.6911280942302392","0.9161532186477812","0.4022897756839092","0.9392437838949823","0.9177500980155979","0.3883359297916483","0.9353874895240062","0.9033098690428943","0.9583345086699129","0.5174017101766877","0.9630727951401288","0.9163342444565727","0.9171004253951547"
"15000","0.9764842462345765","0.7287826412366719","0.5909996975863361","0.8922202388746396","0.5411933317551176","0.6824170274746795","0.8920554683286286","0.5367212870023927","0.8077093309006136","0.4797316353689365","0.8176216050651134","0.7760684133065163","0.9613154616108343","0.6508087324353273","0.8757480020513961","0.6176683693205918","0.9058245538661744","0.8636016992702256","0.685594425835114","0.9043998329983691","0.810829467282871","0.8246345571827376","0.966482309138176","0.7306001325840253","0.857240578919608","0.6218598591865131","0.8991109055651934","0.8515823813954246","0.6825839007333272","0.8994192276733","0.8060664107651789","0.9388619756118899","0.7401530576769304","0.9452194863155807","0.8599317882895072","0.845303444599576"
"20000","0.962678303439775","0.7105654629868376","0.7130142272039021","0.8788609916501515","0.5228669022936014","0.6196427786284764","0.8699153420384556","0.5284779652869365","0.7691761993204562","0.5306571681318518","0.7876696548138433","0.7883514881432474","0.9399659717432007","0.6278891985789148","0.8488696788604706","0.7233140361021633","0.8876827989988882","0.8495275656032655","0.640861788060429","0.8816977169884074","0.773356314474166","0.8293834952673752","0.9526776750120118","0.7055439289229182","0.8287314255102669","0.7071502326789647","0.887179563833254","0.834121235227981","0.6364307437719181","0.8769376180038571","0.764527763229317","0.9139559494907511","0.7525484924942683","0.9214908671038196","0.8224617022128355","0.8342107675265765"
"25000","0.9943000071847488","0.6967000153963618","0.3661292430692198","0.9731867920556314","0.49936133769050245","0.36588068158423526","0.9701262398730245","0.5175997309330115","0.95681900742839","0.1517944156306438","0.958198834415867","0.5687018132046631","0.9895746785641852","0.6041490103159872","0.9682281629424585","0.387473304612739","0.9747156409102311","0.9643950446268812","0.3961121804267173","0.9729377015894891","0.957039697083562","0.6581227818866255","0.9920253670218964","0.6898874885527984","0.9622894351698538","0.38267046160298035","0.9712573867810235","0.9614849644271395","0.40167559321390445","0.9721879130446542","0.9568190074283898","0.9839818778671866","0.5124793203894774","0.9853354234677523","0.962530100793217","0.9620069069270842"
"30000","0.9633499705794284","0.7000781524968398","0.35348015925535126","0.834809598891368","0.5019574222502848","0.3706177493740639","0.8385357744701035","0.5213257061076124","0.6920711530261296","0.14906991541084708","0.7313877468274964","0.5700240704147632","0.9362900620346655","0.5960247545455521","0.7936559344368703","0.3899129880612937","0.855383823525864","0.7983716623728333","0.39690794937484736","0.8526669468586703","0.7049861082873248","0.6603685844997218","0.9484321105909157","0.6868197758311347","0.7767194044890899","0.3966580451313686","0.8493680744517965","0.784693713278781","0.39426634651181697","0.8488948788086865","0.6889442474932291","0.9015548722315205","0.5060285226626089","0.9115293709497096","0.7792214176441461","0.7779296111964611"
"35000","0.9793156325072764","0.7238278747350657","0.8842062577695886","0.8967974987226763","0.5423563083131762","0.9172308170013849","0.9333318489995382","0.5360068871398317","0.8638029595953899","0.8661180637374599","0.8730364158231988","0.9477853886189661","0.9656005501354172","0.6358048962315698","0.8904956552741274","0.8938042678835466","0.9115692987642731","0.9171188773448185","0.9259479186833075","0.9455477788313642","0.866846881025741","0.9577099134893656","0.9734620347516021","0.7179745531285893","0.8759418684830231","0.8924121081307815","0.9136367807292611","0.8991781746685572","0.9189697734109625","0.9381438516992349","0.8634831315358276","0.9506855675983765","0.9383524290080729","0.9559791937789053","0.8934741794909705","0.9071992525818068"
"40000","0.9717631110825631","0.6973641068436804","0.4721036508634828","0.8953134215815972","0.532624649966585","0.41142549202742573","0.9104786463267035","0.503060784118063","0.8546318079964352","0.22832773086659994","0.8582276025284109","0.6195324668114903","0.9592215768066279","0.6124127838877979","0.8784339532704453","0.4839745127107439","0.9034826567420843","0.8916399255233989","0.4475519981111771","0.9206078312007591","0.8558811744570132","0.6992589687419974","0.9645055652972296","0.6925107693274855","0.8738248217525385","0.4793597844507227","0.9056563224777213","0.8756312261029657","0.4402162588303924","0.9137031402034302","0.8538240901888074","0.941758668365104","0.5750287336256732","0.9471759837752749","0.875538467560848","0.8752959198777313"
"45000","0.9640492587594598","0.6894015429820273","0.35417982296275996","0.8413554289099031","0.5025171286564661","0.347672085225248","0.842612754015762","0.5029460938178274","0.7106904043837732","0.14004592591384862","0.7395668363231935","0.5650610417650839","0.9391203083662244","0.6001004599004677","0.8058588698234319","0.38489100325275516","0.8586163240043352","0.8049562160427733","0.38474218201371796","0.8567611712512836","0.7214190474759968","0.6505282879313861","0.9541117914610536","0.6818339965896009","0.7879493659334258","0.3866831727866551","0.8572056176368517","0.7909148095542327","0.38853379489586115","0.8572155349071027","0.7068600748125938","0.9116902166754551","0.5087840308281494","0.9193101304689839","0.7915399329937003","0.786678641417732"
"50000","0.997687329660803","0.6824579204901647","0.4552773870986311","0.9893146019255664","0.5063095200236529","0.5175985787405265","0.9875464810045023","0.5065230573804402","0.9843576677305248","0.3039274046162461","0.9846039629136851","0.6596721005348302","0.9957565982869525","0.6078624455236651","0.9877024399612031","0.4922654579085982","0.9918318353364872","0.98664666795842","0.531477896703224","0.9885738238879782","0.984417891881497","0.7192660409175464","0.9971091620759925","0.6791095129650428","0.9865159927160987","0.48839137564204055","0.9899999148201556","0.9852658152288682","0.5309251254260536","0.9892692943698009","0.9843576677305244","0.9928622542717529","0.6064806383174498","0.9936264928887499","0.9867689393953407","0.9858373313175943"
