"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"110000","0.49994999999995027","0.05842380315794279","0.14840423277476766","0.1621456488912063","0.13880240715413256","0.3781921095689492","0.06319326047972405","0.12928536838659943","0.12931776852663524","0.13690849601295368","0.3185430952051107","0.03303603058356131","0.26893197257398843","0.16240510134366615","0.3923071592047044","0.11807982629545108","0.1641641296662737","0.39492006278420777","0.13207249567693732","0.41686076446063836","0.13755370079641907","0.32844612977661286"
"120000","0.49677499999995056","0.05318647216979141","0.14685661969446037","0.15688434096519846","0.2997315809920664","0.2746319353194928","0.0592841805580384","0.1268514024014267","0.13541756597325078","0.28438918973631394","0.21138166259795557","0.042873461161000145","0.2692570488103173","0.39610127055401717","0.3337525887533662","0.12682600426587","0.35702365503837585","0.3300885858227163","0.14070122234866766","0.42699983530714836","0.28173087194074625","0.21917070579331377"
"130000","0.49792916666661724","0.08800978835948366","0.15887287725076818","0.15670576788312007","0.17272105699752524","0.23786451847102189","0.09371715013043887","0.13678873120153284","0.1340252128755201","0.17164292814887377","0.22327985360645083","0.08441058932738311","0.2694867845976202","0.18370162603201765","0.29891611276973523","0.14449216582153485","0.18425862169960827","0.27851657250039363","0.1325103905847923","0.42277072006801797","0.1725918663929656","0.22193538725798911"
"140000","0.4935666666666177","0.04332467632513398","0.1492415895010363","0.15772463210497004","0.30299726697290275","0.21648223074128792","0.05614811990122211","0.1263904200387808","0.1278466010029931","0.3038984188285417","0.20713928507384988","0.025996794086168583","0.27520798407989727","0.31819197456697246","0.2735226915352497","0.12413944231652546","0.3322624975382498","0.27397266863467207","0.12344918470917368","0.4195714277808522","0.3033121780515461","0.20453163879357775"
"150000","0.49668749999995077","0.0479131907457895","0.15288834355912242","0.154724925530392","0.2131400476545301","0.21283792034516333","0.05612373388266394","0.13031748371675278","0.1289103097495418","0.21042962536320817","0.202819258545473","0.042366025579777374","0.27977479717714565","0.224960406062786","0.28322345716906666","0.13442707635065254","0.2224054879329282","0.2777637430427767","0.1312409481569174","0.4209593755666886","0.21139573721965305","0.20530802701045234"
"160000","0.4977583333332839","0.06932245388506053","0.17351000014480697","0.17816800452669185","0.27727663010043757","0.3022438077641347","0.07658783297779523","0.14549898655417792","0.14441068346257194","0.2776358270524888","0.2919947074079501","0.05153355361323247","0.2970820165945093","0.2883863181274281","0.3526589787832763","0.1529358642024507","0.294141557420944","0.3521837860093182","0.1542040196825445","0.4189458727940977","0.277460819082504","0.2990616205139378"
"170000","0.49724166666661707","0.08621752000379035","0.16339881160250758","0.1752290709456067","0.18204631752118547","0.2948799046395524","0.09729218441890496","0.1491762991903563","0.1585396115504211","0.16760490135731426","0.2856265397454844","0.08685427029336197","0.2884619244273254","0.22293733260530502","0.33825770517933235","0.15007694887173798","0.2077445425382365","0.34081872585952644","0.1556691773953091","0.41792527498568294","0.15776978039200157","0.28600140315214423"
"180000","0.49920833333328335","0.05626578375624361","0.1589108164313963","0.1590590390192934","0.21955581677128105","0.1621454498598236","0.060259312492382824","0.14072641281126194","0.13745808868723472","0.22165166782885892","0.13041743601335246","0.04669919887538333","0.2797034550616493","0.24852471578272353","0.24576413404786235","0.14222897838989018","0.2436203249543671","0.24898900855897835","0.14023232645679942","0.4283213330032574","0.2224242173572584","0.12500769941213774"
"190000","0.49616666666661713","0.14137592984508274","0.2248916956114725","0.23874454908626888","0.3317783828480519","0.1932673623782024","0.13740282936173234","0.20177307325062674","0.20578974761607013","0.330439966372214","0.1530017458402036","0.0976641230473008","0.3423877877694685","0.3460869712751045","0.2667420017954323","0.19981668280337272","0.3698794075639","0.273912260178641","0.20945922166370562","0.4348135833746642","0.3327116092622342","0.14808044484013808"
"200000","0.4954333333332842","0.08632735746707457","0.2032973636469096","0.17471167194207113","0.23144487739901068","0.2582127599255896","0.09327354758129336","0.1700660594249185","0.14472021492004444","0.22648794086177154","0.23741717271050666","0.06871335503438096","0.3101049327173427","0.25446888402779777","0.3055951690730032","0.1643110528861329","0.24716636815830892","0.28962997659118994","0.15289787314386424","0.41323097055616137","0.22863867556396839","0.2392788368800506"
