"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_DayOfWeek","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_DayOfWeek","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_DayOfWeek_Time","Airline_Flight_DayOfWeek_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_DayOfWeek","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_DayOfWeek_Time","Airline_AirportFrom_DayOfWeek_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_DayOfWeek_Time","Airline_AirportTo_DayOfWeek_Length","Airline_AirportTo_Time_Length","Airline_DayOfWeek_Time_Length","Flight_AirportFrom_AirportTo_DayOfWeek","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_DayOfWeek_Time","Flight_AirportFrom_DayOfWeek_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_DayOfWeek_Time","Flight_AirportTo_DayOfWeek_Length","Flight_AirportTo_Time_Length","Flight_DayOfWeek_Time_Length","AirportFrom_AirportTo_DayOfWeek_Time","AirportFrom_AirportTo_DayOfWeek_Length","AirportFrom_AirportTo_Time_Length","AirportFrom_DayOfWeek_Time_Length","AirportTo_DayOfWeek_Time_Length"
"235000","0.9641999999999118","0.687599999999944","0.3561999999999896","0.8687999999999548","0.4903999999999736","0.36159999999998793","0.8731999999999549","0.5011999999999724","0.7825999999999991","0.15020000000000008","0.7963999999999932","0.5589999999999592","0.9415999999999153","0.5873999999999556","0.8405999999999675","0.3815999999999863","0.8785999999999493","0.8441999999999646","0.3843999999999849","0.8833999999999476","0.785999999999998","0.6507999999999489","0.9531999999999138","0.6771999999999456","0.825599999999975","0.383799999999988","0.8775999999999499","0.8341999999999735","0.3955999999999872","0.8825999999999481","0.7805999999999996","0.9137999999999248","0.5037999999999673","0.9211999999999225","0.8235999999999758","0.8297999999999748"
"240000","0.9725999999999116","0.7091999999999421","0.8641999999999636","0.8827999999999523","0.5485999999999691","0.8999999999999653","0.9263999999999551","0.5439999999999698","0.8427999999999982","0.8421999999999972","0.8509999999999907","0.9231999999999222","0.9541999999999148","0.6153999999999532","0.8751999999999657","0.8717999999999556","0.8993999999999447","0.9069999999999666","0.9039999999999613","0.9345999999999473","0.8441999999999975","0.93719999999992","0.9639999999999135","0.7039999999999433","0.8603999999999742","0.8679999999999591","0.8999999999999451","0.8847999999999747","0.8983999999999597","0.9269999999999496","0.8407999999999993","0.939199999999923","0.9181999999999291","0.9477999999999203","0.8745999999999747","0.8911999999999757"
"245000","0.9757999999999112","0.7033999999999424","0.5099999999999832","0.9011999999999516","0.5471999999999697","0.4559999999999824","0.9179999999999573","0.5185999999999722","0.8607999999999982","0.2835999999999991","0.8659999999999903","0.6371999999999498","0.961799999999914","0.6245999999999519","0.8853999999999649","0.5153999999999792","0.909799999999944","0.8999999999999668","0.4805999999999799","0.9259999999999478","0.863999999999997","0.7147999999999417","0.9683999999999129","0.7047999999999434","0.8777999999999727","0.5099999999999814","0.9089999999999461","0.8849999999999745","0.47019999999998136","0.92099999999995","0.8607999999999999","0.9443999999999221","0.5967999999999584","0.9505999999999193","0.8811999999999737","0.884799999999974"
"250000","0.9703999999999119","0.701199999999943","0.3901999999999881","0.8563999999999566","0.516199999999972","0.36519999999998753","0.8585999999999586","0.5181999999999719","0.7535999999999989","0.18000000000000005","0.7737999999999923","0.5717999999999581","0.9465999999999154","0.6015999999999547","0.8241999999999666","0.4075999999999854","0.87259999999995","0.8299999999999655","0.4033999999999843","0.8703999999999503","0.7603999999999979","0.6657999999999475","0.9603999999999133","0.6949999999999434","0.8059999999999742","0.41079999999998673","0.8713999999999497","0.8167999999999757","0.4049999999999869","0.8721999999999506","0.7535999999999995","0.9219999999999227","0.5225999999999674","0.9297999999999212","0.814399999999975","0.8131999999999756"
"255000","0.9919999999999098","0.6941999999999435","0.5017999999999772","0.9719999999999519","0.5145999999999716","0.5691999999999788","0.9689999999999542","0.5127999999999726","0.9567999999999994","0.3685999999999994","0.95839999999999","0.6873999999999441","0.9865999999999115","0.6117999999999533","0.9663999999999646","0.5269999999999739","0.9747999999999455","0.9641999999999639","0.5749999999999758","0.9705999999999441","0.956799999999997","0.754799999999937","0.9877999999999107","0.6925999999999441","0.962599999999969","0.5265999999999749","0.9723999999999432","0.9587999999999722","0.5781999999999771","0.9685999999999447","0.9567999999999987","0.9801999999999184","0.6435999999999524","0.981999999999917","0.96439999999997","0.958399999999972"
"260000","0.959199999999913","0.7189999999999405","0.8155999999999693","0.8823999999999609","0.5297999999999712","0.7207999999999662","0.8197999999999595","0.5337999999999704","0.7053999999999997","0.6833999999999976","0.739199999999994","0.8645999999999273","0.9339999999999168","0.6249999999999517","0.8477999999999717","0.827599999999964","0.8945999999999535","0.7929999999999683","0.7527999999999591","0.8453999999999495","0.7193999999999983","0.8899999999999233","0.9447999999999153","0.709399999999942","0.8121999999999797","0.8059999999999652","0.8829999999999534","0.7785999999999773","0.7451999999999622","0.839599999999952","0.6920000000000001","0.9023999999999262","0.8377999999999355","0.9143999999999233","0.8103999999999807","0.7869999999999774"
"265000","0.9811999999999098","0.7203999999999408","0.4059999999999853","0.9175999999999541","0.5393999999999701","0.39319999999998656","0.9215999999999529","0.5411999999999703","0.8747999999999999","0.21839999999999993","0.8779999999999933","0.598599999999956","0.9701999999999127","0.6357999999999503","0.9037999999999677","0.43199999999998356","0.9223999999999457","0.9077999999999654","0.43459999999998244","0.9275999999999442","0.8757999999999982","0.688599999999946","0.9755999999999119","0.7173999999999413","0.8931999999999728","0.42459999999998616","0.9201999999999463","0.8951999999999724","0.4225999999999855","0.9251999999999455","0.8746000000000004","0.9541999999999201","0.5605999999999632","0.9583999999999182","0.8949999999999745","0.8985999999999734"
"270000","0.9727999999999106","0.6991999999999423","0.3581999999999866","0.8953999999999535","0.5017999999999733","0.37379999999998664","0.9033999999999551","0.5021999999999738","0.8463999999999993","0.16799999999999998","0.8527999999999917","0.5635999999999584","0.9515999999999147","0.5947999999999549","0.8741999999999692","0.39599999999998436","0.9035999999999478","0.8847999999999678","0.38979999999998427","0.9077999999999461","0.8473999999999969","0.660199999999948","0.9647999999999127","0.6907999999999448","0.8675999999999753","0.39839999999998704","0.9033999999999472","0.8757999999999748","0.38539999999998803","0.9057999999999474","0.8463999999999999","0.9347999999999211","0.5135999999999673","0.9397999999999196","0.8679999999999749","0.8741999999999753"
"275000","0.9603999999999123","0.7241999999999407","0.7239999999999668","0.8123999999999573","0.5529999999999688","0.7891999999999704","0.8651999999999613","0.5607999999999705","0.6923999999999996","0.6821999999999983","0.7339999999999945","0.8447999999999293","0.9259999999999179","0.6453999999999506","0.7895999999999714","0.7451999999999613","0.8355999999999502","0.8267999999999727","0.7993999999999672","0.882599999999952","0.7193999999999988","0.876199999999925","0.9447999999999156","0.7275999999999405","0.7711999999999809","0.7391999999999648","0.8335999999999508","0.7953999999999832","0.7913999999999674","0.8733999999999551","0.6938","0.8969999999999261","0.8249999999999361","0.9093999999999236","0.7901999999999808","0.8035999999999816"
"280000","0.9883999999999096","0.7199999999999406","0.6211999999999769","0.9457999999999532","0.5531999999999697","0.5437999999999756","0.9525999999999529","0.5415999999999705","0.9219999999999994","0.3937999999999993","0.9229999999999918","0.7285999999999402","0.9789999999999126","0.6401999999999505","0.9357999999999655","0.6349999999999718","0.9517999999999458","0.943599999999965","0.5689999999999722","0.9549999999999446","0.9221999999999971","0.7839999999999341","0.9833999999999117","0.7185999999999414","0.9289999999999758","0.6101999999999749","0.9491999999999461","0.9373999999999731","0.5597999999999751","0.9517999999999472","0.9219999999999998","0.9667999999999188","0.6897999999999487","0.9709999999999182","0.9305999999999746","0.9365999999999731"
