"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_DayOfWeek","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_DayOfWeek","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_DayOfWeek_Time","Airline_Flight_DayOfWeek_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_DayOfWeek","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_DayOfWeek_Time","Airline_AirportFrom_DayOfWeek_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_DayOfWeek_Time","Airline_AirportTo_DayOfWeek_Length","Airline_AirportTo_Time_Length","Airline_DayOfWeek_Time_Length","Flight_AirportFrom_AirportTo_DayOfWeek","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_DayOfWeek_Time","Flight_AirportFrom_DayOfWeek_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_DayOfWeek_Time","Flight_AirportTo_DayOfWeek_Length","Flight_AirportTo_Time_Length","Flight_DayOfWeek_Time_Length","AirportFrom_AirportTo_DayOfWeek_Time","AirportFrom_AirportTo_DayOfWeek_Length","AirportFrom_AirportTo_Time_Length","AirportFrom_DayOfWeek_Time_Length","AirportTo_DayOfWeek_Time_Length"
"5000","0.9423999999999155","0.5661999999999578","0.3001999999999942","0.813599999999964","0.416399999999984","0.26199999999999524","0.8227999999999722","0.39059999999998496","0.7137999999999999","0.10100000000000008","0.735599999999998","0.39699999999997626","0.910599999999922","0.45259999999997014","0.7811999999999769","0.29639999999999284","0.8261999999999592","0.7921999999999795","0.2811999999999935","0.845199999999966","0.723199999999999","0.525399999999964","0.9277999999999198","0.5699999999999592","0.7733999999999862","0.30659999999999454","0.8233999999999625","0.7701999999999882","0.2823999999999955","0.8345999999999683","0.7098000000000002","0.8733999999999372","0.36819999999998243","0.8845999999999323","0.768599999999988","0.770199999999989"
"10000","0.978199999999912","0.5623999999999584","0.2667999999999956","0.9233999999999597","0.38819999999998445","0.25019999999999604","0.9273999999999606","0.38219999999998533","0.9034000000000004","0.10860000000000014","0.9047999999999966","0.4011999999999755","0.9589999999999157","0.44259999999997196","0.9147999999999719","0.27759999999999335","0.9293999999999537","0.9179999999999726","0.2729999999999938","0.9301999999999546","0.9037999999999993","0.5175999999999652","0.9701999999999158","0.5559999999999609","0.9073999999999819","0.2919999999999951","0.9255999999999565","0.9119999999999816","0.2801999999999954","0.924599999999959","0.9034","0.9415999999999268","0.3607999999999836","0.9491999999999245","0.9087999999999804","0.9109999999999823"
"15000","0.9609999999999136","0.5577999999999592","0.540799999999981","0.873399999999962","0.4047999999999838","0.613999999999986","0.8635999999999656","0.38959999999998485","0.8045999999999993","0.4873999999999999","0.8089999999999969","0.6705999999999498","0.9333999999999198","0.4523999999999718","0.8579999999999729","0.5653999999999754","0.8873999999999562","0.8357999999999752","0.6171999999999818","0.8733999999999603","0.8057999999999991","0.7309999999999427","0.9437999999999181","0.5631999999999601","0.840799999999981","0.5599999999999805","0.8743999999999593","0.8255999999999831","0.6113999999999843","0.8661999999999626","0.8042000000000001","0.9043999999999318","0.6389999999999599","0.9145999999999287","0.8441999999999821","0.8231999999999863"
"20000","0.9487999999999154","0.5721999999999574","0.6629999999999815","0.8459999999999681","0.40639999999998355","0.5751999999999786","0.8527999999999639","0.40399999999998326","0.7586","0.5288000000000004","0.7671999999999978","0.7125999999999454","0.9159999999999209","0.46219999999997047","0.8219999999999777","0.6713999999999789","0.8583999999999613","0.8319999999999745","0.5925999999999749","0.8575999999999578","0.7617999999999988","0.76779999999994","0.9341999999999189","0.5673999999999595","0.799999999999986","0.6589999999999814","0.8565999999999634","0.8107999999999848","0.5875999999999795","0.8489999999999615","0.7575999999999995","0.8845999999999351","0.6823999999999562","0.8949999999999319","0.7945999999999871","0.812199999999985"
"25000","0.99039999999991","0.5607999999999579","0.26499999999999596","0.9683999999999611","0.38859999999998446","0.2615999999999954","0.9669999999999589","0.40079999999998345","0.9571999999999996","0.10400000000000015","0.9573999999999967","0.39359999999997586","0.9829999999999143","0.4419999999999712","0.9641999999999716","0.27439999999999354","0.9697999999999553","0.9627999999999695","0.2811999999999936","0.9697999999999515","0.9571999999999989","0.5169999999999649","0.9865999999999137","0.55959999999996","0.9593999999999827","0.2787999999999951","0.9665999999999566","0.9593999999999809","0.2893999999999952","0.9673999999999549","0.9571999999999998","0.9763999999999249","0.35479999999998285","0.9781999999999221","0.9593999999999836","0.9609999999999818"
"30000","0.9373999999999162","0.5625999999999584","0.2587999999999956","0.8033999999999692","0.38639999999998514","0.27639999999999515","0.8085999999999659","0.3947999999999837","0.6855999999999999","0.10240000000000003","0.7101999999999976","0.4019999999999757","0.8949999999999232","0.43739999999997187","0.7649999999999791","0.28159999999999386","0.8165999999999644","0.7693999999999765","0.2783999999999943","0.81739999999996","0.6901999999999997","0.5163999999999654","0.9177999999999208","0.5479999999999613","0.7469999999999876","0.27799999999999575","0.806799999999968","0.7573999999999873","0.2831999999999949","0.8145999999999658","0.6818000000000001","0.8561999999999371","0.3513999999999836","0.8675999999999326","0.7457999999999884","0.7541999999999864"
"35000","0.9657999999999131","0.5707999999999591","0.8809999999999719","0.8875999999999604","0.41759999999998365","0.8979999999999743","0.9141999999999644","0.41119999999998347","0.8681999999999996","0.8687999999999992","0.8701999999999963","0.9225999999999275","0.9433999999999185","0.44319999999997234","0.884199999999973","0.8879999999999635","0.9021999999999566","0.8985999999999749","0.9047999999999683","0.9265999999999582","0.8689999999999993","0.9341999999999253","0.9563999999999174","0.5733999999999596","0.8715999999999836","0.8835999999999703","0.9009999999999594","0.8883999999999844","0.8999999999999735","0.920399999999962","0.8681999999999996","0.9269999999999313","0.9185999999999382","0.9355999999999256","0.8899999999999835","0.8949999999999849"
"40000","0.9597999999999145","0.568399999999958","0.3861999999999918","0.8811999999999621","0.4217999999999835","0.32959999999999123","0.8953999999999652","0.39519999999998334","0.8549999999999998","0.18420000000000014","0.8559999999999968","0.47059999999996843","0.9407999999999183","0.4621999999999697","0.869799999999975","0.38239999999998914","0.8889999999999573","0.8799999999999758","0.34499999999998865","0.9045999999999608","0.8555999999999988","0.5741999999999582","0.948399999999917","0.5675999999999595","0.864399999999984","0.3809999999999918","0.8873999999999579","0.8661999999999838","0.3441999999999905","0.8939999999999622","0.8550000000000002","0.9181999999999305","0.43779999999997565","0.9245999999999279","0.8671999999999853","0.864799999999985"
"45000","0.9439999999999156","0.5563999999999584","0.2581999999999956","0.8109999999999673","0.3873999999999837","0.25179999999999625","0.8169999999999666","0.38719999999998456","0.7056000000000002","0.09560000000000003","0.7247999999999977","0.3965999999999758","0.9045999999999215","0.4385999999999718","0.7723999999999784","0.27199999999999375","0.8225999999999624","0.7809999999999783","0.2711999999999935","0.8245999999999623","0.7119999999999999","0.5093999999999651","0.9275999999999203","0.5513999999999598","0.7597999999999875","0.2799999999999957","0.8227999999999656","0.7661999999999872","0.28599999999999487","0.8219999999999652","0.707","0.8699999999999349","0.35519999999998364","0.8805999999999319","0.7673999999999863","0.7625999999999884"
"50000","0.9959999999999114","0.5565999999999593","0.38699999999998713","0.987799999999961","0.3959999999999843","0.43719999999999026","0.9861999999999618","0.3947999999999846","0.9843999999999989","0.2702","0.9843999999999967","0.5257999999999626","0.9925999999999149","0.4497999999999717","0.9863999999999695","0.404799999999983","0.9881999999999544","0.9859999999999699","0.4315999999999886","0.9869999999999541","0.9843999999999995","0.6103999999999541","0.9945999999999141","0.5521999999999613","0.9855999999999813","0.40159999999998724","0.9877999999999573","0.9847999999999821","0.4359999999999909","0.9871999999999578","0.9844000000000002","0.9897999999999257","0.4789999999999726","0.9905999999999234","0.9853999999999805","0.984999999999985"
