"points","all_attributes","Airline","Flight","AirportFrom","AirportTo","DayOfWeek","Time","Length"
"320000","0.49419999999995623","0.07262691197708017","0.05108181804115482","0.10580855765415531","0.09865805969000749","0.05059999999999998","0.3317243180613769","0.0515594872190029"
"325000","0.4977083333332885","0.06627816573668936","0.0629488157859257","0.11613715431606968","0.1282770564997282","0.06874430703851266","0.31397565394778276","0.061160304265114145"
"330000","0.48936666666662365","0.11607119496247417","0.09631111825188023","0.14193884886785765","0.1298374887648414","0.26089406072874494","0.33406751496927534","0.09786106240942744"
"335000","0.49523333333328967","0.1572789189791588","0.1491717113562292","0.1781694668157635","0.19090116754751055","0.14600000000000002","0.33589782287779985","0.15096603004588455"
"340000","0.49682666666662223","0.07440034040593257","0.07924610060569641","0.1336087360578645","0.12573599590197435","0.0806","0.32110575396825397","0.08811959359724178"
"345000","0.4912166666666236","0.13381041787595072","0.14165307440190317","0.17092544730621137","0.18215614420126264","0.14575518139446034","0.31966135856452876","0.1415249926441053"
"350000","0.49444166666662276","0.06375010066949474","0.05981352303319207","0.1386270280574853","0.13482875797117608","0.2313790404955265","0.33742543212894366","0.057252543186056416"
"355000","0.49601666666662236","0.09632129937188066","0.09226759430635442","0.14453339422347344","0.1263899391086204","0.09160000000000001","0.33714889471481274","0.09454262438810979"
"360000","0.49196666666662364","0.05177293864945578","0.031378958674699406","0.10043977447362992","0.10093042360554752","0.018799999999999956","0.3191025486787979","0.02162904099328552"
"365000","0.4982749999999558","0.2177868311861812","0.22444486487265186","0.24249294163762544","0.23639582746194474","0.30032710739454094","0.36393647253931316","0.22894427881564652"
"370000","0.49554166666662286","0.17527717966002374","0.1765597750404418","0.19909129052996127","0.207604345347926","0.19590161255166413","0.3512428816653497","0.17823446318315905"
"375000","0.4981833333332897","0.05733858992723437","0.04765507088915572","0.1176741609105158","0.1155064865786665","0.04760000000000003","0.32371325610015106","0.04772951075641845"
"380000","0.4998999999999556","0.0934743331422006","0.07949527595350755","0.12470810120671472","0.1545743038280498","0.05873596650418891","0.35074668697638994","0.07731459209924238"
"385000","0.48784999999995704","0.17975095616342618","0.1768771347768468","0.20257192298263682","0.19769946602910993","0.24979757847313855","0.32893585910777856","0.1772189553124125"
"390000","0.49534999999995627","0.14454025063563325","0.1388253761226381","0.1678546243948555","0.17208768870762603","0.13559999999999997","0.3395748304014723","0.1370760860555618"
"395000","0.4984333333332883","0.050921902905146546","0.04760566021724728","0.10209143622317504","0.09233495194746445","0.04880000000000004","0.3222450168552297","0.04885302514699804"
"400000","0.4930333333332902","0.1460171954563716","0.1662188206495171","0.19095456918916145","0.1947597203505123","0.1316968140462889","0.30888873952169965","0.16731771284974684"
"405000","0.4926083333332897","0.0823892088901298","0.04846959822181031","0.1511382755954602","0.12437639902359647","0.22934376330392942","0.3466098334477692","0.03330114044894741"
"410000","0.4949949999999557","0.09056829636824792","0.07980434459539597","0.1294057642457287","0.13397786682287988","0.07779999999999998","0.3461760379965614","0.0790507748021704"
"415000","0.49629166666662233","0.11787731983173658","0.1195980277611957","0.14144702817843255","0.14978012257756887","0.15498317041551246","0.3590717515438854","0.12503949891346366"
"420000","0.49934999999995466","0.07351154687327094","0.04670500916523848","0.1312088441266857","0.12080217473876895","0.22299955097452484","0.3823963166194905","0.049681361302092414"
"425000","0.4966999999999555","0.10513988266023892","0.10269829599065382","0.13159248422231093","0.1359622296204929","0.1016","0.35649167204231713","0.10198117021250142"
"430000","0.4967249999999553","0.05574547313653343","0.04454703766752481","0.1261377254289402","0.12346804560381541","0.15489207132429617","0.3904516463909165","0.037667593983460174"
"435000","0.49688333333328843","0.10298705260379575","0.08974735348904596","0.13153063986212923","0.1474585759062403","0.18685360075275798","0.34011997689361684","0.0899332441101922"
"440000","0.4962666666666225","0.07642330349951247","0.03238923669650379","0.1422889170278839","0.12366509462726535","0.006399999999999989","0.32571695543968543","0.060888581383167724"
"445000","0.4922749999999565","0.07190143044654376","0.02121382299894675","0.11108859385491442","0.10542710292922428","0.023690238991596665","0.3192543462731088","0.023019381576924576"
"450000","0.5000999999999552","0.17706784720810337","0.1761883449065968","0.18859454108893867","0.21089269257557405","0.33133256","0.38223720992264604","0.17177109032751775"
"455000","0.4905499999999567","0.13288458735682995","0.13405232724323177","0.1598489714640994","0.1641731217751351","0.13399999999999995","0.33674302560510233","0.13198692359436998"
