"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_DayOfWeek","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_DayOfWeek","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_DayOfWeek_Time","Airline_Flight_DayOfWeek_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_DayOfWeek","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_DayOfWeek_Time","Airline_AirportFrom_DayOfWeek_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_DayOfWeek_Time","Airline_AirportTo_DayOfWeek_Length","Airline_AirportTo_Time_Length","Airline_DayOfWeek_Time_Length","Flight_AirportFrom_AirportTo_DayOfWeek","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_DayOfWeek_Time","Flight_AirportFrom_DayOfWeek_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_DayOfWeek_Time","Flight_AirportTo_DayOfWeek_Length","Flight_AirportTo_Time_Length","Flight_DayOfWeek_Time_Length","AirportFrom_AirportTo_DayOfWeek_Time","AirportFrom_AirportTo_DayOfWeek_Length","AirportFrom_AirportTo_Time_Length","AirportFrom_DayOfWeek_Time_Length","AirportTo_DayOfWeek_Time_Length"
"210000","0.987591888409297","0.5706880328423058","0.6692007421743758","0.8075760677038248","0.4195155169156185","0.6208501467118892","0.80471177450923","0.40004289664047316","0.9201576957915415","0.5703885027599807","0.7473009467493155","0.7286418666642958","0.8717864915790239","0.4912049561596161","0.9365265789120962","0.6744827828804273","0.8171443355294892","0.9443277273632907","0.634499287189203","0.8170961863538643","0.9212328667967311","0.7776812892026961","0.876614067960519","0.565366645043077","0.9332760322023674","0.6658617183200307","0.8118751141057744","0.932627264744184","0.6249903773556562","0.8084330203387751","0.9200374716591122","0.972284913671101","0.7039534379237795","0.8564591386223825","0.9346224358570898","0.9329125166582066"
"220000","0.9994763568290277","0.5621282562213944","0.6752798296986848","0.8085682375132937","0.3979737185820558","0.71311579894015","0.8163646562713868","0.39164055256770164","0.9947649518474675","0.6376253485272388","0.7546993089692107","0.7680145483391223","0.8683502839262005","0.4835873623414145","0.9967708214448229","0.6831745137844435","0.8190772532832127","0.9959866702944232","0.7175512783384106","0.8261601393861621","0.9947649518474673","0.8097905366811773","0.8703643800826428","0.5582781016479708","0.9960150166854647","0.6849524665389288","0.8156010396139103","0.9950552577930578","0.7130999836470724","0.8195141092168943","0.9947649518474674","0.9980497855167794","0.7431726278568955","0.8554671143955005","0.9958985900019611","0.9950845719008568"
"230000","0.9936961912709739","0.5350239807097861","0.5107211141148804","0.7679224720346916","0.38193534761078957","0.47496679751657617","0.7799793044557446","0.3785172081134265","0.9576823526206071","0.38028799634271515","0.7264385367140129","0.6077354840479041","0.8274133261532934","0.45810634053987287","0.9672240679311483","0.5166059932668557","0.7760824901247475","0.9659514883661542","0.49526400783750213","0.7885768693102861","0.9579839204147592","0.6808393940145459","0.8313064141694614","0.5328464182210922","0.9637173581757745","0.5107854575847333","0.7753064800388221","0.963768374999919","0.49121625674299796","0.7804590351677132","0.9576823526206074","0.984539550645774","0.5788540489290062","0.815826112499547","0.9657710234895966","0.9636075936485304"
"240000","0.9873261878838612","0.5398303037113107","0.9249380497237387","0.7259257886571469","0.38389661873253533","0.9386770367936281","0.7496193348133162","0.38682900077756205","0.9201706726272961","0.9200928533157302","0.6641402998856791","0.9470881661949571","0.8076371630976789","0.4583001543280058","0.937614786569271","0.9257373994694174","0.7398580230965411","0.9542407843156555","0.9405464460569278","0.7623602798290925","0.9218254394412793","0.9539517975963686","0.8156235044738831","0.5351681564342461","0.929865041735531","0.9245180385724403","0.7369786485501582","0.9429467730259811","0.9375813926614841","0.7554050863035784","0.9197214537001346","0.971086192206547","0.9435433070375119","0.7949182817607054","0.9363511350170004","0.9462657841656714"
"250000","0.9864704919119458","0.5553250059962709","0.4154850894009741","0.7365446024087273","0.39124203750532915","0.424425562646918","0.7202796485761453","0.3883216908210335","0.8770441290408528","0.2624244001130453","0.6450311280007384","0.5587124620521882","0.8184284459034196","0.4648522287840455","0.9144988126908424","0.4350095731923975","0.7506280703921573","0.9172297851280367","0.4369729665301818","0.7366759813808463","0.881099854567275","0.6448411556947847","0.8312024186620399","0.5495024927124962","0.9049125781675174","0.4292860711961337","0.7431272478423683","0.9096713638881612","0.4338393783235512","0.7331648330362156","0.8765649905517043","0.963731991478908","0.5229580140344299","0.7994373810825784","0.9079303959198985","0.9092425756645436"
"260000","0.9796920124389976","0.5485752345183437","0.8805402287542368","0.7744694875705532","0.3899392508231627","0.8438217521996385","0.7444759511722618","0.3884441028272312","0.8527623176506707","0.8378513148160284","0.6733308463355479","0.8993568550341116","0.8353488223375599","0.4643953728927326","0.9240450293864517","0.8882238339344259","0.7880964517826899","0.8964652178708097","0.8504999099859374","0.7623876183125797","0.8597407239460468","0.9129449366717796","0.8447696426340221","0.5411724151806914","0.9061929202276584","0.8783224323923428","0.7749632898285814","0.8893160065026806","0.8479829561567085","0.7533991884172353","0.8459540848416276","0.9513656488823649","0.8883515741057633","0.8165315698135506","0.9053499426788183","0.8934869274468876"
"270000","0.9870475981308514","0.5769986828108307","0.47504790010568765","0.8070912968557913","0.4067651780550443","0.5054228136569013","0.8061577660124106","0.3997123805008578","0.9220140995983789","0.3750612486223438","0.7377823588732433","0.6084905208225257","0.8671480855324166","0.47905476907583183","0.9362315251153901","0.4987162292880992","0.8155099314184533","0.9420111687228425","0.5071885607808055","0.8094374865490311","0.922477861031141","0.68165202966545","0.887871244484432","0.570779660939028","0.9327920975702328","0.4929879004398374","0.8183292479605708","0.9372616472718254","0.5007174141669518","0.8120868224477076","0.9219606418250375","0.9681566022722721","0.5722338925235055","0.8541062074896146","0.9330141871994988","0.9362148000384627"
"280000","0.9942318696788798","0.5772796305846506","0.757528831906082","0.8145497742392063","0.4167448157402911","0.7106712899833011","0.8191182114503375","0.4110278066638404","0.961048959013514","0.6758440240947061","0.7539321748120034","0.7980607193462923","0.8735046159713404","0.48420832560451676","0.9679614745124399","0.7632205849115343","0.8244635449670588","0.971865215167296","0.7182012819196684","0.8266035008682451","0.9611559845904744","0.8342244703592712","0.8938265650964523","0.5731130499101906","0.9645751773987427","0.7483633292417817","0.825962261194825","0.9687775150490587","0.7136506574371053","0.8262724488956488","0.9610489590135143","0.9834744727723611","0.7791696573493161","0.8603831756042037","0.9653653647101765","0.9683730569397255"
"290000","0.981660676624917","0.5734736085060915","0.5537444318168951","0.7780247433679557","0.3987472463071594","0.5849871224457164","0.7868072991162988","0.4084309754055498","0.8766619562987712","0.4846459814144082","0.7027896936215252","0.6630903333258119","0.8632181274956641","0.4821401933641253","0.9128812157677377","0.5672795025302521","0.7915520059570886","0.9052554057443611","0.5890821374390531","0.7970943425418862","0.8791301608079568","0.7267567601794274","0.8846134276135917","0.5698327693260077","0.9025112955260228","0.5640732684179464","0.7909566222087012","0.9002337095375252","0.5819731312885611","0.7959222497445364","0.8754392482614118","0.9553571700947219","0.6339715753764688","0.8450921479672677","0.9061067571049061","0.8985125281329815"
"300000","0.9854792504607514","0.5860376128084348","0.6515425264260171","0.7061023841803497","0.41902237219939176","0.6062112783331297","0.7155216610486286","0.41124418812935454","0.8593767856138195","0.5448313383509015","0.5971891211206948","0.7287927519940277","0.8139473537361448","0.4945062611227694","0.9062362427917994","0.6627932678258102","0.718707795426764","0.916143469949937","0.6229542714835044","0.7293134548818172","0.8660218453936195","0.7736847943819523","0.8510214149729476","0.5824891655105091","0.902116995513814","0.6432434818804607","0.7215780521061518","0.9047780487212534","0.6111111714202837","0.730360169440667","0.856042099854168","0.9652621042769325","0.6993099608989337","0.7921327096969999","0.9032801663689527","0.9066904680140575"
"310000","0.9877054562416879","0.5833949190353773","0.8832449859244762","0.6479555071673282","0.42051738353457013","0.9040613424545987","0.6692269355818354","0.4138022901574182","0.8967622394950796","0.8738238664984168","0.5283533094934936","0.9227180478456212","0.7792559479943577","0.4953800157971542","0.9326138572481244","0.8882077760682658","0.6626941402238813","0.9476472532070912","0.9074652738280128","0.6793053188855889","0.9024984501694064","0.9312047092518898","0.8098267592773871","0.5772748313535723","0.9235666045127231","0.8827402996940867","0.6656558879498391","0.9307093653120824","0.8987541799594035","0.6774326164478939","0.8907016238205159","0.9711670722033658","0.9130163534604026","0.7509542799998714","0.9296183277227028","0.9327944806315394"
"320000","0.9853469680732326","0.554708631967822","0.4161923110871191","0.7300872396122431","0.3909768827843695","0.41611211429950723","0.7300450429700626","0.38554845512780433","0.8716599164794209","0.25466269921434176","0.6410341653953282","0.563044405516647","0.8252175867227933","0.47741685495656594","0.9116675401276975","0.4372506592694","0.7469604988106454","0.914983916279264","0.4324251617518392","0.7464490215007817","0.87503128239987","0.6368320693597191","0.8376382533898196","0.5476808396116661","0.9020721493506676","0.4280333537840396","0.7415645640354644","0.9054972501975047","0.41979482293995335","0.7398602803659353","0.870011469068666","0.9632355912155897","0.5211570295112591","0.8024175486416072","0.9046907992321613","0.9050458231522973"
"330000","0.9810731251351681","0.5649707002370828","0.9090654320896006","0.8122185849131107","0.394800277124011","0.8774580652526021","0.7795014231437383","0.39638306945642915","0.876153326019602","0.8736575169547194","0.7269941786069192","0.9225864283130509","0.8619834121581245","0.47373199038066627","0.9316017543336499","0.9137972084440628","0.8229211788969599","0.9013756257806803","0.8834843022319487","0.796815260797173","0.8815275564460485","0.9307197866223929","0.8716088697971552","0.5570594165628284","0.9172980953256449","0.9069105913710234","0.8128359977321991","0.8973561983106999","0.8825585046136031","0.7912702660406815","0.8760394352310075","0.9521379442990695","0.9155094338871963","0.8457939600950857","0.9178265081503393","0.9032703255547957"
"340000","0.9933275836860536","0.5577530529643336","0.44607198856075203","0.8189537462830627","0.3905541257709244","0.4698158594599402","0.8062888032304267","0.38792943709724675","0.9670734961224314","0.33380385600743673","0.7529172325170841","0.5843576566296893","0.8647623832351146","0.4676662485372771","0.9729454919124566","0.4634984487607786","0.8256525089184619","0.973465417128196","0.48126986179468345","0.8137989773176524","0.9675551006855269","0.6672524318693533","0.8711366174317661","0.5515659493719696","0.9702599873405144","0.4640901064581922","0.8224305596307315","0.9707309142117129","0.47279552601851965","0.8099960896075906","0.9670734961224314","0.9855920797571995","0.5486732524669866","0.8546977140782326","0.970932059776034","0.9710050753371596"
"350000","0.9888032102739783","0.5501909849269557","0.7930979177244246","0.7932390507683286","0.3891202186252558","0.7466342675901765","0.7977057495753413","0.3855420233305806","0.9236239735373072","0.7173779307034982","0.7326042613907371","0.8271587146578048","0.8529868571494565","0.4627067635268164","0.9429276952320493","0.7992616622800301","0.8028113161256833","0.9474843250995514","0.7565085770682315","0.8028162011097919","0.923760235196206","0.8554995119884111","0.8622700450404664","0.5430556349498017","0.9383558477994463","0.786347701063979","0.7984826530138861","0.942223545244766","0.7518117111537714","0.7995115943090643","0.9229084649585045","0.9704371254337856","0.8086640352701755","0.8421138001065729","0.9355757852270707","0.940632145116869"
"360000","0.980038488921032","0.564394261758234","0.542157894380449","0.7819310210823024","0.39601028168886404","0.5673083285266621","0.783267034619853","0.395518936766722","0.8440312101666194","0.4644657363091213","0.7009234865502629","0.6505211322345943","0.8559842058980203","0.4703714356204052","0.8999425929121798","0.5540969644382436","0.7906780790208661","0.8951378575237118","0.5710328586008974","0.7905236385357286","0.8505572050135874","0.714932609619169","0.8790096105645004","0.5590174225257316","0.89216979169585","0.5530611242795986","0.7923132122888623","0.887666630260402","0.5678143692000015","0.7950504495049411","0.8411209706705983","0.9515962476230856","0.6187746670951552","0.8393462177615205","0.8916116395123224","0.8871976696170745"
