"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_DayOfWeek","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_DayOfWeek","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_DayOfWeek","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_DayOfWeek_Time","Airline_DayOfWeek_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_DayOfWeek","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_DayOfWeek","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_DayOfWeek_Time","Flight_DayOfWeek_Length","Flight_Time_Length","AirportFrom_AirportTo_DayOfWeek","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_DayOfWeek_Time","AirportFrom_DayOfWeek_Length","AirportFrom_Time_Length","AirportTo_DayOfWeek_Time","AirportTo_DayOfWeek_Length","AirportTo_Time_Length","DayOfWeek_Time_Length"
"5000","0.49229999999995705","0.31293095547994654","0.3055409494627259","0.1764059203175702","0.35514983985139637","0.19962276029452874","0.42610619047617315","0.27378198523776315","0.421069057521865","0.33509431600464035","0.27114252415304624","0.43045576845241057","0.32736931828925114","0.35316151241719596","0.18845463153983766","0.3710676788143628","0.44775567460315324","0.24659338462114258","0.4154514733337978","0.33185569129141135","0.23809832855658658","0.4218053393235335","0.3257182502860011","0.34035872553448016","0.17468008395128998","0.3549561398969612","0.391721327561318","0.4840699999999665","0.4047985930735807","0.38585496352686927","0.24456437396807526","0.4203472315080462","0.37936830527376425","0.242586709934714","0.42408019949441056","0.34125430700362697"
"10000","0.4965499999999561","0.24554832574748725","0.23623916239589","0.049914489001946165","0.36226725437563895","0.11102329903408574","0.38866571428569874","0.20416615101229746","0.4408918602472533","0.27871659320454334","0.19362178888712514","0.4480963308192736","0.26762854895973753","0.3473678860857059","0.07913326795947459","0.3851653016612486","0.4227183333333124","0.17512309429212256","0.4406133791081651","0.2862234445174592","0.1640215258500355","0.4415513162509335","0.27374229848960124","0.3327457241078694","0.059092053980531856","0.35059172079866674","0.3524828535353454","0.49198714285710593","0.36914641774890683","0.39976199460800427","0.17607107477532397","0.4494195868370792","0.3980189295657213","0.1632643680672571","0.4479286755207797","0.33266385749480604"
"15000","0.4939499999999566","0.28742653884645025","0.3282005135803855","0.1705407664375417","0.3565184402062298","0.19809629858994826","0.42451261904760285","0.2816642134869419","0.41574080095521915","0.31750307617569384","0.30860745688438834","0.43913086695384196","0.34014311895395044","0.34550561664132334","0.18303055704579124","0.3708590653049279","0.44441976190474053","0.27565854202316675","0.4094634152731911","0.3252495855633602","0.28649821888061705","0.43997457902691706","0.3393268160435909","0.3397784878221647","0.16879214096987","0.3566157646392457","0.4233738816738615","0.48966892857139377","0.40976440476189163","0.37588180843253227","0.2747110818003854","0.4197247465328131","0.3994449024979453","0.27844318152687064","0.43409692572487923","0.3410389132749418"
"20000","0.4868666666666233","0.26797202705645473","0.2684605985860155","0.20945603230095583","0.3536108874793983","0.1223253898611876","0.4047673809523654","0.3109920070307134","0.4284166634942894","0.2869467098733313","0.30305178301074387","0.4032663389990306","0.29246625057962244","0.34623507819839394","0.22214978822706077","0.3593767265345587","0.4248696031745819","0.2912968124163472","0.4180788866059489","0.29195354151787906","0.28521827254744303","0.39837994593960296","0.29189575815555363","0.3438930127396753","0.20600422499033566","0.35015966216203454","0.40638976190474246","0.4683771428571102","0.3791998809523691","0.38136813013299375","0.290299918151946","0.4152404506703323","0.36230374661589193","0.2905580745908311","0.4010320266934672","0.3430192082008573"
"25000","0.4990666666666218","0.24887046467560223","0.25434898924873056","0.07447435199001573","0.3792611203187209","0.11783038837714337","0.38556285714284144","0.19100743738931333","0.4742380175010268","0.2638372227564955","0.1966311036589344","0.4602840083454253","0.2733643089041127","0.35748696292728926","0.08836213384389763","0.4084387501153055","0.40990507936505866","0.17057731826758282","0.46774360359853684","0.26687779073248874","0.18214441984963478","0.4642992838923632","0.282297934501046","0.32618158067754893","0.06556740569515167","0.3650548173412664","0.34202124819624186","0.4971799999999624","0.35612041125540134","0.42637324555847367","0.17787847226078837","0.47568183425289035","0.42455370462299913","0.1717181949681673","0.46887694652578343","0.339896282166624"
"30000","0.4960666666666236","0.23826630181718086","0.25066599999505473","0.055678584206166","0.34733330320806693","0.1058448745124231","0.3919010714285559","0.18697924071865582","0.41830297598712846","0.268578375099302","0.1961361458737138","0.41736866064952904","0.2788622440895267","0.3380454878371629","0.07708251964446329","0.36389658547696146","0.42132420634918527","0.16677251925602768","0.415122667485932","0.275424984352272","0.1637989999863028","0.4121954687773035","0.28360536384608237","0.3360241844423159","0.053578385051839664","0.35137811273126685","0.34958192279941463","0.480834999999967","0.3620224458874354","0.3778265163980353","0.16264227901850137","0.4151927572713591","0.3729733389992651","0.1675688406379097","0.4071534532484631","0.3306909312950916"
"35000","0.49499166666662275","0.28475682591083795","0.2912077477905629","0.298563087827431","0.3695153139941271","0.18771960437204938","0.40493333333331777","0.4142588253459431","0.4391601467083217","0.29816105780388946","0.44754061761095376","0.46695088007360136","0.30843161275848774","0.35094634004760755","0.3141018715973767","0.3747346700994508","0.424106547619027","0.40379608526967725","0.43423853751834784","0.3003619863912599","0.4395161390245023","0.45735511642009147","0.30149992097880435","0.3570810493307366","0.29679825805741944","0.3667616545470289","0.4840332142856859","0.4904058333332977","0.3840264285714166","0.4055304894618707","0.4108664864836567","0.43675075290619153","0.40667587731873145","0.4368559806916656","0.4589680754109379","0.3498193995151617"
"40000","0.4895416666666233","0.24845021429253844","0.24605989851291615","0.1375811316009275","0.35256970193512455","0.1319986684351478","0.36916190476189004","0.22978984912112188","0.4180322484075214","0.2615393527297082","0.2333643283576475","0.4356114341881247","0.27310734802488934","0.34737679820883943","0.15330962123690198","0.36603489847511955","0.39642499999998004","0.20962440017311457","0.41348229225280375","0.2659434170472211","0.20194243307678136","0.42542611307889777","0.2619222182350107","0.340466924680711","0.1365958220125909","0.3485880365370668","0.3457600974025869","0.48206761904758405","0.3406708261183158","0.38120072106838493","0.20646313260568444","0.4193590452119978","0.3783364737275311","0.21498151886969652","0.427534323516652","0.34220419952780917"
"45000","0.49106666666662324","0.2424578737998761","0.23697021075455557","0.07108056526770928","0.3450845448318248","0.10684185341941409","0.3781976190476048","0.18756415451817815","0.42026099259015476","0.2664421767301038","0.18164377852180727","0.41192682133036657","0.26581731054648744","0.3402663198265948","0.08156180351526997","0.358038251751896","0.4041124603174407","0.1746222837301723","0.4139092956363395","0.2662782340897606","0.15820811062678355","0.4103666035890769","0.26441713650304177","0.3403295749835402","0.06605696525197349","0.3471309545243678","0.3383318073592989","0.4800616666666323","0.35385489898988925","0.37769989701996887","0.1756201213072656","0.4118311377700536","0.3657932276870715","0.16033746556328565","0.40710560194125245","0.333792971601582"
"50000","0.4995999999999553","0.23315661288254202","0.25172550970200197","0.11571006813352072","0.4300736663863808","0.09911309302811329","0.3786235714285562","0.23349343905341977","0.4908224184392972","0.2692370085368543","0.24726271468992173","0.4816745620548754","0.2759977031414453","0.3903688204550733","0.1239173420368291","0.45699213212910694","0.4003392857142662","0.21842384976809606","0.4896830207521755","0.2762008272993991","0.2240395414560541","0.48370978335485343","0.28096274606590493","0.3722808761779857","0.10460960294306368","0.4221487737655896","0.36808392857141364","0.49953333333329597","0.35289674603173565","0.4710169962106316","0.21968656705775044","0.49197474730795204","0.4467168755657072","0.21399081478070703","0.48091818571231276","0.37346890889163153"
