"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"430000","0.9932999999998998","0.12329999999999999","0.23189999999999533","0.2158999999999954","0.8082","0.5395000000000001","0.09680000000000004","0.20209999999999814","0.1932999999999982","0.8082000000000001","0.5347","0.07200000000000001","0.3526999999999773","0.8086999999999943","0.564099999999992","0.1876999999999979","0.8127999999999937","0.5599999999999916","0.1722999999999978","0.937","0.8082","0.5346999999999998"
"440000","0.9868999999999006","0.11300000000000002","0.26999999999999424","0.25769999999999443","0.21109999999999998","0.6945999999999998","0.12629999999999997","0.23289999999999766","0.2151999999999983","0.19580000000000003","0.6906000000000002","0.081","0.3938999999999752","0.29869999999999847","0.7228999999999891","0.23369999999999738","0.27429999999999877","0.7209999999999894","0.23039999999999788","0.8826","0.19180000000000003","0.6906"
"450000","0.9999999999998995","0.1555","0.2580999999999943","0.26589999999999414","0.9998000000000001","0.7878999999999998","0.13990000000000008","0.2365999999999978","0.24279999999999763","0.9997999999999998","0.7719000000000001","0.12470000000000005","0.37639999999997614","0.9997999999999932","0.8098999999999895","0.22449999999999737","0.9997999999999936","0.8019999999999899","0.23169999999999727","0.9998000000000001","0.9998000000000001","0.7678999999999999"
"460000","0.9879999999999008","0.11800000000000002","0.2365999999999949","0.2248999999999952","0.20730000000000007","0.7634999999999997","0.12599999999999997","0.20709999999999792","0.19439999999999807","0.1996","0.7614000000000001","0.10919999999999999","0.35269999999997736","0.24449999999999902","0.7806999999999891","0.20849999999999777","0.24959999999999896","0.7726999999999897","0.19529999999999792","0.9090999999999999","0.19960000000000003","0.7614"
"470000","0.9804999999999015","0.07749999999999997","0.22529999999999525","0.21889999999999524","0.8523","0.7065999999999997","0.10099999999999995","0.18909999999999832","0.18359999999999826","0.8523000000000002","0.7039","0.06960000000000001","0.3597999999999765","0.8573999999999935","0.7393999999999891","0.1954999999999981","0.8525999999999937","0.7270999999999901","0.18759999999999794","0.8523000000000001","0.8523","0.7039000000000002"
"480000","0.9882999999999007","0.07650000000000001","0.21549999999999517","0.20329999999999546","0.30449999999999994","0.7183000000000002","0.09319999999999995","0.1821999999999984","0.1718999999999983","0.2975","0.7161000000000001","0.05439999999999998","0.344299999999978","0.31789999999999785","0.744699999999989","0.17389999999999814","0.33159999999999806","0.7437999999999902","0.16849999999999826","0.9425000000000001","0.29750000000000004","0.7161000000000002"
"490000","0.9888999999999006","0.09329999999999998","0.22489999999999546","0.21299999999999558","0.7024999999999997","0.7171000000000001","0.10069999999999997","0.19069999999999823","0.1794999999999983","0.7025000000000001","0.7145","0.061700000000000005","0.35779999999997725","0.7124999999999956","0.7332999999999891","0.18359999999999793","0.7034999999999941","0.73789999999999","0.1802999999999979","0.9235","0.7025","0.7145"
"500000","0.9788999999999014","0.08780000000000002","0.22439999999999444","0.21079999999999546","0.4486","0.6959000000000001","0.09670000000000001","0.1899999999999976","0.1726999999999986","0.44860000000000005","0.6915","0.04659999999999998","0.3583999999999769","0.46289999999999737","0.7197999999999902","0.1905999999999979","0.4633999999999969","0.7140999999999897","0.17069999999999808","0.8427999999999999","0.4486","0.6915"
"510000","0.9867999999999009","0.0988","0.2190999999999944","0.21389999999999507","0.5672999999999999","0.7690999999999995","0.10300000000000002","0.18689999999999757","0.17309999999999837","0.5514","0.7679999999999998","0.05329999999999997","0.3600999999999763","0.5736999999999955","0.7761999999999889","0.18469999999999767","0.5588999999999954","0.7761999999999899","0.17429999999999818","0.9251999999999999","0.5513999999999999","0.7679999999999999"
"520000","0.9983999999998997","0.1297","0.2208999999999947","0.23139999999999486","0.598","0.7496999999999996","0.12810000000000005","0.19039999999999813","0.19049999999999775","0.5980000000000001","0.7429","0.09899999999999996","0.3497999999999772","0.599999999999996","0.7683999999999889","0.1819999999999979","0.6062999999999965","0.7644999999999893","0.18889999999999763","0.9929000000000001","0.5980000000000002","0.7377999999999997"
