"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_DayOfWeek","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_DayOfWeek","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_DayOfWeek","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_DayOfWeek_Time","Airline_DayOfWeek_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_DayOfWeek","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_DayOfWeek","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_DayOfWeek_Time","Flight_DayOfWeek_Length","Flight_Time_Length","AirportFrom_AirportTo_DayOfWeek","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_DayOfWeek_Time","AirportFrom_DayOfWeek_Length","AirportFrom_Time_Length","AirportTo_DayOfWeek_Time","AirportTo_DayOfWeek_Length","AirportTo_Time_Length","DayOfWeek_Time_Length"
"55000","0.9673999999999121","0.38739999999998725","0.39659999999998746","0.7611999999999999","0.7827999999999995","0.21459999999999996","0.5743999999999587","0.839999999999979","0.8919999999999717","0.42699999999998456","0.7751999999999766","0.8413999999999686","0.42279999999998363","0.7782000000000001","0.760599999999999","0.7917999999999974","0.6579999999999488","0.8073999999999872","0.8577999999999786","0.41179999999998723","0.7697999999999842","0.8323999999999762","0.4145999999999867","0.764","0.7597999999999998","0.7715999999999995","0.8619999999999367","0.9261999999999256","0.5243999999999676","0.8231999999999925","0.8099999999999867","0.8533999999999774","0.8037999999999925","0.7685999999999859","0.8365999999999787","0.7598"
"60000","0.9989999999999082","0.367999999999987","0.36479999999998797","0.1312","0.9911999999999993","0.18600000000000003","0.5737999999999572","0.2907999999999946","0.9931999999999651","0.4057999999999852","0.29139999999999455","0.9931999999999632","0.40359999999998397","0.9909999999999995","0.15239999999999995","0.9909999999999967","0.6621999999999479","0.2459999999999984","0.9923999999999725","0.40139999999998743","0.2501999999999983","0.9921999999999714","0.39779999999998694","0.9909999999999998","0.11660000000000001","0.9910000000000001","0.48319999999997143","0.9979999999999153","0.5277999999999661","0.9913999999999903","0.25259999999999794","0.9925999999999706","0.9913999999999886","0.24659999999999838","0.9917999999999707","0.9910000000000001"
"65000","0.9775999999999103","0.383599999999987","0.39979999999998683","0.3976000000000001","0.8233999999999989","0.1932000000000001","0.5939999999999566","0.48899999999998656","0.8795999999999651","0.4251999999999839","0.5543999999999857","0.8783999999999661","0.4195999999999839","0.8207999999999999","0.4048000000000001","0.827199999999998","0.6647999999999488","0.4567999999999923","0.868999999999974","0.4109999999999862","0.5051999999999938","0.865599999999974","0.41619999999998686","0.8197999999999999","0.3847999999999998","0.8200000000000001","0.6499999999999551","0.9435999999999216","0.5327999999999666","0.8397999999999907","0.455399999999993","0.872599999999973","0.8361999999999901","0.49359999999999293","0.866799999999974","0.8197999999999998"
"70000","0.9763999999999109","0.3915999999999865","0.4027999999999866","0.6155999999999998","0.8237999999999986","0.19100000000000017","0.5839999999999573","0.7225999999999811","0.8865999999999674","0.4125999999999844","0.6551999999999778","0.8857999999999637","0.42479999999998286","0.8193999999999995","0.6171999999999991","0.8265999999999977","0.6633999999999484","0.6871999999999876","0.8691999999999744","0.40759999999998664","0.6413999999999868","0.8737999999999706","0.41619999999998614","0.8165999999999999","0.6156","0.8173999999999995","0.7763999999999434","0.9417999999999216","0.534599999999966","0.8415999999999897","0.689999999999988","0.8701999999999719","0.8501999999999895","0.6421999999999869","0.8713999999999703","0.8165999999999999"
"75000","0.97959999999991","0.39139999999998565","0.39339999999998615","0.15920000000000004","0.8695999999999995","0.20400000000000026","0.5885999999999568","0.3079999999999937","0.9023999999999677","0.41459999999998437","0.31539999999999363","0.9005999999999651","0.42299999999998245","0.8696000000000002","0.18139999999999992","0.8705999999999976","0.6737999999999463","0.269799999999998","0.8879999999999754","0.40379999999998734","0.27439999999999837","0.8917999999999748","0.4165999999999863","0.8696000000000002","0.14780000000000001","0.8696000000000005","0.49719999999996994","0.9503999999999198","0.535199999999966","0.8759999999999898","0.27519999999999734","0.8867999999999742","0.8783999999999899","0.27179999999999727","0.8907999999999732","0.8695999999999998"
"80000","0.9639999999999118","0.36259999999998643","0.3959999999999856","0.0864","0.7162","0.14460000000000028","0.5839999999999564","0.28479999999999434","0.8201999999999723","0.4069999999999841","0.30099999999999316","0.8005999999999673","0.41319999999998314","0.7084000000000001","0.10620000000000007","0.7235999999999989","0.6661999999999471","0.23799999999999855","0.8007999999999791","0.3839999999999872","0.2621999999999977","0.7841999999999766","0.4113999999999871","0.7053999999999998","0.0638","0.7093999999999997","0.4889999999999718","0.9107999999999243","0.5263999999999665","0.7537999999999928","0.24759999999999813","0.7969999999999807","0.732999999999993","0.25339999999999746","0.7837999999999774","0.7053999999999999"
"85000","0.9921999999999097","0.4457999999999841","0.45019999999998495","0.9622000000000002","0.9621999999999987","0.22060000000000016","0.5973999999999563","0.9685999999999676","0.9699999999999651","0.45819999999998207","0.9703999999999698","0.9721999999999624","0.4603999999999821","0.9621999999999997","0.9621999999999988","0.962399999999997","0.6925999999999459","0.9629999999999815","0.9633999999999722","0.46299999999998515","0.9667999999999813","0.9673999999999713","0.45579999999998455","0.9622000000000004","0.9621999999999996","0.9621999999999998","0.9817999999999291","0.983399999999919","0.5559999999999641","0.9623999999999914","0.964399999999982","0.9671999999999726","0.9641999999999897","0.967599999999981","0.9705999999999709","0.9621999999999998"
"90000","0.9647999999999121","0.41339999999998367","0.3811999999999872","0.16","0.7683999999999985","0.17900000000000008","0.5703999999999586","0.35039999999999194","0.8299999999999664","0.4245999999999832","0.3279999999999917","0.8409999999999692","0.40839999999998333","0.7667999999999997","0.17259999999999995","0.7751999999999981","0.659799999999949","0.3081999999999965","0.8203999999999766","0.41979999999998624","0.27599999999999686","0.8185999999999792","0.391799999999987","0.7668000000000004","0.14320000000000002","0.766799999999999","0.5009999999999696","0.9171999999999246","0.5323999999999655","0.7897999999999926","0.3009999999999971","0.8221999999999753","0.7843999999999914","0.2793999999999965","0.819599999999979","0.7667999999999998"
"95000","0.9725999999999109","0.37939999999998647","0.36359999999998704","0.08860000000000001","0.7971999999999987","0.15619999999999998","0.5715999999999574","0.271399999999995","0.8463999999999686","0.399599999999984","0.263799999999995","0.8575999999999672","0.39239999999998415","0.7957999999999997","0.1140000000000001","0.8001999999999976","0.6673999999999475","0.2479999999999982","0.835199999999978","0.4055999999999862","0.23219999999999832","0.8431999999999764","0.38679999999998793","0.7957999999999997","0.06540000000000001","0.7959999999999995","0.4815999999999715","0.9305999999999217","0.5195999999999664","0.8101999999999913","0.251799999999998","0.8387999999999746","0.8113999999999908","0.23859999999999798","0.8389999999999751","0.7958"
"100000","0.98839999999991","0.39299999999998547","0.3821999999999864","0.3799999999999997","0.9145999999999991","0.20080000000000003","0.5731999999999584","0.48039999999998534","0.9383999999999642","0.4283999999999832","0.5389999999999876","0.927799999999964","0.4091999999999845","0.9145999999999994","0.3885999999999998","0.915599999999997","0.6527999999999499","0.44899999999999307","0.933799999999973","0.4149999999999848","0.5023999999999945","0.9209999999999718","0.40279999999998795","0.9146000000000003","0.3723999999999999","0.9146000000000001","0.6409999999999558","0.9647999999999199","0.5265999999999669","0.9215999999999896","0.4575999999999917","0.9331999999999705","0.9149999999999922","0.4905999999999932","0.9235999999999731","0.9146000000000001"
"105000","0.9587999999999133","0.37839999999998686","0.384999999999987","0.6277999999999999","0.7051999999999993","0.18500000000000008","0.5767999999999575","0.7351999999999813","0.8341999999999758","0.4207999999999846","0.6609999999999788","0.8165999999999698","0.40999999999998366","0.6958","0.6305999999999992","0.7173999999999993","0.6667999999999474","0.6977999999999874","0.8055999999999809","0.4051999999999874","0.6443999999999873","0.7957999999999777","0.4053999999999871","0.6824","0.6275999999999999","0.6987999999999999","0.7753999999999444","0.8987999999999285","0.5201999999999677","0.7643999999999938","0.7007999999999874","0.8111999999999789","0.7613999999999936","0.644999999999986","0.798199999999978","0.6934000000000001"
"110000","0.9989999999999084","0.3533999999999876","0.35679999999998774","0.10420000000000001","0.9931999999999989","0.1653999999999999","0.5511999999999599","0.2607999999999966","0.993599999999967","0.3701999999999865","0.2643999999999958","0.9937999999999633","0.3959999999999838","0.9932000000000004","0.12880000000000008","0.9933999999999972","0.651999999999949","0.23319999999999863","0.9933999999999721","0.3827999999999882","0.23639999999999864","0.9935999999999705","0.39459999999998724","0.9932","0.08020000000000001","0.9931999999999999","0.458399999999973","0.9975999999999178","0.5007999999999686","0.9931999999999909","0.22919999999999813","0.9935999999999723","0.993199999999991","0.23519999999999844","0.9939999999999705","0.9932000000000002"
"115000","0.9625999999999123","0.3355999999999888","0.3677999999999875","0.07560000000000003","0.7113999999999995","0.1442000000000002","0.5483999999999604","0.24599999999999697","0.8009999999999738","0.37179999999998575","0.26459999999999634","0.8101999999999684","0.3859999999999845","0.7057999999999999","0.10680000000000005","0.7209999999999979","0.6457999999999494","0.21799999999999872","0.78899999999998","0.37999999999998785","0.23879999999999843","0.7957999999999766","0.3873999999999873","0.702","0.057","0.7055999999999999","0.45819999999997374","0.9043999999999274","0.493599999999969","0.7335999999999934","0.23099999999999818","0.7875999999999793","0.7459999999999934","0.23279999999999873","0.7923999999999772","0.702"
"120000","0.9825999999999108","0.39159999999998585","0.4083999999999868","0.9223999999999997","0.9223999999999989","0.17060000000000008","0.5537999999999612","0.9309999999999746","0.9355999999999658","0.40679999999998445","0.9391999999999752","0.9467999999999639","0.4203999999999837","0.9223999999999999","0.9225999999999989","0.9227999999999975","0.65779999999995","0.9249999999999844","0.9265999999999743","0.40859999999998714","0.9319999999999828","0.9359999999999725","0.42099999999998616","0.9223999999999999","0.9224000000000006","0.9223999999999996","0.9559999999999316","0.9661999999999211","0.5085999999999701","0.9237999999999902","0.928799999999983","0.9349999999999719","0.9287999999999916","0.9325999999999828","0.9415999999999749","0.9224000000000001"
"125000","0.9611999999999128","0.39459999999998646","0.3685999999999882","0.16280000000000008","0.7799999999999985","0.17200000000000001","0.5537999999999614","0.34939999999999316","0.8359999999999675","0.40339999999998466","0.3221999999999923","0.8499999999999696","0.3997999999999854","0.7791999999999997","0.17659999999999992","0.7883999999999979","0.6407999999999519","0.3205999999999964","0.8309999999999773","0.4095999999999868","0.2797999999999957","0.8289999999999784","0.3895999999999882","0.7778","0.14700000000000008","0.7777999999999994","0.4983999999999711","0.9179999999999255","0.5213999999999681","0.8025999999999945","0.3151999999999969","0.8293999999999772","0.7945999999999912","0.29159999999999664","0.8309999999999778","0.7778"
"130000","0.9791999999999107","0.3621999999999872","0.352199999999988","0.10240000000000006","0.8373999999999993","0.1596000000000001","0.5593999999999594","0.26299999999999535","0.8779999999999676","0.39719999999998457","0.260599999999995","0.8837999999999685","0.38399999999998546","0.8369999999999995","0.12240000000000006","0.8391999999999973","0.64759999999995","0.24439999999999823","0.8625999999999758","0.39739999999998754","0.2297999999999983","0.8683999999999753","0.38379999999998726","0.8356000000000001","0.0922","0.8356000000000001","0.47599999999997405","0.9431999999999217","0.5129999999999685","0.8477999999999916","0.2557999999999979","0.868599999999974","0.8459999999999904","0.2363999999999982","0.8687999999999747","0.8356"
"135000","0.9825999999999104","0.37799999999998735","0.37879999999998754","0.4167999999999999","0.8695999999999994","0.18619999999999998","0.5661999999999592","0.4973999999999853","0.9125999999999663","0.40299999999998454","0.5689999999999868","0.8951999999999658","0.4075999999999836","0.8691999999999999","0.4247999999999999","0.869599999999997","0.6521999999999499","0.4733999999999918","0.8979999999999744","0.39999999999998664","0.5335999999999926","0.8867999999999746","0.4033999999999863","0.8692","0.4160000000000001","0.8691999999999992","0.6587999999999543","0.9493999999999223","0.5169999999999679","0.8815999999999921","0.47719999999999085","0.9019999999999733","0.8727999999999912","0.5255999999999931","0.8899999999999737","0.8692"
