"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"110000","0.999503192287924","0.08113317940465363","0.19303464911083684","0.19543654560170787","0.32052916261044406","0.7460416504495999","0.09132303408857927","0.17170917265409985","0.1659543821347666","0.31442024124328527","0.7342350063334883","0.05184309607981473","0.32558943450887945","0.34321239307570184","0.7527616363700016","0.16368642667877603","0.3297639874747003","0.749767242174852","0.16555724990369797","0.9965990851437421","0.31442024124328527","0.7342350063334879"
"120000","0.9915491662261793","0.06483238415485734","0.20562292611780458","0.2102059003530351","0.9614028885129804","0.6957670924691173","0.0817188726900347","0.17433108631883842","0.18362061765256976","0.9614028885129804","0.692307942990494","0.05175253075179304","0.33969466820100847","0.9614028885129797","0.7118729378789241","0.1786847558816739","0.9622256466308097","0.7121006715399334","0.18141640525776448","0.9614028885129805","0.9614028885129804","0.6904042400750079"
"130000","0.9902985060240937","0.05770112555786894","0.18186421546503342","0.18244238157739057","0.22329017838469195","0.666908346571457","0.07856371131210256","0.16268977116853667","0.15705428904009427","0.21453400721580645","0.6656301155663256","0.04475494305739067","0.33697640934156314","0.261947217568511","0.6834620664788708","0.16961407687951516","0.2785979990078946","0.6737724596860922","0.15369472254418848","0.9185463523465369","0.22248145034036695","0.6656301155663258"
"140000","0.9793254449654161","0.05524953451246399","0.19200395859669428","0.19620744559731823","0.7927737640123982","0.6401778233123027","0.07495799161802688","0.16471995013971524","0.16693662400860826","0.7927737640123982","0.6385095254779238","0.0432820231463993","0.34033414018083913","0.7990623197392104","0.6736007256843496","0.1698819177250711","0.7932738387784594","0.6776530672704594","0.16401863336097372","0.8466900949008478","0.7927737640123982","0.6379721149602777"
"150000","0.9825633158457064","0.05109280826529084","0.19094842426869435","0.19398691816903613","0.4095527036513081","0.6790024488608157","0.06358305926084999","0.1674147930763974","0.1617509844778105","0.4073192364299002","0.6787394059506526","0.034483103847986904","0.34444436138233964","0.42253544655550446","0.6897680055180214","0.16592710275857808","0.42803714125060915","0.6984252432760951","0.16309609648922424","0.8707242462945082","0.4073192364299002","0.6787394059506525"
"160000","0.9918510001291334","0.07557615413035682","0.21310123959039418","0.20893468354860306","0.603504118101935","0.7333781193793444","0.08752517600694601","0.18222319819497798","0.1745064922786847","0.6021437221986101","0.7277615364967365","0.05042771576143837","0.3585463902134616","0.6161445570866665","0.7495246846712738","0.18628787537224298","0.6050169443176517","0.7476897401182474","0.18124353539831478","0.9596958531620812","0.6021437221986101","0.727858457191183"
"170000","0.992960790020299","0.10396953675866091","0.19766511836382897","0.2045998026471159","0.5802133588252566","0.6867986289293333","0.08278637066661479","0.1764991954566421","0.18573349507991435","0.5802133588252567","0.687306701025858","0.05294679628484816","0.3587285526436431","0.5839586011870697","0.7069667279838531","0.1741085297118935","0.5922000030397245","0.7089478893661786","0.16999991776041942","0.9599434610665186","0.5802133588252567","0.6799536480611363"
"180000","0.9951595419358603","0.07995314755548988","0.2082303547908301","0.19673269638936228","0.41376773053580174","0.5519373386741915","0.08600015847414852","0.1838926875126407","0.17304161939831336","0.41305194898301545","0.5468573117397616","0.04913465407253419","0.3436576634991617","0.46537615741141175","0.5752374210067309","0.17850885697347457","0.44468593740105444","0.5699712588696217","0.16955063159115763","0.9632291771551826","0.4130519489830155","0.5468573117397616"
"190000","0.9875714944371788","0.15194631027861594","0.25286020504555096","0.2617805372030638","0.845176288576245","0.40769960336656097","0.13705579824253167","0.22768329224871214","0.23053294847142047","0.8451762885762449","0.35831142962185036","0.06710486473158275","0.39757477652237666","0.850107984231429","0.46124705243317676","0.21451601527484926","0.8456590039336349","0.4714534356559256","0.21920111803388703","0.8710546392695394","0.845176288576245","0.3546962948186753"
"200000","0.9795978689468259","0.08426898094847195","0.22173612264450093","0.21179493624689588","0.4515770737208849","0.6329686859442751","0.09424991036002107","0.19085354324181414","0.1726187980095326","0.45083878092608054","0.6260938813729013","0.050851464734811405","0.3687094817251889","0.46049187771483974","0.662808593099224","0.18124426416262374","0.47010818789509035","0.6616702200522782","0.17855223110020144","0.8275409186904608","0.45083878092608054","0.6277554476544992"
"210000","0.987591888409297","0.11971329638992813","0.24646595039949398","0.22553276947559744","0.5618224356428767","0.7326870207229703","0.11377750568680814","0.208300378189952","0.1822005372913383","0.5618224356428766","0.7293692598600503","0.06472241713207849","0.3719739754162358","0.5758527232202946","0.7436707808938212","0.1983070922776417","0.5663571730921233","0.7396898639006633","0.17921221057611067","0.9200374716591126","0.5618224356428766","0.7293692598600503"
"220000","0.9994763568290277","0.07548758111415602","0.21354463306514065","0.2081823670016389","0.633581634591811","0.73061465740021","0.0951232010776259","0.179385970155648","0.17469214621252505","0.633581634591811","0.716078267467469","0.0464991441499628","0.3660496253702087","0.6362518438192031","0.7536741867845931","0.18638589611440526","0.6438777928261816","0.7530503982171208","0.1729572318235078","0.9947649518474676","0.6335816345918112","0.7196936746865062"
"230000","0.9936961912709739","0.0841256508116855","0.20617204581423937","0.19612239471195672","0.36198169307504335","0.7146436220879915","0.09657780889777216","0.17923588138285912","0.16643282236570212","0.35641964170656504","0.6991065948162722","0.04912653504225818","0.3496841898660974","0.38554798168404114","0.7208303594330163","0.18351030252643172","0.3731209839004287","0.72361394500294","0.1719202219806579","0.9576823526206071","0.3564196417065651","0.7030292506983404"
"240000","0.9873261878838612","0.053611936245139095","0.2077671253710692","0.2050319959025259","0.9197214537001344","0.6471974391119557","0.07773526491908506","0.17339258775962502","0.17472222083191574","0.9197214537001344","0.6455272439461534","0.04796595913193073","0.3502871187828832","0.9201182756068949","0.6651529491448482","0.17637410394533645","0.9219699237525333","0.6702345165708585","0.17370772640097207","0.9197214537001344","0.9197214537001341","0.6455272439461534"
"250000","0.9864704919119458","0.08134883433507384","0.21191239120394523","0.20264855177567914","0.1974657394258584","0.6250225442423162","0.10619840075589436","0.1779823274146535","0.17130448450089145","0.1804872277291344","0.6246478160037261","0.06513845671558127","0.3600088879436782","0.2591428131821916","0.649136631143583","0.17838965984908067","0.26424142500388187","0.6440271117098099","0.17054703166806634","0.8758251180764964","0.19393818038031307","0.6246478160037259"
"260000","0.9796920124389976","0.0810057465829587","0.21536386503494304","0.20877529726986677","0.8376479136481773","0.648150480086749","0.09767844313806803","0.1800899530921867","0.17966913223424463","0.8376479136481774","0.6405848718903908","0.06620394933920584","0.3534781945995873","0.8434240166063947","0.6855098214833177","0.17776211104532624","0.8380502595443338","0.6762469041577817","0.17900264750232026","0.8376479136481774","0.8376479136481774","0.6376636706001947"
"270000","0.9870475981308514","0.06384410871366866","0.2150075419433167","0.21352943145879397","0.35387900639824665","0.7252776116165248","0.08674886899725132","0.1796900215793522","0.17870718050654782","0.34643026861928794","0.7249967470868348","0.053059983127301105","0.363994057414746","0.3673124631051647","0.7395973893653319","0.18696989905430667","0.3735724770781407","0.74437508152183","0.17224573233547066","0.9219606418250377","0.346430268619288","0.7249967470868348"
