"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"5000","0.9662442111850684","0.09749834489449717","0.32887021375757775","0.2881857532093057","0.07539969998396903","0.713477817740716","0.12978945816267268","0.2854578292491663","0.24707904873435343","0.03847329097722575","0.7078330640759254","0.07314812350031133","0.5204021788221942","0.1887384366077094","0.7601499036048566","0.2737812831840009","0.14530427583885314","0.7486912990836174","0.24742340456144812","0.701568789324825","0.039641590064061","0.7047282593291384"
"10000","0.9852684060643574","0.07499434736635022","0.2692946145570472","0.26017862929009383","0.05243711355155127","0.9033098690428946","0.10390287432519635","0.23659847729962635","0.22677750778754868","0.032668289951430604","0.9033098690428947","0.07360102962660484","0.476042232673371","0.13215289996650967","0.9057986951552071","0.2447340196155673","0.11681130483287115","0.9082394294408243","0.23026598563502876","0.9033098690428947","0.028525499679475104","0.9033098690428946"
"15000","0.9764842462345765","0.11161646002411049","0.2993797934004053","0.3042202031574379","0.44855654800009837","0.806066410765179","0.12459861822849216","0.26221890471862014","0.2531436091689313","0.4474162563769506","0.8060664107651792","0.0708722284964472","0.5101961998136124","0.4765079550339684","0.8341209450301558","0.25820509016251975","0.5125526224775311","0.8188225916508218","0.2458301810525238","0.8060664107651792","0.4474162563769507","0.806066410765179"
"20000","0.962678303439775","0.09509792996794622","0.2918447226616573","0.29703492443929747","0.5123612102682268","0.7624684509685761","0.12581554290535993","0.25498285815420657","0.2568742903856995","0.5123612102682269","0.7597281002335897","0.07286687050551707","0.4887170689300291","0.5715764392303597","0.7909452395658233","0.24960794891332894","0.5268583323111731","0.8029087711373657","0.24505867240665702","0.7588143928959276","0.5123612102682268","0.7606474636099205"
"25000","0.9943000071847488","0.08682356357681843","0.26761611139471836","0.26635823415492915","0.06668903464042154","0.9568190074283897","0.11593473208814319","0.22562819004268375","0.2379350260931004","0.026385295510598303","0.9568190074283897","0.0651266112357626","0.469785909813757","0.13516797053600177","0.9588030949008797","0.2352188049742674","0.11808864367182584","0.9577259280119257","0.226455445758535","0.9568190074283897","0.04080631639064061","0.9568190074283898"
"30000","0.9633499705794284","0.07502610358088839","0.2647459452286611","0.2736463645229806","0.05930767230695494","0.685308114713623","0.10880213823236545","0.23065192852332622","0.2342878321740016","0.04158625482933196","0.6795630633101251","0.06689322540697633","0.47180369300595004","0.13108858580378263","0.726523557576729","0.24049409083636558","0.13396893689342648","0.730715204300163","0.23029912032124225","0.6795630633101251","0.023634928386586505","0.6795630633101252"
"35000","0.9793156325072764","0.10071108570086357","0.3086845741962084","0.30592471156994094","0.8634831315358277","0.8634831315358278","0.12948765617122443","0.27564863279112867","0.2602188193232763","0.8634831315358278","0.8634831315358278","0.08022993779540996","0.5000034410756053","0.8640044487857218","0.8679153076935676","0.2757216536862309","0.8762415520843887","0.8803653093179201","0.2494294263147309","0.8634831315358278","0.8634831315358278","0.8634831315358278"
"40000","0.9717631110825631","0.0942856841862629","0.29354237890718493","0.271711266143147","0.16319926683169741","0.8539040920769225","0.12374863167692553","0.25448670756212605","0.22468067653961243","0.13448093118415497","0.853824090188807","0.07161331055383423","0.47681046197303245","0.25152671604321336","0.8593470923790916","0.2540868989135426","0.20868925724839393","0.858528649846134","0.2335810657487113","0.8538240901888069","0.1350273272799301","0.8538240901888071"
"45000","0.9640492587594598","0.055830393674421386","0.25243324732941463","0.2524381294272564","0.03833877340090962","0.7072885953987986","0.09970305335799468","0.23028128157955313","0.21431869779980164","0.024022827055771908","0.704298504823006","0.061043720861767375","0.4689287106768889","0.13960734069199826","0.7452349368194455","0.23939772400651077","0.10818311897113689","0.7393849291874741","0.22112223425681204","0.704298504823006","0.0368757851561974","0.704298504823006"
"50000","0.997687329660803","0.09344838725003608","0.27262825603924407","0.28075434777448327","0.24289309217202854","0.9843576677305246","0.1050759350232838","0.23703107809892415","0.24306472427535464","0.23659762334049114","0.9843576677305244","0.06183857928593925","0.4688615167840253","0.289738364264699","0.9854217741855685","0.2377565262247508","0.3251505688321422","0.9847665733664679","0.23362115759849983","0.9843576677305244","0.23659762334049114","0.9843576677305245"
