"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_DayOfWeek","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_DayOfWeek","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_DayOfWeek","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_DayOfWeek_Time","Airline_DayOfWeek_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_DayOfWeek","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_DayOfWeek","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_DayOfWeek_Time","Flight_DayOfWeek_Length","Flight_Time_Length","AirportFrom_AirportTo_DayOfWeek","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_DayOfWeek_Time","AirportFrom_DayOfWeek_Length","AirportFrom_Time_Length","AirportTo_DayOfWeek_Time","AirportTo_DayOfWeek_Length","AirportTo_Time_Length","DayOfWeek_Time_Length"
"110000","0.999503192287924","0.2616250866029357","0.25677973997025805","0.3219385542826485","0.7494233063947089","0.11516243472434243","0.3994412956043787","0.41265190405924207","0.7786876834392913","0.2729666681754271","0.3814748034884128","0.7894281499878587","0.2810781346749565","0.9965990851437422","0.32709261882594204","0.7526863374806927","0.4788970824312181","0.38627553561791206","0.7692442242595154","0.2755363259454618","0.3632235441601465","0.7715341460259377","0.2771039666249033","0.9965990851437418","0.315210155596489","0.7362450525243927","0.4979207970902961","0.8227469315132094","0.36094446701544414","0.9965998779790692","0.3843237888939669","0.7696469283437914","0.9965998779790695","0.36768686814946683","0.7770753714782993","0.9965990851437421"
"120000","0.9915491662261793","0.2680728773926968","0.27709057771847045","0.9614028885129804","0.6981480186417236","0.1060803973600915","0.4078665480718449","0.9627067069322742","0.7403743655599384","0.2814646730204532","0.965537624361172","0.7467740349476593","0.28802985509583495","0.9614028885129804","0.9615112321216939","0.7015127105405856","0.48924955451337016","0.9615112321216921","0.7285621497915313","0.2833592361963316","0.9639672013927516","0.7327718275168542","0.2900500164379755","0.9614028885129804","0.9614028885129804","0.6944753876036976","0.9697585106353344","0.8002252271009352","0.372020309599022","0.962184656015141","0.96206634458516","0.7350796978775135","0.9647257606820612","0.963771631486001","0.741258281478631","0.9614028885129804"
"130000","0.9902985060240937","0.25134974611726724","0.2533159429730931","0.231722480395992","0.6674246743772979","0.10088814941641253","0.40882158633333443","0.3383337523021576","0.7225092621889311","0.2777400976252842","0.3656161613193357","0.7084517744208298","0.26833762939301403","0.9191568448518905","0.2451172142471717","0.6700383591793406","0.48805703383006044","0.31990427875725247","0.7046635368286973","0.2807292498545482","0.33503688900575956","0.6963903105272644","0.266847348775595","0.918546352346537","0.2270661124824716","0.6656301155663253","0.4806175872032713","0.7808456822789888","0.36788138496973327","0.9243033771031146","0.3233010336436627","0.7084962325112302","0.9235061049200959","0.32993866420325835","0.6954744790164985","0.9185463523465371"
"140000","0.9793254449654161","0.2599491087318454","0.2624656553897272","0.7927737640123984","0.6441677159353552","0.10252728294765315","0.41701485984303166","0.8235494570579527","0.7236146271014515","0.2871622464744455","0.7981249950702429","0.7207532883322455","0.2821498945279329","0.8505649707826949","0.7934680304224507","0.6478369544309077","0.49478038597032076","0.8098455720156262","0.7036445799407711","0.2809224041002055","0.7952384468390084","0.7051485698906519","0.27341224787104007","0.8489772995963647","0.7927737640123982","0.6407513599684211","0.8404618714658514","0.7935455809728011","0.3740966282898718","0.8814206046683564","0.8118679217232949","0.7019420029075878","0.8832564863844796","0.7947608157065513","0.7026878522738856","0.8484398890787181"
"150000","0.9825633158457064","0.26288326839093834","0.26513912033550546","0.4132922475785287","0.6803267215779754","0.09786188600482029","0.42225535204513","0.46936614872955085","0.7294556407341142","0.28316515045145607","0.49000421480658596","0.7429612226423798","0.2853109602825401","0.8709872892046713","0.4162130616564292","0.6842833928050605","0.4999708926570044","0.45060313219411213","0.7209602369549671","0.2759803318981826","0.466317229746667","0.7291460217235657","0.27990474953443223","0.8707242462945083","0.4086867813464427","0.6790000662363007","0.5775769932745919","0.8099147877367234","0.38011769602226386","0.8789154569998983","0.45301304901948597","0.7191327286552441","0.884359335906125","0.4633004833612002","0.7271603599277283","0.8707242462945082"
"160000","0.9918510001291334","0.2791757485750458","0.28030925177228155","0.6036300132992739","0.7358284908345731","0.11568703883127143","0.43385181832647973","0.6559044942791948","0.7840450968488165","0.30384958329237954","0.6286710102154895","0.7827197123198694","0.298078818001358","0.9596958531620814","0.6055305385489635","0.7395932594467487","0.5092160424115875","0.6382479610815777","0.7707247078696631","0.3001388013438818","0.6148656315180372","0.7683713962104757","0.28853372793145216","0.9596958531620812","0.6021437221986101","0.7322736498049293","0.7015960983653518","0.8429513988856503","0.3989093881126542","0.960848662218305","0.6383461033057302","0.7709259730373677","0.9608456783245549","0.6151940251536807","0.7726787496033005","0.9596958531620811"
"170000","0.992960790020299","0.2818985636701258","0.29244993129192864","0.5814648517013941","0.7091640594644667","0.13772200081017863","0.43745237877471277","0.6081446746304024","0.7461365994719316","0.2944780295477981","0.6317619886823397","0.7570083005562644","0.29197892631909933","0.9599434610665184","0.5826136796853114","0.6942781362309266","0.5306826804428363","0.5981240008398216","0.7424923398418457","0.2994119492351565","0.6132486099742489","0.7464728843269606","0.29780361170461245","0.9599434610665187","0.5802133588252567","0.6894999606842277","0.6867205158685876","0.8233236182691216","0.39491856339368403","0.9618622647034505","0.5964621746192349","0.7364409493149665","0.960671663394888","0.6136817656721184","0.7424751081552488","0.9599434610665185"
"180000","0.9951595419358603","0.26867914504965773","0.26244300774632223","0.4191491384579188","0.5594013483916178","0.11666272691396885","0.41359858652830944","0.5330308394472923","0.6307854501482612","0.28701699770874023","0.5067036199162129","0.6228350259310572","0.28444378603129683","0.9632291771551824","0.4256363079080038","0.560911392488693","0.49024843635269144","0.50858177042573","0.6116434109214515","0.28538896105709544","0.4808377685343619","0.6017844137351124","0.28118721153969023","0.9632291771551824","0.41458325657234124","0.548700827672542","0.6180683460296679","0.7020779920045521","0.3746792213757756","0.9653023015077082","0.5048519635091007","0.605741811710433","0.964667356330319","0.4796584215012341","0.5999629076599656","0.9632291771551826"
"190000","0.9875714944371788","0.3281582056091196","0.3318248408701251","0.8451762885762449","0.4373359008482866","0.18057257367351592","0.4705105384782858","0.8690737194865317","0.5695529159331907","0.3312930720119822","0.849553437198582","0.5641009953752325","0.33903071646815774","0.8856172619542168","0.8453633382798473","0.4288249922868819","0.5455100108260175","0.8602208827304223","0.5353068662174993","0.33299650945668924","0.8463534598900776","0.5384237418477509","0.3273082714791829","0.8722312201186007","0.845176288576245","0.37250152333086306","0.8859311572060049","0.7041546289802868","0.42621216112493043","0.9087718691840421","0.8611152444517356","0.5301775543200395","0.9090074248472042","0.8469590460749532","0.5296344975062492","0.8726502937604588"
"200000","0.9795978689468259","0.29544894652252446","0.2836553037788335","0.4527618178271632","0.6394741175412145","0.12231503324498263","0.4534483266151834","0.5087681668055946","0.7231280972025866","0.31193200513095865","0.5244880683326141","0.7253378117349389","0.30794959783495623","0.8357575697397355","0.45859760666853444","0.6458146431813518","0.5344341841981217","0.491689745229559","0.705511101263403","0.3049390767772997","0.5016040604059606","0.7038799090036879","0.2940681817815497","0.8289240929198834","0.45083878092608065","0.632495922968759","0.6073059971574504","0.8158792702859462","0.4078934645997747","0.8622373947488795","0.48795014750507015","0.7032897572391485","0.8580610826179722","0.5007344514135834","0.7026841360683383","0.8305856592014813"
