"points","all_attributes","Airline","Flight","AirportFrom","AirportTo","DayOfWeek","Time","Length"
"10000","0.4982749999999506","0.043541768407977306","0.02650301831018477","0.07395236337696712","0.07462270194677068","0.1457604410614819","0.2946199928486586","0.028895787845622828"
"20000","0.4934333333332843","0.1274669057049219","0.11992317922239612","0.1534677077236848","0.14111114825193846","0.27015715658291456","0.2665361977519678","0.12163164970961035"
"30000","0.4980333333332841","0.04049887279963593","0.03398746383795532","0.0729098022990202","0.06806077087953072","0.14246864267891857","0.2173969615964368","0.029707461819006138"
"40000","0.49477083333328425","0.055671052128285874","0.044721137348285346","0.07854450099461609","0.08125815647374057","0.24053662202487902","0.2873125396289085","0.04381270863715539"
"50000","0.4997999999999501","0.060360941298270576","0.04522180299028543","0.09290153942704867","0.10174256747307146","0.17049270191892602","0.27394633241851557","0.03684226179188165"
"60000","0.4999999999999499","0.05350298081765438","0.038064404484785416","0.08939114668374902","0.07885863431953005","0.22480695035710327","0.10071716817913605","0.03836466262354181"
"70000","0.4956499999999504","0.05694005360312088","0.03617760772914133","0.09938438509411489","0.1006855610406018","0.3233096330280957","0.1049616625486521","0.0351526624523886"
"80000","0.4973666666666173","0.04955881200866315","0.026903329711509175","0.07459871527397147","0.08513829668041457","0.2057390156735402","0.2235908293430918","0.028817455146754333"
"90000","0.4969541666666174","0.04773619417591697","0.04158602408188554","0.08449460884130902","0.09560702636972046","0.2285489115547703","0.20179860986511333","0.041663650877192274"
"100000","0.4987749999999505","0.1559473521586795","0.1552969140216664","0.1709947550700919","0.17390700355412292","0.1822815437731039","0.3224414304065497","0.15577024486311303"
"110000","0.49994999999995027","0.04576700463121732","0.021506003113811192","0.07883535998054586","0.0811653172481165","0.13694873062955407","0.30881233618869586","0.01911525719215229"
"120000","0.49677499999995056","0.04399008649062644","0.04081201277347893","0.0907570103556399","0.08949845828325984","0.28601951567010314","0.19767369678732252","0.04237507196159032"
"130000","0.49792916666661724","0.08490360165615904","0.08382910593317312","0.10280409584959196","0.09732675167146497","0.17137490381341505","0.21891315245217463","0.08498360483622364"
"140000","0.4935666666666177","0.03019097103507489","0.009599392084279998","0.0753374547920924","0.07497950224774926","0.30385796923076924","0.2003799196871609","0.015570397516202513"
"150000","0.49668749999995077","0.04187903949504095","0.03896093905901661","0.08845971993881827","0.08180761137344245","0.21051295518072288","0.19480847220149325","0.04078875271794968"
"160000","0.4977583333332839","0.06191592601205431","0.03723381442635197","0.10793358000682447","0.10350182536120302","0.2772152378528827","0.2900830759790105","0.0383896782594538"
"170000","0.49724166666661707","0.08479870135709676","0.08687433822064858","0.10781463636404656","0.11597395842313889","0.1582684752126367","0.2826666338696563","0.08634131855585445"
"180000","0.49920833333328335","0.03831194591499559","0.0324440285069881","0.09134788424330759","0.0949623113400331","0.22172607049050147","0.12123111233662313","0.028438833779247552"
"190000","0.49616666666661713","0.1290758493322014","0.08717093991349661","0.1533110610610106","0.16693358740152575","0.3307093451892745","0.1425121075831126","0.08557875216631369"
"200000","0.4954333333332842","0.07817155644188442","0.06257710757457953","0.11993824532696176","0.09903341341505759","0.22623372178616463","0.2368458414700276","0.06360264021589848"
"210000","0.49763333333328397","0.10821165437914579","0.07364025340138947","0.12924219690730096","0.11237427997968824","0.26684279727354465","0.20240711294495128","0.07139499252906054"
"220000","0.5000416666666171","0.14507530415686637","0.14372355760713285","0.16234737306345837","0.16293790691400312","0.1648506162155246","0.3026428468370383","0.14477015300464632"
"230000","0.4985666666666171","0.07179090280761449","0.05131151430821123","0.11135167582359444","0.09630113649337384","0.18902445808961899","0.293085242505706","0.04813558188841917"
"240000","0.4968416666666174","0.09706672396562138","0.10346378558649076","0.1288740241365475","0.1215351380700968","0.26511077698492463","0.20892069395996676","0.10695617198153529"
"250000","0.4974874999999507","0.1232190148080147","0.1236334591868153","0.1470910282450183","0.14163380702819126","0.2058956191020962","0.21325372423301067","0.1256387503009151"
"260000","0.4948666666666175","0.06024930021845909","0.030819495170942734","0.09476606438512468","0.08981904724065046","0.3295483586570375","0.2266653626644316","0.019515339756505316"
"270000","0.4973291666666172","0.07279302250334733","0.06886971144770415","0.11635352878576818","0.10351192347404971","0.23625253778078895","0.2872016300052603","0.06984226619243766"
"280000","0.4989499999999504","0.0802070342104534","0.03402898890457893","0.13051951463585704","0.10175892933901615","0.31243239789755806","0.3073264152704008","0.02188132650369161"
"290000","0.4962249999999509","0.04078278387127035","0.03810346198019648","0.09206936321750196","0.09108861593466734","0.16710595390950833","0.2035713555777332","0.037862627249036857"
"300000","0.4974749999999504","0.0942170026523605","0.08784351860088435","0.13455495445405963","0.1150712096921029","0.27554495586633143","0.18945349183862","0.08772576167965632"
"310000","0.49781666666661684","0.1691013229831898","0.17576210489649985","0.1951294207718454","0.1928300186115788","0.23929035478153338","0.21929643037535276","0.17802608298622152"
"320000","0.4970999999999505","0.07641825018360195","0.0739319486381106","0.10847943152396823","0.09383631348230842","0.17243499699908027","0.19515762554765465","0.07569188341201344"
"330000","0.49468333333328424","0.07391991397979555","0.05335188177816524","0.10183912434332004","0.08640781683461254","0.3255823107287449","0.20664707137242508","0.055982222694197954"
"340000","0.49841333333328397","0.08593487194377938","0.08330028052208488","0.11938620594139598","0.10668538134580123","0.20409379974626446","0.28919775005112147","0.08509767890508392"
"350000","0.4972208333332839","0.04601934384242731","0.03538924252501038","0.09390819598272258","0.09490514125894409","0.3103021404955265","0.2894756027449496","0.03371463876540631"
"360000","0.49598333333328426","0.05293074014354988","0.048902491086121117","0.0957939698614344","0.10076825497337621","0.15718364222283918","0.20663020052208497","0.04763324565497925"
"370000","0.4977708333332841","0.09355409508573595","0.08897657303838355","0.1203496980613023","0.1205264474045279","0.28610419255166414","0.22888552436248796","0.08817600566736837"
"380000","0.4999499999999501","0.14786133933183604","0.14346179207267665","0.1660228335914435","0.16490858824746946","0.1636792134958111","0.33254894075090957","0.14183629936355047"
"390000","0.49767499999995085","0.0812391846148734","0.07435700879067217","0.1154399086428599","0.10535139428000741","0.239220290938789","0.2997886499093529","0.07271536392057973"
"400000","0.4965166666666175","0.1436230567529218","0.15239620830382172","0.17402352958143066","0.17293721382569432","0.1967785059537111","0.22490414929865446","0.1530068149113962"
"410000","0.49749749999995035","0.04475596405115606","0.03627085171370908","0.09391539982649776","0.08058555296216761","0.20711238706389581","0.199451668440416","0.012575702958667678"
"420000","0.4996749999999498","0.062187519640265025","0.036825762477844616","0.09586590923276166","0.09181204469229635","0.30051411097452485","0.11546840418684773","0.036958561026542276"
"430000","0.49836249999995014","0.0712325419261643","0.06018312927261066","0.1166646494770951","0.10003227190802476","0.23300399132429614","0.1893127563450592","0.057906413870316045"
"440000","0.4981333333332838","0.07939334007057261","0.04060266090460196","0.15994463079955645","0.1423161501215735","0.08191848357298284","0.20039975498589835","0.06395723836761233"
"450000","0.5000499999999501","0.12432815321960171","0.12036889466338409","0.1495523863310206","0.15904158093903906","0.29785958","0.32950759498474474","0.11758975932452963"
"460000","0.49690833333328405","0.11516642214970876","0.10958571647532711","0.13747010932878476","0.1227587278976862","0.15819527442332515","0.3038926089926845","0.10686432012972921"
"470000","0.49619166666661735","0.06260328708614739","0.03013244421187026","0.10900785856025896","0.09731271293618793","0.2976326328266757","0.2251907280569645","0.06009770587735844"
"480000","0.4970183333332838","0.05845938055770893","0.04138930241745971","0.09702617646188884","0.0888778885247885","0.15307987855871885","0.29074786268496927","0.03613737712266363"
"490000","0.49733333333328394","0.06906227388488638","0.04359897970945798","0.1141984131986764","0.0925305538191405","0.27785927731092436","0.2954472953771261","0.023380332931695613"
"500000","0.49561666666661747","0.06571181753759463","0.025705146659617713","0.11344220729758792","0.0806647821388389","0.18081832902430178","0.21695684720886704","0.023561183779261342"
"510000","0.4967541666666173","0.07162946957797697","0.029163240690602776","0.10408292047291215","0.0777737444545088","0.2534903236290682","0.3062436768775855","0.025939112402733704"
"520000","0.49955833333328353","0.09837913736720172","0.09438154872370787","0.12222679574471175","0.1192638172069631","0.17865253233830847","0.30234073890611607","0.09501906665064662"
